gene_id,flag_immuno_gene,flag_diabetes_gene,flag_pseudogene
roysterby,0,0,1
roysteyby,0,0,1
roysty,0,0,1
roystyby,0,0,1
roysweebu,0,0,1
roysweyby,0,0,1
roytaw,0,0,1
roytey,0,0,1
roytor,0,0,1
roytu,0,0,1
roytyby,0,0,1
royu,0,0,1
royura,0,0,1
royure,0,0,1
royuri,0,0,1
royuyu,0,0,1
royvawbo,0,0,1
royveeby,0,0,1
royver,0,0,1
royverbu,0,0,1
royveybo,0,0,1
royvu,0,0,1
roywarbu,0,0,1
royweeby,0,0,1
roywey,0,0,1
roywobo,0,0,1
royzerby,0,0,1
royzey,0,0,1
royzu,0,0,1
roza,0,0,1
rozawbu,0,0,1
rozawby,0,0,1
rozer,0,0,1
rozerbo,0,0,1
rozey,0,0,1
rrm.54,0,0,1
rublar,0,0,1
rublorbu,0,0,1
rubloy,0,0,1
ruborbu,0,0,1
rucha,0,0,1
rucho,0,0,1
ruchoy,0,0,1
rudar,0,0,1
rudee,0,0,1
rudo,0,0,1
rudoy,0,0,1
rudoybo,0,0,1
rudoyby,0,0,1
rudubu,0,0,1
rufarbo,0,0,1
rufawbo,0,0,1
ruferbo,0,0,1
rufloybu,0,0,1
ruflybu,0,0,1
ruga,0,0,1
rugaw,0,0,1
rugerby,0,0,1
rugey,0,0,1
rugleebu,0,0,1
rugler,0,0,1
rugleyby,0,0,1
rugloyby,0,0,1
ruglyby,0,0,1
ruguby,0,0,1
ruhamo,0,0,1
ruhara,0,0,1
ruhare,0,0,1
ruharu,0,0,1
ruhemi,0,0,1
ruhemu,0,0,1
ruhere,0,0,1
ruhero,0,0,1
ruheru,0,0,1
ruheya,0,0,1
ruhima,0,0,1
ruhiro,0,0,1
ruhiru,0,0,1
ruhiya,0,0,1
ruhora,0,0,1
ruhori,0,0,1
ruhoro,0,0,1
ruhume,0,0,1
ruhumi,0,0,1
ruhure,0,0,1
ruhuru,0,0,1
ruhuya,0,0,1
rujar,0,0,1
rujawbu,0,0,1
rujey,0,0,1
rujobo,0,0,1
rujorbu,0,0,1
rujy,0,0,1
rukama,0,0,1
rukara,0,0,1
rukari,0,0,1
rukaru,0,0,1
rukaw,0,0,1
rukee,0,0,1
rukeme,0,0,1
rukemu,0,0,1
ruker,0,0,1
rukera,0,0,1
rukerbo,0,0,1
rukeri,0,0,1
rukey,0,0,1
ruki,0,0,1
rukimi,0,0,1
rukira,0,0,1
rukiro,0,0,1
rukiru,0,0,1
rukley,0,0,1
ruklobu,0,0,1
ruklu,0,0,1
ruko,0,0,1
rukorby,0,0,1
rukoru,0,0,1
ruku,0,0,1
rukuma,0,0,1
rukume,0,0,1
rukumu,0,0,1
rukura,0,0,1
rukuru,0,0,1
ruky,0,0,1
rula,0,0,1
rulaw,0,0,1
rulawbu,0,0,1
rulee,0,0,1
rulerbu,0,0,1
rulor,0,0,1
ruma,0,0,1
rumami,0,0,1
rumara,0,0,1
rumayo,0,0,1
rumayu,0,0,1
rumemo,0,0,1
rumer,0,0,1
rumera,0,0,1
rumeri,0,0,1
rumira,0,0,1
rumiri,0,0,1
rumiru,0,0,1
rumiyo,0,0,1
rumo,0,0,1
rumome,0,0,1
rumomo,0,0,1
rumora,0,0,1
rumorbu,0,0,1
rumoru,0,0,1
rumoy,0,0,1
rumoya,0,0,1
rumure,0,0,1
rumuri,0,0,1
rumuyo,0,0,1
rumy,0,0,1
runa,0,0,1
runar,0,0,1
runara,0,0,1
runari,0,0,1
runaro,0,0,1
runaru,0,0,1
runaw,0,0,1
runayu,0,0,1
rune,0,0,1
runemu,0,0,1
runera,0,0,1
runere,0,0,1
runima,0,0,1
runimu,0,0,1
runira,0,0,1
runiri,0,0,1
runiyo,0,0,1
runiyu,0,0,1
runora,0,0,1
runumu,0,0,1
runure,0,0,1
runuru,0,0,1
rupaw,0,0,1
ruper,0,0,1
ruplabu,0,0,1
ruplaw,0,0,1
ruplo,0,0,1
rupo,0,0,1
ruporby,0,0,1
rurame,0,0,1
rurami,0,0,1
ruramo,0,0,1
rurare,0,0,1
rurawbo,0,0,1
rure,0,0,1
ruremi,0,0,1
rurer,0,0,1
rurerbu,0,0,1
rurero,0,0,1
rureru,0,0,1
rureya,0,0,1
rurire,0,0,1
ruriro,0,0,1
ruro,0,0,1
rurome,0,0,1
ruromu,0,0,1
rurorbo,0,0,1
rurori,0,0,1
ruroro,0,0,1
ruroru,0,0,1
ruroya,0,0,1
ruroyu,0,0,1
ruru,0,0,1
rurubo,0,0,1
rurumi,0,0,1
rurura,0,0,1
rururo,0,0,1
rurybu,0,0,1
rusaby,0,0,1
rusame,0,0,1
rusamu,0,0,1
rusara,0,0,1
rusayo,0,0,1
rusema,0,0,1
ruseme,0,0,1
ruserby,0,0,1
ruseri,0,0,1
rusero,0,0,1
ruseru,0,0,1
ruseyo,0,0,1
ruseyu,0,0,1
rushee,0,0,1
rushobu,0,0,1
rushor,0,0,1
rushoy,0,0,1
rusimo,0,0,1
rusira,0,0,1
ruskawbu,0,0,1
rusku,0,0,1
ruslar,0,0,1
rusmar,0,0,1
rusmaw,0,0,1
rusmeebu,0,0,1
rusneebu,0,0,1
rusnerbu,0,0,1
rusnorby,0,0,1
rusny,0,0,1
ruso,0,0,1
rusoma,0,0,1
rusor,0,0,1
rusorbo,0,0,1
rusoy,0,0,1
rusoyo,0,0,1
rusoyu,0,0,1
ruspawby,0,0,1
ruspeebu,0,0,1
ruspoby,0,0,1
rusporby,0,0,1
ruspoybu,0,0,1
rustaw,0,0,1
rusteeby,0,0,1
rusuri,0,0,1
rusuro,0,0,1
rusuyo,0,0,1
ruswarby,0,0,1
ruswor,0,0,1
rusworbu,0,0,1
rutarby,0,0,1
rutaw,0,0,1
rutaya,0,0,1
rutema,0,0,1
rutemu,0,0,1
rutere,0,0,1
ruteru,0,0,1
ruteybu,0,0,1
rutimi,0,0,1
rutiri,0,0,1
rutobu,0,0,1
rutoma,0,0,1
rutor,0,0,1
rutora,0,0,1
rutoybu,0,0,1
ruture,0,0,1
ruturi,0,0,1
ruturo,0,0,1
ruva,0,0,1
ruvawbo,0,0,1
ruvee,0,0,1
ruveebu,0,0,1
ruverbu,0,0,1
ruveybu,0,0,1
ruwaha,0,0,1
ruware,0,0,1
ruwari,0,0,1
ruwaya,0,0,1
ruwer,0,0,1
ruyamu,0,0,1
ruyara,0,0,1
ruyare,0,0,1
ruyaru,0,0,1
ruyayu,0,0,1
ruyo,0,0,1
ruyomo,0,0,1
ruyoru,0,0,1
ruyumi,0,0,1
ruyumu,0,0,1
ruyura,0,0,1
ruyure,0,0,1
ruyuri,0,0,1
ruyuro,0,0,1
ruyuyu,0,0,1
ruzaby,0,0,1
ruzerby,0,0,1
ruzey,0,0,1
ruzor,0,0,1
ruzorby,0,0,1
rve.61,0,0,1
rvt.41,0,0,1
rybee,0,0,1
ryber,0,0,1
ryblo,0,0,1
ryblobu,0,0,1
rybloy,0,0,1
rybor,0,0,1
ryboy,0,0,1
rybu,0,0,1
ryby,0,0,1
rycher,0,0,1
rycho,0,0,1
rydeebu,0,0,1
ryder,0,0,1
rydoy,0,0,1
rydu,0,0,1
ryfawbu,0,0,1
ryfee,0,0,1
ryfeebo,0,0,1
ryfeebu,0,0,1
ryfey,0,0,1
ryfeyby,0,0,1
ryfla,0,0,1
ryflawby,0,0,1
ryfloybu,0,0,1
ryfluby,0,0,1
ryfoybu,0,0,1
ryfy,0,0,1
rygabo,0,0,1
rygee,0,0,1
rygeyby,0,0,1
ryglar,0,0,1
ryglerbu,0,0,1
rygley,0,0,1
rygloby,0,0,1
rygly,0,0,1
rygorbo,0,0,1
ryjar,0,0,1
ryjeebo,0,0,1
ryjeyby,0,0,1
ryjo,0,0,1
ryjor,0,0,1
ryjy,0,0,1
rykabo,0,0,1
rykaw,0,0,1
rykeebu,0,0,1
rykey,0,0,1
rykla,0,0,1
ryklawbu,0,0,1
ryklor,0,0,1
rykloy,0,0,1
ryklubu,0,0,1
rykobo,0,0,1
rykoybu,0,0,1
ryku,0,0,1
rykybo,0,0,1
ryla,0,0,1
rylaw,0,0,1
rylo,0,0,1
rylor,0,0,1
ryloybu,0,0,1
ryly,0,0,1
ryma,0,0,1
rymarby,0,0,1
rymawby,0,0,1
rymer,0,0,1
rymeybu,0,0,1
rymo,0,0,1
ryna,0,0,1
ryno,0,0,1
rynorbo,0,0,1
rynubo,0,0,1
rypeebo,0,0,1
ryper,0,0,1
rypla,0,0,1
ryplarby,0,0,1
rypleybu,0,0,1
rypor,0,0,1
rypoyby,0,0,1
ryrawbo,0,0,1
ryree,0,0,1
ryrer,0,0,1
ryru,0,0,1
ryruby,0,0,1
rysabo,0,0,1
ryseebu,0,0,1
ryshy,0,0,1
ryskoybu,0,0,1
rysku,0,0,1
ryskuby,0,0,1
ryskyby,0,0,1
rysley,0,0,1
ryslo,0,0,1
rysloby,0,0,1
rysmar,0,0,1
rysmer,0,0,1
rysmerby,0,0,1
rysnawby,0,0,1
rysporby,0,0,1
ryspoyby,0,0,1
rystaw,0,0,1
rysterbu,0,0,1
rysterby,0,0,1
rystoby,0,0,1
rystorby,0,0,1
rystuby,0,0,1
rysu,0,0,1
ryswaby,0,0,1
ryswerby,0,0,1
rysweyby,0,0,1
rytabo,0,0,1
rytar,0,0,1
rytarby,0,0,1
rytey,0,0,1
ryto,0,0,1
rytor,0,0,1
rytorbo,0,0,1
ryvabu,0,0,1
ryvaby,0,0,1
ryvar,0,0,1
ryvawby,0,0,1
ryveebu,0,0,1
ryvor,0,0,1
ryvoy,0,0,1
rywarbo,0,0,1
rywerbo,0,0,1
rywoyby,0,0,1
ryzee,0,0,1
ryzerby,0,0,1
ryzey,0,0,1
ryzo,0,0,1
ryzuby,0,0,1
ryzyby,0,0,1
sabarbo,0,0,1
sabaw,0,0,1
sabawbu,0,0,1
sabeebu,0,0,1
sabey,0,0,1
sablar,0,0,1
sableeby,0,0,1
sabley,0,0,1
sablo,0,0,1
sablor,0,0,1
sablu,0,0,1
saborbu,0,0,1
saboy,0,0,1
saby,0,0,1
sacha,0,0,1
sachabu,0,0,1
sachar,0,0,1
sachawbu,0,0,1
sachorbu,0,0,1
sachu,0,0,1
sachy,0,0,1
sadar,0,0,1
sadeybu,0,0,1
sado,0,0,1
sadobu,0,0,1
sadoy,0,0,1
safarbo,0,0,1
saflee,0,0,1
safoby,0,0,1
sagee,0,0,1
sagerbu,0,0,1
sagler,0,0,1
sagloy,0,0,1
sagluby,0,0,1
saglyby,0,0,1
sago,0,0,1
sagu,0,0,1
sagybu,0,0,1
sahara,0,0,1
sahaya,0,0,1
sahe,0,0,1
saheme,0,0,1
sahemi,0,0,1
saheri,0,0,1
sahero,0,0,1
saheru,0,0,1
sahi,0,0,1
sahimi,0,0,1
sahiri,0,0,1
sahiya,0,0,1
sahomo,0,0,1
sahori,0,0,1
sahoru,0,0,1
sahoya,0,0,1
sahoyu,0,0,1
sahure,0,0,1
saja,0,0,1
sajabo,0,0,1
sajee,0,0,1
sajeeby,0,0,1
sakama,0,0,1
sakami,0,0,1
sakaya,0,0,1
sakayo,0,0,1
sakee,0,0,1
sakemo,0,0,1
sakera,0,0,1
saki,0,0,1
sakimi,0,0,1
sakiro,0,0,1
saklar,0,0,1
sakleybu,0,0,1
sakloy,0,0,1
sakoma,0,0,1
sakoy,0,0,1
sakume,0,0,1
sakura,0,0,1
sakuri,0,0,1
salaby,0,0,1
salor,0,0,1
samayo,0,0,1
samema,0,0,1
samemo,0,0,1
samer,0,0,1
samera,0,0,1
sameri,0,0,1
samero,0,0,1
samey,0,0,1
sami,0,0,1
samimi,0,0,1
samira,0,0,1
samire,0,0,1
samiri,0,0,1
samiru,0,0,1
samiyo,0,0,1
samo,0,0,1
samomo,0,0,1
samora,0,0,1
samumo,0,0,1
samuru,0,0,1
sanar,0,0,1
sanari,0,0,1
sanaw,0,0,1
sanayu,0,0,1
saneme,0,0,1
saneru,0,0,1
saney,0,0,1
saneybu,0,0,1
sanimi,0,0,1
sanira,0,0,1
saniru,0,0,1
sanora,0,0,1
sanore,0,0,1
sanumi,0,0,1
sanumo,0,0,1
sanura,0,0,1
sanybu,0,0,1
sapee,0,0,1
sapeebo,0,0,1
sapla,0,0,1
saplaw,0,0,1
saplee,0,0,1
saplorbu,0,0,1
saply,0,0,1
saplyby,0,0,1
sapoy,0,0,1
sapu,0,0,1
sara,0,0,1
saramu,0,0,1
sarar,0,0,1
sarawbo,0,0,1
sarawbu,0,0,1
sarbar,0,0,1
sarbee,0,0,1
sarbeyby,0,0,1
sarblarbu,0,0,1
sarbler,0,0,1
sarbley,0,0,1
sarblor,0,0,1
sarbloy,0,0,1
sarblyby,0,0,1
sarbobo,0,0,1
sarbu,0,0,1
sarby,0,0,1
sarchaw,0,0,1
sarcherbu,0,0,1
sarcheyby,0,0,1
sarcho,0,0,1
sarda,0,0,1
sardar,0,0,1
sardee,0,0,1
sardeyby,0,0,1
sardor,0,0,1
sardybo,0,0,1
sareha,0,0,1
sarer,0,0,1
sareri,0,0,1
sareru,0,0,1
sareya,0,0,1
sareyu,0,0,1
sarfa,0,0,1
sarfarby,0,0,1
sarfaw,0,0,1
sarfawby,0,0,1
sarfer,0,0,1
sarfeybo,0,0,1
sarflee,0,0,1
sarfleeby,0,0,1
sarfler,0,0,1
sarfloby,0,0,1
sarflorby,0,0,1
sarfloy,0,0,1
sargabo,0,0,1
sargla,0,0,1
sarglawby,0,0,1
sargleyby,0,0,1
sargloyby,0,0,1
sargo,0,0,1
sargoy,0,0,1
sargu,0,0,1
sargybu,0,0,1
sari,0,0,1
sarire,0,0,1
sariro,0,0,1
sarjar,0,0,1
sarjaw,0,0,1
sarjee,0,0,1
sarjorbo,0,0,1
sarjoyby,0,0,1
sarjybo,0,0,1
sarkaby,0,0,1
sarkarby,0,0,1
sarkee,0,0,1
sarkerby,0,0,1
sarkleeby,0,0,1
sarkloyby,0,0,1
sarkly,0,0,1
sarko,0,0,1
sarkorby,0,0,1
sarku,0,0,1
sarlaw,0,0,1
sarler,0,0,1
sarlo,0,0,1
sarlor,0,0,1
sarloy,0,0,1
sarmabu,0,0,1
sarmar,0,0,1
sarmaw,0,0,1
sarmawby,0,0,1
sarmeybo,0,0,1
sarmoybo,0,0,1
sarmoyby,0,0,1
sarna,0,0,1
sarnaw,0,0,1
sarno,0,0,1
sarnobu,0,0,1
saro,0,0,1
sarora,0,0,1
sarori,0,0,1
saroro,0,0,1
saroyu,0,0,1
sarpa,0,0,1
sarpee,0,0,1
sarper,0,0,1
sarplu,0,0,1
sarpo,0,0,1
sarpubo,0,0,1
sarrarbu,0,0,1
sarree,0,0,1
sarrey,0,0,1
sarrobo,0,0,1
sarryby,0,0,1
sarsa,0,0,1
sarserby,0,0,1
sarshar,0,0,1
sarshey,0,0,1
sarshor,0,0,1
sarshu,0,0,1
sarshybu,0,0,1
sarskeebu,0,0,1
sarskor,0,0,1
sarslarby,0,0,1
sarsmaby,0,0,1
sarsmarby,0,0,1
sarsmeeby,0,0,1
sarsmer,0,0,1
sarsmey,0,0,1
sarsmoybu,0,0,1
sarsnarby,0,0,1
sarsoy,0,0,1
sarspy,0,0,1
sarstee,0,0,1
sarstorbu,0,0,1
sarstubu,0,0,1
sarstuby,0,0,1
sarstybu,0,0,1
sarsu,0,0,1
sarswarbu,0,0,1
sarswer,0,0,1
sarswerby,0,0,1
sarsweyby,0,0,1
sarswoybu,0,0,1
sarswuby,0,0,1
sartaw,0,0,1
sartey,0,0,1
sarto,0,0,1
sartorbo,0,0,1
sartoybu,0,0,1
sartubu,0,0,1
saruma,0,0,1
sarumi,0,0,1
sarura,0,0,1
sarure,0,0,1
saruro,0,0,1
saruya,0,0,1
sarvawbu,0,0,1
sarvee,0,0,1
sarverbo,0,0,1
sarvorbu,0,0,1
sarvubu,0,0,1
sarwawbu,0,0,1
sarweeby,0,0,1
sarwer,0,0,1
sarwyby,0,0,1
sary,0,0,1
sarzawbo,0,0,1
sarzeebu,0,0,1
sarzerbu,0,0,1
sarzerby,0,0,1
sarzey,0,0,1
sarzo,0,0,1
sasa,0,0,1
sasama,0,0,1
sasami,0,0,1
sasamo,0,0,1
sasare,0,0,1
sasaya,0,0,1
sasayo,0,0,1
saseebu,0,0,1
sasere,0,0,1
saseyo,0,0,1
saseyu,0,0,1
sashawbu,0,0,1
sasheeby,0,0,1
sasher,0,0,1
sashey,0,0,1
sashobu,0,0,1
sashor,0,0,1
sashorby,0,0,1
sasime,0,0,1
sasimi,0,0,1
sasiri,0,0,1
sasiyo,0,0,1
saskeeby,0,0,1
saskeyby,0,0,1
saskoy,0,0,1
saskuby,0,0,1
saslawbu,0,0,1
sasmeeby,0,0,1
sasmybu,0,0,1
sasneybu,0,0,1
saso,0,0,1
sasomo,0,0,1
sasor,0,0,1
sasoru,0,0,1
sasoy,0,0,1
sasoyu,0,0,1
saspa,0,0,1
saspaw,0,0,1
saspobu,0,0,1
sastarbu,0,0,1
sastawby,0,0,1
sastorby,0,0,1
sastoyby,0,0,1
sastuby,0,0,1
sasuma,0,0,1
sasumo,0,0,1
sasuri,0,0,1
sasuro,0,0,1
sasuyu,0,0,1
saswarby,0,0,1
saswawby,0,0,1
saswee,0,0,1
saswer,0,0,1
saswo,0,0,1
sasy,0,0,1
satabu,0,0,1
satama,0,0,1
satamo,0,0,1
satare,0,0,1
satayo,0,0,1
satee,0,0,1
sateebu,0,0,1
satema,0,0,1
satemo,0,0,1
satemu,0,0,1
sater,0,0,1
satera,0,0,1
sateri,0,0,1
sati,0,0,1
satime,0,0,1
satimi,0,0,1
satiru,0,0,1
satoby,0,0,1
satora,0,0,1
satoya,0,0,1
satoyo,0,0,1
satumi,0,0,1
satumu,0,0,1
saturu,0,0,1
savabo,0,0,1
savawby,0,0,1
savee,0,0,1
saver,0,0,1
sawame,0,0,1
saware,0,0,1
sawaro,0,0,1
sawbee,0,0,1
sawber,0,0,1
sawbey,0,0,1
sawblee,0,0,1
sawblu,0,0,1
sawbo,0,0,1
sawboyby,0,0,1
sawcha,0,0,1
sawchey,0,0,1
sawda,0,0,1
sawdar,0,0,1
sawdawbo,0,0,1
sawdeebu,0,0,1
sawder,0,0,1
sawdo,0,0,1
sawdobu,0,0,1
sawfey,0,0,1
sawflaby,0,0,1
sawfleybu,0,0,1
sawflo,0,0,1
sawfoybo,0,0,1
sawgarby,0,0,1
sawgeebo,0,0,1
sawgerbu,0,0,1
sawgla,0,0,1
sawglarbu,0,0,1
sawglo,0,0,1
sawglobu,0,0,1
sawgloy,0,0,1
sawgly,0,0,1
sawgu,0,0,1
sawgy,0,0,1
sawjar,0,0,1
sawjer,0,0,1
sawjerbo,0,0,1
sawjo,0,0,1
sawjorby,0,0,1
sawjuby,0,0,1
sawkar,0,0,1
sawkeeby,0,0,1
sawkey,0,0,1
sawklar,0,0,1
sawkleybu,0,0,1
sawkloybu,0,0,1
sawkly,0,0,1
sawko,0,0,1
sawlee,0,0,1
sawlor,0,0,1
sawmarbo,0,0,1
sawmaw,0,0,1
sawmey,0,0,1
sawmor,0,0,1
sawmybo,0,0,1
sawmybu,0,0,1
sawna,0,0,1
sawnar,0,0,1
sawney,0,0,1
sawnu,0,0,1
sawnubo,0,0,1
sawnybo,0,0,1
sawo,0,0,1
sawpa,0,0,1
sawpar,0,0,1
sawper,0,0,1
sawperbu,0,0,1
sawplaby,0,0,1
sawplu,0,0,1
sawpybo,0,0,1
sawpybu,0,0,1
sawreybu,0,0,1
sawroy,0,0,1
sawseeby,0,0,1
sawshaby,0,0,1
sawsherbu,0,0,1
sawshobu,0,0,1
sawshu,0,0,1
sawshy,0,0,1
sawskar,0,0,1
sawskey,0,0,1
sawslerbu,0,0,1
sawslerby,0,0,1
sawsnaby,0,0,1
sawsnorbu,0,0,1
sawso,0,0,1
sawspeeby,0,0,1
sawsteeby,0,0,1
sawster,0,0,1
sawsty,0,0,1
sawsweybu,0,0,1
sawsweyby,0,0,1
sawsworbu,0,0,1
sawswy,0,0,1
sawtabu,0,0,1
sawter,0,0,1
sawto,0,0,1
sawtor,0,0,1
sawtorbu,0,0,1
sawtoybu,0,0,1
sawtu,0,0,1
sawvaby,0,0,1
sawvar,0,0,1
sawvaw,0,0,1
sawvawbu,0,0,1
sawver,0,0,1
sawvoy,0,0,1
sawwa,0,0,1
sawwarby,0,0,1
sawwawby,0,0,1
sawwerbu,0,0,1
sawweybu,0,0,1
sawwor,0,0,1
sawwoy,0,0,1
sawwybo,0,0,1
sawy,0,0,1
sawzawby,0,0,1
sawzer,0,0,1
sawzu,0,0,1
sawzubu,0,0,1
saya,0,0,1
sayamo,0,0,1
sayamu,0,0,1
sayare,0,0,1
sayaro,0,0,1
sayayu,0,0,1
sayomi,0,0,1
sayoyo,0,0,1
sayumi,0,0,1
sayura,0,0,1
sazarbu,0,0,1
seebaw,0,0,1
seebawbu,0,0,1
seebeebu,0,0,1
seeber,0,0,1
seebler,0,0,1
seebleybu,0,0,1
seebo,0,0,1
seecha,0,0,1
seechabu,0,0,1
seecher,0,0,1
seechor,0,0,1
seedar,0,0,1
seedawbo,0,0,1
seeder,0,0,1
seedey,0,0,1
seedo,0,0,1
seedobu,0,0,1
seedoy,0,0,1
seedoybu,0,0,1
seedu,0,0,1
seedy,0,0,1
seefa,0,0,1
seefaw,0,0,1
seefee,0,0,1
seeferby,0,0,1
seeflaw,0,0,1
seeflo,0,0,1
seeflorbu,0,0,1
seegabo,0,0,1
seegee,0,0,1
seegeebu,0,0,1
seegeyby,0,0,1
seeglarby,0,0,1
seeglerbu,0,0,1
seejabu,0,0,1
seejer,0,0,1
seejerbo,0,0,1
seejo,0,0,1
seejobu,0,0,1
seejoby,0,0,1
seejoy,0,0,1
seejybu,0,0,1
seeka,0,0,1
seekabu,0,0,1
seekey,0,0,1
seeklar,0,0,1
seeklawbu,0,0,1
seeklerby,0,0,1
seeklo,0,0,1
seeklorbu,0,0,1
seekloybu,0,0,1
seekor,0,0,1
seeku,0,0,1
seelar,0,0,1
seelee,0,0,1
seeler,0,0,1
seeleyby,0,0,1
seema,0,0,1
seemaby,0,0,1
seemeybo,0,0,1
seemorbu,0,0,1
seemy,0,0,1
seepar,0,0,1
seeperby,0,0,1
seeplaby,0,0,1
seeplar,0,0,1
seepleyby,0,0,1
seepu,0,0,1
seerabo,0,0,1
seerawbo,0,0,1
seeree,0,0,1
seererby,0,0,1
seerobo,0,0,1
seeruby,0,0,1
seeseyby,0,0,1
seeshee,0,0,1
seesher,0,0,1
seesho,0,0,1
seeshobu,0,0,1
seeshu,0,0,1
seeskabu,0,0,1
seesker,0,0,1
seeskeybu,0,0,1
seeskybu,0,0,1
seeslar,0,0,1
seeslaw,0,0,1
seeslawbu,0,0,1
seeslo,0,0,1
seesmarby,0,0,1
seesnee,0,0,1
seespar,0,0,1
seespubu,0,0,1
seestarby,0,0,1
seester,0,0,1
seesteyby,0,0,1
seestoyby,0,0,1
seestuby,0,0,1
seeswerby,0,0,1
seesweyby,0,0,1
seeswuby,0,0,1
seeswyby,0,0,1
seesybu,0,0,1
seeta,0,0,1
seetaw,0,0,1
seetawbo,0,0,1
seeteebu,0,0,1
seetorbu,0,0,1
seetoybo,0,0,1
seevawby,0,0,1
seevy,0,0,1
seewer,0,0,1
seewor,0,0,1
seewoy,0,0,1
seewubo,0,0,1
seezarby,0,0,1
seezawbu,0,0,1
seezeybu,0,0,1
seezo,0,0,1
seezobu,0,0,1
seezor,0,0,1
seezuby,0,0,1
sehama,0,0,1
sehara,0,0,1
sehaya,0,0,1
sehere,0,0,1
seheri,0,0,1
sehima,0,0,1
sehimi,0,0,1
sehira,0,0,1
sehire,0,0,1
sehiri,0,0,1
sehoma,0,0,1
sehomo,0,0,1
sehora,0,0,1
sehore,0,0,1
sehori,0,0,1
sehoro,0,0,1
sehoru,0,0,1
sehoyu,0,0,1
sehu,0,0,1
sehumu,0,0,1
sehura,0,0,1
sehure,0,0,1
sehuya,0,0,1
sekama,0,0,1
sekame,0,0,1
sekamo,0,0,1
sekamu,0,0,1
sekara,0,0,1
seke,0,0,1
sekera,0,0,1
seki,0,0,1
sekimi,0,0,1
sekira,0,0,1
seko,0,0,1
sekomi,0,0,1
sekomo,0,0,1
sekomu,0,0,1
sekoru,0,0,1
sekume,0,0,1
sekumi,0,0,1
sekumu,0,0,1
sekura,0,0,1
sekure,0,0,1
semara,0,0,1
semari,0,0,1
semayo,0,0,1
sememo,0,0,1
semi,0,0,1
semimi,0,0,1
semira,0,0,1
semire,0,0,1
semiri,0,0,1
semo,0,0,1
semomo,0,0,1
semumi,0,0,1
semuyo,0,0,1
sena,0,0,1
senare,0,0,1
senaru,0,0,1
senayu,0,0,1
sene,0,0,1
senemi,0,0,1
senemo,0,0,1
senima,0,0,1
senimo,0,0,1
senimu,0,0,1
senire,0,0,1
seniru,0,0,1
senomi,0,0,1
senore,0,0,1
senuri,0,0,1
senuru,0,0,1
serare,0,0,1
seraro,0,0,1
seraya,0,0,1
serbabo,0,0,1
serbar,0,0,1
serbarbo,0,0,1
serbey,0,0,1
serbla,0,0,1
serblu,0,0,1
serbluby,0,0,1
serbo,0,0,1
serboybu,0,0,1
serby,0,0,1
serchubu,0,0,1
serdabo,0,0,1
serdawbo,0,0,1
serdawbu,0,0,1
serdeebo,0,0,1
serdeebu,0,0,1
serder,0,0,1
serderbo,0,0,1
serdey,0,0,1
serdeyby,0,0,1
serdor,0,0,1
serdoybu,0,0,1
sere,0,0,1
sereme,0,0,1
serera,0,0,1
serero,0,0,1
sereru,0,0,1
sereya,0,0,1
sereyu,0,0,1
serfawbu,0,0,1
serferbo,0,0,1
serflaby,0,0,1
serflobu,0,0,1
serfly,0,0,1
serflyby,0,0,1
serfy,0,0,1
sergaw,0,0,1
serglerbu,0,0,1
sergleybu,0,0,1
serglorby,0,0,1
serglybu,0,0,1
sergu,0,0,1
seri,0,0,1
serira,0,0,1
seriro,0,0,1
seriru,0,0,1
serjawbu,0,0,1
serjoy,0,0,1
serkaby,0,0,1
serkar,0,0,1
serkarby,0,0,1
serkaw,0,0,1
serkee,0,0,1
serkeeby,0,0,1
serkerbu,0,0,1
serkla,0,0,1
serklor,0,0,1
serkloy,0,0,1
serku,0,0,1
serkubo,0,0,1
serlaby,0,0,1
serlar,0,0,1
serlaw,0,0,1
serlee,0,0,1
serleeby,0,0,1
serlor,0,0,1
serloy,0,0,1
serloybu,0,0,1
sermarby,0,0,1
sermer,0,0,1
sermey,0,0,1
sermeybu,0,0,1
sermoy,0,0,1
sermuby,0,0,1
sernaw,0,0,1
serney,0,0,1
serno,0,0,1
sernoy,0,0,1
serny,0,0,1
sero,0,0,1
seroha,0,0,1
seromu,0,0,1
serora,0,0,1
seroro,0,0,1
seroyu,0,0,1
serpa,0,0,1
serplabu,0,0,1
serplarby,0,0,1
serply,0,0,1
serpoby,0,0,1
serpor,0,0,1
serrarby,0,0,1
serraw,0,0,1
serrawby,0,0,1
serree,0,0,1
serro,0,0,1
serrobu,0,0,1
serroby,0,0,1
serrubo,0,0,1
serrybo,0,0,1
sersaby,0,0,1
sersar,0,0,1
sersawby,0,0,1
sersee,0,0,1
sershar,0,0,1
sershawby,0,0,1
sershee,0,0,1
sersheebu,0,0,1
sershey,0,0,1
sersho,0,0,1
sershobu,0,0,1
serskabu,0,0,1
serskaw,0,0,1
serskeybu,0,0,1
serskoybu,0,0,1
serslo,0,0,1
sersmawbu,0,0,1
sersmobu,0,0,1
sersmoby,0,0,1
sersneybu,0,0,1
sersnyby,0,0,1
sersoybo,0,0,1
serspa,0,0,1
sersparbu,0,0,1
serspyby,0,0,1
sersterby,0,0,1
sersubo,0,0,1
serswarbu,0,0,1
serswaw,0,0,1
sersweebu,0,0,1
serswerby,0,0,1
sersweyby,0,0,1
