genesetid,dmel_num_geneID,dmel_num_analyzable,dmel_num_M,dmel_num_F,dmel_num_B,dmel_num_B_multi,dmel_num_unbiased,dsim_num_geneID,dsim_num_analyzable,dsim_num_M,dsim_num_F,dsim_num_B,dsim_num_B_multi,dsim_num_unbiased,dser_num_geneID,dser_num_analyzable,dser_num_M,dser_num_F,dser_num_B,dser_num_B_multi,dser_num_unbiased
14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
14692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
14737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
14915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
