featureID	aos53_ga_ms2_40	solera_92	solera_49	solera_3	aos36_ga_ms2_55	aos58_ga_ms2_18	aos66_ga_ms2_112	aos87_ga_ms3_118	aos43_ga_bku_60	aos71_ga_ms2_62	aos180_ga_ms2_89	aos37_ga_ms2_56	aos149_ga_ms2_9	aos170_ga_ms2_32	aos93_ga_ms2_78	aos113_ga_ms1_84	aos169_ga_ms2_133	aos109_ga_ms2_81	aos91_ga_ms2_119	aos74_ga_ms2_63	aos166_ga_ms2_131	aos107_ga_bku_80	aos145_ga_ms2_8	aos70_ga_ms2_113	aos111_ga_ms2_82	aos78_ga_ms4_22	aos101_ga_ms2_121	aos140_ga_ms3_87	aos140_gt_ms3_130	aos32_ga_ms2_12	aos67_ga_ms2_20	aos28_ga_ms2_53	aos120_ga_ms2_127	solera_44	aos133_ga_ms2_128	aos171_ga_ms2_88	aos46_ga_ms2_14	aos115_gt_ms1_29	aos69_ga_ms1_64	aos135_ga_ms2_129	aos95_ga_ms2_79	aos69_ga_ms3_114	aos102_ga_ms3_122	aos113_ga_ms1_124	aos25_ga_ms2_10	aos125_ga_ms2_85	aos184_ga_ms2_50	aos196_ga_ms3_135	aos88_ga_ms2_138	aos27_ga_ms4_52	aos73_ga_ms2_70	aos198_ga_ms2_137	aos48_ga_ms2_15	pooled_pd1074_143	aos142_ga_ms2_7	aos99_ga_ms2_141	aos167_ga_ms4_132	aos193_ga_ms2_136	aos42_ga_ms2_59	aos197_ga_ms1_134	aos27_ga_ms3_11	aos51_ga_ms2_109	aos175_ga_ms2_35	aos38_ga_ms2_57	aos85_ga_ms2_140	aos99_ga_ms2_68	aos134_ga_ms2_86	aos86_ga_ms2_65	pooled_natural_isolate_42	aos106_co_ms2_25	aos76_ga_ms2_21	aos174_ga_ms2_34	aos43_ga_ms4_13	aos65_ga_ms2_19	aos84_ga_ms2_76	aos35_ga_ms2_54	aos116_ga_ms2_83	aos185_ga_ms2_51	aos75_ga_ms4_115	aos118_ga_ms2_126	aos127_ga_ms2_5	aos196_ga_ms2_101	pooled_mutant_142	aos96_ga_ms2_74	aos33_ga_ms2_105	aos127_ga_ms3_24	solera_144	aos40_ga_ms2_58	aos122_ga_ms2_4	aos100_ga_ms2_73	aos193_ga_ms3_100	aos92_ga_ms2_77	pooled_mutant_90	aos49_ga_ms2_108	aos188_ga_ms3_36	aos90_ga_ms3_66	aos47_ga_ms2_107	aos83_ga_ms2_117	pooled_pd1074_91	aos167_ga_ms3_31	aos181_ga_ms2_99	aos98_ga_ms2_67	aos39_ga_ms2_103	aos87_co_ms3_72	aos165_ga_ms2_30	aos44_ga_ms2_106	aos105_co_ms2_123	pooled_pd1074_43	aos108_ga_ms2_27	aos192_ga_ms2_37	aos200_ga_ms2_39	aos56_ga_ms2_41	aos79_ga_ms2_116	aos45_ga_ms2_110	aos99_ga_ms2_26	aos41_ga_ms2_104	aos129_ga_ms2_6	aos199_ga_ms2_38	aos94_ga_ms2_139	aos113_ga_ms1_28	aos82_ga_ms2_75	aos173_ga_ms2_33	aos50_ga_ms2_16	aos26_ga_ms2_102	aos114_ga_ms2_125	aos81_ga_ms2_71	solera_97	aos85_ga_ms3_98
ppm_2_2579	5601739546	10528913883	11471699650	996939800.1	2236614685	9146978767	5418005348	5333838805	9622210617	9966146316	6844482419	9825445594	5256829318	13161401431	6242653576	7669146369	4364020037	15351998597	13522422557	17525540286	6191217944	6072453787	6079788833	3671293857	27255374377	9717117920	4394786000	9285647787	6446958341	3863944811	996939800.1	7564681124	5969961266	10324731300	8082497960	9666289834	3609992695	6386761377	4382566668	10322092020	5136500881	4625716549	5863992558	5433763643	14201417760	8848327581	19785852822	8918095336	5862791568	1109705892	5928964210	5049779921	8494601039	8843445494	7363873167	9416192715	5766379456	8959463660	10196416526	8851012951	7552146147	20841924524	7184836538	8392019628	5019117223	12291573764	12776289591	6797748943	7232022224	5919577791	996939800.1	5223529467	12565924059	4230181518	18040177680	8617735181	8769098873	20076025251	25349333975	6432541994	15238278926	10942073780	9156481397	17600352907	1777001341	12694722702	7737457220	4809245277	7495023080	25541073579	12138048432	13344397691	11412815995	14800685391	11726344655	22202913637	9530752379	13701882289	8524659518	6384238267	19405984940	10250885121	17228162776	4774827582	10148678726	5780324235	17917353212	8794038284	6807905805	21057847766	18701001721	6774245197	20166623475	6476166299	10639742438	12345746181	996939800.1	6937845499	23515929438	6824688352	996939800.1	9936630960	7323166528	7957146076	46456560104	4384095541	10345889490	6659232154
ppm_2_2768	6776109420	32690204584	39825274943	57557817576	3081397882	11429216322	6297838174	5381622112	8810545644	8818309435	4087782471	10771811426	6627000696	17358116583	4653300314	8670205990	5751810834	7227720019	8380125700	10688209902	7176258076	4845154667	8085505681	5170965897	10558993244	10060937582	4658134718	9761478896	6377782811	5452693086	6164394389	5786196485	6543715645	35185266959	12721173913	10935873603	5353952482	7451671651	4785681016	7864382813	6322143589	5128998923	4448476382	6163044145	9047761471	8757173404	10672016006	7060757224	7843817815	1021567778	4545614523	6626605608	11400095986	7196057493	9479923339	7239045760	6056102924	9119816234	10708938473	6648289370	7356391606	14943663333	8464908878	9272327971	6363204438	9263764224	7012996769	8254524304	7519912959	5342843820	12474675436	6199073129	14194402718	5854793711	10395040496	6238578702	10191022070	13818501963	14276189976	6695806761	14075767518	9234353492	8034075935	13137520625	2338921925	10767592249	29163234114	6468652539	6686043354	16106686777	12695742780	8699227341	8565937737	9323875118	3055098725	10273469447	10971992820	8709394260	6924113120	7690670372	10579023101	8983931721	12371726200	5722548179	9107923670	7572021033	7831467967	8037940551	8128016798	7392001292	10307678223	7880719096	15458205090	6378005278	9377087117	9131031931	8236201331	7430913855	14520487053	8325807536	8978365941	11319598488	8790905165	11257133427	11475991326	5040343367	35312402071	8584125006
ppm_2_2916	1070961495	17289084991	19916769773	26844974444	1070961495	11429216322	6297838174	5381622112	8910728722	1070961495	4017726581	1070961495	1070961495	17358116583	1070961495	1070961495	1070961495	1070961495	1070961495	9839021008	1070961495	1070961495	8085505681	5584487956	1070961495	1070961495	4618741765	9761478896	6377782811	1070961495	6759997976	1070961495	7241495027	17171210775	1070961495	1070961495	1070961495	7451671651	4785681016	1070961495	4673450675	5297771833	4397637066	6442029396	1070961495	9173140521	1070961495	1070961495	1070961495	1077285738	1070961495	6626605608	11400095986	1070961495	9803661275	1070961495	6201665307	9119816234	1070961495	1070961495	1070961495	1070961495	1070961495	10105271344	6612813204	1070961495	7114146288	8658414566	1070961495	1070961495	1070961495	6199073129	1070961495	1070961495	1070961495	1070961495	1070961495	1070961495	13497659320	1070961495	1070961495	1070961495	1070961495	1070961495	1070961495	1070961495	13058428373	1070961495	6934804399	1070961495	1070961495	8439491315	1070961495	1070961495	3055098725	1070961495	10971992820	7987930435	7414804280	1070961495	1070961495	1070961495	11768116099	5722548179	10189105690	1070961495	7958400714	8511489160	1070961495	8744418895	1070961495	8112693696	16265368928	8495302360	9377087117	8622677214	1070961495	7430913855	1070961495	1070961495	1070961495	1070961495	1070961495	1070961495	1070961495	5427060016	15924477306	1070961495
ppm_2_2952	936570365.1	17289084991	936570365.1	26844974444	2930830298	936570365.1	936570365.1	936570365.1	936570365.1	9440727485	936570365.1	9452728410	936570365.1	936570365.1	5119414173	8336690937	5949427011	6549810422	8747434077	936570365.1	936570365.1	4349065376	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	5302639958	936570365.1	5454365683	936570365.1	936570365.1	9299908303	10017043652	5197157518	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	6350690077	936570365.1	7490807200	936570365.1	936570365.1	936570365.1	936570365.1	6459368791	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	11506679923	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	11587256066	936570365.1	936570365.1	5707002770	7234035054	936570365.1	9697410995	8474608615	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	8820650070	936570365.1	936570365.1	936570365.1	6263164081	936570365.1	7676318560	936570365.1	936570365.1	7349932014	936570365.1	3295339514	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	7333876977	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	936570365.1	8495302360	936570365.1	936570365.1	7716618565	936570365.1	9698456726	936570365.1	8468818085	936570365.1	936570365.1	936570365.1	13514824190	936570365.1	936570365.1	8194415510
ppm_2_3006	6093347134	17309173904	19195343736	23492364745	3681153473	10602609107	7319720765	4650884109	8159117808	9440727485	3369313239	1004740348	6592732184	16481705701	5244263942	1004740348	5804991229	1004740348	1004740348	8887226782	6888741021	1004740348	7944121520	5505856456	10112643577	9640756631	4733779209	9378386137	6223457470	5302639958	6764324616	1004740348	7087020207	16914097481	8684575539	9737389504	1004740348	7275159557	4539520550	7383973553	4405271230	1004740348	4140233239	6198295730	1004740348	9337861327	1004740348	6869366843	7801429605	1046144522	4674952160	6459368791	11281406659	6665064375	9730830282	6717554422	5845319840	9337319216	9541813068	6360756036	6538936283	12491470635	8273053120	9358726538	6348541763	8608002615	7111928999	8403717211	7300905146	5444645737	11340262994	6131320038	13619757503	5707002770	1004740348	1004740348	1004740348	1004740348	11796404544	6307841959	11269431243	9272364838	7878950983	1004740348	1004740348	8585034344	12827187359	1004740348	6634142190	7676318560	13407048336	10335855804	1004740348	9542957188	1004740348	10207337490	10696313775	6976445597	7484470589	7507246905	9810398127	10147153814	10174970028	5518100417	11283323979	7333876977	8298095304	8448006399	7853699310	10983289142	11420373761	1004740348	16030003031	8625627910	9112516393	7105153568	7819861139	7196979161	1004740348	8098530402	1004740348	10970396477	8067970827	10764945834	18504291351	5539173383	15537573027	1004740348
ppm_2_3109	7543135989	13123081661	14319945507	15862925912	2150600635	11559532323	9109948808	4995026542	8341601627	10215082595	3810548669	8554392576	7294099758	16294131088	6749786481	8575109434	6759482839	7144062994	7457534470	10888440094	7155062681	4813246139	8381423395	5884951265	12334875927	10435904163	5163600154	9018578142	6889923469	5993379787	7453991882	5908984923	7714494620	12529832190	9023383207	9305603562	5447858664	8380285209	4944278260	7803633499	5336655709	5317933817	4037583001	6766644871	6073536998	10261558806	16855418607	7235663039	9979390485	2209760435	4885629477	7084608516	11192001301	8430945872	12038388420	7059213345	6106071575	11691897765	9677817756	8563916761	7245969419	12491470635	10009752719	10087403944	6998044028	9061928014	7240695568	9086137288	9324570882	7392775471	14745256720	7081988874	13667125297	6557174634	8063100727	4442846116	10305672011	9474313015	15017390391	10155762203	17540597848	9078618198	7856461816	10501163125	2977632832	8347168362	9138577721	6721289174	7101496274	8091677394	15146898785	1080237220	7654585146	15281976108	3543503795	8215890844	10641513430	9596502180	10763402039	11570272195	9858535430	1080237220	12618019077	5258823046	14930186265	8054947184	14995516655	9667463464	9002501388	18617188076	1080237220	8089204978	24125359621	11091457806	9593924462	6975298896	8903594265	7661640958	11318667792	8780151521	8208049538	11072093157	8102917681	10799372928	46647917999	4630214995	10477614703	8252087359
ppm_2_3199	1490268211	10249750016	10868207992	12857168611	2150600635	11559532323	1490268211	1490268211	9490294696	1490268211	5188588709	1490268211	1490268211	17120846674	1490268211	1490268211	6250553966	14408540209	1490268211	1490268211	8322815970	7328927514	1490268211	5311665005	29443389768	10433249660	5786529402	11119944791	8845586733	1490268211	7134985854	7187510545	11262993328	10376508148	13372787060	1490268211	1490268211	8380285209	4334851645	10836268341	1490268211	1490268211	5472442536	6518553228	12249079093	1490268211	16855418607	9624403400	9979390485	1490268211	6233942125	1490268211	11176730347	8430945872	1490268211	9995740131	8613387407	1490268211	11714607457	8563916761	1490268211	27520026739	1490268211	1490268211	1490268211	12757531556	11426572216	1490268211	9324570882	7392775471	1490268211	1490268211	15587807068	1490268211	7000520512	1490268211	1490268211	1490268211	1490268211	1490268211	1490268211	11750634117	12056439788	22240145342	1490268211	14534122609	7985524725	1490268211	8358267361	22844331005	1490268211	15409155213	1490268211	1490268211	5359686136	14519869312	11520327581	1490268211	1490268211	11570272195	16005416255	16433126769	1490268211	1490268211	1490268211	1490268211	14995516655	12494247272	1490268211	1490268211	19361932522	9553607907	1490268211	11091457806	12983867462	1490268211	10916926407	8412055646	25556535762	1490268211	1490268211	13555584438	1490268211	9784346275	46647917999	1490268211	10769157696	1490268211
ppm_2_3246	868589661.4	868589661.4	868589661.4	868589661.4	868589661.4	13899240361	11822891729	5231488553	12584945693	12561509980	7391229425	9017121691	8959192329	20562089008	8461556364	9108808709	7327437557	868589661.4	12734071016	15722769624	868589661.4	868589661.4	10298791262	868589661.4	868589661.4	868589661.4	6998402636	14277206830	868589661.4	4891163495	868589661.4	868589661.4	15781902201	868589661.4	868589661.4	10412680221	4482481984	10266326920	5352860440	868589661.4	868589661.4	5519124764	868589661.4	868589661.4	16521028256	12111122966	22620689792	868589661.4	12947968844	868589661.4	7999943138	7297272359	13297005666	10786314147	15299906456	13833527948	868589661.4	14813869485	15247095490	11618434460	8443344977	868589661.4	12797932729	12515297192	8116645403	17340619107	868589661.4	11070963596	868589661.4	868589661.4	18974240179	8116109764	868589661.4	4783823143	868589661.4	5310814735	12589993097	22067721068	20195760547	868589661.4	26146031951	868589661.4	16061760578	868589661.4	1540225987	22989333183	868589661.4	5631384392	11002098449	868589661.4	18269947800	868589661.4	12334039894	19894914995	868589661.4	868589661.4	14116116482	13591610746	14655172823	15293142401	868589661.4	22732399909	16181951870	6398679492	20339349789	7624603308	868589661.4	16050207886	10951837043	24580994873	868589661.4	868589661.4	31544338951	13572967149	868589661.4	7616331807	868589661.4	10361376129	868589661.4	9838130923	9681810814	868589661.4	9741520166	11205181026	68848104616	5278784083	16479384002	9144305102
ppm_2_3291	16568120794	14347402194	15294465055	19503230882	3288081241	836056203.1	836056203.1	836056203.1	12584945693	17372134731	7391229425	836056203.1	836056203.1	836056203.1	836056203.1	836056203.1	836056203.1	19530873469	836056203.1	836056203.1	10508245284	10699770914	836056203.1	6178084447	42933037737	12566464232	6998402636	14277206830	12476324828	836056203.1	8817033422	8676133357	15781902201	14549640402	18042109607	836056203.1	836056203.1	836056203.1	836056203.1	14769901130	14524848469	836056203.1	7140896647	7716582281	836056203.1	836056203.1	836056203.1	12507739194	836056203.1	836056203.1	836056203.1	836056203.1	836056203.1	836056203.1	15299906456	13833527948	11854298348	836056203.1	15247095490	836056203.1	836056203.1	38733096609	836056203.1	836056203.1	836056203.1	17340619107	16835733436	11070963596	12059331205	9194474578	836056203.1	836056203.1	18751600918	836056203.1	17254848494	836056203.1	836056203.1	32638547316	836056203.1	13819933648	836056203.1	15067485414	16061760578	31024565596	836056203.1	836056203.1	12025800778	836056203.1	11002098449	36786185472	836056203.1	21498995063	16929531674	836056203.1	836056203.1	19962758038	14116116482	836056203.1	836056203.1	15293142401	22419310741	22732399909	836056203.1	836056203.1	20339349789	836056203.1	21154606453	836056203.1	836056203.1	836056203.1	27117643525	11409824414	836056203.1	836056203.1	17472729785	836056203.1	11963552377	10361376129	37429421620	836056203.1	836056203.1	17733955487	836056203.1	836056203.1	68848104616	836056203.1	16479384002	836056203.1
ppm_2_3364	29788272032	42643670307	45679022182	52895405633	4858361878	34365801093	35641148868	24193481313	33270669384	48966928082	21746373984	18207500238	23752998367	43182879309	25150628707	20448928600	17739820922	65652093315	52149033264	47264628331	24374073944	29338790799	20946977033	12141818431	145000000000	28299172805	17683374629	38208564040	34567184063	8313613066	19078136279	25734407703	47432362813	42098332563	51329240025	22845742656	6665731252	24962412948	11886544529	42919185910	25213439960	11691525381	19752204976	17781215606	52641193900	30196188526	73054409334	31804412399	33729637548	3504662761	24177029826	15129526234	28587737242	28616981319	38003096926	39860692426	33258171652	35214147640	38411373367	32668567666	19223748368	117000000000	31087975207	27023970202	17846075215	48432172475	54819051862	25001039971	28992463941	23422676889	50424252756	16151560668	42459353809	7124038947	24801398041	12175998498	30586673154	110000000000	59644735534	39658516501	87227074544	38976650264	46827209408	102000000000	3250618089	80763988431	35992834549	8565649949	28215546264	131000000000	39625423263	68957774225	47649486160	52719429419	15392514876	60568800227	29922847000	43636778052	38238446708	39838333652	62738112959	74571343814	40224668698	15357125702	50282832166	14961959310	60587899037	43181991992	23429672052	64384192005	70584123320	24787994033	85443647055	32348187838	43815948993	17282397491	25138421320	22434238969	121000000000	20132201665	20071608919	36926333781	20753835625	20718093000	226000000000	10590341773	46996665817	18379318311
ppm_2_3474	30347514895	78224988853	80313483456	93961900789	5608706172	59044442029	61741158511	24844452372	62591773187	88380483146	40027022551	29567431274	41670515943	69575925031	45991798673	34268658770	30630753333	126000000000	102000000000	85593972422	41124207557	56605285763	34458877916	18696879089	277000000000	47869754529	34187049885	65287098042	58727678821	12687155379	31599936226	44969072429	85204940488	71050989691	89412866053	38334811446	9580248722	40874055874	18739366686	79088666106	25939026072	19195902911	38619550313	29669256213	106000000000	53700612574	144000000000	62991151259	59566062723	6431503878	44866887521	25045237570	46811248335	52145624695	65899640405	73585988225	62252865508	62331598549	66080365000	60572988001	35992098171	215000000000	52209951461	46011880161	30072935999	91535124152	103000000000	41898583681	53632013839	44404520598	86055262807	26284386350	69112579165	10662029480	93665735319	21060162228	53851575030	219000000000	119000000000	73851593957	161000000000	70791439839	87889296523	195000000000	3856904514	149000000000	62668451220	12575081049	51655086178	245000000000	67012114228	131000000000	87570340538	96097902267	49110496147	111000000000	48047742847	87967925089	69722878124	70346224241	108000000000	137000000000	73266864153	25865509856	87058866773	24963992004	121000000000	76302689189	37331897603	117000000000	131000000000	45490272111	156000000000	55589021106	77341562249	28420006702	41556076354	37338649979	225000000000	32199895274	31840789298	57838144408	36467549133	32103035594	411000000000	16754830404	80579210961	29253297128
ppm_2_3585	17216335839	78629152161	81122500514	91877922950	3915645300	61993625493	62284757983	13569602767	64942108827	88671983141	41181878651	30816015060	41862449031	69769548855	47694459432	36405650843	30969888939	127000000000	108000000000	86304457666	40221849740	56169234076	35250571267	18751601875	282000000000	49954080732	34901242942	64885496921	57652363752	13128778893	31726979954	46685978842	84880894263	70983443773	89735326734	40286573070	9815423440	40839088360	18994463996	77732767737	13528921925	18948249991	39358343984	29670204120	109000000000	53348203499	145000000000	61080025830	59961335388	7567554655	47437002911	25548216917	47026907803	52035345307	66391089739	70998208499	61313983100	61129448994	65534810966	60426845588	37022123381	213000000000	51427283461	45438344730	30255498135	89492422203	102000000000	42106152613	52710428936	43374126812	90499557639	25133806116	70175765313	11234494280	178000000000	21684590787	54484193644	219000000000	119000000000	72784719078	163000000000	69185933265	86769940663	200000000000	2765868129	152000000000	60070269842	13091072307	50608291227	236000000000	66128352133	131000000000	84656713061	93265485553	92518164258	108000000000	47167678152	88938190566	65553935626	68247669966	108000000000	139000000000	72132694920	26322556517	83570069855	23210194842	120000000000	75154820132	36396899130	113000000000	122000000000	44768934308	154000000000	53715133621	74510933562	28033647264	40120036201	35177219886	216000000000	31805477238	31291440320	56223264700	36946687725	31432332101	387000000000	16626704142	76116702356	28481347438
ppm_2_3688	9469709799	41143237881	43384915016	45971379477	2983025969	33715717407	32286470813	6955133827	34539538482	45325401604	21374241424	19075486419	22608819351	40483496447	10761425848	20998772593	16689411286	61866860679	52893196112	44894562850	22597890482	26888056965	19538701382	11167084599	44875934872	28441248216	18272843691	34392510607	29621429844	9388009151	17523954939	11366905943	41484084861	37156270528	45379247360	22594484782	7490204179	22493439703	11515578013	39344747307	6368573959	11665882087	20458631493	16977532753	54454983916	28466410205	70657231518	30826467872	31604710569	3556756143	24695907115	14538149338	26513389442	28103926102	34897237203	36191926144	31221799575	32812631083	34609675766	30512750683	20974666420	102000000000	26729286807	25604606921	16703211047	44929529602	49715052772	22984740579	27014464000	22235611891	48977630188	13748037858	39715173696	8605884851	87877783091	12484755750	28888769251	106000000000	63198306446	35733745059	81351262647	36211800228	44230931697	96703181678	2523213929	75353348096	29255436885	9731498515	25585832035	112000000000	37084188505	63559954893	41266522196	44443274055	43825349089	24061324237	26797188392	44739539711	33294560350	34211311789	54175832430	69278151108	37792347404	14658368315	41592320803	14718019929	58008629709	38444600194	19759185349	52441788995	58177474994	23226411687	73624425160	28265161978	36565734391	17076833850	22784075515	19239760085	99608875814	18007946584	17207134746	30650415128	21354238726	19425139787	177000000000	9731891401	35802742536	16736258552
ppm_2_3773	1791120134	15968707221	16227612665	17455866241	1791120134	17843962257	14887796797	1791120134	16775099319	19831779953	8973186798	11427157898	11885464538	22399439158	6898016230	12778392611	8682541005	13958941903	19788251146	18649127950	12920666134	10872686872	11870104831	6955309307	26331116334	15819208628	9425190671	16608074269	13614067044	6111567021	10045701633	7312487663	17875815123	14624077019	20157756448	12673994185	1791120134	10728117627	6189880545	18508024020	4772145214	6413195699	10309984073	9669703315	23201413075	15009006061	27693969198	14509655532	16992973809	2976309165	10773815106	6237585067	15403314082	13639120781	16813687917	16922129930	13930693789	17051761377	17602473973	13670628352	11740870461	36386975652	14028131487	15064589738	9231663068	21020630606	21165853841	12608904948	13032226162	11333167275	26301893515	8559721851	20825242996	6464091948	31591467483	7732271763	15012796762	40981223551	27161648424	16705591241	32783697670	17393454540	18729979328	34833180978	1791120134	29342936015	10514360752	6921240895	13425908059	41855184392	20848173907	25302525430	16330265796	18244766205	1791120134	18428013462	14721744810	20219504468	15778477971	15314206462	22488283197	26149661828	18331056784	8116892956	19920032546	8170805126	24368455405	17573539234	11230753300	20540926705	25247392841	12630614109	29865628100	12999956318	18187998796	8796884139	14060518957	11217803841	37257031750	11014105832	10619011875	18369560132	11068778879	11377449346	62725517271	6089365884	12635536731	9665212941
ppm_2_3853	7329467854	10451159405	10781520403	11048210536	2276206044	12649414334	9862869278	3835446232	10714905622	1102695386	6204609768	8710494994	8531938887	16843834822	4334653986	9314761888	6336241511	1102695386	11545434676	12440739079	10182714141	6733110640	8136126864	1102695386	13987773745	11955518835	7589927657	11854186087	9806113106	5366960127	8255584328	1102695386	11701429397	10093137240	13750719346	9293310773	4723280255	7989241527	4990507733	12538970672	3902826885	5218490968	7285792790	7246904423	14062064423	10919632304	17784700200	11720293103	1102695386	1193754519	7748266725	1102695386	11650789057	10271448154	11910788938	10716770284	10644040980	12982739021	14114611213	1102695386	9000946313	25460856422	10941510834	11855563321	7292304482	13677489732	13099616903	9347460031	11079803606	9172615553	18496363749	6996759590	15586053672	1102695386	19593280946	5475699759	10568697170	24937413346	20758324303	10875012522	20274024594	13707973454	13280004718	22694757934	1102695386	18334091761	1102695386	6424447902	9257835061	25667348818	15037348115	18313135316	12569749271	12684665761	15264258931	1102695386	12918215575	14316916980	12271656696	13374906064	17791737323	1102695386	14276367535	6960582195	18595866376	7362685664	16396832778	13262444091	8818180786	15926717703	19789893838	10256290078	23166411602	10162309872	12620561242	6553417675	1102695386	8934074886	23843649743	8503407040	8403498091	1102695386	10892724154	9853111734	40130538790	1102695386	8541615266	8103453144
ppm_2_4119	94839804736	267000000000	280000000000	237000000000	84514272983	364000000000	224000000000	211000000000	333000000000	507000000000	138000000000	414000000000	126000000000	325000000000	224000000000	106000000000	64112613915	529000000000	556000000000	520000000000	253000000000	222000000000	70787996524	182000000000	742000000000	553000000000	249000000000	220000000000	216000000000	174000000000	318000000000	198000000000	247000000000	258000000000	219000000000	90602810638	84892013667	59926795353	126000000000	324000000000	322000000000	109000000000	107000000000	88344009720	308000000000	151000000000	376000000000	286000000000	481000000000	32103030771	242000000000	28598626234	329000000000	243000000000	138000000000	221000000000	302000000000	70330080661	673000000000	36807079124	335000000000	1.2E12	332000000000	529000000000	104000000000	281000000000	499000000000	125000000000	259000000000	176000000000	884000000000	182000000000	376000000000	79973498668	374000000000	186000000000	182000000000	549000000000	556000000000	118000000000	602000000000	352000000000	329000000000	677000000000	6495983419	538000000000	215000000000	177000000000	136000000000	598000000000	84957112297	719000000000	366000000000	269000000000	330000000000	343000000000	343000000000	272000000000	348000000000	348000000000	436000000000	285000000000	379000000000	235000000000	690000000000	143000000000	511000000000	347000000000	125000000000	318000000000	383000000000	186000000000	666000000000	228000000000	224000000000	89547584967	138000000000	160000000000	714000000000	90140647325	140000000000	536000000000	634000000000	145000000000	630000000000	156000000000	210000000000	93721436366
ppm_2_439	7145196845	705840381.3	12310465945	10196900471	2247299099	17427445872	29582557063	10628316141	16121382503	705840381.3	10598348154	12911478409	11115772274	22223281564	705840381.3	9889719046	10613119720	29474825252	705840381.3	20815571978	12899162304	16706216705	8590289897	4447464956	41504393758	12335223868	7050109700	12371807989	10726346267	3108529083	8398823664	9996857531	17968032219	11427626704	16854036368	7090506543	2567288779	10289749906	5541129458	20636587109	11323258471	5685165635	7825917219	7770428971	6989633607	13464231094	28416178986	11657919585	14397878821	1371951963	6627643842	5203176160	10877796544	12267693540	14679159126	14225022748	11404003057	23803959873	16724373025	13186568280	6023933039	39386883935	11361661660	12569892713	5620801129	17662511272	32228203487	9432888805	13086916756	7642754761	21439849819	6388555444	13803142914	705840381.3	23141950564	7681792435	13137414579	45366348052	36943267257	15475168863	28192350664	14660389926	19898971993	46247155926	901439955.2	25550556156	6991035258	2932953010	8806700067	39256964135	25409320923	28081646779	15014377672	12107644609	15436600279	31339212372	6601046319	10185542656	12598967046	9945003136	19972664840	25931604583	18423659917	6420976317	17877104323	3298976719	11806005660	6452723870	13621215003	705840381.3	19892249079	7165698776	34903312807	10787462396	13335690851	8555102318	10114185549	7647734307	41945675634	7940807933	7776685687	22593729425	14959404779	7012923943	102000000000	5753718744	7618228881	5224909113
ppm_2_4442	886821843.3	886821843.3	886821843.3	10196900471	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	17554291460	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	10593023826	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	5685165635	13542370647	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	4678980317	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	43251235808	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	10478578704	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3	886821843.3
