dsim2_geneid,COUNT,PERCENT
FBgn0270411,1,0.0012852149
FBgn0270413,1,0.0012852149
FBgn0270415,1,0.0012852149
FBgn0270419,1,0.0012852149
FBgn0270421,1,0.0012852149
FBgn0270423,1,0.0012852149
FBgn0270427,1,0.0012852149
FBgn0270429,1,0.0012852149
FBgn0270432,1,0.0012852149
FBgn0270435,1,0.0012852149
FBgn0270438,1,0.0012852149
FBgn0270446,1,0.0012852149
FBgn0270450,1,0.0012852149
FBgn0270453,1,0.0012852149
FBgn0270456,1,0.0012852149
FBgn0270459,1,0.0012852149
FBgn0270465,1,0.0012852149
FBgn0270470,1,0.0012852149
FBgn0270475,1,0.0012852149
FBgn0270477,1,0.0012852149
FBgn0270479,1,0.0012852149
FBgn0270480,1,0.0012852149
FBgn0270482,1,0.0012852149
FBgn0270483,1,0.0012852149
FBgn0270488,1,0.0012852149
FBgn0270489,1,0.0012852149
FBgn0270492,1,0.0012852149
FBgn0270494,1,0.0012852149
FBgn0270495,1,0.0012852149
FBgn0270497,1,0.0012852149
FBgn0270498,1,0.0012852149
FBgn0270499,1,0.0012852149
FBgn0270500,1,0.0012852149
FBgn0270505,1,0.0012852149
FBgn0270509,1,0.0012852149
FBgn0270511,1,0.0012852149
FBgn0270512,1,0.0012852149
FBgn0270513,1,0.0012852149
FBgn0270514,1,0.0012852149
FBgn0270515,1,0.0012852149
FBgn0270516,1,0.0012852149
FBgn0270518,1,0.0012852149
FBgn0270519,1,0.0012852149
FBgn0270522,1,0.0012852149
FBgn0270524,1,0.0012852149
FBgn0270526,1,0.0012852149
FBgn0270530,1,0.0012852149
FBgn0270532,1,0.0012852149
FBgn0270539,1,0.0012852149
FBgn0270541,1,0.0012852149
FBgn0270542,1,0.0012852149
FBgn0270543,1,0.0012852149
FBgn0270546,1,0.0012852149
FBgn0270552,1,0.0012852149
FBgn0270554,1,0.0012852149
FBgn0270558,1,0.0012852149
FBgn0270559,1,0.0012852149
FBgn0270560,1,0.0012852149
FBgn0270563,1,0.0012852149
FBgn0270565,1,0.0012852149
FBgn0270571,1,0.0012852149
FBgn0270572,1,0.0012852149
FBgn0270573,1,0.0012852149
FBgn0270576,1,0.0012852149
FBgn0270578,1,0.0012852149
FBgn0270580,1,0.0012852149
FBgn0270582,1,0.0012852149
FBgn0270587,1,0.0012852149
FBgn0270588,1,0.0012852149
FBgn0270591,1,0.0012852149
FBgn0270594,1,0.0012852149
FBgn0270595,1,0.0012852149
FBgn0270597,1,0.0012852149
FBgn0270599,1,0.0012852149
FBgn0270601,1,0.0012852149
FBgn0270603,1,0.0012852149
FBgn0270606,1,0.0012852149
FBgn0270608,1,0.0012852149
FBgn0270609,1,0.0012852149
FBgn0270610,1,0.0012852149
FBgn0270612,1,0.0012852149
FBgn0270615,1,0.0012852149
FBgn0270616,1,0.0012852149
FBgn0270617,1,0.0012852149
FBgn0270618,1,0.0012852149
FBgn0270621,1,0.0012852149
FBgn0270629,1,0.0012852149
FBgn0270631,1,0.0012852149
FBgn0270634,1,0.0012852149
FBgn0270635,1,0.0012852149
FBgn0270636,1,0.0012852149
FBgn0270638,1,0.0012852149
FBgn0270639,1,0.0012852149
FBgn0270646,1,0.0012852149
FBgn0270650,1,0.0012852149
FBgn0270651,1,0.0012852149
FBgn0270653,1,0.0012852149
FBgn0270656,1,0.0012852149
FBgn0270660,1,0.0012852149
FBgn0270661,1,0.0012852149
FBgn0270664,1,0.0012852149
FBgn0270665,1,0.0012852149
FBgn0270671,1,0.0012852149
FBgn0270673,1,0.0012852149
FBgn0270674,1,0.0012852149
FBgn0270679,1,0.0012852149
FBgn0270682,1,0.0012852149
FBgn0270687,1,0.0012852149
FBgn0270688,1,0.0012852149
FBgn0270689,1,0.0012852149
FBgn0270695,1,0.0012852149
FBgn0270706,1,0.0012852149
FBgn0270714,1,0.0012852149
FBgn0270715,1,0.0012852149
FBgn0270716,1,0.0012852149
FBgn0270727,1,0.0012852149
FBgn0270734,1,0.0012852149
FBgn0270735,1,0.0012852149
FBgn0270740,1,0.0012852149
FBgn0270741,1,0.0012852149
FBgn0270746,1,0.0012852149
FBgn0270747,1,0.0012852149
FBgn0270748,1,0.0012852149
FBgn0270750,1,0.0012852149
FBgn0270755,1,0.0012852149
FBgn0270757,1,0.0012852149
FBgn0270759,1,0.0012852149
FBgn0270760,1,0.0012852149
FBgn0270764,1,0.0012852149
FBgn0270767,1,0.0012852149
FBgn0270779,1,0.0012852149
FBgn0270780,1,0.0012852149
FBgn0270783,1,0.0012852149
FBgn0270787,1,0.0012852149
FBgn0270788,1,0.0012852149
FBgn0270789,1,0.0012852149
FBgn0270790,1,0.0012852149
FBgn0270794,1,0.0012852149
FBgn0270795,1,0.0012852149
FBgn0270798,1,0.0012852149
FBgn0270801,1,0.0012852149
FBgn0270802,1,0.0012852149
FBgn0270803,1,0.0012852149
FBgn0270804,1,0.0012852149
FBgn0270805,1,0.0012852149
FBgn0270807,1,0.0012852149
FBgn0270810,1,0.0012852149
FBgn0270815,1,0.0012852149
FBgn0270819,1,0.0012852149
FBgn0270822,1,0.0012852149
FBgn0270825,1,0.0012852149
FBgn0270828,1,0.0012852149
FBgn0270832,1,0.0012852149
FBgn0270839,1,0.0012852149
FBgn0270843,1,0.0012852149
FBgn0270846,1,0.0012852149
FBgn0270847,1,0.0012852149
FBgn0270850,1,0.0012852149
FBgn0270851,1,0.0012852149
FBgn0270852,1,0.0012852149
FBgn0270855,1,0.0012852149
FBgn0270856,1,0.0012852149
FBgn0270858,1,0.0012852149
FBgn0270863,1,0.0012852149
FBgn0270864,1,0.0012852149
FBgn0270865,1,0.0012852149
FBgn0270866,1,0.0012852149
FBgn0270868,1,0.0012852149
FBgn0270869,1,0.0012852149
FBgn0270870,1,0.0012852149
FBgn0270871,1,0.0012852149
FBgn0270873,1,0.0012852149
FBgn0270877,1,0.0012852149
FBgn0270878,1,0.0012852149
FBgn0270880,1,0.0012852149
FBgn0270886,1,0.0012852149
FBgn0270887,1,0.0012852149
FBgn0270889,1,0.0012852149
FBgn0270890,1,0.0012852149
FBgn0270894,1,0.0012852149
FBgn0270895,1,0.0012852149
FBgn0270896,1,0.0012852149
FBgn0270897,1,0.0012852149
FBgn0270898,1,0.0012852149
FBgn0270899,1,0.0012852149
FBgn0270900,1,0.0012852149
FBgn0270903,1,0.0012852149
FBgn0270907,1,0.0012852149
FBgn0270912,1,0.0012852149
FBgn0270913,1,0.0012852149
FBgn0270915,1,0.0012852149
FBgn0270916,1,0.0012852149
XLOC_000001,1,0.0012852149
XLOC_000002,1,0.0012852149
XLOC_000003,1,0.0012852149
XLOC_000004,1,0.0012852149
XLOC_000011,1,0.0012852149
XLOC_000013,1,0.0012852149
XLOC_000014,1,0.0012852149
XLOC_000019,1,0.0012852149
XLOC_000020,1,0.0012852149
XLOC_000021,1,0.0012852149
XLOC_000023,1,0.0012852149
XLOC_000024,1,0.0012852149
XLOC_000028,1,0.0012852149
XLOC_000029,1,0.0012852149
XLOC_000034,1,0.0012852149
XLOC_000035,1,0.0012852149
XLOC_000037,1,0.0012852149
XLOC_000043,1,0.0012852149
XLOC_000045,1,0.0012852149
XLOC_000057,1,0.0012852149
XLOC_000059,1,0.0012852149
XLOC_000060,1,0.0012852149
XLOC_000064,1,0.0012852149
XLOC_000066,1,0.0012852149
XLOC_000068,1,0.0012852149
XLOC_000073,1,0.0012852149
XLOC_000081,1,0.0012852149
XLOC_000087,1,0.0012852149
XLOC_000098,1,0.0012852149
XLOC_000122,1,0.0012852149
XLOC_000125,1,0.0012852149
XLOC_000131,1,0.0012852149
XLOC_000147,1,0.0012852149
XLOC_000149,1,0.0012852149
XLOC_000154,1,0.0012852149
XLOC_000155,1,0.0012852149
XLOC_000159,1,0.0012852149
XLOC_000160,1,0.0012852149
XLOC_000166,1,0.0012852149
XLOC_000168,1,0.0012852149
XLOC_000171,1,0.0012852149
XLOC_000186,1,0.0012852149
XLOC_000188,1,0.0012852149
XLOC_000194,1,0.0012852149
XLOC_000196,1,0.0012852149
XLOC_000197,1,0.0012852149
XLOC_000205,1,0.0012852149
XLOC_000214,1,0.0012852149
XLOC_000242,1,0.0012852149
XLOC_000251,1,0.0012852149
XLOC_000253,1,0.0012852149
XLOC_000254,1,0.0012852149
XLOC_000257,1,0.0012852149
XLOC_000266,1,0.0012852149
XLOC_000278,1,0.0012852149
XLOC_000279,1,0.0012852149
XLOC_000281,1,0.0012852149
XLOC_000282,1,0.0012852149
XLOC_000283,1,0.0012852149
XLOC_000284,1,0.0012852149
XLOC_000291,1,0.0012852149
XLOC_000297,1,0.0012852149
XLOC_000301,1,0.0012852149
XLOC_000312,1,0.0012852149
XLOC_000315,1,0.0012852149
XLOC_000319,1,0.0012852149
XLOC_000323,1,0.0012852149
XLOC_000331,1,0.0012852149
XLOC_000336,1,0.0012852149
XLOC_000340,1,0.0012852149
XLOC_000345,1,0.0012852149
XLOC_000346,1,0.0012852149
XLOC_000347,1,0.0012852149
XLOC_000348,1,0.0012852149
XLOC_000386,1,0.0012852149
XLOC_000387,1,0.0012852149
XLOC_000405,1,0.0012852149
XLOC_000410,1,0.0012852149
XLOC_000411,1,0.0012852149
XLOC_000414,1,0.0012852149
XLOC_000418,1,0.0012852149
XLOC_000420,1,0.0012852149
XLOC_000422,1,0.0012852149
XLOC_000426,1,0.0012852149
XLOC_000429,1,0.0012852149
XLOC_000430,1,0.0012852149
XLOC_000432,1,0.0012852149
XLOC_000444,1,0.0012852149
XLOC_000455,1,0.0012852149
XLOC_000457,1,0.0012852149
XLOC_000462,1,0.0012852149
XLOC_000466,1,0.0012852149
XLOC_000467,1,0.0012852149
XLOC_000473,1,0.0012852149
XLOC_000478,1,0.0012852149
XLOC_000479,1,0.0012852149
XLOC_000487,1,0.0012852149
XLOC_000498,1,0.0012852149
XLOC_000499,1,0.0012852149
XLOC_000511,1,0.0012852149
XLOC_000523,1,0.0012852149
XLOC_000524,1,0.0012852149
XLOC_000532,1,0.0012852149
XLOC_000537,1,0.0012852149
XLOC_000549,1,0.0012852149
XLOC_000552,1,0.0012852149
XLOC_000567,1,0.0012852149
XLOC_000568,1,0.0012852149
XLOC_000579,1,0.0012852149
XLOC_000580,1,0.0012852149
XLOC_000581,1,0.0012852149
XLOC_000582,1,0.0012852149
XLOC_000585,1,0.0012852149
XLOC_000590,1,0.0012852149
XLOC_000595,1,0.0012852149
XLOC_000604,1,0.0012852149
XLOC_000605,1,0.0012852149
XLOC_000607,1,0.0012852149
XLOC_000608,1,0.0012852149
XLOC_000611,1,0.0012852149
XLOC_000612,1,0.0012852149
XLOC_000617,1,0.0012852149
XLOC_000619,1,0.0012852149
XLOC_000625,1,0.0012852149
XLOC_000644,1,0.0012852149
XLOC_000652,1,0.0012852149
XLOC_000655,1,0.0012852149
XLOC_000659,1,0.0012852149
XLOC_000680,1,0.0012852149
XLOC_000691,1,0.0012852149
XLOC_000700,1,0.0012852149
XLOC_000702,1,0.0012852149
XLOC_000711,1,0.0012852149
XLOC_000712,1,0.0012852149
XLOC_000725,1,0.0012852149
XLOC_000729,1,0.0012852149
XLOC_000731,1,0.0012852149
XLOC_000732,1,0.0012852149
XLOC_000738,1,0.0012852149
XLOC_000739,1,0.0012852149
XLOC_000746,1,0.0012852149
XLOC_000754,1,0.0012852149
XLOC_000755,1,0.0012852149
XLOC_000767,1,0.0012852149
XLOC_000778,1,0.0012852149
XLOC_000779,1,0.0012852149
XLOC_000781,1,0.0012852149
XLOC_000790,1,0.0012852149
XLOC_000792,1,0.0012852149
XLOC_000795,1,0.0012852149
XLOC_000805,1,0.0012852149
XLOC_000809,1,0.0012852149
XLOC_000813,1,0.0012852149
XLOC_000819,1,0.0012852149
XLOC_000823,1,0.0012852149
XLOC_000833,1,0.0012852149
XLOC_000865,1,0.0012852149
XLOC_000874,1,0.0012852149
XLOC_000877,1,0.0012852149
XLOC_000879,1,0.0012852149
XLOC_000885,1,0.0012852149
XLOC_000886,1,0.0012852149
XLOC_000887,1,0.0012852149
XLOC_000888,1,0.0012852149
XLOC_000890,1,0.0012852149
XLOC_000895,1,0.0012852149
XLOC_000899,1,0.0012852149
XLOC_000906,1,0.0012852149
XLOC_000908,1,0.0012852149
XLOC_000931,1,0.0012852149
XLOC_000941,1,0.0012852149
XLOC_000942,1,0.0012852149
XLOC_000943,1,0.0012852149
XLOC_000947,1,0.0012852149
XLOC_000948,1,0.0012852149
XLOC_000954,1,0.0012852149
XLOC_000962,1,0.0012852149
XLOC_000966,1,0.0012852149
XLOC_000973,1,0.0012852149
XLOC_000975,1,0.0012852149
XLOC_000994,1,0.0012852149
XLOC_000995,1,0.0012852149
XLOC_001000,1,0.0012852149
XLOC_001001,1,0.0012852149
XLOC_001002,1,0.0012852149
XLOC_001016,1,0.0012852149
XLOC_001026,1,0.0012852149
XLOC_001039,1,0.0012852149
XLOC_001047,1,0.0012852149
XLOC_001049,1,0.0012852149
XLOC_001050,1,0.0012852149
XLOC_001051,1,0.0012852149
XLOC_001053,1,0.0012852149
XLOC_001056,1,0.0012852149
XLOC_001060,1,0.0012852149
XLOC_001071,1,0.0012852149
XLOC_001079,1,0.0012852149
XLOC_001106,1,0.0012852149
XLOC_001110,1,0.0012852149
XLOC_001113,1,0.0012852149
XLOC_001115,1,0.0012852149
XLOC_001139,1,0.0012852149
XLOC_001143,1,0.0012852149
XLOC_001146,1,0.0012852149
XLOC_001147,1,0.0012852149
XLOC_001154,1,0.0012852149
XLOC_001158,1,0.0012852149
XLOC_001159,1,0.0012852149
XLOC_001160,1,0.0012852149
XLOC_001161,1,0.0012852149
XLOC_001162,1,0.0012852149
XLOC_001164,1,0.0012852149
XLOC_001165,1,0.0012852149
XLOC_001166,1,0.0012852149
XLOC_001167,1,0.0012852149
XLOC_001168,1,0.0012852149
XLOC_001169,1,0.0012852149
XLOC_001171,1,0.0012852149
XLOC_001178,1,0.0012852149
XLOC_001182,1,0.0012852149
XLOC_001187,1,0.0012852149
XLOC_001188,1,0.0012852149
XLOC_001196,1,0.0012852149
XLOC_001200,1,0.0012852149
XLOC_001202,1,0.0012852149
XLOC_001203,1,0.0012852149
XLOC_001205,1,0.0012852149
XLOC_001207,1,0.0012852149
XLOC_001211,1,0.0012852149
XLOC_001212,1,0.0012852149
XLOC_001218,1,0.0012852149
XLOC_001221,1,0.0012852149
XLOC_001223,1,0.0012852149
XLOC_001226,1,0.0012852149
XLOC_001228,1,0.0012852149
XLOC_001230,1,0.0012852149
XLOC_001234,1,0.0012852149
XLOC_001240,1,0.0012852149
XLOC_001241,1,0.0012852149
XLOC_001245,1,0.0012852149
XLOC_001247,1,0.0012852149
XLOC_001248,1,0.0012852149
XLOC_001251,1,0.0012852149
XLOC_001252,1,0.0012852149
XLOC_001259,1,0.0012852149
XLOC_001263,1,0.0012852149
XLOC_001269,1,0.0012852149
XLOC_001275,1,0.0012852149
XLOC_001289,1,0.0012852149
XLOC_001290,1,0.0012852149
XLOC_001295,1,0.0012852149
XLOC_001299,1,0.0012852149
XLOC_001300,1,0.0012852149
XLOC_001301,1,0.0012852149
XLOC_001315,1,0.0012852149
XLOC_001319,1,0.0012852149
XLOC_001321,1,0.0012852149
XLOC_001322,1,0.0012852149
XLOC_001323,1,0.0012852149
XLOC_001325,1,0.0012852149
XLOC_001326,1,0.0012852149
XLOC_001330,1,0.0012852149
XLOC_001333,1,0.0012852149
XLOC_001338,1,0.0012852149
XLOC_001339,1,0.0012852149
XLOC_001340,1,0.0012852149
XLOC_001341,1,0.0012852149
XLOC_001344,1,0.0012852149
XLOC_001348,1,0.0012852149
XLOC_001350,1,0.0012852149
XLOC_001351,1,0.0012852149
XLOC_001358,1,0.0012852149
XLOC_001359,1,0.0012852149
XLOC_001362,1,0.0012852149
XLOC_001363,1,0.0012852149
XLOC_001364,1,0.0012852149
XLOC_001368,1,0.0012852149
XLOC_001370,1,0.0012852149
XLOC_001371,1,0.0012852149
XLOC_001372,1,0.0012852149
XLOC_001374,1,0.0012852149
XLOC_001378,1,0.0012852149
XLOC_001379,1,0.0012852149
XLOC_001380,1,0.0012852149
XLOC_001389,1,0.0012852149
XLOC_001397,1,0.0012852149
XLOC_001399,1,0.0012852149
XLOC_001400,1,0.0012852149
XLOC_001402,1,0.0012852149
XLOC_001405,1,0.0012852149
XLOC_001423,1,0.0012852149
XLOC_001424,1,0.0012852149
XLOC_001425,1,0.0012852149
XLOC_001427,1,0.0012852149
XLOC_001434,1,0.0012852149
XLOC_001435,1,0.0012852149
XLOC_001436,1,0.0012852149
XLOC_001447,1,0.0012852149
XLOC_001460,1,0.0012852149
XLOC_001467,1,0.0012852149
XLOC_001468,1,0.0012852149
XLOC_001469,1,0.0012852149
XLOC_001471,1,0.0012852149
XLOC_001472,1,0.0012852149
XLOC_001473,1,0.0012852149
XLOC_001487,1,0.0012852149
XLOC_001488,1,0.0012852149
XLOC_001498,1,0.0012852149
XLOC_001503,1,0.0012852149
XLOC_001506,1,0.0012852149
XLOC_001511,1,0.0012852149
XLOC_001515,1,0.0012852149
XLOC_001518,1,0.0012852149
XLOC_001519,1,0.0012852149
XLOC_001520,1,0.0012852149
XLOC_001526,1,0.0012852149
XLOC_001540,1,0.0012852149
XLOC_001542,1,0.0012852149
XLOC_001543,1,0.0012852149
XLOC_001544,1,0.0012852149
XLOC_001548,1,0.0012852149
XLOC_001549,1,0.0012852149
XLOC_001550,1,0.0012852149
XLOC_001551,1,0.0012852149
XLOC_001552,1,0.0012852149
XLOC_001553,1,0.0012852149
XLOC_001554,1,0.0012852149
XLOC_001557,1,0.0012852149
XLOC_001559,1,0.0012852149
XLOC_001560,1,0.0012852149
XLOC_001562,1,0.0012852149
XLOC_001563,1,0.0012852149
XLOC_001570,1,0.0012852149
XLOC_001571,1,0.0012852149
XLOC_001578,1,0.0012852149
XLOC_001588,1,0.0012852149
XLOC_001591,1,0.0012852149
XLOC_001599,1,0.0012852149
XLOC_001600,1,0.0012852149
XLOC_001615,1,0.0012852149
XLOC_001619,1,0.0012852149
XLOC_001632,1,0.0012852149
XLOC_001635,1,0.0012852149
XLOC_001638,1,0.0012852149
XLOC_001643,1,0.0012852149
XLOC_001647,1,0.0012852149
XLOC_001648,1,0.0012852149
XLOC_001654,1,0.0012852149
XLOC_001656,1,0.0012852149
XLOC_001657,1,0.0012852149
XLOC_001661,1,0.0012852149
XLOC_001662,1,0.0012852149
XLOC_001664,1,0.0012852149
XLOC_001670,1,0.0012852149
XLOC_001673,1,0.0012852149
XLOC_001675,1,0.0012852149
XLOC_001679,1,0.0012852149
XLOC_001680,1,0.0012852149
XLOC_001683,1,0.0012852149
XLOC_001687,1,0.0012852149
XLOC_001693,1,0.0012852149
XLOC_001701,1,0.0012852149
XLOC_001702,1,0.0012852149
XLOC_001709,1,0.0012852149
XLOC_001710,1,0.0012852149
XLOC_001712,1,0.0012852149
XLOC_001718,1,0.0012852149
XLOC_001720,1,0.0012852149
XLOC_001730,1,0.0012852149
XLOC_001755,1,0.0012852149
XLOC_001763,1,0.0012852149
XLOC_001765,1,0.0012852149
XLOC_001767,1,0.0012852149
XLOC_001769,1,0.0012852149
XLOC_001770,1,0.0012852149
XLOC_001780,1,0.0012852149
XLOC_001783,1,0.0012852149
XLOC_001784,1,0.0012852149
XLOC_001785,1,0.0012852149
XLOC_001789,1,0.0012852149
XLOC_001791,1,0.0012852149
XLOC_001797,1,0.0012852149
XLOC_001803,1,0.0012852149
XLOC_001804,1,0.0012852149
XLOC_001805,1,0.0012852149
XLOC_001809,1,0.0012852149
XLOC_001810,1,0.0012852149
XLOC_001813,1,0.0012852149
XLOC_001826,1,0.0012852149
XLOC_001827,1,0.0012852149
XLOC_001828,1,0.0012852149
XLOC_001829,1,0.0012852149
XLOC_001844,1,0.0012852149
XLOC_001845,1,0.0012852149
XLOC_001854,1,0.0012852149
XLOC_001857,1,0.0012852149
XLOC_001863,1,0.0012852149
XLOC_001864,1,0.0012852149
XLOC_001873,1,0.0012852149
XLOC_001881,1,0.0012852149
XLOC_001882,1,0.0012852149
XLOC_001895,1,0.0012852149
XLOC_001896,1,0.0012852149
XLOC_001903,1,0.0012852149
XLOC_001904,1,0.0012852149
XLOC_001905,1,0.0012852149
XLOC_001908,1,0.0012852149
XLOC_001910,1,0.0012852149
XLOC_001917,1,0.0012852149
XLOC_001919,1,0.0012852149
XLOC_001933,1,0.0012852149
XLOC_001938,1,0.0012852149
XLOC_001953,1,0.0012852149
XLOC_001960,1,0.0012852149
XLOC_001963,1,0.0012852149
XLOC_001964,1,0.0012852149
XLOC_001965,1,0.0012852149
XLOC_001966,1,0.0012852149
XLOC_001973,1,0.0012852149
XLOC_001976,1,0.0012852149
XLOC_001978,1,0.0012852149
XLOC_001988,1,0.0012852149
XLOC_001990,1,0.0012852149
XLOC_001993,1,0.0012852149
XLOC_001995,1,0.0012852149
XLOC_002015,1,0.0012852149
XLOC_002016,1,0.0012852149
XLOC_002017,1,0.0012852149
XLOC_002022,1,0.0012852149
XLOC_002024,1,0.0012852149
XLOC_002029,1,0.0012852149
XLOC_002030,1,0.0012852149
XLOC_002031,1,0.0012852149
XLOC_002032,1,0.0012852149
XLOC_002033,1,0.0012852149
XLOC_002054,1,0.0012852149
XLOC_002055,1,0.0012852149
XLOC_002056,1,0.0012852149
XLOC_002061,1,0.0012852149
XLOC_002064,1,0.0012852149
XLOC_002065,1,0.0012852149
XLOC_002067,1,0.0012852149
XLOC_002073,1,0.0012852149
XLOC_002080,1,0.0012852149
XLOC_002096,1,0.0012852149
XLOC_002097,1,0.0012852149
XLOC_002098,1,0.0012852149
XLOC_002106,1,0.0012852149
XLOC_002107,1,0.0012852149
XLOC_002108,1,0.0012852149
XLOC_002114,1,0.0012852149
XLOC_002116,1,0.0012852149
XLOC_002117,1,0.0012852149
XLOC_002118,1,0.0012852149
XLOC_002120,1,0.0012852149
XLOC_002123,1,0.0012852149
XLOC_002129,1,0.0012852149
XLOC_002131,1,0.0012852149
XLOC_002135,1,0.0012852149
XLOC_002138,1,0.0012852149
XLOC_002139,1,0.0012852149
XLOC_002154,1,0.0012852149
XLOC_002159,1,0.0012852149
XLOC_002161,1,0.0012852149
XLOC_002168,1,0.0012852149
XLOC_002187,1,0.0012852149
XLOC_002188,1,0.0012852149
XLOC_002191,1,0.0012852149
XLOC_002209,1,0.0012852149
XLOC_002213,1,0.0012852149
XLOC_002245,1,0.0012852149
XLOC_002251,1,0.0012852149
XLOC_002270,1,0.0012852149
XLOC_002273,1,0.0012852149
XLOC_002282,1,0.0012852149
XLOC_002283,1,0.0012852149
XLOC_002295,1,0.0012852149
XLOC_002298,1,0.0012852149
XLOC_002310,1,0.0012852149
XLOC_002316,1,0.0012852149
XLOC_002330,1,0.0012852149
XLOC_002341,1,0.0012852149
XLOC_002342,1,0.0012852149
XLOC_002357,1,0.0012852149
XLOC_002360,1,0.0012852149
XLOC_002371,1,0.0012852149
XLOC_002373,1,0.0012852149
XLOC_002392,1,0.0012852149
XLOC_002393,1,0.0012852149
XLOC_002394,1,0.0012852149
XLOC_002395,1,0.0012852149
XLOC_002396,1,0.0012852149
XLOC_002397,1,0.0012852149
XLOC_002406,1,0.0012852149
XLOC_002408,1,0.0012852149
XLOC_002414,1,0.0012852149
XLOC_002425,1,0.0012852149
XLOC_002427,1,0.0012852149
XLOC_002431,1,0.0012852149
XLOC_002433,1,0.0012852149
XLOC_002434,1,0.0012852149
XLOC_002447,1,0.0012852149
XLOC_002448,1,0.0012852149
XLOC_002452,1,0.0012852149
XLOC_002464,1,0.0012852149
XLOC_002466,1,0.0012852149
XLOC_002505,1,0.0012852149
XLOC_002507,1,0.0012852149
XLOC_002523,1,0.0012852149
XLOC_002543,1,0.0012852149
XLOC_002553,1,0.0012852149
XLOC_002555,1,0.0012852149
XLOC_002559,1,0.0012852149
XLOC_002560,1,0.0012852149
XLOC_002567,1,0.0012852149
XLOC_002569,1,0.0012852149
XLOC_002570,1,0.0012852149
XLOC_002585,1,0.0012852149
XLOC_002587,1,0.0012852149
XLOC_002589,1,0.0012852149
XLOC_002590,1,0.0012852149
XLOC_002591,1,0.0012852149
XLOC_002592,1,0.0012852149
XLOC_002595,1,0.0012852149
XLOC_002605,1,0.0012852149
XLOC_002611,1,0.0012852149
XLOC_002614,1,0.0012852149
XLOC_002615,1,0.0012852149
XLOC_002617,1,0.0012852149
XLOC_002618,1,0.0012852149
XLOC_002620,1,0.0012852149
XLOC_002621,1,0.0012852149
XLOC_002623,1,0.0012852149
XLOC_002625,1,0.0012852149
XLOC_002627,1,0.0012852149
XLOC_002628,1,0.0012852149
XLOC_002631,1,0.0012852149
XLOC_002632,1,0.0012852149
XLOC_002638,1,0.0012852149
XLOC_002645,1,0.0012852149
XLOC_002647,1,0.0012852149
XLOC_002652,1,0.0012852149
XLOC_002654,1,0.0012852149
XLOC_002656,1,0.0012852149
XLOC_002657,1,0.0012852149
XLOC_002663,1,0.0012852149
XLOC_002664,1,0.0012852149
XLOC_002666,1,0.0012852149
XLOC_002672,1,0.0012852149
XLOC_002673,1,0.0012852149
XLOC_002686,1,0.0012852149
XLOC_002689,1,0.0012852149
XLOC_002690,1,0.0012852149
XLOC_002691,1,0.0012852149
XLOC_002694,1,0.0012852149
XLOC_002702,1,0.0012852149
XLOC_002717,1,0.0012852149
XLOC_002722,1,0.0012852149
XLOC_002731,1,0.0012852149
XLOC_002739,1,0.0012852149
XLOC_002742,1,0.0012852149
XLOC_002746,1,0.0012852149
XLOC_002748,1,0.0012852149
XLOC_002750,1,0.0012852149
XLOC_002752,1,0.0012852149
XLOC_002755,1,0.0012852149
XLOC_002760,1,0.0012852149
XLOC_002761,1,0.0012852149
XLOC_002771,1,0.0012852149
XLOC_002772,1,0.0012852149
XLOC_002774,1,0.0012852149
XLOC_002784,1,0.0012852149
XLOC_002785,1,0.0012852149
XLOC_002787,1,0.0012852149
XLOC_002788,1,0.0012852149
XLOC_002794,1,0.0012852149
XLOC_002797,1,0.0012852149
XLOC_002799,1,0.0012852149
XLOC_002806,1,0.0012852149
XLOC_002809,1,0.0012852149
XLOC_002810,1,0.0012852149
XLOC_002813,1,0.0012852149
XLOC_002815,1,0.0012852149
XLOC_002818,1,0.0012852149
XLOC_002819,1,0.0012852149
XLOC_002825,1,0.0012852149
XLOC_002828,1,0.0012852149
XLOC_002842,1,0.0012852149
XLOC_002848,1,0.0012852149
XLOC_002849,1,0.0012852149
XLOC_002859,1,0.0012852149
XLOC_002862,1,0.0012852149
XLOC_002863,1,0.0012852149
XLOC_002864,1,0.0012852149
XLOC_002865,1,0.0012852149
XLOC_002870,1,0.0012852149
XLOC_002872,1,0.0012852149
XLOC_002873,1,0.0012852149
XLOC_002874,1,0.0012852149
XLOC_002881,1,0.0012852149
XLOC_002892,1,0.0012852149
XLOC_002895,1,0.0012852149
XLOC_002902,1,0.0012852149
XLOC_002903,1,0.0012852149
XLOC_002906,1,0.0012852149
XLOC_002907,1,0.0012852149
XLOC_002908,1,0.0012852149
XLOC_002909,1,0.0012852149
XLOC_002910,1,0.0012852149
XLOC_002912,1,0.0012852149
XLOC_002913,1,0.0012852149
XLOC_002914,1,0.0012852149
XLOC_002915,1,0.0012852149
XLOC_002916,1,0.0012852149
XLOC_002919,1,0.0012852149
XLOC_002931,1,0.0012852149
XLOC_002933,1,0.0012852149
XLOC_002934,1,0.0012852149
XLOC_002935,1,0.0012852149
XLOC_002938,1,0.0012852149
XLOC_002939,1,0.0012852149
XLOC_002941,1,0.0012852149
XLOC_002942,1,0.0012852149
XLOC_002945,1,0.0012852149
XLOC_002946,1,0.0012852149
XLOC_002956,1,0.0012852149
XLOC_002975,1,0.0012852149
XLOC_002980,1,0.0012852149
XLOC_003006,1,0.0012852149
XLOC_003007,1,0.0012852149
