comparison,FEATURE_ID,dm12279_38d_num_reps,dm11255_38d_num_reps,counts_dm12279_38d_g1,counts_dm12279_38d_g2,counts_dm12279_38d_both,counts_dm11255_38d_g1,counts_dm11255_38d_g2,counts_dm11255_38d_both,prior_dm12279_38d_g1,prior_dm12279_38d_g2,prior_dm11255_38d_g1,prior_dm11255_38d_g2,H3_independence_Bayes_evidence,dm12279_38d_sampleprop,dm12279_38d_theta,dm12279_38d_q025,dm12279_38d_q975,dm12279_38d_Bayes_evidence,dm12279_38d_AI_decision,dm11255_38d_sampleprop,dm11255_38d_theta,dm11255_38d_q025,dm11255_38d_q975,dm11255_38d_Bayes_evidence,dm11255_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12279_High_vs_dm11255_Low_38d,FBgn0265856,3,3,62,20,1,60,6,3,0.9879518072289158,0.9879518072289158,0.956521739130435,0.956521739130435,0.2904,0.7561,0.701,0.5714,0.8001,0.0071,1,0.9091,0.7764,0.6537,0.8634,0.0018,1,0.6546,0.5363,1
dm12279_High_vs_dm11255_Low_38d,FBgn0050476,3,3,162,187,2,212,190,6,0.994301994301994,0.994301994301994,0.9852941176470591,0.9852941176470591,0.5887,0.4642,0.4744,0.386,0.565,0.5522,0,0.5274,0.5078,0.4196,0.5929,0.8549,0,1.0575,0.9883,1
dm12279_High_vs_dm11255_Low_38d,FBgn0032600,3,3,207,186,264,281,245,185,0.598173515981735,0.598173515981735,0.7398030942334741,0.7398030942334741,0.9356,0.5267,0.5213,0.4099,0.6279,0.6827,0,0.5342,0.515,0.4046,0.6257,0.7898,0,0.9639,0.9765,1
dm12279_High_vs_dm11255_Low_38d,FBgn0039870,3,3,185,177,20,179,207,26,0.947643979057592,0.947643979057592,0.9368932038834951,0.9368932038834951,0.4364,0.511,0.5112,0.4303,0.5912,0.7731,0,0.4637,0.4666,0.3841,0.5501,0.4176,0,0.9809,1.0735,1
dm12279_High_vs_dm11255_Low_38d,FBgn0028475,3,3,102,89,191,69,95,217,0.5,0.5,0.43044619422572206,0.43044619422572206,0.1467,0.534,0.529,0.439,0.6179,0.516,0,0.4207,0.4332,0.3402,0.5278,0.1702,0,0.9470000000000001,1.1509,1
dm12279_High_vs_dm11255_Low_38d,FBgn0261990,3,3,568,564,32,479,594,52,0.9725085910652921,0.9725085910652921,0.953777777777778,0.953777777777778,0.2216,0.5018,0.5046,0.4425,0.5671,0.8824,0,0.4464,0.4498,0.38799999999999996,0.5146,0.1156,0,0.993,1.1087,1
dm12279_High_vs_dm11255_Low_38d,FBgn0261995,3,3,720,744,140,637,654,129,0.9127182044887779,0.9127182044887779,0.9091549295774649,0.9091549295774649,0.9989,0.4918,0.4935,0.4371,0.5501,0.8204,0,0.4934,0.4939,0.4363,0.5526,0.8220000000000001,0,1.0148,1.014,1
dm12279_High_vs_dm11255_Low_38d,FBgn0024273,3,3,68,62,133,51,76,124,0.49429657794676796,0.49429657794676796,0.5059760956175301,0.5059760956175301,0.192,0.5231,0.5105,0.409,0.6104,0.8404,0,0.4016,0.4156,0.3194,0.5185,0.1042,0,0.9844,1.1946,1
dm12279_High_vs_dm11255_Low_38d,FBgn0024277,3,3,218,50,123,180,47,86,0.6854219948849111,0.6854219948849111,0.7252396166134191,0.7252396166134191,0.4444,0.8134,0.7841,0.7133,0.8406,0.0,1,0.7929999999999999,0.7502,0.6721,0.8121,0.0,1,0.5244,0.5771,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033367,3,3,178,57,588,125,122,590,0.285540704738761,0.285540704738761,0.29510155316606895,0.29510155316606895,0.0047,0.7574,0.7149,0.6221,0.7905,0.0009,1,0.5061,0.503,0.4052,0.5989,0.9431,0,0.632,0.9989,1
dm12279_High_vs_dm11255_Low_38d,FBgn0261575,3,3,5344,5981,8232,3826,4077,5785,0.579076545482436,0.579076545482436,0.577367036820573,0.577367036820573,0.85,0.4719,0.4737,0.3996,0.5485,0.4813,0,0.4841,0.4838,0.4063,0.5623,0.6679999999999999,0,1.0575,1.0364,1
dm12279_High_vs_dm11255_Low_38d,FBgn0029006,3,3,66,83,198,109,123,79,0.429394812680115,0.429394812680115,0.7459807073954978,0.7459807073954978,0.7244,0.44299999999999995,0.4515,0.3556,0.5504,0.3407,0,0.4698,0.4753,0.3855,0.5697,0.5833,0,1.1091,1.0559,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035169,3,3,211,165,7,173,194,0,0.9817232375979109,0.9817232375979109,0.5,0.5,0.8924,0.5612,0.5096,0.3029,0.7121,0.9251,0,0.4714,0.4918,0.3095,0.6743,0.9378,0,1.0047,1.0371,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035162,3,3,56,57,4,61,84,4,0.9658119658119659,0.9658119658119659,0.9731543624161071,0.9731543624161071,0.4498,0.4956,0.4955,0.3802,0.6126,0.9287,0,0.4207,0.435,0.3237,0.5541,0.2573,0,1.0164,1.1499,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035165,3,3,2138,2151,205,1954,1959,247,0.954383622607922,0.954383622607922,0.940625,0.940625,0.9516,0.4985,0.4979,0.4297,0.5654,0.9449,0,0.4994,0.5006,0.4332,0.5687,0.9836,0,1.0066,1.0011,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035164,3,3,109,145,31,165,191,33,0.8912280701754391,0.8912280701754391,0.9151670951156808,0.9151670951156808,0.848,0.4291,0.4493,0.3555,0.5512,0.2949,0,0.4635,0.4609,0.3698,0.5544,0.3887,0,1.1139,1.0872,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035166,3,3,62,76,17,56,55,49,0.8903225806451608,0.8903225806451608,0.69375,0.69375,0.7831,0.4493,0.4696,0.32799999999999996,0.6142,0.6587,0,0.5045,0.4972,0.3486,0.6482,0.9653,0,1.0762,1.0186,1
dm12279_High_vs_dm11255_Low_38d,FBgn0263593,3,3,690,677,614,441,475,792,0.690055527511358,0.690055527511358,0.536299765807962,0.536299765807962,0.7222,0.5048,0.5038,0.4277,0.5808,0.9118,0,0.4814,0.4845,0.4085,0.5612,0.6836,0,0.9953,1.0349,1
dm12279_High_vs_dm11255_Low_38d,FBgn0020388,3,3,51,54,212,59,54,165,0.33123028391167203,0.33123028391167203,0.40647482014388503,0.40647482014388503,0.7524,0.4857,0.4947,0.3864,0.6053,0.9222,0,0.5221,0.5197,0.4102,0.6288,0.7120000000000001,0,1.0173,0.9670000000000001,1
dm12279_High_vs_dm11255_Low_38d,FBgn0263599,3,3,134,156,33,120,235,183,0.897832817337461,0.897832817337461,0.659851301115242,0.659851301115242,0.1771,0.4621,0.4714,0.355,0.5952,0.6198,0,0.33799999999999997,0.3606,0.2576,0.485,0.03,1,1.0679,1.3479,1
dm12279_High_vs_dm11255_Low_38d,FBgn0024285,3,3,377,4,187,366,279,39,0.670774647887324,0.670774647887324,0.942982456140351,0.942982456140351,0.2478,0.9895,0.7221,0.4472,0.9539,0.1171,0,0.5674,0.5304,0.3321,0.7035,0.6973,0,0.6229,0.9574,1
dm12279_High_vs_dm11255_Low_38d,FBgn0087013,3,3,642,719,1390,365,427,2029,0.49472918938567795,0.49472918938567795,0.280751506557958,0.280751506557958,0.9107,0.4717,0.47600000000000003,0.4015,0.5538,0.5171,0,0.4609,0.4697,0.389,0.5513,0.4591,0,1.0527,1.0668,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031392,3,3,76,159,61,128,119,45,0.7939189189189191,0.7939189189189191,0.845890410958904,0.845890410958904,0.0389,0.3234,0.3557,0.2612,0.47200000000000003,0.0236,1,0.5182,0.53,0.4196,0.6395,0.5844,0,1.36,0.9471,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031937,3,3,406,516,212,293,355,182,0.81305114638448,0.81305114638448,0.7807228915662651,0.7807228915662651,0.88,0.4403,0.4474,0.3726,0.5266,0.1707,0,0.4522,0.4555,0.3787,0.5368,0.2536,0,1.1156,1.0975,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031390,3,3,41,35,260,95,99,183,0.226190476190476,0.226190476190476,0.514588859416446,0.514588859416446,0.6918,0.5395,0.5312,0.4045,0.6512,0.6104,0,0.4897,0.4991,0.392,0.6079,0.9784,0,0.9461,1.0078,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031391,3,3,52,71,2,79,55,5,0.9840000000000001,0.9840000000000001,0.964028776978417,0.964028776978417,0.0544,0.4228,0.4377,0.3409,0.5379,0.2149,0,0.5896,0.5783,0.4797,0.6741,0.1216,0,1.141,0.8572,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031395,3,3,105,135,279,176,169,99,0.46242774566474,0.46242774566474,0.777027027027027,0.777027027027027,0.3776,0.4375,0.4442,0.3411,0.5506,0.2889,0,0.5101,0.5076,0.4063,0.61,0.8831,0,1.1266,0.99,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034418,3,3,195,111,132,216,3,121,0.698630136986301,0.698630136986301,0.644117647058823,0.644117647058823,0.0811,0.6373,0.6035,0.4314,0.7151,0.1747,0,0.9863,0.8261,0.5667,0.9286,0.0142,1,0.8167,0.45399999999999996,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031939,3,3,84,100,48,65,67,56,0.793103448275862,0.793103448275862,0.702127659574468,0.702127659574468,0.6447,0.4565,0.46299999999999997,0.3733,0.5569,0.4224,0,0.4924,0.4933,0.3936,0.5932,0.9,0,1.0825,1.0190000000000001,1
dm12279_High_vs_dm11255_Low_38d,FBgn0038704,3,3,93,58,164,102,14,152,0.47936507936507894,0.47936507936507894,0.432835820895522,0.432835820895522,0.0142,0.6159,0.6008,0.4915,0.6991,0.0713,0,0.8793,0.7791,0.6732,0.8539,0.0002,1,0.8183,0.5322,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034454,3,3,659,155,28,147,23,435,0.9667458432304041,0.9667458432304041,0.28099173553719,0.28099173553719,0.8373,0.8096,0.795,0.7318,0.8415,0.0,1,0.8647,0.8027,0.7203,0.8632,0.0,1,0.5075,0.4952,1
dm12279_High_vs_dm11255_Low_38d,FBgn0043535,3,3,1147,822,383,578,734,1687,0.8371598639455781,0.8371598639455781,0.43747915971990703,0.43747915971990703,0.0009,0.5825,0.5788,0.53,0.6247,0.0036,1,0.4405,0.4428,0.3938,0.4924,0.0247,1,0.8538,1.1235,1
dm12279_High_vs_dm11255_Low_38d,FBgn0043534,3,3,401,392,29,526,12,127,0.964720194647202,0.964720194647202,0.8090225563909771,0.8090225563909771,0.1162,0.5057,0.5017,0.3318,0.6714,0.9773,0,0.9777,0.7273,0.5022,0.8976,0.048,1,1.0124,0.6149,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034455,3,3,197,155,30,184,81,119,0.9214659685863871,0.9214659685863871,0.690104166666667,0.690104166666667,0.0393,0.5597,0.5555,0.4804,0.6295,0.1436,0,0.6943,0.6697,0.5928,0.7395,0.0002,1,0.8967,0.7032,1
dm12279_High_vs_dm11255_Low_38d,FBgn0287825,3,3,835,797,345,567,564,612,0.825493171471927,0.825493171471927,0.648881239242685,0.648881239242685,0.9620000000000001,0.5116,0.5114,0.4405,0.5842,0.7544,0,0.5013,0.5083,0.4324,0.5844,0.8144,0,0.98,0.9865,1
dm12279_High_vs_dm11255_Low_38d,FBgn0260486,3,3,51,46,149,33,30,147,0.394308943089431,0.394308943089431,0.3,0.3,0.9840000000000001,0.5258,0.5186,0.4127,0.6247,0.7351,0,0.5238,0.5196,0.4021,0.6358,0.7536,0,0.9689,0.9682,1
dm12279_High_vs_dm11255_Low_38d,FBgn0028970,3,3,117,234,8,139,146,30,0.9777158774373259,0.9777158774373259,0.9047619047619051,0.9047619047619051,0.0149,0.3333,0.3481,0.2807,0.4223,0.0007,1,0.4877,0.4892,0.4085,0.5672,0.7793,0,1.3754,1.0254,1
dm12279_High_vs_dm11255_Low_38d,FBgn0019968,3,3,75,85,156,51,64,143,0.506329113924051,0.506329113924051,0.445736434108527,0.445736434108527,0.7809,0.4688,0.4725,0.3794,0.5675,0.5702,0,0.4435,0.4538,0.3549,0.5565,0.3671,0,1.0621,1.1043,1
dm12279_High_vs_dm11255_Low_38d,FBgn0010825,3,3,635,554,329,418,579,482,0.783267457180501,0.783267457180501,0.674104124408384,0.674104124408384,0.0989,0.5341,0.5291,0.4509,0.6055,0.4496,0,0.4193,0.4323,0.3554,0.5154,0.1073,0,0.9461,1.1508,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035953,3,3,50,61,44,58,50,38,0.7161290322580641,0.7161290322580641,0.7397260273972601,0.7397260273972601,0.382,0.4505,0.4603,0.3486,0.5734,0.4678,0,0.537,0.5293,0.4149,0.6409,0.6122,0,1.0913,0.9488,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031645,3,3,420,358,166,570,153,205,0.824152542372881,0.824152542372881,0.7790948275862071,0.7790948275862071,0.0002,0.5398,0.5352,0.4697,0.599,0.2693,0,0.7884,0.7684,0.7139,0.8125,0.0,1,0.9336,0.5489,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031640,3,3,59,104,34,86,58,26,0.82741116751269,0.82741116751269,0.847058823529412,0.847058823529412,0.0071,0.36200000000000004,0.3784,0.2929,0.4692,0.0144,1,0.5972,0.5824,0.4809,0.6776,0.1064,0,1.2909,0.8499,1
dm12279_High_vs_dm11255_Low_38d,FBgn0010770,3,3,81,103,6,109,91,46,0.9684210526315791,0.9684210526315791,0.8130081300813009,0.8130081300813009,0.2011,0.4402,0.4519,0.3401,0.5749,0.3956,0,0.545,0.5558,0.4364,0.6699,0.3153,0,1.1109,0.8992,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031643,3,3,211,316,4,239,38,138,0.9924670433145011,0.9924670433145011,0.667469879518072,0.667469879518072,0.0002,0.4004,0.4132,0.3336,0.5021,0.0527,0,0.8628,0.8053,0.7076,0.8640000000000001,0.0,1,1.1978,0.4911,1
dm12279_High_vs_dm11255_Low_38d,FBgn0262081,3,3,127,187,397,87,72,501,0.44163150492264397,0.44163150492264397,0.24090909090909102,0.24090909090909102,0.0536,0.4045,0.4164,0.3389,0.4995,0.0491,1,0.5472,0.5411,0.4473,0.6314,0.3838,0,1.1896,0.9244,1
dm12279_High_vs_dm11255_Low_38d,FBgn0051778,3,3,1437,664,561,615,361,647,0.789256198347107,0.789256198347107,0.601355514479359,0.601355514479359,0.1084,0.684,0.6754,0.6197,0.7249,0.0,1,0.6301,0.6113,0.5464,0.6707,0.0022,1,0.6936,0.7983,1
dm12279_High_vs_dm11255_Low_38d,FBgn0000308,3,3,102,98,8263,92,61,7739,0.0236322816967978,0.0236322816967978,0.019386720729853,0.019386720729853,0.24600000000000002,0.51,0.5085,0.4205,0.5959,0.8489,0,0.6013,0.5828,0.4887,0.6727,0.0776,0,0.9869,0.8488,1
dm12279_High_vs_dm11255_Low_38d,FBgn0000659,3,3,30,59,192,45,36,168,0.31672597864768703,0.31672597864768703,0.325301204819277,0.325301204819277,0.0222,0.3371,0.3654,0.2677,0.4702,0.0131,1,0.5556,0.5435,0.4343,0.6487,0.4313,0,1.331,0.9212,1
dm12279_High_vs_dm11255_Low_38d,FBgn0037140,3,3,25,18,13,25,46,2,0.767857142857143,0.767857142857143,0.972602739726027,0.972602739726027,0.0747,0.5814,0.5525,0.4162,0.6794,0.4242,0,0.3521,0.3881,0.2773,0.5096,0.0689,0,0.9067,1.2703,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034027,3,3,73,113,0,70,94,2,0.5,0.5,0.9879518072289158,0.9879518072289158,0.8958,0.3925,0.4692,0.2896,0.6526,0.7402,0,0.4268,0.4878,0.2839,0.6922,0.9111,0,1.0864,1.0516,1
dm12279_High_vs_dm11255_Low_38d,FBgn0011286,3,3,130,134,167,106,125,155,0.612529002320186,0.612529002320186,0.598445595854922,0.598445595854922,0.602,0.4924,0.4932,0.4101,0.5769,0.8667,0,0.4589,0.4629,0.38,0.5483,0.3862,0,1.0174,1.0818,1
dm12279_High_vs_dm11255_Low_38d,FBgn0011284,3,3,22343,22920,14816,11982,13245,34559,0.753391368032091,0.753391368032091,0.42195497273609206,0.42195497273609206,0.7440000000000001,0.4936,0.4937,0.4043,0.5834,0.8773,0,0.475,0.473,0.3819,0.5683,0.5716,0,1.0170000000000001,1.0612,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035771,3,3,210,146,1156,256,232,867,0.235449735449735,0.235449735449735,0.360147601476015,0.360147601476015,0.4598,0.5899,0.5737,0.4704,0.6681,0.1471,0,0.5246,0.5231,0.4207,0.6213,0.6429,0,0.8653,0.9595,1
dm12279_High_vs_dm11255_Low_38d,FBgn0030514,3,3,62,99,112,38,47,194,0.58974358974359,0.58974358974359,0.304659498207885,0.304659498207885,0.5,0.3851,0.4055,0.3189,0.4994,0.0491,1,0.4471,0.4543,0.3478,0.5661,0.4153,0,1.2184,1.1046,1
dm12279_High_vs_dm11255_Low_38d,FBgn0037723,3,3,1178,1185,48,943,970,150,0.980091248444629,0.980091248444629,0.9272903538536109,0.9272903538536109,0.8393,0.4985,0.4994,0.4438,0.5546,0.9831,0,0.4929,0.4917,0.4354,0.5494,0.7778,0,1.0028,1.0185,1
dm12279_High_vs_dm11255_Low_38d,FBgn0014075,3,3,177,181,50,44,48,271,0.877450980392157,0.877450980392157,0.25344352617079896,0.25344352617079896,0.8564,0.4944,0.4937,0.4128,0.5757,0.8858,0,0.4783,0.4807,0.3694,0.5925,0.7333,0,1.0164,1.0468,1
dm12279_High_vs_dm11255_Low_38d,FBgn0029155,3,3,181,119,265,159,115,238,0.530973451327434,0.530973451327434,0.53515625,0.53515625,0.5771,0.6033,0.5911,0.4936,0.6808,0.0678,0,0.5803,0.5523,0.4475,0.6483,0.3027,0,0.8345,0.9042,1
dm12279_High_vs_dm11255_Low_38d,FBgn0004908,3,3,5,160,24,6,183,17,0.873015873015873,0.873015873015873,0.91747572815534,0.91747572815534,0.968,0.0303,0.3447,0.1549,0.5761,0.1764,0,0.0317,0.3388,0.1501,0.5729,0.1638,0,1.4524,1.4747,1
dm12279_High_vs_dm11255_Low_38d,FBgn0283657,3,3,42,50,1393,45,47,1282,0.0619528619528619,0.0619528619528619,0.0669577874818049,0.0669577874818049,0.7611,0.4565,0.4623,0.349,0.5773,0.5322,0,0.4891,0.4875,0.374,0.6034,0.8282,0,1.0873,1.0331,1
dm12279_High_vs_dm11255_Low_38d,FBgn0283651,3,3,15,51,958,496,36,78,0.064453125,0.064453125,0.872131147540984,0.872131147540984,0.0,0.2273,0.2741,0.1778,0.3947,0.0033,1,0.9323,0.8896,0.8143,0.9259,0.0,1,1.6582,0.3506,1
dm12279_High_vs_dm11255_Low_38d,FBgn0010482,3,3,33,37,785,88,73,802,0.0818713450292397,0.0818713450292397,0.16718587746625102,0.16718587746625102,0.3847,0.4714,0.4793,0.3685,0.593,0.7202,0,0.5466,0.5416,0.4501,0.6321,0.3709,0,1.05,0.9235,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031571,3,3,74,41,17,46,39,9,0.871212121212121,0.871212121212121,0.904255319148936,0.904255319148936,0.2129,0.6435,0.6209,0.5214,0.7151,0.0236,1,0.5412,0.5271,0.4153,0.6345,0.6149,0,0.7837,0.9526,1
dm12279_High_vs_dm11255_Low_38d,FBgn0285971,3,3,65,44,2,60,52,3,0.9819819819819819,0.9819819819819819,0.9739130434782609,0.9739130434782609,0.6282,0.5963,0.5755,0.4644,0.679,0.1769,0,0.5357,0.5382,0.4297,0.6441,0.4967,0,0.8627,0.9313,1
dm12279_High_vs_dm11255_Low_38d,FBgn0050423,3,3,805,691,988,551,601,954,0.602254428341385,0.602254428341385,0.5470085470085471,0.5470085470085471,0.2529,0.5381,0.5358,0.4635,0.6075,0.3156,0,0.4783,0.4772,0.4038,0.551,0.5222,0,0.9329999999999999,1.0498,1
dm12279_High_vs_dm11255_Low_38d,FBgn0263864,3,3,32,35,5,33,37,5,0.930555555555556,0.930555555555556,0.933333333333333,0.933333333333333,0.9644,0.4776,0.48200000000000004,0.3637,0.6021,0.7687,0,0.4714,0.4783,0.3568,0.5966,0.7327,0,1.0452,1.0534,1
dm12279_High_vs_dm11255_Low_38d,FBgn0263863,3,3,328,320,15,283,309,180,0.97737556561086,0.97737556561086,0.7668393782383421,0.7668393782383421,0.7489,0.5062,0.5038,0.4201,0.5865,0.9182,0,0.478,0.485,0.4007,0.5688,0.7238,0,0.9959,1.0345,1
dm12279_High_vs_dm11255_Low_38d,FBgn0038197,3,3,471,447,1513,871,808,579,0.37762237762237805,0.37762237762237805,0.7435783879539409,0.7435783879539409,0.9524,0.5131,0.5149,0.4551,0.5743,0.6007,0,0.5188,0.5174,0.4628,0.5722,0.524,0,0.9722,0.9672,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031579,3,3,1240,15,56,354,349,49,0.957284515636918,0.957284515636918,0.9348404255319149,0.9348404255319149,0.1149,0.988,0.7436,0.5041,0.9159999999999999,0.0467,1,0.5036,0.501,0.3157,0.6891,0.9904,0,0.5887,1.0178,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035424,3,3,112,147,1009,56,107,1041,0.204258675078864,0.204258675078864,0.135382059800664,0.135382059800664,0.298,0.4324,0.4428,0.3523,0.5366,0.2382,0,0.3436,0.3737,0.2852,0.4747,0.0173,1,1.1282,1.305,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035425,3,3,71,203,110,196,235,142,0.713541666666667,0.713541666666667,0.7521815008725999,0.7521815008725999,0.2584,0.2591,0.3165,0.2176,0.4456,0.0127,1,0.4548,0.4124,0.2938,0.5496,0.1824,0,1.4927,1.2081,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035422,3,3,46,209,73475,29613,30889,6299,0.0034585650345856,0.0034585650345856,0.905705004416102,0.905705004416102,0.0,0.1804,0.2109,0.1609,0.2688,0.0,1,0.4895,0.4873,0.44299999999999995,0.531,0.5438,0,1.949,1.0268,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033138,3,3,168,185,155,102,107,118,0.6948818897637801,0.6948818897637801,0.63914373088685,0.63914373088685,0.8411,0.4759,0.4774,0.3867,0.5718,0.6229,0,0.488,0.4909,0.3903,0.5898,0.866,0,1.0516,1.0239,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033139,3,3,242,190,111,142,158,135,0.7955801104972379,0.7955801104972379,0.6896551724137929,0.6896551724137929,0.1998,0.5602,0.5512,0.4726,0.6259,0.1847,0,0.4733,0.4776,0.3956,0.5615,0.5827,0,0.9046,1.05,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033649,3,3,40,52,157,33,23,120,0.369477911646586,0.369477911646586,0.31818181818181795,0.31818181818181795,0.2133,0.4348,0.4502,0.3375,0.5678,0.4042,0,0.5893,0.5583,0.4278,0.6803,0.3611,0,1.1149,0.8954,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033130,3,3,265,284,157,199,80,221,0.7776203966005669,0.7776203966005669,0.5579999999999999,0.5579999999999999,0.0033,0.4827,0.4782,0.4011,0.5584,0.5829,0,0.7133,0.6768,0.5912,0.7505,0.0009,1,1.0482,0.6920000000000001,1
dm12279_High_vs_dm11255_Low_38d,FBgn0033134,3,3,162,140,821,218,249,470,0.268922528940338,0.268922528940338,0.498399146211313,0.498399146211313,0.242,0.5364,0.5334,0.457,0.6082,0.3853,0,0.4668,0.4715,0.4007,0.5432,0.4118,0,0.9377,1.0617,1
dm12279_High_vs_dm11255_Low_38d,FBgn0031600,3,3,211,183,194,215,207,200,0.670068027210884,0.670068027210884,0.678456591639871,0.678456591639871,0.7147,0.5355,0.5302,0.4475,0.6113,0.4609,0,0.5095,0.5096,0.4265,0.5948,0.8256,0,0.9443,0.9845,1
dm12279_High_vs_dm11255_Low_38d,FBgn0250757,3,3,158,133,112,167,155,124,0.7220843672456579,0.7220843672456579,0.7219730941704041,0.7219730941704041,0.7231,0.5429999999999999,0.5364,0.452,0.6166,0.3722,0,0.5186,0.5173,0.4365,0.5986,0.6549,0,0.9326,0.9691,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035392,3,3,111,147,23,94,109,46,0.9181494661921709,0.9181494661921709,0.815261044176707,0.815261044176707,0.7513,0.4302,0.4393,0.3459,0.54,0.2142,0,0.4631,0.4603,0.3627,0.563,0.4278,0,1.1371,1.0897,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035390,3,3,139,436,114,175,268,120,0.834542815674891,0.834542815674891,0.7868561278863231,0.7868561278863231,0.3904,0.2417,0.3174,0.2046,0.4683,0.024,1,0.395,0.39799999999999996,0.2683,0.5517,0.1722,0,1.4966,1.2504,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034232,3,3,71,205,26,157,252,46,0.913907284768212,0.913907284768212,0.8989010989010991,0.8989010989010991,0.3071,0.2572,0.3177,0.2174,0.4576,0.018000000000000002,1,0.3839,0.39899999999999997,0.2897,0.5277,0.1173,0,1.4897,1.2409,1
dm12279_High_vs_dm11255_Low_38d,FBgn0005771,3,3,283,281,27,227,253,32,0.954314720812183,0.954314720812183,0.9375,0.9375,0.586,0.5018,0.5002,0.4334,0.5683,0.9907,0,0.4729,0.4742,0.4076,0.5444,0.4413,0,1.002,1.0558,1
dm12279_High_vs_dm11255_Low_38d,FBgn0035398,3,3,37,18,12,33,22,14,0.8208955223880601,0.8208955223880601,0.7971014492753621,0.7971014492753621,0.5298,0.6727,0.6244,0.4948,0.7397,0.0604,0,0.6,0.5662,0.4371,0.6854,0.3058,0,0.7793,0.8809999999999999,1
dm12279_High_vs_dm11255_Low_38d,FBgn0010222,3,3,249,457,142,229,272,119,0.8325471698113209,0.8325471698113209,0.808064516129032,0.808064516129032,0.1558,0.3527,0.3781,0.3039,0.4647,0.0098,1,0.4571,0.4619,0.3766,0.5499,0.3816,0,1.2896,1.0843,1
dm12279_High_vs_dm11255_Low_38d,FBgn0002787,3,3,587,620,1064,526,617,1197,0.531483927785117,0.531483927785117,0.488461538461539,0.488461538461539,0.6313,0.4863,0.4882,0.4104,0.5659,0.7551,0,0.4602,0.4623,0.3845,0.5434,0.3447,0,1.0272,1.0827,1
dm12279_High_vs_dm11255_Low_38d,FBgn0250789,3,3,250,308,1240,173,202,999,0.31034482758620696,0.31034482758620696,0.27292576419214004,0.27292576419214004,0.738,0.44799999999999995,0.4506,0.384,0.5213,0.1496,0,0.4613,0.4666,0.3964,0.5395,0.3413,0,1.1074,1.0724,1
dm12279_High_vs_dm11255_Low_38d,FBgn0034230,3,3,97,90,7,81,80,37,0.9639175257731959,0.9639175257731959,0.813131313131313,0.813131313131313,0.8193,0.5187,0.515,0.4207,0.6066,0.7440000000000001,0,0.5031,0.5001,0.4066,0.5944,0.9944,0,0.9747,1.0045,1
dm12279_High_vs_dm11255_Low_38d,FBgn0041194,3,3,1534,1573,1417,1573,1409,106,0.686781609195402,0.686781609195402,0.965673575129534,0.965673575129534,0.4769,0.4937,0.494,0.4277,0.5607,0.8316,0,0.5275,0.5257,0.4597,0.5895,0.4084,0,1.0145,0.9517,1
dm12279_High_vs_dm11255_Low_38d,FBgn0250786,3,3,55,114,348,62,60,368,0.32688588007736896,0.32688588007736896,0.24897959183673496,0.24897959183673496,0.0231,0.3254,0.3472,0.2662,0.4369,0.0022,1,0.5082,0.5056,0.4056,0.6067,0.9149,0,1.3817,0.9940000000000001,1
dm12279_High_vs_dm11255_Low_38d,FBgn0025394,3,3,124,125,287,115,147,222,0.46455223880596996,0.46455223880596996,0.541322314049587,0.541322314049587,0.4918,0.498,0.4966,0.4033,0.5892,0.9431,0,0.4389,0.4521,0.3614,0.5461,0.31,0,1.0115,1.1071,1
