comparison,FEATURE_ID,dm12272_01h_num_reps,dm11255_01h_num_reps,counts_dm12272_01h_g1,counts_dm12272_01h_g2,counts_dm12272_01h_both,counts_dm11255_01h_g1,counts_dm11255_01h_g2,counts_dm11255_01h_both,prior_dm12272_01h_g1,prior_dm12272_01h_g2,prior_dm11255_01h_g1,prior_dm11255_01h_g2,H3_independence_Bayes_evidence,dm12272_01h_sampleprop,dm12272_01h_theta,dm12272_01h_q025,dm12272_01h_q975,dm12272_01h_Bayes_evidence,dm12272_01h_AI_decision,dm11255_01h_sampleprop,dm11255_01h_theta,dm11255_01h_q025,dm11255_01h_q975,dm11255_01h_Bayes_evidence,dm11255_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12272_High_vs_dm11255_Low_01h,FBgn0259209,3,3,274,334,8412,122,130,3402,0.0674057649667405,0.0674057649667405,0.0689655172413793,0.0689655172413793,0.7236,0.4507,0.4585,0.3883,0.5297,0.2433,0,0.4841,0.4769,0.3954,0.5606,0.5829,0,1.09,1.0514,1
dm12272_High_vs_dm11255_Low_01h,FBgn0284245,3,3,1643,4531,28205,472,1184,30677,0.17958637540358896,0.17958637540358896,0.0512170228559056,0.0512170228559056,0.9207,0.2661,0.3284,0.2226,0.4651,0.0216,1,0.285,0.3385,0.2206,0.4899,0.0373,1,1.454,1.4253,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032101,3,3,106,127,105,89,62,12,0.689349112426036,0.689349112426036,0.92638036809816,0.92638036809816,0.1104,0.4549,0.4608,0.3754,0.5499,0.3693,0,0.5894,0.5705,0.4691,0.6644,0.1596,0,1.0868,0.871,1
dm12272_High_vs_dm11255_Low_01h,FBgn0004057,3,3,148,138,15,75,63,90,0.9501661129568109,0.9501661129568109,0.6052631578947371,0.6052631578947371,0.7858,0.5175,0.5136,0.4273,0.602,0.7451,0,0.5435,0.532,0.4284,0.6319,0.5362,0,0.9766,0.9424,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033463,3,3,20,20,128,42,22,74,0.23809523809523803,0.23809523809523803,0.463768115942029,0.463768115942029,0.2533,0.5,0.5009,0.3587,0.6412,0.9949,0,0.6562,0.6079,0.4944,0.7154,0.0624,0,1.0096,0.8065,1
dm12272_High_vs_dm11255_Low_01h,FBgn0020513,3,3,439,413,4739,98,69,2381,0.15238776605258497,0.15238776605258497,0.0655416012558869,0.0655416012558869,0.5016,0.5153,0.5146,0.4012,0.6267,0.7887,0,0.5868,0.5733,0.4322,0.6983,0.2842,0,0.9775,0.8690000000000001,1
dm12272_High_vs_dm11255_Low_01h,FBgn0003884,3,3,1363,1267,1277,1070,1076,659,0.673150755055029,0.673150755055029,0.7650623885918,0.7650623885918,0.5967,0.5183,0.5174,0.4529,0.5811,0.5744,0,0.4986,0.4938,0.4245,0.5634,0.8462,0,0.9677,1.015,1
dm12272_High_vs_dm11255_Low_01h,FBgn0259682,3,3,218,5,245,121,3,327,0.476495726495726,0.476495726495726,0.274944567627494,0.274944567627494,0.9147,0.9776,0.6648,0.4269,0.8581,0.1602,0,0.9758,0.6509999999999999,0.4145,0.8442,0.1971,0,0.7191,0.7426,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002593,3,3,3322,7629,1158,2868,6264,1967,0.9043686514163021,0.9043686514163021,0.8227768267411479,0.8227768267411479,0.9433,0.3034,0.3391,0.2569,0.4338,0.0036,1,0.3141,0.336,0.2544,0.4434,0.006,1,1.4075,1.4187,1
dm12272_High_vs_dm11255_Low_01h,FBgn0010551,3,3,389,6,316,140,91,333,0.555555555555556,0.555555555555556,0.409574468085106,0.409574468085106,0.1651,0.9848,0.7382,0.5146,0.904,0.0342,1,0.6061,0.5458,0.3516,0.7249,0.6353,0,0.5973,0.9279,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038290,3,3,130,72,402,179,166,12,0.33443708609271505,0.33443708609271505,0.9663865546218491,0.9663865546218491,0.1176,0.6436,0.6223,0.528,0.7067,0.0162,1,0.5188,0.5215,0.4324,0.6067,0.6171,0,0.7811,0.9614,1
dm12272_High_vs_dm11255_Low_01h,FBgn0029755,3,3,54,43,3,39,40,1,0.97,0.97,0.9875,0.9875,0.5116,0.5567,0.544,0.4322,0.6527,0.4318,0,0.4937,0.4908,0.3745,0.6055,0.8796,0,0.9205,1.0261,1
dm12272_High_vs_dm11255_Low_01h,FBgn0262559,3,3,1024,1094,525,250,242,889,0.801362088535755,0.801362088535755,0.35626357711803003,0.35626357711803003,0.7473,0.4835,0.4873,0.3979,0.5778,0.7691,0,0.5081,0.5071,0.4061,0.6075,0.8802,0,1.0302,0.9911,1
dm12272_High_vs_dm11255_Low_01h,FBgn0286508,3,3,1482,21,190,617,6,103,0.887773183697578,0.887773183697578,0.858126721763085,0.858126721763085,0.7787,0.986,0.6297,0.3958,0.8267,0.2682,0,0.9904,0.5864,0.3572,0.7927,0.4613,0,0.7795,0.857,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039637,3,3,81,61,17,83,77,5,0.8930817610062891,0.8930817610062891,0.96969696969697,0.96969696969697,0.5436,0.5704,0.557,0.4621,0.6508,0.23600000000000002,0,0.5188,0.5163,0.4255,0.605,0.7213,0,0.8951,0.9719,1
dm12272_High_vs_dm11255_Low_01h,FBgn0262975,3,3,366,295,205,223,233,95,0.7632794457274829,0.7632794457274829,0.827586206896552,0.827586206896552,0.1982,0.5537,0.5507,0.4805,0.6184,0.1407,0,0.489,0.4879,0.4158,0.5607,0.7171,0,0.9051,1.0274,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030718,3,3,230,233,428,97,81,354,0.519640852974186,0.519640852974186,0.33458646616541304,0.33458646616541304,0.4662,0.4968,0.4957,0.4175,0.5767,0.9071,0,0.5449,0.5389,0.4424,0.6302,0.3902,0,1.012,0.9286,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030245,3,3,231,187,10,118,113,106,0.9766355140186921,0.9766355140186921,0.685459940652819,0.685459940652819,0.4396,0.5526,0.5471,0.4633,0.63,0.2613,0,0.5108,0.4985,0.4011,0.5929,0.9882,0,0.9126,1.008,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033446,3,3,31,44,155,42,69,33,0.326086956521739,0.326086956521739,0.770833333333333,0.770833333333333,0.6982,0.4133,0.4342,0.3202,0.5567,0.2798,0,0.3784,0.4031,0.2995,0.5137,0.0862,0,1.1528,1.2279,1
dm12272_High_vs_dm11255_Low_01h,FBgn0040256,3,3,73,27,76,50,84,75,0.568181818181818,0.568181818181818,0.641148325358852,0.641148325358852,0.0002,0.73,0.6711,0.5584,0.7656,0.0053,1,0.3731,0.3925,0.2921,0.5014,0.0533,0,0.7018,1.2552,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051950,3,3,50,59,57,48,53,2,0.6566265060240961,0.6566265060240961,0.9805825242718449,0.9805825242718449,0.8204,0.4587,0.4648,0.3655,0.5686,0.4956,0,0.4752,0.4819,0.3802,0.5869,0.7271,0,1.0798,1.0433,1
dm12272_High_vs_dm11255_Low_01h,FBgn0050083,3,3,104,69,18,32,17,3,0.9057591623036649,0.9057591623036649,0.9423076923076921,0.9423076923076921,0.8431,0.6012,0.5848,0.4872,0.677,0.086,0,0.6531,0.6009,0.4705,0.7215,0.1362,0,0.8454,0.8197,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032713,3,3,81,130,25,59,66,22,0.89406779661017,0.89406779661017,0.8503401360544219,0.8503401360544219,0.2636,0.3839,0.4003,0.3156,0.4918,0.0327,1,0.47200000000000003,0.4768,0.3782,0.5771,0.6407,0,1.2314,1.0536,1
dm12272_High_vs_dm11255_Low_01h,FBgn0003071,3,3,89,77,59,58,16,32,0.7377777777777779,0.7377777777777779,0.6981132075471701,0.6981132075471701,0.0229,0.5361,0.5314,0.4367,0.6253,0.5118,0,0.7838,0.7026,0.5928,0.7949,0.0007,1,0.9429,0.6516,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034330,3,3,1459,15,55,451,383,21,0.964028776978417,0.964028776978417,0.975438596491228,0.975438596491228,0.16,0.9898,0.7211,0.4906,0.898,0.0576,0,0.5408,0.5148,0.3216,0.7024,0.8829,0,0.6253,0.9903,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053301,3,3,105,22,14,122,46,34,0.9007092198581559,0.9007092198581559,0.8316831683168321,0.8316831683168321,0.1967,0.8268,0.7645,0.677,0.8372,0.0,1,0.7262,0.6889,0.5921,0.7695,0.0004,1,0.5548,0.6729,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053303,3,3,98,102,18,81,62,26,0.9174311926605501,0.9174311926605501,0.8461538461538459,0.8461538461538459,0.3742,0.49,0.4925,0.4016,0.5839,0.8633,0,0.5664,0.5525,0.4493,0.6499,0.3031,0,1.0196,0.9039,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001091,3,3,1522,13,883,473,516,1119,0.6348221670802321,0.6348221670802321,0.469165085388994,0.469165085388994,0.1753,0.9915,0.6904,0.4671,0.8614,0.08800000000000001,0,0.4783,0.4922,0.3077,0.6782,0.9438,0,0.6756,1.0369,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030035,3,3,36,28,64,33,21,44,0.5,0.5,0.551020408163265,0.551020408163265,0.6876,0.5625,0.5483,0.4276,0.6665,0.4211,0,0.6111,0.5828,0.4603,0.6977,0.1816,0,0.9134,0.8506,1
dm12272_High_vs_dm11255_Low_01h,FBgn0020370,3,3,141,130,86,78,71,106,0.759103641456583,0.759103641456583,0.584313725490196,0.584313725490196,0.98,0.5203,0.5183,0.4311,0.6028,0.6669,0,0.5235,0.5195,0.42200000000000004,0.6176,0.6984,0,0.9675,0.9663,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034151,3,3,340,286,3638,141,123,1280,0.146810506566604,0.146810506566604,0.170984455958549,0.170984455958549,0.932,0.5431,0.5273,0.4428,0.6097,0.5049,0,0.5341,0.5336,0.4265,0.6364,0.5229,0,0.9499,0.9397,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031437,3,3,59,141,69,18,68,123,0.7434944237918221,0.7434944237918221,0.411483253588517,0.411483253588517,0.5647,0.295,0.3323,0.2439,0.4453,0.0089,1,0.2093,0.2914,0.1951,0.4106,0.0036,1,1.4331,1.5855,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030521,3,3,1047,43,1690,250,202,787,0.392086330935252,0.392086330935252,0.364810330912026,0.364810330912026,0.0018,0.9606,0.9192,0.809,0.9552,0.0002,1,0.5531,0.5432,0.4216,0.6566,0.4356,0,0.292,0.9225,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030529,3,3,146,5,162,77,49,61,0.482428115015974,0.482428115015974,0.67379679144385,0.67379679144385,0.0004,0.9669,0.8884,0.8117,0.9359,0.0,1,0.6111,0.5870000000000001,0.4748,0.6901,0.1198,0,0.3521,0.8424,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031908,3,3,168,249,185,103,150,12,0.692691029900332,0.692691029900332,0.9547169811320759,0.9547169811320759,0.8244,0.4029,0.4073,0.3412,0.4775,0.0136,1,0.4071,0.4186,0.3416,0.502,0.0544,0,1.2107,1.1839,1
dm12272_High_vs_dm11255_Low_01h,FBgn0264078,3,3,172,245,150,212,225,75,0.7354497354497349,0.7354497354497349,0.853515625,0.853515625,0.1987,0.4125,0.4184,0.3523,0.4864,0.0231,1,0.4851,0.48200000000000004,0.4109,0.5524,0.6036,0,1.1829,1.0396,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033879,3,3,406,440,17,275,333,13,0.980301274623407,0.980301274623407,0.979066022544283,0.979066022544283,0.6062,0.4799,0.4838,0.4212,0.5485,0.5829,0,0.4523,0.4597,0.3908,0.5307,0.2378,0,1.0352,1.0873,1
dm12272_High_vs_dm11255_Low_01h,FBgn0061356,3,3,114,139,889,360,313,99,0.2215411558669,0.2215411558669,0.871761658031088,0.871761658031088,0.2289,0.4506,0.461,0.3737,0.5505,0.3793,0,0.5349,0.5313,0.4511,0.6105,0.4087,0,1.0865,0.9420000000000001,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037714,3,3,309,233,19,137,114,1,0.966131907308378,0.966131907308378,0.9960317460317459,0.9960317460317459,0.5449,0.5701,0.5661,0.4938,0.6327,0.0678,0,0.5458,0.5333,0.44799999999999995,0.615,0.4149,0,0.8771,0.9384,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037715,3,3,303,274,603,116,127,386,0.48898305084745797,0.48898305084745797,0.38632750397456295,0.38632750397456295,0.4104,0.5251,0.5209,0.4533,0.5861,0.5151,0,0.4774,0.4791,0.4006,0.5592,0.5929,0,0.961,1.0464,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037713,3,3,63,49,45,84,29,10,0.7133757961783442,0.7133757961783442,0.9186991869918699,0.9186991869918699,0.0573,0.5625,0.5354,0.42100000000000004,0.6445,0.5276,0,0.7434,0.6856,0.5704,0.7782,0.0029,1,0.937,0.6785,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035397,3,3,77,35,350,32,24,314,0.24242424242424201,0.24242424242424201,0.15135135135135097,0.15135135135135097,0.1796,0.6875,0.6552,0.5503,0.7487,0.0084,1,0.5714,0.5471,0.4223,0.6664,0.4562,0,0.7273,0.9159999999999999,1
dm12272_High_vs_dm11255_Low_01h,FBgn0050410,3,3,220,247,129,195,235,25,0.7835570469798661,0.7835570469798661,0.9450549450549449,0.9450549450549449,0.6696,0.4711,0.4705,0.3977,0.5448,0.4089,0,0.4535,0.4485,0.3722,0.5255,0.1744,0,1.0642,1.1131,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033387,3,3,43,45,38,17,28,34,0.698412698412698,0.698412698412698,0.569620253164557,0.569620253164557,0.428,0.4886,0.4924,0.3779,0.6075,0.8949,0,0.3778,0.4238,0.3022,0.5545,0.2458,0,1.0226,1.1797,1
dm12272_High_vs_dm11255_Low_01h,FBgn0283427,3,3,153,549,135,270,286,110,0.8387096774193549,0.8387096774193549,0.8348348348348349,0.8348348348348349,0.0002,0.2179,0.2351,0.1838,0.304,0.0,1,0.4856,0.4848,0.4039,0.5670000000000001,0.6896,0,1.8163,1.0345,1
dm12272_High_vs_dm11255_Low_01h,FBgn0259238,3,3,505,514,8,398,459,15,0.992210321324245,0.992210321324245,0.9827981651376151,0.9827981651376151,0.4322,0.4956,0.4984,0.4373,0.5608,0.9602,0,0.4644,0.4646,0.4016,0.5305,0.2658,0,1.0051,1.0762,1
dm12272_High_vs_dm11255_Low_01h,FBgn0024509,3,3,83,68,8,70,72,11,0.949685534591195,0.949685534591195,0.928104575163399,0.928104575163399,0.4851,0.5497,0.5408,0.4425,0.6363,0.38799999999999996,0,0.493,0.4934,0.3934,0.5909,0.8987,0,0.9254,1.0187,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033659,3,3,64,173,49,19,102,26,0.8286713286713292,0.8286713286713292,0.8231292517006801,0.8231292517006801,0.2044,0.27,0.3085,0.2306,0.4093,0.0022,1,0.157,0.2342,0.1575,0.3388,0.0002,1,1.5117,1.8387,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032839,3,3,17,84,41,12,89,100,0.711267605633803,0.711267605633803,0.502487562189055,0.502487562189055,0.4204,0.1683,0.2438,0.1616,0.35,0.0002,1,0.1188,0.1959,0.1212,0.2948,0.0002,1,1.7913,2.0703,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032836,3,3,1267,345,337,526,500,66,0.8270908158029759,0.8270908158029759,0.9395604395604399,0.9395604395604399,0.0,0.7859999999999999,0.773,0.7207,0.8121,0.0,1,0.5127,0.5146,0.4511,0.5767,0.624,0,0.5418,0.973,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261989,3,3,2378,1784,1452,919,795,37,0.741360883505522,0.741360883505522,0.978869217589949,0.978869217589949,0.3676,0.5714,0.5697,0.5207,0.6171,0.0113,1,0.5362,0.5374,0.4826,0.5913,0.1782,0,0.8698,0.929,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034488,3,3,148,54,37,93,29,42,0.845188284518828,0.845188284518828,0.74390243902439,0.74390243902439,0.9704,0.7327,0.6925,0.575,0.7793,0.0056,1,0.7623,0.6945,0.5698,0.7901,0.008,1,0.6677,0.6648,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000527,3,3,158,166,252,82,72,184,0.5625,0.5625,0.4556213017751479,0.4556213017751479,0.6167,0.4877,0.4901,0.3862,0.5945,0.8476,0,0.5325,0.5293,0.4094,0.642,0.6182,0,1.0261,0.9492,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030362,3,3,2084,1421,759,1014,843,150,0.8219981238273921,0.8219981238273921,0.9252615844544101,0.9252615844544101,0.1711,0.5946,0.5923,0.5386,0.6425,0.0038,1,0.546,0.5394,0.4815,0.5969,0.166,0,0.8305,0.9254,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053002,3,3,168,145,61,36,115,91,0.836898395721925,0.836898395721925,0.62396694214876,0.62396694214876,0.0096,0.5367,0.5315,0.4244,0.6353,0.5393,0,0.2384,0.2974,0.2027,0.4212,0.0062,1,0.9438,1.5613,1
dm12272_High_vs_dm11255_Low_01h,FBgn0029959,3,3,83,78,17,31,45,22,0.904494382022472,0.904494382022472,0.775510204081633,0.775510204081633,0.2784,0.5155,0.5146,0.4179,0.6105,0.7473,0,0.4079,0.4324,0.3228,0.5482,0.252,0,0.9756,1.1563,1
dm12272_High_vs_dm11255_Low_01h,FBgn0040899,3,3,230,241,57,126,107,70,0.892045454545455,0.892045454545455,0.768976897689769,0.768976897689769,0.4162,0.4883,0.4885,0.4118,0.5651,0.7558,0,0.5408,0.5352,0.4473,0.6207,0.41,0,1.0266,0.9352,1
dm12272_High_vs_dm11255_Low_01h,FBgn0262955,3,3,35,31,5,34,40,6,0.929577464788732,0.929577464788732,0.925,0.925,0.5511,0.5303,0.5218,0.3957,0.6463,0.7338,0,0.4595,0.4699,0.3476,0.5966,0.6253,0,0.9648,1.0721,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027081,3,3,142,124,6,121,112,9,0.977941176470588,0.977941176470588,0.962809917355372,0.962809917355372,0.8240000000000001,0.5338,0.5305,0.4516,0.6087,0.4396,0,0.5193,0.518,0.4344,0.5999,0.6516,0,0.9435,0.9677,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027080,3,3,110,125,10,37,51,114,0.9591836734693879,0.9591836734693879,0.4356435643564361,0.4356435643564361,0.628,0.4681,0.4722,0.3796,0.5681,0.5233,0,0.4205,0.4364,0.3244,0.5543,0.2711,0,1.0624,1.1467,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027084,3,3,99,100,56,81,100,40,0.780392156862745,0.780392156862745,0.819004524886878,0.819004524886878,0.4769,0.4975,0.4993,0.4133,0.5864,0.9840000000000001,0,0.4475,0.4543,0.3673,0.5462,0.3144,0,1.0055,1.1014,1
dm12272_High_vs_dm11255_Low_01h,FBgn0015298,3,3,182,0,124,85,4,109,0.5947712418300649,0.5947712418300649,0.44949494949495,0.44949494949495,0.7173,1.0,0.6431,0.3998,0.8434,0.2364,0,0.9551,0.5939,0.3677,0.7979999999999999,0.4182,0,0.7569,0.8428,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051955,3,3,42,110,29,20,62,11,0.8397790055248621,0.8397790055248621,0.8817204301075269,0.8817204301075269,0.9184,0.2763,0.3071,0.2234,0.4098,0.0029,1,0.2439,0.3149,0.2187,0.4284,0.0044,1,1.5187,1.4956,1
dm12272_High_vs_dm11255_Low_01h,FBgn0029766,3,3,273,214,11,118,110,5,0.977911646586345,0.977911646586345,0.9785407725321891,0.9785407725321891,0.4558,0.5606,0.5539999999999999,0.4795,0.624,0.1484,0,0.5175,0.5138,0.4286,0.5971,0.7404,0,0.8993,0.9764,1
dm12272_High_vs_dm11255_Low_01h,FBgn0029765,3,3,360,367,279,112,109,199,0.7226640159045731,0.7226640159045731,0.5261904761904761,0.5261904761904761,0.9916,0.4952,0.49700000000000005,0.4088,0.5866,0.9418,0,0.5068,0.4975,0.3928,0.6004,0.9553,0,1.0101,1.0108,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036975,3,3,111,103,674,51,70,460,0.24099099099099103,0.24099099099099103,0.20826161790017197,0.20826161790017197,0.3667,0.5187,0.5153,0.414,0.6125,0.7559999999999999,0,0.4215,0.4477,0.3365,0.5634,0.3718,0,0.9745,1.1203,1
dm12272_High_vs_dm11255_Low_01h,FBgn0042129,3,3,38,30,67,29,33,2,0.503703703703704,0.503703703703704,0.96875,0.96875,0.4449,0.5588,0.5446,0.4197,0.6643,0.4782,0,0.4677,0.4776,0.3563,0.5998,0.7231,0,0.9206,1.0552,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053493,3,3,694,756,86,198,312,494,0.944010416666667,0.944010416666667,0.50796812749004,0.50796812749004,0.2631,0.4786,0.4785,0.3917,0.5665,0.6191,0,0.3882,0.4063,0.317,0.5079,0.0647,0,1.0486,1.2172,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038846,3,3,433,647,888,293,461,31,0.548780487804878,0.548780487804878,0.960509554140127,0.960509554140127,0.7151,0.4009,0.4066,0.3491,0.4709,0.0058,1,0.3886,0.3911,0.3297,0.4561,0.0033,1,1.2116,1.2518,1
dm12272_High_vs_dm11255_Low_01h,FBgn0267975,3,3,181,195,72,128,34,91,0.8392857142857142,0.8392857142857142,0.640316205533597,0.640316205533597,0.0004,0.4814,0.4834,0.4042,0.5648,0.6676,0,0.7901,0.7475,0.6643,0.818,0.0,1,1.0373,0.5813,1
dm12272_High_vs_dm11255_Low_01h,FBgn0267972,3,3,71,169,24,55,64,31,0.9090909090909091,0.9090909090909091,0.793333333333333,0.793333333333333,0.0833,0.2958,0.3253,0.2384,0.4346,0.0071,1,0.4622,0.4643,0.3494,0.5848,0.5556,0,1.4557,1.0835,1
dm12272_High_vs_dm11255_Low_01h,FBgn0020392,3,3,37,96,33,27,80,52,0.8012048192771078,0.8012048192771078,0.6729559748427671,0.6729559748427671,0.8287,0.2782,0.3234,0.2324,0.4364,0.008,1,0.2523,0.3076,0.21100000000000002,0.4265,0.0033,1,1.4637,1.5225,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031417,3,3,277,816,17,267,425,9,0.9846846846846851,0.9846846846846851,0.98716119828816,0.98716119828816,0.0498,0.2534,0.284,0.2189,0.3694,0.0007,1,0.3858,0.3994,0.3191,0.4894,0.0318,1,1.6006,1.2332,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034176,3,3,101,113,5,39,25,57,0.9771689497716899,0.9771689497716899,0.528925619834711,0.528925619834711,0.1782,0.47200000000000003,0.474,0.385,0.5654,0.5516,0,0.6094,0.5788,0.4577,0.6941,0.1949,0,1.0583,0.8577,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261560,3,3,943,1046,131,541,482,83,0.938207547169811,0.938207547169811,0.9249547920433999,0.9249547920433999,0.3498,0.4741,0.4832,0.4146,0.5527,0.6129,0,0.5288,0.5296,0.4554,0.6008,0.4,0,1.0369,0.9448,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261565,3,3,195,198,467,83,108,291,0.4569767441860471,0.4569767441860471,0.3962655601659749,0.3962655601659749,0.3973,0.4962,0.4944,0.4212,0.5684,0.8798,0,0.4346,0.4468,0.3619,0.5362,0.2258,0,1.0143,1.1182,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000640,3,3,7278,1758,4211,10847,192,4071,0.682116705669208,0.682116705669208,0.730575777630708,0.730575777630708,0.4011,0.8054,0.6204,0.4162,0.7915,0.2342,0,0.9826,0.7256,0.4904,0.9041,0.0589,0,0.7923,0.6181,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033788,3,3,404,322,47,237,233,42,0.9391979301423029,0.9391979301423029,0.91796875,0.91796875,0.28800000000000003,0.5565,0.5529,0.4831,0.6185,0.1178,0,0.5043,0.5004,0.4256,0.5753,0.9949,0,0.9009,1.002,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033810,3,3,87,69,5,33,30,35,0.968944099378882,0.968944099378882,0.6428571428571429,0.6428571428571429,0.5811,0.5577,0.5537,0.4561,0.6466,0.2742,0,0.5238,0.5097,0.3846,0.6311,0.8638,0,0.9013,0.9887,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031670,3,3,60,194,150,31,78,149,0.628712871287129,0.628712871287129,0.42248062015503896,0.42248062015503896,0.4184,0.2362,0.2845,0.2006,0.3982,0.0009,1,0.2844,0.3429,0.2376,0.4663,0.0191,1,1.6078,1.4039,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030105,3,3,217,297,16,89,53,202,0.969811320754717,0.969811320754717,0.412790697674419,0.412790697674419,0.0151,0.4222,0.4293,0.35,0.5135,0.0942,0,0.6268,0.6042,0.5012,0.6979,0.0473,1,1.1584,0.8121,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038331,3,3,63,53,157,46,71,101,0.424908424908425,0.424908424908425,0.536697247706422,0.536697247706422,0.0953,0.5431,0.5366,0.4318,0.6406,0.4838,0,0.3932,0.4141,0.3181,0.5161,0.0991,0,0.934,1.1984,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031418,3,3,513,1150,737,603,546,30,0.6929166666666671,0.6929166666666671,0.9745547073791351,0.9745547073791351,0.0178,0.3085,0.3409,0.262,0.4393,0.0056,1,0.5248,0.515,0.4157,0.6121,0.7604,0,1.4017,0.9751,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036462,3,3,62,13,101,67,66,2,0.42613636363636404,0.42613636363636404,0.985185185185185,0.985185185185185,0.002,0.8267,0.7559,0.6552,0.8399,0.0,1,0.5038,0.503,0.4039,0.6016,0.9589,0,0.5682,0.9991,1
dm12272_High_vs_dm11255_Low_01h,FBgn0040512,3,3,126,214,53,66,93,31,0.8651399491094149,0.8651399491094149,0.8368421052631579,0.8368421052631579,0.4018,0.3706,0.3813,0.3071,0.4684,0.0164,1,0.4151,0.4347,0.3398,0.5377,0.1987,0,1.281,1.148,1
dm12272_High_vs_dm11255_Low_01h,FBgn0052177,3,3,35,58,79,38,41,9,0.540697674418605,0.540697674418605,0.8977272727272729,0.8977272727272729,0.228,0.3763,0.3935,0.292,0.504,0.0578,0,0.48100000000000004,0.48700000000000004,0.3755,0.5986,0.8133,0,1.2534,1.0336,1
dm12272_High_vs_dm11255_Low_01h,FBgn0086706,3,3,378,397,107,278,267,84,0.8786848072562359,0.8786848072562359,0.8664546899841021,0.8664546899841021,0.7636,0.4877,0.4911,0.4298,0.5526,0.774,0,0.5101,0.5044,0.4384,0.5697,0.8859999999999999,0,1.02,0.9934,1
dm12272_High_vs_dm11255_Low_01h,FBgn0265052,3,3,73,35,177,23,21,75,0.378947368421053,0.378947368421053,0.369747899159664,0.369747899159664,0.0989,0.6759,0.6541,0.5525,0.7456,0.004,1,0.5227,0.516,0.3902,0.6412,0.8129,0,0.7288,0.9765,1
dm12272_High_vs_dm11255_Low_01h,FBgn0259748,3,3,40,53,108,42,40,104,0.46268656716417894,0.46268656716417894,0.44086021505376294,0.44086021505376294,0.3924,0.4301,0.4425,0.33899999999999997,0.5507,0.2916,0,0.5122,0.5095,0.3968,0.6219,0.8751,0,1.131,0.9876,1
dm12272_High_vs_dm11255_Low_01h,FBgn0003357,3,3,168,49,1,366,165,2,0.995412844036697,0.995412844036697,0.9962476547842399,0.9962476547842399,0.1698,0.7742,0.7371,0.6512,0.8064,0.0004,1,0.6893,0.6631,0.5760000000000001,0.7343,0.0031,1,0.5974,0.7139,1
