comparison,FEATURE_ID,dm11037_38d_num_reps,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,flaganalyze
dm11037_38d,FBgn0045035,3,25,19,78,0.36065573770491793,0.36065573770491793,NA,0.5682,0.5456,0.4089,0.6767,0.5033,0,0.92,1
dm11037_38d,FBgn0039881,3,60,58,75,0.6113989637305699,0.6113989637305699,NA,0.5085,0.5086,0.4091,0.6083,0.8654,0,0.9879,1
dm11037_38d,FBgn0287631,3,38,56,53,0.6394557823129251,0.6394557823129251,NA,0.4043,0.4226,0.3148,0.5381,0.1785,0,1.1795,1
dm11037_38d,FBgn0035152,3,53,65,61,0.659217877094972,0.659217877094972,NA,0.4492,0.4573,0.3493,0.5703,0.439,0,1.0978,1
dm11037_38d,FBgn0013718,3,413,386,171,0.8237113402061859,0.8237113402061859,NA,0.5169,0.5152,0.4452,0.5836,0.6456,0,0.9723,1
dm11037_38d,FBgn0052174,3,32,18,1,0.980392156862745,0.980392156862745,NA,0.64,0.5999,0.4671,0.7223,0.1327,0,0.8213,1
dm11037_38d,FBgn0052177,3,109,93,71,0.73992673992674,0.73992673992674,NA,0.5396,0.5278,0.4317,0.6204,0.5547,0,0.95,1
dm11037_38d,FBgn0031936,3,210,176,114,0.772,0.772,NA,0.544,0.5378,0.4583,0.6146,0.3305,0,0.9297,1
dm11037_38d,FBgn0039260,3,234,186,45,0.9032258064516129,0.9032258064516129,NA,0.5571,0.5496,0.4735,0.6218,0.1838,0,0.9074,1
dm11037_38d,FBgn0039261,3,46,39,170,0.33333333333333304,0.33333333333333304,NA,0.5412,0.5329,0.4203,0.6418,0.5579,0,0.9417,1
dm11037_38d,FBgn0039265,3,194,205,234,0.6303317535545021,0.6303317535545021,NA,0.4862,0.4908,0.4127,0.5696,0.8104,0,1.022,1
dm11037_38d,FBgn0262517,3,52,45,139,0.41101694915254205,0.41101694915254205,NA,0.5361,0.5294,0.4232,0.6339,0.5807,0,0.9478,1
dm11037_38d,FBgn0086707,3,121,104,184,0.550122249388753,0.550122249388753,NA,0.5378,0.5305,0.4278,0.6293,0.5374,0,0.9453,1
dm11037_38d,FBgn0086706,3,1346,1379,382,0.877051818474413,0.877051818474413,NA,0.4939,0.4939,0.4369,0.5515,0.8182,0,1.0141,1
dm11037_38d,FBgn0086253,3,20,42,3,0.953846153846154,0.953846153846154,NA,0.3226,0.3692,0.2565,0.4974,0.0463,1,1.3249,1
dm11037_38d,FBgn0265052,3,128,65,238,0.44779582366589293,0.44779582366589293,NA,0.6632,0.6357,0.5422,0.7190000000000001,0.0076,1,0.7586,1
dm11037_38d,FBgn0028940,3,228,159,10,0.9748110831234258,0.9748110831234258,NA,0.5891,0.5838,0.4985,0.6616,0.0534,0,0.8464,1
dm11037_38d,FBgn0003687,3,50,38,21,0.807339449541284,0.807339449541284,NA,0.5682,0.5553,0.4405,0.6649,0.3338,0,0.8997,1
dm11037_38d,FBgn0037901,3,54,62,51,0.694610778443114,0.694610778443114,NA,0.4655,0.47,0.3697,0.5716,0.5533,0,1.0683,1
dm11037_38d,FBgn0037900,3,19,30,80,0.37984496124031,0.37984496124031,NA,0.3878,0.4216,0.2954,0.555,0.2396,0,1.186,1
dm11037_38d,FBgn0053774,3,494,875,22,0.9841840402588069,0.9841840402588069,NA,0.3608,0.3737,0.3086,0.4498,0.0054,1,1.3001,1
dm11037_38d,FBgn0031805,3,48,116,16,0.9111111111111109,0.9111111111111109,NA,0.2927,0.3281,0.2441,0.4279,0.0033,1,1.4446,1
dm11037_38d,FBgn0031935,3,29,109,43,0.762430939226519,0.762430939226519,NA,0.2101,0.2598,0.1815,0.361,0.0006,1,1.7109999999999999,1
dm11037_38d,FBgn0259749,3,87,154,227,0.514957264957265,0.514957264957265,NA,0.361,0.381,0.2976,0.4761,0.0176,1,1.2834,1
dm11037_38d,FBgn0259748,3,164,110,389,0.41327300150829605,0.41327300150829605,NA,0.5985,0.555,0.4438,0.6536,0.2935,0,0.8996,1
dm11037_38d,FBgn0000810,3,32,24,19,0.746666666666667,0.746666666666667,NA,0.5714,0.5488,0.4128,0.6767,0.4658,0,0.9139,1
dm11037_38d,FBgn0259740,3,304,332,13,0.9799691833590141,0.9799691833590141,NA,0.478,0.479,0.4074,0.5522,0.5424,0,1.0461,1
dm11037_38d,FBgn0259742,3,34,35,44,0.610619469026549,0.610619469026549,NA,0.4928,0.494,0.3717,0.6152,0.9228,0,1.0204,1
dm11037_38d,FBgn0259745,3,60,46,67,0.61271676300578,0.61271676300578,NA,0.5660000000000001,0.5526,0.4417,0.6577,0.3344,0,0.9044,1
dm11037_38d,FBgn0039674,3,761,957,217,0.8878552971576229,0.8878552971576229,NA,0.44299999999999995,0.45,0.3828,0.5212,0.1471,0,1.1088,1
dm11037_38d,FBgn0039678,3,11445,15040,158,0.9940697368914909,0.9940697368914909,NA,0.4321,0.4366,0.385,0.491,0.0276,1,1.1379,1
dm11037_38d,FBgn0022382,3,427,195,267,0.6996625421822271,0.6996625421822271,NA,0.6865,0.672,0.6035,0.7302,0.0004,1,0.6993,1
dm11037_38d,FBgn0046114,3,824,132,1168,0.450094161958569,0.450094161958569,NA,0.8619,0.8417,0.7917,0.8769,0.0001,1,0.4331,1
dm11037_38d,FBgn0024920,3,56,50,0,0.5,0.5,NA,0.5283,0.504,0.304,0.7018,0.9662,0,1.0147,1
dm11037_38d,FBgn0046113,3,29,35,41,0.60952380952381,0.60952380952381,NA,0.4531,0.4615,0.3361,0.5905,0.5498,0,1.0911,1
dm11037_38d,FBgn0031089,3,73,63,267,0.33746898263027303,0.33746898263027303,NA,0.5368,0.5284,0.4254,0.6294,0.5793,0,0.9495,1
dm11037_38d,FBgn0020238,3,1424,1528,2755,0.517259505869984,0.517259505869984,NA,0.4824,0.4828,0.4257,0.5407,0.529,0,1.037,1
dm11037_38d,FBgn0020236,3,3325,4125,2022,0.7865287162162159,0.7865287162162159,NA,0.4463,0.4491,0.3978,0.5021,0.0589,0,1.1094,1
dm11037_38d,FBgn0032321,3,274,232,40,0.9267399267399269,0.9267399267399269,NA,0.5415,0.5383,0.4674,0.6074,0.2719,0,0.9282,1
dm11037_38d,FBgn0016672,3,68,130,35,0.849785407725322,0.849785407725322,NA,0.3434,0.3654,0.2852,0.4545,0.006,1,1.3268,1
dm11037_38d,FBgn0032783,3,655,617,300,0.8091603053435109,0.8091603053435109,NA,0.5149,0.5084,0.433,0.5832,0.8142,0,0.9861,1
dm11037_38d,FBgn0027866,3,49,48,398,0.195959595959596,0.195959595959596,NA,0.5052,0.5038,0.3969,0.6105,0.9432,0,0.9983,1
dm11037_38d,FBgn0027865,3,47,73,56,0.681818181818182,0.681818181818182,NA,0.3917,0.4142,0.3183,0.5179,0.1001,0,1.1982,1
dm11037_38d,FBgn0027868,3,42,54,21,0.8205128205128199,0.8205128205128199,NA,0.4375,0.4501,0.345,0.5594,0.3613,0,1.1136,1
dm11037_38d,FBgn0283494,3,986,11,586,0.629816803537587,0.629816803537587,NA,0.9890000000000001,0.6326,0.3875,0.8428,0.2829,0,0.7756,1
dm11037_38d,FBgn0031886,3,45,8,15,0.779411764705882,0.779411764705882,NA,0.8491,0.7357,0.6195,0.8291,0.0007,1,0.5998,1
dm11037_38d,FBgn0031885,3,79,96,268,0.395033860045147,0.395033860045147,NA,0.4514,0.4579,0.3688,0.5505,0.3579,0,1.0938,1
dm11037_38d,FBgn0031882,3,27,46,10,0.8795180722891569,0.8795180722891569,NA,0.3699,0.4092,0.2964,0.5328,0.1425,0,1.2146,1
dm11037_38d,FBgn0031883,3,288,280,1439,0.283009466865969,0.283009466865969,NA,0.507,0.5065,0.4416,0.5707,0.8359,0,0.9891,1
dm11037_38d,FBgn0031881,3,145,27,25,0.873096446700508,0.873096446700508,NA,0.843,0.7888,0.6869,0.8575,0.0005,1,0.517,1
dm11037_38d,FBgn0051357,3,88,90,21,0.8944723618090451,0.8944723618090451,NA,0.4944,0.4977,0.4043,0.5921,0.9604,0,1.0093,1
dm11037_38d,FBgn0054034,3,8,24,0,0.5,0.5,NA,0.25,0.4114,0.2436,0.6065,0.3489,0,1.2281,1
dm11037_38d,FBgn0034611,3,106,82,13,0.9353233830845771,0.9353233830845771,NA,0.5638,0.5546,0.4645,0.6407,0.2255,0,0.8991,1
dm11037_38d,FBgn0040075,3,46,38,34,0.7118644067796609,0.7118644067796609,NA,0.5476,0.5375,0.4276,0.6442,0.4964,0,0.9327,1
dm11037_38d,FBgn0034617,3,24,43,39,0.632075471698113,0.632075471698113,NA,0.3582,0.3937,0.2802,0.5185,0.0914,0,1.2558,1
dm11037_38d,FBgn0034618,3,20,31,59,0.46363636363636407,0.46363636363636407,NA,0.3922,0.4246,0.2992,0.5573,0.2601,0,1.1785,1
dm11037_38d,FBgn0037299,3,70,105,103,0.629496402877698,0.629496402877698,NA,0.4,0.4194,0.3247,0.5226,0.1156,0,1.185,1
dm11037_38d,FBgn0040079,3,44,67,10,0.9173553719008259,0.9173553719008259,NA,0.3964,0.4242,0.3092,0.5543,0.2212,0,1.1774,1
dm11037_38d,FBgn0015278,3,58,44,120,0.459459459459459,0.459459459459459,NA,0.5686,0.5568,0.4504,0.659,0.2888,0,0.8964,1
dm11037_38d,FBgn0030087,3,280,362,960,0.4007490636704121,0.4007490636704121,NA,0.4361,0.4438,0.3795,0.5124,0.0992,0,1.1226,1
dm11037_38d,FBgn0037298,3,824,852,219,0.8844327176781,0.8844327176781,NA,0.4916,0.4902,0.4284,0.5528,0.7412,0,1.0218,1
dm11037_38d,FBgn0038100,3,534,622,1033,0.528095020557332,0.528095020557332,NA,0.4619,0.4697,0.4,0.5421,0.377,0,1.0657,1
dm11037_38d,FBgn0054039,3,47,53,102,0.495049504950495,0.495049504950495,NA,0.47,0.4776,0.3734,0.5838,0.6724,0,1.0527,1
dm11037_38d,FBgn0038108,3,26,50,131,0.367149758454106,0.367149758454106,NA,0.3421,0.3796,0.273,0.4967,0.0447,1,1.2927,1
dm11037_38d,FBgn0026630,3,135,189,236,0.578571428571429,0.578571428571429,NA,0.4167,0.4281,0.3517,0.5101,0.0802,0,1.1609,1
dm11037_38d,FBgn0030890,3,56,94,201,0.427350427350427,0.427350427350427,NA,0.3733,0.3931,0.3055,0.488,0.0293,1,1.251,1
dm11037_38d,FBgn0025680,3,536,634,133,0.8979278587874141,0.8979278587874141,NA,0.4581,0.4613,0.4024,0.5224,0.1907,0,1.083,1
dm11037_38d,FBgn0037293,3,46,50,144,0.4,0.4,NA,0.4792,0.4857,0.3775,0.5942,0.7907,0,1.0359,1
dm11037_38d,FBgn0026403,3,110,84,33,0.854625550660793,0.854625550660793,NA,0.5670000000000001,0.5537,0.4368,0.6605,0.326,0,0.9027,1
dm11037_38d,FBgn0026400,3,169,160,76,0.812345679012346,0.812345679012346,NA,0.5137,0.5116,0.4302,0.5920000000000001,0.7674,0,0.9803,1
dm11037_38d,FBgn0026401,3,32,45,690,0.10039113428943901,0.10039113428943901,NA,0.4156,0.4347,0.3242,0.5496,0.2603,0,1.1506,1
dm11037_38d,FBgn0040389,3,137,166,137,0.688636363636364,0.688636363636364,NA,0.4521,0.4568,0.3791,0.5376,0.2773,0,1.0948,1
dm11037_38d,FBgn0026404,3,27,38,8,0.89041095890411,0.89041095890411,NA,0.4154,0.4448,0.3254,0.5724,0.3825,0,1.1287,1
dm11037_38d,FBgn0026409,3,1173,7005,2472,0.767887323943662,0.767887323943662,NA,0.1434,0.1936,0.1252,0.3405,0.002,1,2.0996,1
dm11037_38d,FBgn0264863,3,66,53,0,0.5,0.5,NA,0.5546,0.5118,0.3143,0.7064,0.9042,0,0.9979,1
dm11037_38d,FBgn0267365,3,200,214,19,0.956120092378753,0.956120092378753,NA,0.4831,0.4847,0.4068,0.5636,0.6890000000000001,0,1.0346,1
dm11037_38d,FBgn0000109,3,314,240,11,0.9805309734513271,0.9805309734513271,NA,0.5668,0.5569,0.478,0.6314,0.1413,0,0.8942,1
dm11037_38d,FBgn0030829,3,395,810,1058,0.5324790101635,0.5324790101635,NA,0.3278,0.3307,0.2781,0.391,0.0002,1,1.4278,1
dm11037_38d,FBgn0030828,3,539,997,3751,0.290523926612446,0.290523926612446,NA,0.3509,0.3622,0.3106,0.4203,0.0005,1,1.3306,1
dm11037_38d,FBgn0085282,3,219,261,24,0.9523809523809521,0.9523809523809521,NA,0.4562,0.4616,0.3818,0.5453,0.327,0,1.0842,1
dm11037_38d,FBgn0036614,3,42,52,6,0.94,0.94,NA,0.4468,0.45899999999999996,0.3513,0.5698,0.4567,0,1.0938,1
dm11037_38d,FBgn0013949,3,644,686,228,0.853658536585366,0.853658536585366,NA,0.4842,0.4909,0.4249,0.5573,0.7659999999999999,0,1.0208,1
dm11037_38d,FBgn0002283,3,43,45,71,0.553459119496855,0.553459119496855,NA,0.4886,0.4914,0.3807,0.6026,0.8827,0,1.0243,1
dm11037_38d,FBgn0286222,3,920,1066,123,0.941678520625889,0.941678520625889,NA,0.4632,0.4723,0.4029,0.545,0.4072,0,1.06,1
dm11037_38d,FBgn0032430,3,52,38,21,0.810810810810811,0.810810810810811,NA,0.5778,0.5614,0.4507,0.6681,0.2701,0,0.8883,1
dm11037_38d,FBgn0001215,3,307,345,251,0.7220376522702099,0.7220376522702099,NA,0.4709,0.4724,0.4023,0.5438,0.4192,0,1.0598,1
dm11037_38d,FBgn0001216,3,142,30,205,0.456233421750663,0.456233421750663,NA,0.8256,0.7715,0.6752,0.8425,0.0002,1,0.544,1
dm11037_38d,FBgn0053169,3,265,398,27,0.960869565217391,0.960869565217391,NA,0.3997,0.4067,0.3396,0.4804,0.0186,1,1.2124,1
dm11037_38d,FBgn0024222,3,40,67,6,0.946902654867257,0.946902654867257,NA,0.3738,0.4062,0.2978,0.529,0.1223,0,1.2215,1
dm11037_38d,FBgn0004915,3,71,114,131,0.5854430379746839,0.5854430379746839,NA,0.3838,0.4007,0.3162,0.4929,0.0365,1,1.2304,1
dm11037_38d,FBgn0011818,3,46,84,14,0.9027777777777779,0.9027777777777779,NA,0.3538,0.3812,0.2922,0.4803,0.0198,1,1.2838,1
dm11037_38d,FBgn0016970,3,57,2,14,0.8082191780821919,0.8082191780821919,NA,0.9661,0.8004,0.6256,0.8887,0.0081,1,0.4985,1
dm11037_38d,FBgn0266284,3,61,61,32,0.7922077922077919,0.7922077922077919,NA,0.5,0.4993,0.3991,0.6,0.9838,0,1.0069,1
dm11037_38d,FBgn0061198,3,138,8,562,0.206214689265537,0.206214689265537,NA,0.9452,0.8706,0.7886,0.9225,0.0001,1,0.3837,1
dm11037_38d,FBgn0053346,3,341,308,107,0.8584656084656079,0.8584656084656079,NA,0.5254,0.5304,0.4498,0.6085,0.4216,0,0.9436,1
dm11037_38d,FBgn0024248,3,64,75,114,0.549407114624506,0.549407114624506,NA,0.4604,0.4697,0.3736,0.5686,0.5343,0,1.0685,1
dm11037_38d,FBgn0263077,3,66,98,311,0.345263157894737,0.345263157894737,NA,0.4024,0.4216,0.3311,0.519,0.1088,0,1.1788,1
dm11037_38d,FBgn0035996,3,28,18,6,0.8846153846153849,0.8846153846153849,NA,0.6087,0.5742,0.4395,0.7014,0.2704,0,0.8671,1
dm11037_38d,FBgn0036566,3,92,88,137,0.56782334384858,0.56782334384858,NA,0.5111,0.5084,0.4147,0.601,0.8525,0,0.9876,1
dm11037_38d,FBgn0038449,3,244,640,1936,0.313475177304964,0.313475177304964,NA,0.276,0.31,0.2482,0.3894,0.001,1,1.5009,1
dm11037_38d,FBgn0250823,3,151,224,433,0.46410891089108897,0.46410891089108897,NA,0.4027,0.4112,0.342,0.4842,0.0201,1,1.2013,1
dm11037_38d,FBgn0052694,3,33,41,231,0.242622950819672,0.242622950819672,NA,0.4459,0.4576,0.3458,0.5726,0.4637,0,1.0976,1
dm11037_38d,FBgn0052695,3,1305,2229,1379,0.7193161001424789,0.7193161001424789,NA,0.3693,0.3774,0.3293,0.4312,0.0006,1,1.2871,1
dm11037_38d,FBgn0086361,3,191,167,98,0.785087719298246,0.785087719298246,NA,0.5335,0.5302,0.4555,0.6029,0.4084,0,0.9438,1
dm11037_38d,FBgn0052698,3,133,174,170,0.643605870020964,0.643605870020964,NA,0.4332,0.4404,0.3656,0.5187,0.1291,0,1.1316,1
dm11037_38d,FBgn0052699,3,49,52,120,0.45701357466063397,0.45701357466063397,NA,0.4851,0.493,0.3865,0.601,0.8978,0,1.0205,1
dm11037_38d,FBgn0259978,3,90,99,72,0.7241379310344829,0.7241379310344829,NA,0.4762,0.4791,0.3907,0.5692,0.6384,0,1.0474,1
dm11037_38d,FBgn0014024,3,101,86,41,0.8201754385964909,0.8201754385964909,NA,0.5401,0.5344,0.4427,0.624,0.4448,0,0.937,1
dm11037_38d,FBgn0031801,3,132,396,16,0.970588235294118,0.970588235294118,NA,0.25,0.2727,0.2136,0.3502,0.0003,1,1.6445,1
dm11037_38d,FBgn0052438,3,35,29,14,0.8205128205128199,0.8205128205128199,NA,0.5469,0.5359,0.4136,0.6548,0.5593,0,0.9369,1
dm11037_38d,FBgn0040087,3,72,48,60,0.666666666666667,0.666666666666667,NA,0.6,0.5814,0.4778,0.6787,0.1183,0,0.8519,1
dm11037_38d,FBgn0019952,3,77,95,612,0.21938775510204103,0.21938775510204103,NA,0.4477,0.4574,0.3682,0.5487,0.3509,0,1.0947,1
dm11037_38d,FBgn0015282,3,351,371,718,0.501388888888889,0.501388888888889,NA,0.4861,0.4915,0.4219,0.5611,0.8035,0,1.0199,1
dm11037_38d,FBgn0022710,3,18,31,186,0.20851063829787198,0.20851063829787198,NA,0.3673,0.4141,0.2874,0.551,0.2106,0,1.2055,1
dm11037_38d,FBgn0026872,3,140,168,2,0.993548387096774,0.993548387096774,NA,0.4545,0.4598,0.3804,0.542,0.3151,0,1.0883,1
dm11037_38d,FBgn0000489,3,83,82,446,0.270049099836334,0.270049099836334,NA,0.503,0.4997,0.4093,0.5902,0.9964,0,1.0049,1
dm11037_38d,FBgn0260635,3,578,491,1432,0.427429028388644,0.427429028388644,NA,0.5407,0.5357,0.4763,0.5931,0.2172,0,0.9323,1
dm11037_38d,FBgn0033005,3,62,57,238,0.33333333333333304,0.33333333333333304,NA,0.521,0.5169,0.4117,0.6206,0.746,0,0.9719,1
dm11037_38d,FBgn0031479,3,79,224,4,0.986970684039088,0.986970684039088,NA,0.2607,0.2937,0.2212,0.391,0.0019,1,1.5653,1
dm11037_38d,FBgn0034117,3,453,655,10,0.991055456171735,0.991055456171735,NA,0.4088,0.414,0.3506,0.4828,0.0209,1,1.1934,1
dm11037_38d,FBgn0034114,3,29,9,10,0.791666666666667,0.791666666666667,NA,0.7632,0.6658,0.5286,0.7829999999999999,0.0206,1,0.7113,1
dm11037_38d,FBgn0034110,3,316,128,42,0.91358024691358,0.91358024691358,NA,0.7117,0.6889,0.6122,0.7519,0.0004,1,0.6727,1
dm11037_38d,FBgn0039929,3,1,112,653,0.147519582245431,0.147519582245431,NA,0.0088,0.1721,0.0666,0.494,0.046,1,2.5069,1
dm11037_38d,FBgn0037138,3,116,90,91,0.693602693602694,0.693602693602694,NA,0.5631,0.5535,0.4631,0.6401,0.2307,0,0.9011,1
dm11037_38d,FBgn0037134,3,83,78,63,0.71875,0.71875,NA,0.5155,0.5155,0.4191,0.6113,0.7475,0,0.9739,1
dm11037_38d,FBgn0037135,3,904,805,1780,0.489825164803669,0.489825164803669,NA,0.529,0.5299,0.4697,0.5889,0.2986,0,0.9433,1
dm11037_38d,FBgn0037137,3,75,70,62,0.7004830917874398,0.7004830917874398,NA,0.5172,0.5152,0.4188,0.6093,0.7502,0,0.9745,1
dm11037_38d,FBgn0000662,3,130,58,154,0.549707602339181,0.549707602339181,NA,0.6915,0.6632,0.5731,0.7418,0.002,1,0.7138,1
dm11037_38d,FBgn0025832,3,35,35,3,0.9589041095890408,0.9589041095890408,NA,0.5,0.4979,0.3749,0.622,0.968,0,1.0124,1
dm11037_38d,FBgn0000667,3,223,229,292,0.60752688172043,0.60752688172043,NA,0.4934,0.4965,0.4244,0.5688,0.9195,0,1.0098,1
dm11037_38d,FBgn0025830,3,33,10,3,0.934782608695652,0.934782608695652,NA,0.7674,0.6762,0.5418,0.7913,0.0123,1,0.6943,1
dm11037_38d,FBgn0030276,3,384,371,409,0.6486254295532651,0.6486254295532651,NA,0.5086,0.5095,0.4444,0.5742,0.7645,0,0.9832,1
dm11037_38d,FBgn0031696,3,21,23,49,0.47311827956989205,0.47311827956989205,NA,0.4773,0.48200000000000004,0.3498,0.6161,0.7939,0,1.0475,1
dm11037_38d,FBgn0037552,3,114,67,49,0.78695652173913,0.78695652173913,NA,0.6298,0.6101,0.5157,0.6956,0.0254,1,0.8016,1
dm11037_38d,FBgn0046301,3,48,63,5,0.956896551724138,0.956896551724138,NA,0.4324,0.4489,0.3429,0.5611,0.3509,0,1.1165,1
dm11037_38d,FBgn0031698,3,64,54,355,0.24947145877378402,0.24947145877378402,NA,0.5424,0.5308,0.4281,0.6306,0.5429999999999999,0,0.9447,1
dm11037_38d,FBgn0039923,3,171,3,729,0.19269102990033202,0.19269102990033202,NA,0.9828,0.8639,0.542,0.9457,0.028999999999999998,1,0.3894,1
dm11037_38d,FBgn0037553,3,154,137,13,0.9572368421052628,0.9572368421052628,NA,0.5292,0.5255,0.4442,0.6053,0.521,0,0.9531,1
dm11037_38d,FBgn0030122,3,38,25,20,0.7590361445783129,0.7590361445783129,NA,0.6032,0.5736,0.4499,0.6911,0.2355,0,0.8672,1
dm11037_38d,FBgn0014020,3,485,598,4250,0.20307519219951198,0.20307519219951198,NA,0.4478,0.4542,0.3859,0.5263,0.1893,0,1.0996,1
dm11037_38d,FBgn0032242,3,97,89,297,0.38509316770186297,0.38509316770186297,NA,0.5215,0.5183,0.4294,0.6068,0.6806,0,0.9678,1
dm11037_38d,FBgn0041629,3,245,238,61,0.8878676470588229,0.8878676470588229,NA,0.5072,0.5073,0.4345,0.5791,0.8340000000000001,0,0.9882,1
dm11037_38d,FBgn0014028,3,729,812,1194,0.563436928702011,0.563436928702011,NA,0.4731,0.4753,0.4182,0.5338,0.3766,0,1.0526,1
dm11037_38d,FBgn0037551,3,150,139,308,0.4840871021775539,0.4840871021775539,NA,0.519,0.5151,0.4344,0.5944,0.7025,0,0.9733,1
dm11037_38d,FBgn0039290,3,24,29,28,0.654320987654321,0.654320987654321,NA,0.4528,0.466,0.3413,0.5938,0.605,0,1.0812,1
dm11037_38d,FBgn0031673,3,80,122,14,0.9351851851851851,0.9351851851851851,NA,0.396,0.4097,0.3265,0.4981,0.0459,1,1.207,1
dm11037_38d,FBgn0283682,3,55,46,59,0.63125,0.63125,NA,0.5446,0.5375,0.4312,0.6416,0.4841,0,0.9324,1
dm11037_38d,FBgn0283681,3,43,41,25,0.7706422018348621,0.7706422018348621,NA,0.5119,0.5092,0.3962,0.6206,0.8709,0,0.9883,1
dm11037_38d,FBgn0034282,3,337,422,341,0.69,0.69,NA,0.444,0.4482,0.3812,0.518,0.1366,0,1.1129,1
dm11037_38d,FBgn0050109,3,123,18,74,0.655813953488372,0.655813953488372,NA,0.8723,0.7973,0.6802,0.8706,0.0009,1,0.5035,1
dm11037_38d,FBgn0050154,3,329,335,93,0.877146631439894,0.877146631439894,NA,0.4955,0.4974,0.4271,0.5677,0.9344,0,1.0078,1
dm11037_38d,FBgn0050104,3,104,116,32,0.873015873015873,0.873015873015873,NA,0.4727,0.4759,0.3919,0.5616,0.5686,0,1.0537,1
dm11037_38d,FBgn0036262,3,17873,15397,11550,0.7423025435073629,0.7423025435073629,NA,0.5372,0.5356,0.4771,0.5918,0.2027,0,0.9324,1
dm11037_38d,FBgn0033341,3,134,163,91,0.7654639175257729,0.7654639175257729,NA,0.4512,0.4574,0.3755,0.5421,0.2986,0,1.0939,1
dm11037_38d,FBgn0034803,3,141,159,110,0.7317073170731708,0.7317073170731708,NA,0.47,0.4715,0.395,0.5493,0.4573,0,1.0624,1
dm11037_38d,FBgn0037734,3,28,23,249,0.17,0.17,NA,0.5489999999999999,0.5291,0.3972,0.6572,0.6598,0,0.9511,1
dm11037_38d,FBgn0038312,3,53,42,2,0.9793814432989691,0.9793814432989691,NA,0.5579,0.5425,0.4274,0.653,0.4558,0,0.9237,1
dm11037_38d,FBgn0033166,3,114,118,142,0.620320855614973,0.620320855614973,NA,0.4914,0.4928,0.4101,0.5760000000000001,0.8624,0,1.0184,1
dm11037_38d,FBgn0014000,3,5063,154,1368,0.792255125284738,0.792255125284738,NA,0.9705,0.8119,0.4882,0.9696,0.0594,0,0.4658,1
dm11037_38d,FBgn0033699,3,241,343,63560,0.0091045148416063,0.0091045148416063,NA,0.4127,0.4195,0.3573,0.4853,0.0204,1,1.1797,1
dm11037_38d,FBgn0033698,3,42,63,92,0.5329949238578681,0.5329949238578681,NA,0.4,0.4235,0.3224,0.5309,0.1553,0,1.176,1
dm11037_38d,FBgn0015737,3,628,330,72,0.9300970873786409,0.9300970873786409,NA,0.6555,0.6454,0.5813,0.7014,0.0004,1,0.742,1
dm11037_38d,FBgn0040534,3,318,282,33,0.9478672985781992,0.9478672985781992,NA,0.53,0.5272,0.4549,0.5988,0.4385,0,0.9493,1
dm11037_38d,FBgn0021995,3,50,110,184,0.465116279069767,0.465116279069767,NA,0.3125,0.3425,0.2601,0.4354,0.003,1,1.3969,1
dm11037_38d,FBgn0051852,3,104,1,65,0.617647058823529,0.617647058823529,NA,0.9905,0.7988,0.4897,0.9192,0.0576,0,0.5008,1
dm11037_38d,FBgn0051855,3,61,96,137,0.534013605442177,0.534013605442177,NA,0.3885,0.4068,0.3159,0.5049,0.0611,0,1.2159,1
dm11037_38d,FBgn0023081,3,26,28,162,0.25,0.25,NA,0.4815,0.4851,0.361,0.6105,0.8152,0,1.0395,1
dm11037_38d,FBgn0043884,3,65,98,943,0.14737793851717904,0.14737793851717904,NA,0.3988,0.4139,0.3281,0.5056,0.0641,0,1.1971,1
dm11037_38d,FBgn0019960,3,449,452,115,0.886811023622047,0.886811023622047,NA,0.4983,0.5012,0.436,0.5666,0.9737,0,0.9998,1
dm11037_38d,FBgn0013770,3,3604,3868,8185,0.477230631666347,0.477230631666347,NA,0.4823,0.4836,0.4303,0.5378,0.5161,0,1.0351,1
dm11037_38d,FBgn0013771,3,226,143,9,0.9761904761904759,0.9761904761904759,NA,0.6125,0.6021,0.5211,0.6758,0.0191,1,0.8146,1
dm11037_38d,FBgn0013772,3,224,152,2,0.9947089947089949,0.9947089947089949,NA,0.5957,0.5794,0.4941,0.6567,0.0662,0,0.8543,1
dm11037_38d,FBgn0013773,3,41,53,147,0.390041493775934,0.390041493775934,NA,0.4362,0.4499,0.3447,0.5587,0.3593,0,1.114,1
dm11037_38d,FBgn0010548,3,1219,1356,1068,0.7068350260774091,0.7068350260774091,NA,0.4734,0.4756,0.4128,0.5401,0.4172,0,1.0524,1
dm11037_38d,FBgn0031021,3,630,773,898,0.609734897870491,0.609734897870491,NA,0.449,0.45399999999999996,0.3972,0.5131,0.1165,0,1.0989,1
dm11037_38d,FBgn0031023,3,76,136,144,0.595505617977528,0.595505617977528,NA,0.3585,0.3763,0.2978,0.4633,0.0082,1,1.2951,1
dm11037_38d,FBgn0036451,3,75,124,387,0.33959044368600705,0.33959044368600705,NA,0.3769,0.3999,0.3119,0.4972,0.0446,1,1.2332,1
dm11037_38d,FBgn0029736,3,20,77,24,0.8016528925619829,0.8016528925619829,NA,0.2062,0.2779,0.1877,0.3945,0.003,1,1.6379,1
