comparison,FEATURE_ID,dm12272_38d_num_reps,dm11255_38d_num_reps,counts_dm12272_38d_g1,counts_dm12272_38d_g2,counts_dm12272_38d_both,counts_dm11255_38d_g1,counts_dm11255_38d_g2,counts_dm11255_38d_both,prior_dm12272_38d_g1,prior_dm12272_38d_g2,prior_dm11255_38d_g1,prior_dm11255_38d_g2,H3_independence_Bayes_evidence,dm12272_38d_sampleprop,dm12272_38d_theta,dm12272_38d_q025,dm12272_38d_q975,dm12272_38d_Bayes_evidence,dm12272_38d_AI_decision,dm11255_38d_sampleprop,dm11255_38d_theta,dm11255_38d_q025,dm11255_38d_q975,dm11255_38d_Bayes_evidence,dm11255_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12272_High_vs_dm11255_Low_38d,FBgn0085377,3,3,82,72,12,78,123,26,0.927710843373494,0.927710843373494,0.8854625550660791,0.8854625550660791,0.1484,0.5325,0.5241,0.4266,0.6177,0.6022,0,0.3881,0.4244,0.3332,0.5236,0.1227,0,0.9572,1.172,1
dm12272_High_vs_dm11255_Low_38d,FBgn0085370,3,3,90,147,189,176,260,142,0.556338028169014,0.556338028169014,0.7543252595155708,0.7543252595155708,0.8409,0.3797,0.4007,0.3171,0.4917,0.0349,1,0.4037,0.4129,0.3369,0.4963,0.0416,1,1.2301,1.1981,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033316,3,3,54,82,3,66,56,82,0.97841726618705,0.97841726618705,0.5980392156862739,0.5980392156862739,0.544,0.3971,0.4344,0.3025,0.58,0.3578,0,0.541,0.4962,0.3431,0.6431,0.9640000000000001,0,1.1565,1.0202,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033317,3,3,287,296,383,412,440,403,0.6035196687370601,0.6035196687370601,0.6788844621513941,0.6788844621513941,0.7071,0.4923,0.4976,0.3801,0.6117,0.9629,0,0.4836,0.4685,0.3559,0.5865,0.5576,0,1.012,1.0736,1
dm12272_High_vs_dm11255_Low_38d,FBgn0034509,3,3,3425,2665,55,2623,2452,2118,0.991049633848657,0.991049633848657,0.705547059641318,0.705547059641318,0.2264,0.5624,0.5606,0.5022,0.6155,0.0429,1,0.5168,0.5142,0.4566,0.5713,0.5922,0,0.8865,0.9734,1
dm12272_High_vs_dm11255_Low_38d,FBgn0034500,3,3,332,433,12,431,423,17,0.984555984555985,0.984555984555985,0.9804822043628009,0.9804822043628009,0.1591,0.434,0.43799999999999994,0.373,0.5069,0.0764,0,0.5047,0.5048,0.43799999999999994,0.573,0.8871,0,1.1363,0.9927,1
dm12272_High_vs_dm11255_Low_38d,FBgn0034501,3,3,2608,2796,3855,3214,2935,4143,0.58364834215358,0.58364834215358,0.597454333462884,0.597454333462884,0.3956,0.4826,0.483,0.4152,0.5521,0.606,0,0.5227,0.5236,0.4541,0.5923,0.4876,0,1.0374,0.956,1
dm12272_High_vs_dm11255_Low_38d,FBgn0034503,3,3,242,3,9,166,128,29,0.9645669291338579,0.9645669291338579,0.910216718266254,0.910216718266254,0.226,0.9878,0.7004,0.4677,0.8812,0.084,0,0.5646,0.5333,0.3559,0.7015,0.7040000000000001,0,0.6594,0.9502,1
dm12272_High_vs_dm11255_Low_38d,FBgn0034504,3,3,156,131,196,163,67,257,0.594202898550725,0.594202898550725,0.47227926078028704,0.47227926078028704,0.034,0.5436,0.5406,0.4487,0.6317,0.3836,0,0.7087,0.6785,0.5834,0.7571,0.0011,1,0.9254,0.6894,1
dm12272_High_vs_dm11255_Low_38d,FBgn0038349,3,3,323,305,122,462,492,41,0.837333333333333,0.837333333333333,0.958793969849246,0.958793969849246,0.6687,0.5143,0.5084,0.4252,0.5927,0.8476,0,0.4843,0.4839,0.4034,0.5672,0.6802,0,0.9867,1.0366,1
dm12272_High_vs_dm11255_Low_38d,FBgn0002921,3,3,1356,1336,1435,1156,1228,1849,0.6522897988853891,0.6522897988853891,0.563193952279707,0.563193952279707,0.6184,0.5037,0.5048,0.4475,0.5618,0.866,0,0.4849,0.4848,0.4281,0.5421,0.5876,0,0.9921,1.0327,1
dm12272_High_vs_dm11255_Low_38d,FBgn0040582,3,3,399,966,50,1108,2522,127,0.9646643109540641,0.9646643109540641,0.966196433324461,0.966196433324461,0.8473,0.2923,0.3011,0.2548,0.3542,0.0,1,0.3052,0.3069,0.2646,0.3556,0.0,1,1.5285,1.5066,1
dm12272_High_vs_dm11255_Low_38d,FBgn0015781,3,3,230,21,145,189,277,15,0.633838383838384,0.633838383838384,0.9688149688149691,0.9688149688149691,0.0453,0.9163,0.7225,0.5218,0.8609,0.0338,1,0.4056,0.4452,0.2868,0.6165,0.4964,0,0.6224,1.1366,1
dm12272_High_vs_dm11255_Low_38d,FBgn0004507,3,3,1850,1965,660,1525,1898,1001,0.8525139664804471,0.8525139664804471,0.7737341772151899,0.7737341772151899,0.5818,0.4849,0.4864,0.3957,0.5782,0.7491,0,0.4455,0.4522,0.3649,0.5446,0.28800000000000003,0,1.0324,1.1061,1
dm12272_High_vs_dm11255_Low_38d,FBgn0015789,3,3,67,65,238,49,171,725,0.35675675675675705,0.35675675675675705,0.23280423280423299,0.23280423280423299,0.0024,0.5076,0.508,0.3984,0.6181,0.8916,0,0.2227,0.2638,0.1875,0.3657,0.0004,1,0.9905,1.6921,1
dm12272_High_vs_dm11255_Low_38d,FBgn0262114,3,3,199,211,87,237,262,109,0.824949698189135,0.824949698189135,0.8207236842105259,0.8207236842105259,0.9620000000000001,0.4854,0.4892,0.3737,0.6057,0.8484,0,0.4749,0.4853,0.3685,0.6026,0.81,0,1.0297,1.0379,1
dm12272_High_vs_dm11255_Low_38d,FBgn0030993,3,3,273,143,16,289,132,15,0.962962962962963,0.962962962962963,0.9655963302752291,0.9655963302752291,0.5949,0.6562,0.6413,0.5669,0.7076,0.0011,1,0.6865,0.6681,0.5948,0.7321,0.0004,1,0.7489,0.7056,1
dm12272_High_vs_dm11255_Low_38d,FBgn0260985,3,3,207,219,134,285,330,202,0.7607142857142858,0.7607142857142858,0.7527539779681759,0.7527539779681759,0.7518,0.4859,0.502,0.3969,0.6093,0.9824,0,0.4634,0.479,0.3761,0.5872,0.6664,0,1.0019,1.0494,1
dm12272_High_vs_dm11255_Low_38d,FBgn0261854,3,3,107,89,127,132,140,162,0.6068111455108361,0.6068111455108361,0.6267281105990781,0.6267281105990781,0.5324,0.5459,0.5516,0.4362,0.6649,0.3749,0,0.4853,0.5022,0.38799999999999996,0.6161,0.9696,0,0.9068,1.0024,1
dm12272_High_vs_dm11255_Low_38d,FBgn0004509,3,3,205,187,290,74,119,623,0.574780058651026,0.574780058651026,0.236519607843137,0.236519607843137,0.0473,0.523,0.5172,0.4412,0.5953,0.6576,0,0.3834,0.3953,0.313,0.4853,0.0253,1,0.9690000000000001,1.2444,1
dm12272_High_vs_dm11255_Low_38d,FBgn0032042,3,3,41,58,11,67,71,24,0.9,0.9,0.8518518518518521,0.8518518518518521,0.4158,0.4141,0.4354,0.3263,0.5503,0.258,0,0.4855,0.49700000000000005,0.39299999999999996,0.6029,0.9496,0,1.1486,1.012,1
dm12272_High_vs_dm11255_Low_38d,FBgn0041182,3,3,274,370,58,243,280,388,0.9173789173789171,0.9173789173789171,0.574094401756312,0.574094401756312,0.3822,0.4255,0.4215,0.3341,0.5171,0.0978,0,0.4646,0.4784,0.3868,0.5715,0.6311,0,1.1785,1.0494,1
dm12272_High_vs_dm11255_Low_38d,FBgn0265935,3,3,136,101,589,112,101,586,0.286924939467312,0.286924939467312,0.266583229036295,0.266583229036295,0.4533,0.5738,0.5644,0.4832,0.6425,0.1189,0,0.5258,0.5209,0.4383,0.6017,0.6118,0,0.8808,0.9622,1
dm12272_High_vs_dm11255_Low_38d,FBgn0010622,3,3,176,198,81,229,33,162,0.821978021978022,0.821978021978022,0.617924528301887,0.617924528301887,0.0029,0.4706,0.4696,0.3598,0.5851,0.5687,0,0.8740000000000001,0.8014,0.6777,0.8734,0.0011,1,1.0706,0.49700000000000005,1
dm12272_High_vs_dm11255_Low_38d,FBgn0010621,3,3,583,590,193,673,613,415,0.858711566617862,0.858711566617862,0.7560258671369781,0.7560258671369781,0.7304,0.49700000000000005,0.4932,0.3868,0.6002,0.8987,0,0.5233,0.5199,0.4046,0.6339,0.7156,0,1.0198,0.9670000000000001,1
dm12272_High_vs_dm11255_Low_38d,FBgn0086779,3,3,148,95,307,135,156,430,0.441818181818182,0.441818181818182,0.403606102635229,0.403606102635229,0.0147,0.6091,0.5985,0.5117,0.6772,0.0273,1,0.4639,0.44799999999999995,0.3663,0.531,0.2224,0,0.821,1.1149,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033734,3,3,168,136,15,118,92,108,0.952978056426332,0.952978056426332,0.660377358490566,0.660377358490566,0.9298,0.5526,0.5385,0.4098,0.6605,0.5407,0,0.5619,0.5465,0.4087,0.6783,0.4844,0,0.9325,0.9185,1
dm12272_High_vs_dm11255_Low_38d,FBgn0003638,3,3,126,128,108,110,113,181,0.701657458563536,0.701657458563536,0.551980198019802,0.551980198019802,0.9440000000000001,0.4961,0.4981,0.4147,0.5812,0.9676,0,0.4933,0.4949,0.4078,0.5814,0.9089,0,1.0075,1.0145,1
dm12272_High_vs_dm11255_Low_38d,FBgn0003149,3,3,1800,905,878,1337,764,1010,0.754953949204577,0.754953949204577,0.6753455480552879,0.6753455480552879,0.5856,0.6654,0.65,0.5795,0.7094,0.0011,1,0.6364,0.626,0.5535,0.6896,0.0036,1,0.7346,0.7741,1
dm12272_High_vs_dm11255_Low_38d,FBgn0053276,3,3,266,210,7,375,183,6,0.985507246376812,0.985507246376812,0.9893617021276601,0.9893617021276601,0.0476,0.5588,0.5532,0.4764,0.6252,0.1542,0,0.672,0.6554,0.5835,0.7187,0.0007,1,0.9008,0.7259,1
dm12272_High_vs_dm11255_Low_38d,FBgn0266918,3,3,66,98,478,172,289,133,0.255451713395639,0.255451713395639,0.7760942760942758,0.7760942760942758,0.6858,0.4024,0.4233,0.3171,0.5439,0.1936,0,0.3731,0.3933,0.3059,0.4933,0.0367,1,1.178,1.2507,1
dm12272_High_vs_dm11255_Low_38d,FBgn0015277,3,3,75,112,3,100,101,28,0.9842105263157891,0.9842105263157891,0.8777292576419209,0.8777292576419209,0.1904,0.4011,0.4168,0.3233,0.5148,0.0973,0,0.4975,0.5064,0.4121,0.6025,0.8907,0,1.1909999999999998,0.9919,1
dm12272_High_vs_dm11255_Low_38d,FBgn0026718,3,3,218,209,27,218,204,25,0.940528634361234,0.940528634361234,0.94407158836689,0.94407158836689,0.9869,0.5105,0.5082,0.4297,0.5857,0.8233,0,0.5166,0.5079,0.4297,0.5843,0.8207,0,0.9867,0.9873,1
dm12272_High_vs_dm11255_Low_38d,FBgn0024958,3,3,91,19,21,111,16,51,0.83969465648855,0.83969465648855,0.7134831460674159,0.7134831460674159,0.3729,0.8273,0.7624,0.6643,0.8394,0.0009,1,0.8740000000000001,0.8128,0.726,0.8779,0.0,1,0.5581,0.479,1
dm12272_High_vs_dm11255_Low_38d,FBgn0024957,3,3,1469,1416,301,719,651,2147,0.905524168236033,0.905524168236033,0.38953653682115397,0.38953653682115397,0.8878,0.5092,0.5076,0.4303,0.5832,0.848,0,0.5248,0.515,0.4352,0.5948,0.7053,0,0.988,0.9734,1
dm12272_High_vs_dm11255_Low_38d,FBgn0035065,3,3,56,57,49,56,59,64,0.6975308641975311,0.6975308641975311,0.6424581005586589,0.6424581005586589,0.9922,0.4956,0.4973,0.3505,0.6481,0.9798,0,0.48700000000000004,0.4951,0.3433,0.6455,0.946,0,1.018,1.023,1
dm12272_High_vs_dm11255_Low_38d,FBgn0261647,3,3,121,79,44,148,94,50,0.819672131147541,0.819672131147541,0.8287671232876709,0.8287671232876709,0.8759999999999999,0.605,0.5867,0.4853,0.6797,0.0898,0,0.6116,0.5965,0.4965,0.6857,0.057999999999999996,0,0.8423,0.8251,1
dm12272_High_vs_dm11255_Low_38d,FBgn0012037,3,3,385,287,464,332,293,693,0.591549295774648,0.591549295774648,0.47420333839150197,0.47420333839150197,0.3829,0.5729,0.5687,0.5022,0.632,0.0447,1,0.5312,0.5279,0.4596,0.5949,0.4196,0,0.8724,0.9478,1
dm12272_High_vs_dm11255_Low_38d,FBgn0011787,3,3,423,311,254,373,326,359,0.742914979757085,0.742914979757085,0.660680529300567,0.660680529300567,0.5049,0.5763,0.5660000000000001,0.4486,0.6765,0.2442,0,0.5336,0.5131,0.396,0.6286,0.8244,0,0.8802,0.9808,1
dm12272_High_vs_dm11255_Low_38d,FBgn0032603,3,3,373,283,239,552,783,120,0.732960893854749,0.732960893854749,0.917525773195876,0.917525773195876,0.1791,0.5686,0.5508,0.4311,0.6643,0.3756,0,0.4135,0.4407,0.33899999999999997,0.5534,0.2673,0,0.9083,1.1352,1
dm12272_High_vs_dm11255_Low_38d,FBgn0031813,3,3,209,278,376,203,164,450,0.564310544611819,0.564310544611819,0.449204406364749,0.449204406364749,0.0609,0.4292,0.4336,0.3553,0.5142,0.0996,0,0.5531,0.5472,0.4625,0.6277,0.2542,0,1.1477,0.9124,1
dm12272_High_vs_dm11255_Low_38d,FBgn0031815,3,3,150,216,583,120,255,1189,0.38566912539515297,0.38566912539515297,0.239769820971867,0.239769820971867,0.2624,0.4098,0.4331,0.326,0.5544,0.2527,0,0.32,0.3455,0.2487,0.4644,0.0171,1,1.1544,1.3923,1
dm12272_High_vs_dm11255_Low_38d,FBgn0031764,3,3,94,52,10,105,46,14,0.9358974358974358,0.9358974358974358,0.915151515151515,0.915151515151515,0.5804,0.6438,0.6051,0.478,0.7144,0.0929,0,0.6954,0.6489,0.5205,0.7526,0.0262,1,0.8118,0.7383,1
dm12272_High_vs_dm11255_Low_38d,FBgn0031818,3,3,277,348,11,231,355,20,0.982704402515723,0.982704402515723,0.966996699669967,0.966996699669967,0.3613,0.4432,0.4446,0.3755,0.5147,0.1207,0,0.3942,0.3997,0.3329,0.4714,0.01,1,1.1213,1.2302,1
dm12272_High_vs_dm11255_Low_38d,FBgn0031769,3,3,281,269,52,349,365,156,0.9136212624584721,0.9136212624584721,0.820689655172414,0.820689655172414,0.8378,0.5109,0.5022,0.4085,0.5942,0.9527,0,0.4888,0.4898,0.3919,0.5895,0.828,0,1.0001,1.0259,1
dm12272_High_vs_dm11255_Low_38d,FBgn0052056,3,3,127,112,310,207,240,190,0.43533697632058294,0.43533697632058294,0.701726844583987,0.701726844583987,0.294,0.5314,0.5343,0.4345,0.629,0.4691,0,0.4631,0.4677,0.3792,0.5604,0.4647,0,0.9376,1.0721,1
dm12272_High_vs_dm11255_Low_38d,FBgn0028894,3,3,61,94,58,66,48,40,0.7276995305164321,0.7276995305164321,0.7402597402597401,0.7402597402597401,0.0211,0.3935,0.4104,0.3224,0.5043,0.0593,0,0.5789,0.5759,0.4757,0.6747,0.136,0,1.2063,0.8615,1
dm12272_High_vs_dm11255_Low_38d,FBgn0053120,3,3,114,127,502,98,117,613,0.32436069986540994,0.32436069986540994,0.259661835748792,0.259661835748792,0.8316,0.473,0.48100000000000004,0.3818,0.5831,0.698,0,0.4558,0.4657,0.3648,0.5713,0.5073,0,1.0448,1.0781,1
dm12272_High_vs_dm11255_Low_38d,FBgn0040007,3,3,103,123,36021,117,81,56638,0.0062349987585179,0.0062349987585179,0.003483707509325,0.003483707509325,0.0578,0.4558,0.4656,0.3861,0.5466,0.3884,0,0.5909,0.5806,0.4927,0.662,0.0702,0,1.0755,0.8521,1
dm12272_High_vs_dm11255_Low_38d,FBgn0026147,3,3,94,65,86,134,61,125,0.648979591836735,0.648979591836735,0.609375,0.609375,0.1769,0.5912,0.5618,0.4604,0.6561,0.2289,0,0.6872,0.6529,0.5536,0.7368,0.006,1,0.8868,0.7307,1
dm12272_High_vs_dm11255_Low_38d,FBgn0026149,3,3,73,76,24,97,100,35,0.861271676300578,0.861271676300578,0.8491379310344829,0.8491379310344829,0.9849,0.4899,0.489,0.3908,0.5855,0.8282,0,0.4924,0.4871,0.3938,0.5799,0.7811,0,1.0277,1.031,1
dm12272_High_vs_dm11255_Low_38d,FBgn0264325,3,3,161,129,5,164,168,15,0.983050847457627,0.983050847457627,0.9567723342939479,0.9567723342939479,0.3578,0.5552,0.5464,0.4641,0.6246,0.2456,0,0.494,0.4941,0.4145,0.5751,0.8784,0,0.9138,1.0154,1
dm12272_High_vs_dm11255_Low_38d,FBgn0051122,3,3,53,53,75,39,76,95,0.5856353591160219,0.5856353591160219,0.547619047619048,0.547619047619048,0.1162,0.5,0.5023,0.3877,0.6145,0.9673,0,0.3391,0.3725,0.2693,0.4914,0.0364,1,1.0022,1.3124,1
dm12272_High_vs_dm11255_Low_38d,FBgn0051121,3,3,119,63,12,28,21,180,0.9381443298969069,0.9381443298969069,0.213973799126638,0.213973799126638,0.3522,0.6538,0.629,0.537,0.7118,0.0096,1,0.5714,0.5535,0.4175,0.6837,0.424,0,0.7698,0.9051,1
dm12272_High_vs_dm11255_Low_38d,FBgn0051126,3,3,193,215,42,235,258,0,0.9066666666666671,0.9066666666666671,0.5,0.5,0.9964,0.473,0.4945,0.2924,0.6994,0.9567,0,0.4767,0.495,0.3092,0.6845,0.958,0,1.0366,1.0311,1
dm12272_High_vs_dm11255_Low_38d,FBgn0267668,3,3,140,166,73,154,93,148,0.8073878627968342,0.8073878627968342,0.6253164556962031,0.6253164556962031,0.046,0.4575,0.4706,0.3837,0.5597,0.4927,0,0.6235,0.6048,0.5103,0.69,0.032,1,1.0656,0.8106,1
dm12272_High_vs_dm11255_Low_38d,FBgn0026369,3,3,104,85,56,119,125,54,0.7714285714285709,0.7714285714285709,0.818791946308725,0.818791946308725,0.3707,0.5503,0.5429,0.4585,0.6254,0.3124,0,0.4877,0.4907,0.4089,0.5745,0.8187,0,0.9204,1.0226,1
dm12272_High_vs_dm11255_Low_38d,FBgn0259111,3,3,661,615,145,733,807,438,0.8979591836734692,0.8979591836734692,0.7785642062689591,0.7785642062689591,0.2487,0.518,0.5216,0.4675,0.5749,0.4153,0,0.47600000000000003,0.4776,0.4251,0.5302,0.4007,0,0.9590000000000001,1.0476,1
dm12272_High_vs_dm11255_Low_38d,FBgn0024973,3,3,61,43,127,62,49,174,0.45021645021645,0.45021645021645,0.38947368421052597,0.38947368421052597,0.9173,0.5865,0.5451,0.4042,0.6761,0.5018,0,0.5586,0.536,0.3945,0.6725,0.6051,0,0.9213,0.9389,1
dm12272_High_vs_dm11255_Low_38d,FBgn0039756,3,3,135,125,9,138,185,25,0.966542750929368,0.966542750929368,0.9281609195402301,0.9281609195402301,0.1818,0.5192,0.5163,0.4279,0.6022,0.6964,0,0.4272,0.4366,0.3549,0.5209,0.1342,0,0.9716,1.1414,1
dm12272_High_vs_dm11255_Low_38d,FBgn0039755,3,3,4369,4051,197,3944,3820,333,0.977138215156087,0.977138215156087,0.9588736569099671,0.9588736569099671,0.9087,0.5189,0.5123,0.4386,0.5846,0.7187,0,0.508,0.5067,0.4322,0.5789,0.8469,0,0.9782,0.9895,1
dm12272_High_vs_dm11255_Low_38d,FBgn0037332,3,3,74,57,33,78,51,65,0.7987804878048779,0.7987804878048779,0.664948453608248,0.664948453608248,0.6462,0.5649,0.5452,0.4336,0.6508,0.4113,0,0.6047,0.5803,0.4694,0.6834,0.1542,0,0.9182,0.8543,1
dm12272_High_vs_dm11255_Low_38d,FBgn0053126,3,3,935,800,957,1064,1023,770,0.6445022288261509,0.6445022288261509,0.730486524326216,0.730486524326216,0.6942,0.5389,0.5361,0.4356,0.6311,0.4467,0,0.5098,0.5083,0.4072,0.6085,0.8649,0,0.9342,0.9886,1
dm12272_High_vs_dm11255_Low_38d,FBgn0262743,3,3,209,247,310,371,365,309,0.5953002610966059,0.5953002610966059,0.7043062200956941,0.7043062200956941,0.6679999999999999,0.4583,0.4711,0.3839,0.5587,0.4944,0,0.5041,0.4963,0.4132,0.5768,0.9342,0,1.0644,1.011,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033240,3,3,42,12,7,31,41,6,0.8852459016393441,0.8852459016393441,0.923076923076923,0.923076923076923,0.0044,0.7778,0.6877,0.5687,0.7901,0.0058,1,0.4306,0.4428,0.3271,0.5621,0.3393,0,0.6755,1.1322,1
dm12272_High_vs_dm11255_Low_38d,FBgn0020493,3,3,93,107,245,73,114,320,0.44943820224719105,0.44943820224719105,0.368836291913215,0.368836291913215,0.3056,0.465,0.4724,0.38,0.5701,0.55,0,0.3904,0.4042,0.3141,0.5007,0.0518,0,1.0622,1.2223,1
dm12272_High_vs_dm11255_Low_38d,FBgn0004419,3,3,2409,2139,598,2920,2780,780,0.8837932374659929,0.8837932374659929,0.87962962962963,0.87962962962963,0.8807,0.5297,0.5244,0.4357,0.6076,0.5396,0,0.5123,0.516,0.4275,0.6023,0.6958,0,0.9557,0.972,1
dm12272_High_vs_dm11255_Low_38d,FBgn0263968,3,3,71,45,64,86,84,38,0.6444444444444439,0.6444444444444439,0.8173076923076921,0.8173076923076921,0.2127,0.6121,0.5888,0.4891,0.6832,0.0776,0,0.5059,0.5042,0.4107,0.5961,0.9251,0,0.8386,0.9961,1
dm12272_High_vs_dm11255_Low_38d,FBgn0050291,3,3,224,189,1,195,221,3,0.997584541062802,0.997584541062802,0.9928400954653941,0.9928400954653941,0.3109,0.5424,0.5375,0.4345,0.6377,0.4467,0,0.4688,0.467,0.3679,0.5693,0.4967,0,0.932,1.0745,1
dm12272_High_vs_dm11255_Low_38d,FBgn0050296,3,3,205,202,83,129,195,44,0.830612244897959,0.830612244897959,0.8804347826086959,0.8804347826086959,0.1462,0.5037,0.5049,0.4223,0.5865,0.9051,0,0.3981,0.4164,0.3349,0.5068,0.0676,0,0.9936,1.1903,1
dm12272_High_vs_dm11255_Low_38d,FBgn0003997,3,3,46,46,207,121,78,118,0.307692307692308,0.307692307692308,0.627760252365931,0.627760252365931,0.1462,0.5,0.4996,0.3899,0.6084,0.9953,0,0.608,0.5972,0.5142,0.6783,0.0269,1,1.0071,0.8232,1
dm12272_High_vs_dm11255_Low_38d,FBgn0027363,3,3,232,278,17,236,255,120,0.967741935483871,0.967741935483871,0.8036006546644839,0.8036006546644839,0.6013,0.4549,0.45399999999999996,0.3794,0.5323,0.2293,0,0.4807,0.4827,0.4057,0.5616,0.6487,0,1.1007,1.0387,1
dm12272_High_vs_dm11255_Low_38d,FBgn0266557,3,3,118,103,865,445,414,510,0.203499079189687,0.203499079189687,0.627465303140979,0.627465303140979,0.8678,0.5339,0.5243,0.4307,0.6129,0.5976,0,0.518,0.5145,0.4381,0.5887,0.6904,0,0.9564,0.9741,1
dm12272_High_vs_dm11255_Low_38d,FBgn0038196,3,3,483,470,14,614,582,29,0.985522233712513,0.985522233712513,0.9763265306122451,0.9763265306122451,0.762,0.5068,0.4997,0.4369,0.5627,0.9889,0,0.5134,0.5135,0.45,0.5752,0.6529,0,1.0026,0.9752,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033052,3,3,105,73,396,116,96,594,0.31010452961672497,0.31010452961672497,0.26302729528536,0.26302729528536,0.6049,0.5899,0.5752,0.4717,0.6708,0.1407,0,0.5472,0.5407,0.44299999999999995,0.6321,0.3958,0,0.8627,0.9254,1
dm12272_High_vs_dm11255_Low_38d,FBgn0035853,3,3,417,457,27,345,456,112,0.9700332963374029,0.9700332963374029,0.877327491785323,0.877327491785323,0.4164,0.4771,0.484,0.3869,0.5839,0.7376,0,0.4307,0.4265,0.3293,0.5339,0.1662,0,1.0381,1.168,1
dm12272_High_vs_dm11255_Low_38d,FBgn0032900,3,3,192,214,144,241,202,38,0.7381818181818179,0.7381818181818179,0.9209979209979209,0.9209979209979209,0.3624,0.4729,0.4759,0.3908,0.5633,0.562,0,0.544,0.5312,0.4439,0.6148,0.4602,0,1.0539,0.9427,1
dm12272_High_vs_dm11255_Low_38d,FBgn0035907,3,3,4,319,56,13,390,99,0.8522427440633249,0.8522427440633249,0.8027888446215141,0.8027888446215141,0.9640000000000001,0.0124,0.3893,0.1832,0.6229,0.3416,0,0.0323,0.3979,0.1946,0.631,0.3731,0,1.3114,1.2842,1
dm12272_High_vs_dm11255_Low_38d,FBgn0287724,3,3,50,31,26,17,37,59,0.757009345794392,0.757009345794392,0.47787610619469,0.47787610619469,0.0109,0.6173,0.5901,0.4768,0.6938,0.1182,0,0.3148,0.366,0.2532,0.49,0.0362,1,0.8372,1.3344,1
dm12272_High_vs_dm11255_Low_38d,FBgn0287725,3,3,141,47,109,133,33,250,0.6329966329966329,0.6329966329966329,0.39903846153846206,0.39903846153846206,0.2762,0.75,0.7115,0.6298,0.7805,0.0002,1,0.8012,0.7663,0.6869,0.8326,0.0,1,0.6372,0.5521,1
dm12272_High_vs_dm11255_Low_38d,FBgn0035909,3,3,3,558,190,12,604,341,0.747003994673768,0.747003994673768,0.64367816091954,0.64367816091954,0.8989,0.0053,0.3997,0.1996,0.6183,0.3802,0,0.0195,0.3826,0.18899999999999997,0.6033,0.3062,0,1.2745,1.3261,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033246,3,3,3200,123,3609,323,274,8929,0.4793710328909411,0.4793710328909411,0.0626705857652739,0.0626705857652739,0.0967,0.963,0.7675,0.5259,0.9395,0.0307,1,0.541,0.5256,0.3618,0.6802,0.7333,0,0.5489,0.9623,1
dm12272_High_vs_dm11255_Low_38d,FBgn0001280,3,3,824,785,16,770,820,22,0.9901538461538459,0.9901538461538459,0.9863523573200992,0.9863523573200992,0.8513,0.5121,0.503,0.4355,0.5679,0.912,0,0.4843,0.4957,0.4285,0.5649,0.8858,0,0.9961,1.0111,1
dm12272_High_vs_dm11255_Low_38d,FBgn0250850,3,3,118,105,2,171,143,32,0.9911111111111109,0.9911111111111109,0.907514450867052,0.907514450867052,0.6342,0.5291,0.5196,0.4253,0.6099,0.6818,0,0.5446,0.5499,0.4638,0.6331,0.2404,0,0.9656,0.9076,1
dm12272_High_vs_dm11255_Low_38d,FBgn0002736,3,3,420,417,132,435,371,125,0.8637770897832819,0.8637770897832819,0.865735767991407,0.865735767991407,0.568,0.5018,0.5189,0.4341,0.6033,0.6378,0,0.5397,0.5515,0.4656,0.6322,0.2162,0,0.9662,0.9045,1
dm12272_High_vs_dm11255_Low_38d,FBgn0000079,3,3,8601,13651,403,6853,9903,462,0.9822114323548878,0.9822114323548878,0.973167615286328,0.973167615286328,0.9831,0.3865,0.3986,0.2834,0.5346,0.1236,0,0.409,0.3996,0.2851,0.5378,0.138,0,1.2441,1.2414,1
dm12272_High_vs_dm11255_Low_38d,FBgn0040211,3,3,369,304,149,423,475,65,0.818734793187348,0.818734793187348,0.9325025960539979,0.9325025960539979,0.1931,0.5483,0.5532,0.4665,0.6384,0.2118,0,0.47100000000000003,0.4739,0.3892,0.5609,0.5127,0,0.9016,1.058,1
dm12272_High_vs_dm11255_Low_38d,FBgn0283478,3,3,556,532,595,605,601,719,0.646464646464646,0.646464646464646,0.626493506493506,0.626493506493506,0.8124,0.511,0.5116,0.4,0.6207,0.8291,0,0.5017,0.493,0.3792,0.6085,0.8938,0,0.9831,1.0211,1
dm12272_High_vs_dm11255_Low_38d,FBgn0261859,3,3,116,118,352,138,152,722,0.39931740614334493,0.39931740614334493,0.28656126482213395,0.28656126482213395,0.7787,0.4957,0.4939,0.4108,0.5782,0.8833,0,0.4759,0.4777,0.3956,0.5621,0.5709,0,1.0161,1.0496,1
dm12272_High_vs_dm11255_Low_38d,FBgn0033934,3,3,312,324,123,334,306,250,0.8379446640316209,0.8379446640316209,0.7191011235955059,0.7191011235955059,0.7227,0.4906,0.4944,0.3782,0.6152,0.9156,0,0.5219,0.5237,0.4046,0.6398,0.6824,0,1.0188,0.9602,1
