comparison,FEATURE_ID,dm12272_01h_num_reps,counts_dm12272_01h_g1,counts_dm12272_01h_g2,counts_dm12272_01h_both,prior_dm12272_01h_g1,prior_dm12272_01h_g2,H3_independence_Bayes_evidence,dm12272_01h_sampleprop,dm12272_01h_theta,dm12272_01h_q025,dm12272_01h_q975,dm12272_01h_Bayes_evidence,dm12272_01h_AI_decision,alpha1_postmean,flaganalyze
dm12272_01h,FBgn0288470,3,39,46,10,0.8947368421052628,0.8947368421052628,NA,0.4588,0.4678,0.3583,0.5814,0.5669,0,1.0748,1
dm12272_01h,FBgn0010213,3,360,307,75,0.8989218328840971,0.8989218328840971,NA,0.5397,0.5356,0.4643,0.6044,0.2982,0,0.9331,1
dm12272_01h,FBgn0040207,3,23,32,5,0.916666666666667,0.916666666666667,NA,0.4182,0.44,0.3186,0.5663,0.3495,0,1.1402,1
dm12272_01h,FBgn0051636,3,28,52,124,0.3921568627450979,0.3921568627450979,NA,0.35,0.3822,0.2797,0.4934,0.0385,1,1.2844,1
dm12272_01h,FBgn0051638,3,11,41,1,0.981132075471698,0.981132075471698,NA,0.2115,0.3043,0.2011,0.4276,0.004,1,1.5378,1
dm12272_01h,FBgn0026479,3,40,42,2,0.9761904761904759,0.9761904761904759,NA,0.4878,0.4869,0.3721,0.6018,0.8287,0,1.0343,1
dm12272_01h,FBgn0263601,3,21,23,2,0.956521739130435,0.956521739130435,NA,0.4773,0.4829,0.3487,0.6189,0.8059,0,1.0459,1
dm12272_01h,FBgn0264855,3,91,83,4,0.9775280898876401,0.9775280898876401,NA,0.523,0.5196,0.4281,0.61,0.6669,0,0.9655,1
dm12272_01h,FBgn0263607,3,22,30,11,0.8253968253968249,0.8253968253968249,NA,0.4231,0.4428,0.3174,0.5728,0.3858,0,1.1342,1
dm12272_01h,FBgn0000114,3,158,174,423,0.439735099337748,0.439735099337748,NA,0.4759,0.4766,0.3808,0.575,0.622,0,1.0537,1
dm12272_01h,FBgn0000115,3,49,94,79,0.644144144144144,0.644144144144144,NA,0.3427,0.3674,0.2773,0.4694,0.0159,1,1.3235,1
dm12272_01h,FBgn0000116,3,293,371,475,0.582967515364355,0.582967515364355,NA,0.4413,0.4465,0.3789,0.5176,0.1305,0,1.1169,1
dm12272_01h,FBgn0000117,3,37,44,165,0.329268292682927,0.329268292682927,NA,0.4568,0.4659,0.3579,0.5766,0.5408,0,1.0786,1
dm12272_01h,FBgn0036667,3,163,317,55,0.8971962616822429,0.8971962616822429,NA,0.3396,0.355,0.2867,0.4338,0.0025,1,1.3549,1
dm12272_01h,FBgn0036666,3,80,24,62,0.626506024096386,0.626506024096386,NA,0.7692,0.7181,0.618,0.8029,0.0005,1,0.6272,1
dm12272_01h,FBgn0036663,3,79,49,153,0.455516014234875,0.455516014234875,NA,0.6172,0.5974,0.4981,0.6898,0.0537,0,0.8237,1
dm12272_01h,FBgn0036661,3,41,58,169,0.36940298507462704,0.36940298507462704,NA,0.4141,0.4316,0.3286,0.5403,0.2084,0,1.1567,1
dm12272_01h,FBgn0032744,3,12,35,3,0.94,0.94,NA,0.2553,0.3361,0.2192,0.4711,0.0207,1,1.4305,1
dm12272_01h,FBgn0032746,3,188,196,6,0.9846153846153849,0.9846153846153849,NA,0.4896,0.4907,0.4155,0.5658,0.7994,0,1.0219,1
dm12272_01h,FBgn0041004,3,32,24,92,0.378378378378378,0.378378378378378,NA,0.5714,0.5523,0.42700000000000005,0.6727,0.4046,0,0.9064,1
dm12272_01h,FBgn0033608,3,227,203,127,0.7719928186714541,0.7719928186714541,NA,0.5279,0.5274,0.4532,0.5996,0.45299999999999996,0,0.9491,1
dm12272_01h,FBgn0003978,3,29,22,2,0.9622641509433959,0.9622641509433959,NA,0.5686,0.5478,0.4171,0.6731,0.46399999999999997,0,0.9153,1
dm12272_01h,FBgn0286781,3,64,55,70,0.62962962962963,0.62962962962963,NA,0.5378,0.5312,0.4296,0.63,0.5422,0,0.9438,1
dm12272_01h,FBgn0286783,3,26,22,199,0.194331983805668,0.194331983805668,NA,0.5417,0.5288,0.3976,0.6551,0.6584,0,0.9515,1
dm12272_01h,FBgn0286785,3,105,102,3,0.9857142857142859,0.9857142857142859,NA,0.5072,0.5027,0.4105,0.5947,0.9508,0,0.9990000000000001,1
dm12272_01h,FBgn0286784,3,172,5,1099,0.13871473354232,0.13871473354232,NA,0.9718,0.8881,0.6699,0.9433,0.0074,1,0.3501,1
dm12272_01h,FBgn0001995,3,17,42,5,0.921875,0.921875,NA,0.2881,0.3462,0.2372,0.4698,0.017,1,1.3940000000000001,1
dm12272_01h,FBgn0001225,3,494,501,304,0.7659738260200151,0.7659738260200151,NA,0.4965,0.4958,0.4277,0.5646,0.8973,0,1.0109,1
dm12272_01h,FBgn0028411,3,160,182,22,0.9395604395604399,0.9395604395604399,NA,0.4678,0.4707,0.3909,0.5534,0.4617,0,1.0645,1
dm12272_01h,FBgn0005695,3,27,48,6,0.9259259259259259,0.9259259259259259,NA,0.36,0.3939,0.2856,0.5134,0.0793,0,1.2538,1
dm12272_01h,FBgn0033566,3,18,32,19,0.7246376811594201,0.7246376811594201,NA,0.36,0.4024,0.2804,0.5344,0.1429,0,1.2345,1
dm12272_01h,FBgn0263006,3,170,178,1179,0.22789783889980397,0.22789783889980397,NA,0.4885,0.4889,0.4108,0.5681,0.7749,0,1.0259,1
dm12272_01h,FBgn0000454,3,181,206,58,0.8696629213483149,0.8696629213483149,NA,0.4677,0.4675,0.3921,0.544,0.386,0,1.0709,1
dm12272_01h,FBgn0015229,3,23,26,118,0.293413173652695,0.293413173652695,NA,0.4694,0.4762,0.3368,0.6189,0.7373,0,1.0613,1
dm12272_01h,FBgn0033467,3,29,49,16,0.8297872340425531,0.8297872340425531,NA,0.3718,0.4003,0.292,0.5164,0.0902,0,1.2365,1
dm12272_01h,FBgn0028983,3,35,47,7,0.9213483146067422,0.9213483146067422,NA,0.4268,0.4462,0.3343,0.5629,0.3611,0,1.1238,1
dm12272_01h,FBgn0086909,3,48,3,62,0.451327433628319,0.451327433628319,NA,0.9412,0.7878,0.659,0.8773,0.0016,1,0.5182,1
dm12272_01h,FBgn0086904,3,1729,1668,247,0.932217343578485,0.932217343578485,NA,0.509,0.508,0.4414,0.5745,0.7916,0,0.9863,1
dm12272_01h,FBgn0086906,3,115,85,478,0.294985250737463,0.294985250737463,NA,0.575,0.5627,0.4724,0.6483,0.1614,0,0.8843,1
dm12272_01h,FBgn0250830,3,39,9,23,0.676056338028169,0.676056338028169,NA,0.8125,0.7148,0.5887,0.82,0.0022,1,0.6327,1
dm12272_01h,FBgn0250836,3,260,8,797,0.251643192488263,0.251643192488263,NA,0.9701,0.7354,0.4456,0.9353,0.1142,0,0.603,1
dm12272_01h,FBgn0038488,3,15,22,36,0.506849315068493,0.506849315068493,NA,0.4054,0.4387,0.3072,0.5777,0.3793,0,1.1458,1
dm12272_01h,FBgn0038959,3,75,65,119,0.540540540540541,0.540540540540541,NA,0.5357,0.5302,0.4354,0.6232,0.5183,0,0.9452,1
dm12272_01h,FBgn0042112,3,173,143,4,0.9875,0.9875,NA,0.5475,0.5422,0.4601,0.6214,0.2927,0,0.9215,1
dm12272_01h,FBgn0042111,3,18,72,3,0.967741935483871,0.967741935483871,NA,0.2,0.2669,0.1805,0.3737,0.0007,1,1.683,1
dm12272_01h,FBgn0043578,3,119,211,48,0.873015873015873,0.873015873015873,NA,0.3606,0.3674,0.2871,0.4607,0.0109,1,1.3211,1
dm12272_01h,FBgn0033924,3,22,44,6,0.916666666666667,0.916666666666667,NA,0.3333,0.37799999999999995,0.2669,0.5009,0.0518,0,1.2985,1
dm12272_01h,FBgn0052407,3,88,4,15,0.8598130841121501,0.8598130841121501,NA,0.9565,0.8214,0.6613,0.8951,0.0047,1,0.4649,1
dm12272_01h,FBgn0028984,3,56,50,89,0.543589743589744,0.543589743589744,NA,0.5283,0.5232,0.4175,0.6267,0.6635,0,0.9598,1
dm12272_01h,FBgn0261534,3,648,972,49,0.9706411024565609,0.9706411024565609,NA,0.4,0.4063,0.3503,0.4684,0.0077,1,1.2119,1
dm12272_01h,FBgn0022764,3,47,42,31,0.741666666666667,0.741666666666667,NA,0.5281,0.5216,0.4081,0.6329,0.7021,0,0.9637,1
dm12272_01h,FBgn0262716,3,66,65,65,0.668367346938776,0.668367346938776,NA,0.5038,0.5031,0.4047,0.6017,0.9515,0,0.9989,1
dm12272_01h,FBgn0030480,3,155,166,50,0.865229110512129,0.865229110512129,NA,0.4829,0.4841,0.4074,0.5626,0.6765,0,1.0357,1
dm12272_01h,FBgn0003139,3,33,84,10,0.9212598425196851,0.9212598425196851,NA,0.2821,0.3298,0.2432,0.4304,0.0036,1,1.4398,1
dm12272_01h,FBgn0000615,3,47,47,13,0.8785046728971959,0.8785046728971959,NA,0.5,0.5,0.3931,0.6077,0.9989,0,1.0062,1
dm12272_01h,FBgn0033826,3,25,115,5,0.96551724137931,0.96551724137931,NA,0.1786,0.2335,0.1612,0.3276,0.0002,1,1.8379,1
dm12272_01h,FBgn0033820,3,254,674,39,0.9596690796277142,0.9596690796277142,NA,0.2737,0.2976,0.2413,0.3695,0.0002,1,1.5445,1
dm12272_01h,FBgn0033821,3,284,224,403,0.5576289791437979,0.5576289791437979,NA,0.5591,0.5529,0.4781,0.624,0.1536,0,0.9012,1
dm12272_01h,FBgn0261394,3,459,441,447,0.6681514476614699,0.6681514476614699,NA,0.51,0.5092,0.4469,0.5715,0.7625,0,0.9837,1
dm12272_01h,FBgn0261396,3,204,301,407,0.553728070175439,0.553728070175439,NA,0.40399999999999997,0.4175,0.3345,0.5095,0.0752,0,1.1877,1
dm12272_01h,FBgn0031682,3,26,26,10,0.8387096774193549,0.8387096774193549,NA,0.5,0.5001,0.37200000000000005,0.6274,0.9979,0,1.0085,1
dm12272_01h,FBgn0031684,3,387,529,229,0.8,0.8,NA,0.4225,0.4279,0.368,0.4919,0.0306,1,1.1592,1
dm12272_01h,FBgn0015924,3,38,34,81,0.47058823529411803,0.47058823529411803,NA,0.5278,0.5195,0.4011,0.6362,0.7454,0,0.9684,1
dm12272_01h,FBgn0014032,3,101,136,103,0.697058823529412,0.697058823529412,NA,0.4262,0.4447,0.3603,0.5356,0.2139,0,1.1231,1
dm12272_01h,FBgn0014031,3,313,630,58,0.942057942057942,0.942057942057942,NA,0.3319,0.3657,0.281,0.4731,0.0214,1,1.328,1
dm12272_01h,FBgn0034654,3,270,280,403,0.577124868835257,0.577124868835257,NA,0.4909,0.4909,0.4208,0.562,0.7854,0,1.021,1
dm12272_01h,FBgn0263397,3,33,9,299,0.12316715542522,0.12316715542522,NA,0.7857,0.6899,0.5567,0.8041,0.0069,1,0.6723,1
dm12272_01h,FBgn0263391,3,49,50,230,0.300911854103343,0.300911854103343,NA,0.4949,0.4944,0.3877,0.6008,0.9176,0,1.0177,1
dm12272_01h,FBgn0033350,3,27,28,10,0.8461538461538459,0.8461538461538459,NA,0.4909,0.4947,0.3626,0.6288,0.9394,0,1.0206,1
dm12272_01h,FBgn0033351,3,57,58,71,0.618279569892473,0.618279569892473,NA,0.4957,0.4981,0.3939,0.6019,0.9693,0,1.0098,1
dm12272_01h,FBgn0036278,3,17,17,31,0.523076923076923,0.523076923076923,NA,0.5,0.5004,0.3543,0.647,0.9978,0,1.011,1
dm12272_01h,FBgn0044020,3,63,43,41,0.72108843537415,0.72108843537415,NA,0.5943,0.5754,0.4677,0.6775,0.1623,0,0.8628,1
dm12272_01h,FBgn0038306,3,58,45,4,0.9626168224299059,0.9626168224299059,NA,0.5631,0.5509,0.4446,0.653,0.3355,0,0.9072,1
dm12272_01h,FBgn0033688,3,60,41,7,0.9351851851851851,0.9351851851851851,NA,0.5941,0.5771,0.4671,0.6809999999999999,0.1599,0,0.8598,1
dm12272_01h,FBgn0033683,3,84,295,66,0.851685393258427,0.851685393258427,NA,0.2216,0.2495,0.1915,0.324,0.0001,1,1.7481,1
dm12272_01h,FBgn0033170,3,217,114,247,0.572664359861592,0.572664359861592,NA,0.6556,0.6321,0.5468,0.7055,0.0057,1,0.7643,1
dm12272_01h,FBgn0033179,3,216,8,61,0.785964912280702,0.785964912280702,NA,0.9643,0.8818,0.6631,0.9408,0.0054,1,0.361,1
dm12272_01h,FBgn0045064,3,30,57,66,0.5686274509803921,0.5686274509803921,NA,0.3448,0.3793,0.2771,0.4926,0.0387,1,1.2926,1
dm12272_01h,FBgn0032889,3,600,432,1222,0.457852706299911,0.457852706299911,NA,0.5814,0.5697,0.4964,0.6368,0.0606,0,0.8707,1
dm12272_01h,FBgn0032884,3,141,168,1155,0.211065573770492,0.211065573770492,NA,0.4563,0.4616,0.3865,0.5392,0.3177,0,1.0838,1
dm12272_01h,FBgn0032883,3,21,14,1,0.9722222222222221,0.9722222222222221,NA,0.6,0.5004,0.2786,0.7211,0.9976,0,1.0288,1
dm12272_01h,FBgn0032881,3,42,33,38,0.663716814159292,0.663716814159292,NA,0.56,0.5408,0.4215,0.6544,0.4912,0,0.9273,1
dm12272_01h,FBgn0032880,3,88,96,44,0.807017543859649,0.807017543859649,NA,0.4783,0.4797,0.39,0.5720000000000001,0.6509999999999999,0,1.0464,1
dm12272_01h,FBgn0004574,3,5,31,104,0.25714285714285695,0.25714285714285695,NA,0.1389,0.2708,0.1619,0.4042,0.002,1,1.6817,1
dm12272_01h,FBgn0250791,3,62,42,55,0.6540880503144649,0.6540880503144649,NA,0.5962,0.5778,0.4751,0.6761,0.1336,0,0.8581,1
dm12272_01h,FBgn0003507,3,43,40,57,0.5928571428571429,0.5928571428571429,NA,0.5181,0.5127,0.3992,0.6247,0.8238,0,0.9813,1
dm12272_01h,FBgn0039495,3,38,46,0,0.5,0.5,NA,0.4524,0.4886,0.2959,0.6853,0.9059999999999999,0,1.0465,1
dm12272_01h,FBgn0013746,3,83,78,6,0.964071856287425,0.964071856287425,NA,0.5155,0.5144,0.4196,0.6073,0.7592,0,0.9758,1
dm12272_01h,FBgn0032087,3,285,247,4,0.9925373134328359,0.9925373134328359,NA,0.5357,0.5333,0.4591,0.6049,0.3484,0,0.9377,1
dm12272_01h,FBgn0032082,3,37,40,19,0.802083333333333,0.802083333333333,NA,0.4805,0.4842,0.3703,0.5988,0.7859999999999999,0,1.0398,1
dm12272_01h,FBgn0032088,3,90,77,19,0.8978494623655909,0.8978494623655909,NA,0.5389,0.5332,0.44,0.6246,0.4758,0,0.9395,1
dm12272_01h,FBgn0028583,3,166,91,18,0.934545454545455,0.934545454545455,NA,0.6459,0.6293,0.5473,0.7045,0.0043,1,0.7689,1
dm12272_01h,FBgn0028582,3,169,140,95,0.764851485148515,0.764851485148515,NA,0.5469,0.5402,0.4573,0.6192,0.3168,0,0.9253,1
dm12272_01h,FBgn0039239,3,198,148,6,0.982954545454545,0.982954545454545,NA,0.5723,0.5526,0.4536,0.6427,0.2589,0,0.9033,1
dm12272_01h,FBgn0032229,3,166,153,50,0.8644986449864499,0.8644986449864499,NA,0.5204,0.5173,0.4357,0.5974,0.6607,0,0.9690000000000001,1
dm12272_01h,FBgn0032222,3,116,101,20,0.915611814345992,0.915611814345992,NA,0.5346,0.5318,0.4429,0.6188,0.4681,0,0.9417,1
dm12272_01h,FBgn0032224,3,53,49,2,0.9807692307692311,0.9807692307692311,NA,0.5196,0.5165,0.409,0.6227,0.7548,0,0.973,1
dm12272_01h,FBgn0026372,3,2080,1572,1403,0.722453016815035,0.722453016815035,NA,0.5696,0.5542,0.42700000000000005,0.6711,0.3728,0,0.9028,1
dm12272_01h,FBgn0035688,3,31,31,71,0.46616541353383506,0.46616541353383506,NA,0.5,0.5008,0.3795,0.6225,0.9916,0,1.0064,1
dm12272_01h,FBgn0016041,3,155,136,44,0.86865671641791,0.86865671641791,NA,0.5326,0.5303,0.4466,0.6116,0.4597,0,0.9441,1
dm12272_01h,FBgn0035024,3,25,16,38,0.518987341772152,0.518987341772152,NA,0.6098,0.5717,0.4324,0.7031,0.3075,0,0.8721,1
dm12272_01h,FBgn0261258,3,31,14,8,0.8490566037735849,0.8490566037735849,NA,0.6889,0.6268,0.4929,0.747,0.063,0,0.7755,1
dm12272_01h,FBgn0031857,3,15,22,20,0.6491228070175439,0.6491228070175439,NA,0.4054,0.4363,0.2998,0.58,0.3773,0,1.1525,1
dm12272_01h,FBgn0031850,3,53,78,24,0.8451612903225809,0.8451612903225809,NA,0.4046,0.4206,0.3116,0.542,0.1794,0,1.1849,1
dm12272_01h,FBgn0287225,3,62,75,23,0.85625,0.85625,NA,0.4526,0.4614,0.3633,0.5616,0.4407,0,1.087,1
dm12272_01h,FBgn0036194,3,23,36,44,0.572815533980582,0.572815533980582,NA,0.3898,0.4188,0.3029,0.5425,0.1894,0,1.1908,1
dm12272_01h,FBgn0031149,3,60,67,14,0.9007092198581559,0.9007092198581559,NA,0.4724,0.4774,0.3764,0.5807,0.6577,0,1.0527,1
dm12272_01h,FBgn0034647,3,83,2,6,0.9340659340659341,0.9340659340659341,NA,0.9765,0.8085,0.5539999999999999,0.9051,0.0242,1,0.4854,1
dm12272_01h,FBgn0015247,3,35,27,25,0.71264367816092,0.71264367816092,NA,0.5645,0.5483,0.4251,0.6662,0.4328,0,0.9136,1
dm12272_01h,FBgn0261113,3,44,53,829,0.10475161987041,0.10475161987041,NA,0.4536,0.4617,0.3566,0.5686,0.4795,0,1.0874,1
dm12272_01h,FBgn0031822,3,103,207,7,0.977917981072555,0.977917981072555,NA,0.3323,0.3529,0.2743,0.4469,0.0074,1,1.3638,1
dm12272_01h,FBgn0040959,3,53,44,16,0.858407079646018,0.858407079646018,NA,0.5464,0.5397,0.4298,0.6465,0.4688,0,0.9286,1
dm12272_01h,FBgn0040228,3,63,54,4,0.966942148760331,0.966942148760331,NA,0.5385,0.5316,0.4292,0.6316,0.5313,0,0.9433,1
dm12272_01h,FBgn0010052,3,38,65,96,0.517587939698492,0.517587939698492,NA,0.3689,0.3926,0.2876,0.5081,0.067,0,1.2564,1
dm12272_01h,FBgn0000289,3,31,12,115,0.272151898734177,0.272151898734177,NA,0.7209,0.6505,0.5183,0.7687,0.0263,1,0.7361,1
dm12272_01h,FBgn0000283,3,24,21,10,0.818181818181818,0.818181818181818,NA,0.5333,0.5221,0.3882,0.6541,0.7441,0,0.9653,1
dm12272_01h,FBgn0027588,3,96,114,22,0.9051724137931031,0.9051724137931031,NA,0.4571,0.4633,0.3784,0.5505,0.3998,0,1.0813,1
dm12272_01h,FBgn0027586,3,183,156,404,0.456258411843876,0.456258411843876,NA,0.5398,0.5315,0.4499,0.6107,0.4344,0,0.9417,1
dm12272_01h,FBgn0027580,3,104,132,386,0.379421221864952,0.379421221864952,NA,0.4407,0.449,0.365,0.5377,0.2403,0,1.1131,1
dm12272_01h,FBgn0027581,3,63,61,25,0.8322147651006709,0.8322147651006709,NA,0.5081,0.5006,0.3986,0.6016,0.9874,0,1.0043,1
dm12272_01h,FBgn0027583,3,20,39,8,0.8805970149253729,0.8805970149253729,NA,0.33899999999999997,0.3846,0.2695,0.5107,0.0707,0,1.2811,1
dm12272_01h,FBgn0033320,3,261,60,131,0.710176991150443,0.710176991150443,NA,0.8131,0.7406,0.5722,0.8368,0.0117,1,0.5929,1
dm12272_01h,FBgn0000139,3,23,30,45,0.5408163265306121,0.5408163265306121,NA,0.434,0.4548,0.3311,0.5834,0.4844,0,1.1062,1
dm12272_01h,FBgn0032945,3,30,61,87,0.51123595505618,0.51123595505618,NA,0.3297,0.3817,0.2713,0.5127,0.0709,0,1.2886,1
dm12272_01h,FBgn0004907,3,1089,1132,1726,0.562705852546238,0.562705852546238,NA,0.4903,0.4903,0.4371,0.5442,0.7033,0,1.0211,1
dm12272_01h,FBgn0032949,3,377,350,914,0.44302254722729995,0.44302254722729995,NA,0.5186,0.5175,0.4485,0.5855,0.5983,0,0.9679,1
dm12272_01h,FBgn0027329,3,54,171,163,0.579896907216495,0.579896907216495,NA,0.24,0.2828,0.2058,0.3846,0.001,1,1.6108,1
dm12272_01h,FBgn0020443,3,113,151,68,0.7951807228915658,0.7951807228915658,NA,0.428,0.4364,0.35700000000000004,0.5203,0.1282,0,1.1415,1
dm12272_01h,FBgn0004638,3,71,67,236,0.36898395721925104,0.36898395721925104,NA,0.5145,0.5125,0.4084,0.6149,0.8086,0,0.9806,1
dm12272_01h,FBgn0053110,3,27,33,126,0.32258064516129,0.32258064516129,NA,0.45,0.4641,0.3441,0.5874,0.562,0,1.0846,1
dm12272_01h,FBgn0053111,3,31,15,37,0.55421686746988,0.55421686746988,NA,0.6739,0.6171,0.4867,0.7339,0.0767,0,0.7916,1
dm12272_01h,FBgn0053113,3,202,214,342,0.548812664907652,0.548812664907652,NA,0.4856,0.4872,0.4168,0.5578,0.7128,0,1.0288,1
dm12272_01h,FBgn0000711,3,86,83,162,0.5105740181268879,0.5105740181268879,NA,0.5089,0.5067,0.4156,0.5968,0.8804,0,0.9908,1
dm12272_01h,FBgn0033548,3,202,715,29,0.9693446088794929,0.9693446088794929,NA,0.2203,0.2477,0.1932,0.32899999999999996,0.0002,1,1.7567,1
dm12272_01h,FBgn0033547,3,16,74,3,0.967741935483871,0.967741935483871,NA,0.1778,0.258,0.1663,0.3853,0.0034,1,1.7304,1
dm12272_01h,FBgn0033540,3,170,1,7,0.960674157303371,0.960674157303371,NA,0.9942,0.6246,0.3757,0.8549,0.3252,0,0.7905,1
dm12272_01h,FBgn0035237,3,48,23,93,0.43292682926829296,0.43292682926829296,NA,0.6761,0.6348,0.52,0.7391,0.0222,1,0.7612,1
dm12272_01h,FBgn0035236,3,89,46,21,0.8653846153846151,0.8653846153846151,NA,0.6593,0.6178,0.4907,0.7252,0.0658,0,0.7902,1
dm12272_01h,FBgn0287767,3,123,159,605,0.31792559188275105,0.31792559188275105,NA,0.4362,0.4443,0.3679,0.5241,0.1607,0,1.1229,1
dm12272_01h,FBgn0035238,3,28,28,24,0.7,0.7,NA,0.5,0.5023,0.3706,0.6341,0.9746,0,1.0048,1
dm12272_01h,FBgn0014006,3,47,28,28,0.7281553398058249,0.7281553398058249,NA,0.6267,0.5953,0.47600000000000003,0.7061,0.1131,0,0.8284,1
dm12272_01h,FBgn0038973,3,516,711,171,0.8776824034334759,0.8776824034334759,NA,0.4205,0.4263,0.3384,0.5265,0.1272,0,1.1671,1
dm12272_01h,FBgn0038972,3,99,32,110,0.543568464730291,0.543568464730291,NA,0.7557,0.7125,0.6188,0.7932,0.0003,1,0.6358,1
dm12272_01h,FBgn0250815,3,423,417,328,0.7191780821917809,0.7191780821917809,NA,0.5036,0.504,0.4233,0.5851,0.9164,0,0.9952,1
dm12272_01h,FBgn0002772,3,35,31,8272,0.0079155672823219,0.0079155672823219,NA,0.5303,0.5245,0.4053,0.6418,0.685,0,0.9586,1
dm12272_01h,FBgn0002773,3,422,397,15953,0.0488313856427379,0.0488313856427379,NA,0.5153,0.5118,0.44799999999999995,0.5748,0.6986,0,0.9785,1
dm12272_01h,FBgn0002778,3,69,18,35,0.713114754098361,0.713114754098361,NA,0.7931,0.7276,0.6217,0.8155,0.0005,1,0.6124,1
dm12272_01h,FBgn0014184,3,1324,1097,1490,0.619023267706469,0.619023267706469,NA,0.5469,0.5418,0.4644,0.6154,0.2561,0,0.9218,1
dm12272_01h,FBgn0031907,3,409,441,402,0.678913738019169,0.678913738019169,NA,0.4812,0.4834,0.4176,0.5501,0.5986,0,1.0362,1
dm12272_01h,FBgn0031904,3,41,47,103,0.460732984293194,0.460732984293194,NA,0.4659,0.4712,0.3623,0.5814,0.6033,0,1.067,1
dm12272_01h,FBgn0032297,3,70,78,62,0.704761904761905,0.704761904761905,NA,0.473,0.4778,0.3844,0.5721,0.6424,0,1.0508,1
dm12272_01h,FBgn0262732,3,135,123,162,0.614285714285714,0.614285714285714,NA,0.5233,0.5209,0.4415,0.5988,0.5954,0,0.9620000000000001,1
dm12272_01h,FBgn0262736,3,1459,1397,1423,0.667445664874971,0.667445664874971,NA,0.5109,0.5097,0.4564,0.5625,0.6976,0,0.9821,1
dm12272_01h,FBgn0262737,3,21,26,206,0.185770750988142,0.185770750988142,NA,0.4468,0.4602,0.3313,0.5937,0.5494,0,1.095,1
dm12272_01h,FBgn0262734,3,105,430,818,0.39541759053954206,0.39541759053954206,NA,0.1963,0.2679,0.1695,0.4338,0.013000000000000001,1,1.6967,1
dm12272_01h,FBgn0037891,3,311,5,298,0.514657980456026,0.514657980456026,NA,0.9842,0.6732,0.4091,0.9364,0.2053,0,0.7067,1
dm12272_01h,FBgn0262739,3,118,101,106,0.6738461538461539,0.6738461538461539,NA,0.5388,0.5316,0.4439,0.6167,0.4657,0,0.9420000000000001,1
dm12272_01h,FBgn0039140,3,54,19,23,0.760416666666667,0.760416666666667,NA,0.7397,0.6816,0.5674,0.7811,0.0036,1,0.6851,1
dm12272_01h,FBgn0030178,3,30,22,8,0.866666666666667,0.866666666666667,NA,0.5769,0.5547,0.4264,0.6785,0.3928,0,0.9022,1
dm12272_01h,FBgn0034126,3,87,99,12,0.9393939393939391,0.9393939393939391,NA,0.4677,0.4688,0.3766,0.5633,0.5,0,1.0699,1
dm12272_01h,FBgn0000639,3,6167,5457,2065,0.849148951713054,0.849148951713054,NA,0.5305,0.5337,0.47,0.5945,0.2603,0,0.9364,1
dm12272_01h,FBgn0037470,3,46,38,6,0.933333333333333,0.933333333333333,NA,0.5476,0.5362,0.4213,0.6477,0.5271,0,0.9357,1
dm12272_01h,FBgn0000635,3,13,23,310,0.104046242774566,0.104046242774566,NA,0.3611,0.4104,0.2774,0.5534,0.2131,0,1.2167,1
dm12272_01h,FBgn0037478,3,25,27,60,0.46428571428571397,0.46428571428571397,NA,0.4808,0.4864,0.3601,0.6138,0.8324,0,1.0372,1
dm12272_01h,FBgn0000636,3,17,43,70,0.46153846153846206,0.46153846153846206,NA,0.2833,0.3425,0.2342,0.4657,0.0139,1,1.4058,1
dm12272_01h,FBgn0011592,3,17,23,3,0.9302325581395351,0.9302325581395351,NA,0.425,0.4497,0.3153,0.5894,0.4737,0,1.1202,1
dm12272_01h,FBgn0032217,3,104,93,18,0.916279069767442,0.916279069767442,NA,0.5279,0.5245,0.4298,0.6168,0.5951,0,0.9562,1
dm12272_01h,FBgn0283500,3,79,81,3,0.98159509202454,0.98159509202454,NA,0.4938,0.4939,0.3983,0.5894,0.8986,0,1.0174,1
dm12272_01h,FBgn0039494,3,102,117,7,0.969026548672566,0.969026548672566,NA,0.4658,0.46799999999999997,0.3812,0.5561,0.4625,0,1.0711,1
dm12272_01h,FBgn0039492,3,108,119,131,0.634078212290503,0.634078212290503,NA,0.4758,0.47700000000000004,0.3933,0.5627,0.5834,0,1.0514,1
dm12272_01h,FBgn0283509,3,97,114,65,0.764492753623188,0.764492753623188,NA,0.4597,0.4709,0.3767,0.5678,0.5379,0,1.0657,1
dm12272_01h,FBgn0030177,3,30,38,29,0.7010309278350509,0.7010309278350509,NA,0.4412,0.4553,0.3369,0.5785,0.4668,0,1.104,1
dm12272_01h,FBgn0015903,3,28,15,11,0.796296296296296,0.796296296296296,NA,0.6512,0.6022,0.4652,0.7292,0.141,0,0.8178,1
dm12272_01h,FBgn0019644,3,918,486,198,0.876404494382023,0.876404494382023,NA,0.6538,0.6412,0.5732,0.7,0.0012,1,0.7489,1
dm12272_01h,FBgn0261112,3,21,21,4,0.91304347826087,0.91304347826087,NA,0.5,0.5,0.3639,0.6359,0.9996,0,1.0102,1
dm12272_01h,FBgn0266723,3,88,74,11,0.936416184971098,0.936416184971098,NA,0.5432,0.5365,0.4433,0.627,0.4294,0,0.9329999999999999,1
dm12272_01h,FBgn0034789,3,17,15,1,0.96969696969697,0.96969696969697,NA,0.5312,0.5187,0.3725,0.6632,0.8042,0,0.9737,1
