comparison,FEATURE_ID,dm12272_38d_num_reps,counts_dm12272_38d_g1,counts_dm12272_38d_g2,counts_dm12272_38d_both,prior_dm12272_38d_g1,prior_dm12272_38d_g2,H3_independence_Bayes_evidence,dm12272_38d_sampleprop,dm12272_38d_theta,dm12272_38d_q025,dm12272_38d_q975,dm12272_38d_Bayes_evidence,dm12272_38d_AI_decision,alpha1_postmean,flaganalyze
dm12272_38d,FBgn0001078,3,59,55,142,0.4453125,0.4453125,NA,0.5175,0.516,0.4149,0.6163,0.7532,0,0.9735,1
dm12272_38d,FBgn0004556,3,45,39,86,0.49411764705882305,0.49411764705882305,NA,0.5357,0.5269,0.4108,0.6401,0.6438,0,0.9535,1
dm12272_38d,FBgn0002526,3,28,40,185,0.268774703557312,0.268774703557312,NA,0.4118,0.4336,0.3169,0.5561,0.2776,0,1.1545,1
dm12272_38d,FBgn0013765,3,101,157,42,0.86,0.86,NA,0.3915,0.4064,0.3161,0.5084,0.0681,0,1.217,1
dm12272_38d,FBgn0013764,3,87,67,126,0.55,0.55,NA,0.5649,0.5556,0.4565,0.6496,0.2586,0,0.8979,1
dm12272_38d,FBgn0053143,3,16,30,6,0.8846153846153849,0.8846153846153849,NA,0.3478,0.3954,0.2722,0.53,0.1246,0,1.254,1
dm12272_38d,FBgn0264607,3,107,6,889,0.11277445109780401,0.11277445109780401,NA,0.9469,0.755,0.5016,0.895,0.049,1,0.5716,1
dm12272_38d,FBgn0265954,3,25,24,1,0.98,0.98,NA,0.5102,0.5088,0.3764,0.6399,0.8924,0,0.9915,1
dm12272_38d,FBgn0261648,3,74,86,161,0.498442367601246,0.498442367601246,NA,0.4625,0.4588,0.3608,0.5577,0.4088,0,1.0928,1
dm12272_38d,FBgn0051321,3,89,85,123,0.5858585858585861,0.5858585858585861,NA,0.5115,0.5229,0.4242,0.6217,0.6424,0,0.9596,1
dm12272_38d,FBgn0039234,3,93,107,32,0.8620689655172409,0.8620689655172409,NA,0.465,0.4754,0.3784,0.5765,0.6091,0,1.0564,1
dm12272_38d,FBgn0039215,3,49,40,80,0.526627218934911,0.526627218934911,NA,0.5506,0.5408,0.4279,0.6503,0.4689,0,0.9266,1
dm12272_38d,FBgn0039214,3,119,103,22,0.90983606557377,0.90983606557377,NA,0.536,0.5301,0.4424,0.6157,0.4825,0,0.9449,1
dm12272_38d,FBgn0039219,3,278,374,56,0.92090395480226,0.92090395480226,NA,0.4264,0.4364,0.37,0.5077,0.076,0,1.1401,1
dm12272_38d,FBgn0039218,3,593,620,65,0.949139280125196,0.949139280125196,NA,0.4889,0.4911,0.4266,0.5556,0.7773,0,1.0202,1
dm12272_38d,FBgn0086710,3,243,235,52308,0.0090554313643769,0.0090554313643769,NA,0.5084,0.5155,0.4255,0.6049,0.7224,0,0.9733,1
dm12272_38d,FBgn0086711,3,120,120,100,0.7058823529411759,0.7058823529411759,NA,0.5,0.5023,0.4009,0.6044,0.9655,0,1.0008,1
dm12272_38d,FBgn0086712,3,111,130,14,0.9450980392156859,0.9450980392156859,NA,0.4606,0.4635,0.3656,0.5670000000000001,0.4508,0,1.0824,1
dm12272_38d,FBgn0034598,3,28,33,209,0.225925925925926,0.225925925925926,NA,0.45899999999999996,0.4699,0.3496,0.5918,0.6248,0,1.0717,1
dm12272_38d,FBgn0029174,3,1440,121,505,0.7555663117134559,0.7555663117134559,NA,0.9225,0.8665,0.6889,0.9227,0.0026,1,0.389,1
dm12272_38d,FBgn0262146,3,546,508,210,0.8338607594936709,0.8338607594936709,NA,0.518,0.5288,0.4564,0.6007,0.4052,0,0.9462,1
dm12272_38d,FBgn0027872,3,84,95,10,0.947089947089947,0.947089947089947,NA,0.4693,0.4728,0.3784,0.569,0.5688,0,1.0615,1
dm12272_38d,FBgn0032330,3,256,235,150,0.7659906396255849,0.7659906396255849,NA,0.5214,0.5112,0.4328,0.5871,0.7564,0,0.9808,1
dm12272_38d,FBgn0037918,3,43,32,47,0.614754098360656,0.614754098360656,NA,0.5733,0.5559,0.4317,0.6734,0.3608,0,0.8994,1
dm12272_38d,FBgn0046692,3,120,99,399,0.354368932038835,0.354368932038835,NA,0.5479,0.5381,0.4529,0.6201,0.3697,0,0.9295,1
dm12272_38d,FBgn0039667,3,59,74,161,0.452380952380952,0.452380952380952,NA,0.4436,0.4493,0.3354,0.5695,0.3848,0,1.117,1
dm12272_38d,FBgn0039665,3,81,70,53,0.7401960784313729,0.7401960784313729,NA,0.5364,0.5291,0.4272,0.6281,0.5619,0,0.9478,1
dm12272_38d,FBgn0039668,3,244,343,178,0.767320261437908,0.767320261437908,NA,0.4157,0.4249,0.3437,0.5134,0.0881,0,1.1692,1
dm12272_38d,FBgn0051548,3,523,700,318,0.7936404931862429,0.7936404931862429,NA,0.4276,0.4327,0.374,0.4949,0.0362,1,1.1478,1
dm12272_38d,FBgn0263659,3,358,306,225,0.7469066366704159,0.7469066366704159,NA,0.5392,0.542,0.4693,0.6126,0.2335,0,0.9212,1
dm12272_38d,FBgn0020224,3,97,96,116,0.6245954692556629,0.6245954692556629,NA,0.5026,0.5063,0.4151,0.5979,0.8934,0,0.9917,1
dm12272_38d,FBgn0266518,3,134,134,45,0.856230031948882,0.856230031948882,NA,0.5,0.504,0.4118,0.5975,0.9284,0,0.9964,1
dm12272_38d,FBgn0261239,3,39,31,105,0.4,0.4,NA,0.5571,0.5418,0.4197,0.6603,0.4956,0,0.9257,1
dm12272_38d,FBgn0031873,3,68,75,11,0.9285714285714292,0.9285714285714292,NA,0.4755,0.4799,0.3767,0.5849,0.6977,0,1.0475,1
dm12272_38d,FBgn0031871,3,119,119,5,0.979423868312757,0.979423868312757,NA,0.5,0.5013,0.4118,0.5913,0.9777,0,1.0016,1
dm12272_38d,FBgn0031877,3,54,41,198,0.324232081911263,0.324232081911263,NA,0.5684,0.5483,0.4021,0.6842,0.4917,0,0.9158,1
dm12272_38d,FBgn0031876,3,33,30,6,0.91304347826087,0.91304347826087,NA,0.5238,0.531,0.3918,0.6683,0.6544,0,0.9484,1
dm12272_38d,FBgn0031879,3,46,27,46,0.613445378151261,0.613445378151261,NA,0.6301,0.6025,0.4684,0.7227,0.1259,0,0.8169,1
dm12272_38d,FBgn0265140,3,54,38,209,0.305647840531561,0.305647840531561,NA,0.5870000000000001,0.5698,0.4593,0.6742,0.2078,0,0.873,1
dm12272_38d,FBgn0287204,3,39,51,36,0.7142857142857142,0.7142857142857142,NA,0.4333,0.4498,0.3343,0.5709,0.3969,0,1.1161,1
dm12272_38d,FBgn0036331,3,78,61,12,0.920529801324503,0.920529801324503,NA,0.5612,0.5474,0.4435,0.6459,0.3532,0,0.9134,1
dm12272_38d,FBgn0034971,3,214,248,431,0.5173572228443449,0.5173572228443449,NA,0.4632,0.4682,0.3863,0.5529,0.4364,0,1.0701,1
dm12272_38d,FBgn0028919,3,89,82,2,0.9884393063583821,0.9884393063583821,NA,0.5205,0.5282,0.4031,0.6459,0.6204,0,0.9518,1
dm12272_38d,FBgn0024558,3,329,320,38,0.944687045123726,0.944687045123726,NA,0.5069,0.504,0.4278,0.5784,0.9028,0,0.9949,1
dm12272_38d,FBgn0040060,3,8760,17386,6313,0.805508487630549,0.805508487630549,NA,0.335,0.3256,0.2735,0.3914,0.0003,1,1.4445,1
dm12272_38d,FBgn0028916,3,74,35,28,0.7956204379562041,0.7956204379562041,NA,0.6789,0.6312,0.5036,0.7374,0.0447,1,0.7676,1
dm12272_38d,FBgn0034335,3,65,42,211,0.336477987421384,0.336477987421384,NA,0.6075,0.562,0.4105,0.6983,0.3934,0,0.8908,1
dm12272_38d,FBgn0034626,3,69,56,59,0.679347826086957,0.679347826086957,NA,0.552,0.5302,0.3857,0.6674,0.66,0,0.9504,1
dm12272_38d,FBgn0040064,3,2300,2367,79,0.983354403708386,0.983354403708386,NA,0.4928,0.495,0.3862,0.6043,0.9232,0,1.0164,1
dm12272_38d,FBgn0034331,3,787,177,17054,0.0535020535020535,0.0535020535020535,NA,0.8164,0.7938,0.7249,0.8399,0.0002,1,0.5095,1
dm12272_38d,FBgn0015268,3,70,91,6467,0.0242908871454435,0.0242908871454435,NA,0.4348,0.445,0.3535,0.5415,0.2477,0,1.1233,1
dm12272_38d,FBgn0015269,3,55,55,27,0.802919708029197,0.802919708029197,NA,0.5,0.4999,0.3969,0.6019,0.9979,0,1.0059,1
dm12272_38d,FBgn0034629,3,95,93,125,0.600638977635783,0.600638977635783,NA,0.5053,0.5041,0.4146,0.594,0.9246,0,0.9959,1
dm12272_38d,FBgn0034628,3,185,149,2,0.994047619047619,0.994047619047619,NA,0.5539,0.5479,0.4607,0.6306,0.2532,0,0.9112,1
dm12272_38d,FBgn0288470,3,171,181,78,0.8186046511627909,0.8186046511627909,NA,0.4858,0.4905,0.4093,0.573,0.8126,0,1.0229,1
dm12272_38d,FBgn0010213,3,1276,1204,170,0.9358490566037739,0.9358490566037739,NA,0.5145,0.5136,0.4559,0.5706,0.6146,0,0.9746,1
dm12272_38d,FBgn0040207,3,79,83,11,0.936416184971098,0.936416184971098,NA,0.4877,0.4912,0.3968,0.5865,0.8497,0,1.0228,1
dm12272_38d,FBgn0051637,3,58,47,159,0.397727272727273,0.397727272727273,NA,0.5524,0.5405,0.4281,0.6476,0.4665,0,0.9272,1
dm12272_38d,FBgn0051635,3,113,135,769,0.243854473942969,0.243854473942969,NA,0.4556,0.4632,0.3716,0.5584,0.4238,0,1.0823,1
dm12272_38d,FBgn0024963,3,39,4,40,0.518072289156627,0.518072289156627,NA,0.907,0.7654,0.6328,0.8642,0.0021,1,0.5534,1
dm12272_38d,FBgn0051638,3,50,45,0,0.5,0.5,NA,0.5263,0.507,0.3078,0.7028,0.9451,0,1.008,1
dm12272_38d,FBgn0040208,3,179,79,112,0.697297297297297,0.697297297297297,NA,0.6938,0.6718,0.5867,0.7452,0.0013,1,0.6999,1
dm12272_38d,FBgn0026479,3,244,187,7,0.984018264840183,0.984018264840183,NA,0.5661,0.5538,0.4681,0.6331,0.187,0,0.9002,1
dm12272_38d,FBgn0263601,3,143,107,12,0.954198473282443,0.954198473282443,NA,0.5720000000000001,0.5537,0.4603,0.6408,0.2359,0,0.9009,1
dm12272_38d,FBgn0038576,3,43,48,4,0.9578947368421049,0.9578947368421049,NA,0.4725,0.4847,0.3724,0.6015,0.7811,0,1.0387,1
dm12272_38d,FBgn0264855,3,207,215,13,0.970114942528736,0.970114942528736,NA,0.4905,0.4889,0.4097,0.5689,0.7685,0,1.0259,1
dm12272_38d,FBgn0021847,3,89,118,12,0.9452054794520551,0.9452054794520551,NA,0.43,0.4408,0.35,0.5377,0.2134,0,1.1329,1
dm12272_38d,FBgn0051457,3,53,63,1,0.9914529914529921,0.9914529914529921,NA,0.4569,0.4607,0.3529,0.5712,0.4733,0,1.09,1
dm12272_38d,FBgn0267390,3,31,109,175,0.444444444444444,0.444444444444444,NA,0.2214,0.2729,0.1906,0.3799,0.0015,1,1.6549,1
dm12272_38d,FBgn0263607,3,135,126,25,0.9125874125874129,0.9125874125874129,NA,0.5172,0.5166,0.4308,0.6023,0.6923,0,0.9708,1
dm12272_38d,FBgn0000119,3,42,49,60,0.6026490066225171,0.6026490066225171,NA,0.4615,0.469,0.3617,0.5789,0.5695,0,1.0716,1
dm12272_38d,FBgn0262733,3,122,46,710,0.19134396355353103,0.19134396355353103,NA,0.7262,0.6978,0.6033,0.7779,0.0012,1,0.6589,1
dm12272_38d,FBgn0000114,3,685,758,297,0.8293103448275859,0.8293103448275859,NA,0.4747,0.4838,0.3771,0.5935,0.7475,0,1.0396,1
dm12272_38d,FBgn0000115,3,259,333,192,0.755102040816326,0.755102040816326,NA,0.4375,0.4385,0.364,0.5191,0.1207,0,1.136,1
dm12272_38d,FBgn0000116,3,3344,4080,1868,0.7989668532070601,0.7989668532070601,NA,0.4504,0.4556,0.3764,0.5388,0.2633,0,1.0975,1
dm12272_38d,FBgn0000117,3,215,225,461,0.48834628190899,0.48834628190899,NA,0.4886,0.4882,0.3884,0.59,0.8038,0,1.0294,1
dm12272_38d,FBgn0036667,3,567,602,62,0.949634443541836,0.949634443541836,NA,0.485,0.4829,0.4177,0.5489,0.5887,0,1.0373,1
dm12272_38d,FBgn0036666,3,392,181,159,0.7827868852459019,0.7827868852459019,NA,0.6841,0.6679999999999999,0.5999,0.7271,0.0004,1,0.7057,1
dm12272_38d,FBgn0036663,3,262,235,348,0.5881656804733729,0.5881656804733729,NA,0.5272,0.5233,0.4516,0.5936,0.5032,0,0.9568,1
dm12272_38d,FBgn0036662,3,88,70,15,0.913294797687861,0.913294797687861,NA,0.557,0.5487,0.45399999999999996,0.6398,0.3013,0,0.9104,1
dm12272_38d,FBgn0036661,3,284,322,282,0.682432432432432,0.682432432432432,NA,0.4686,0.4733,0.3747,0.5765,0.5776,0,1.0612,1
dm12272_38d,FBgn0032748,3,35,44,57,0.580882352941176,0.580882352941176,NA,0.44299999999999995,0.4553,0.3439,0.5705,0.4364,0,1.1028,1
dm12272_38d,FBgn0032744,3,81,106,14,0.9303482587064681,0.9303482587064681,NA,0.4332,0.4452,0.3536,0.5415,0.2479,0,1.1227,1
dm12272_38d,FBgn0032746,3,857,817,33,0.9806678383128299,0.9806678383128299,NA,0.5119,0.5123,0.4394,0.5838,0.7155,0,0.9782,1
dm12272_38d,FBgn0041004,3,110,120,163,0.585241730279898,0.585241730279898,NA,0.4783,0.4756,0.3664,0.5878,0.6483,0,1.0575,1
dm12272_38d,FBgn0033608,3,600,569,168,0.87434554973822,0.87434554973822,NA,0.5133,0.5129,0.4375,0.5874,0.7055,0,0.9771,1
dm12272_38d,FBgn0003978,3,107,80,3,0.9842105263157891,0.9842105263157891,NA,0.5722,0.5612,0.4586,0.6571,0.2199,0,0.888,1
dm12272_38d,FBgn0286781,3,323,228,110,0.8335854765506808,0.8335854765506808,NA,0.5862,0.5744,0.4985,0.6441,0.054000000000000006,0,0.8626,1
dm12272_38d,FBgn0286783,3,192,115,809,0.275089605734767,0.275089605734767,NA,0.6254,0.6081,0.5116,0.6932,0.031,1,0.8051,1
dm12272_38d,FBgn0286785,3,93,107,7,0.966183574879227,0.966183574879227,NA,0.465,0.4697,0.381,0.5611,0.498,0,1.0677,1
dm12272_38d,FBgn0286784,3,983,16,2894,0.25661443616748003,0.25661443616748003,NA,0.9840000000000001,0.6531,0.406,0.8621,0.2196,0,0.7402,1
dm12272_38d,FBgn0001995,3,127,94,36,0.8599221789883271,0.8599221789883271,NA,0.5747,0.5649,0.4779,0.6475,0.1358,0,0.8802,1
dm12272_38d,FBgn0001994,3,312,11,367,0.46811594202898493,0.46811594202898493,NA,0.9659,0.6852,0.4568,0.8646,0.1064,0,0.6844,1
dm12272_38d,FBgn0001225,3,2892,2707,567,0.9080441128770679,0.9080441128770679,NA,0.5165,0.5211,0.4492,0.5915,0.5288,0,0.9609,1
dm12272_38d,FBgn0028411,3,382,438,65,0.926553672316384,0.926553672316384,NA,0.4659,0.4686,0.396,0.542,0.38299999999999995,0,1.0682,1
dm12272_38d,FBgn0005695,3,154,184,30,0.918478260869565,0.918478260869565,NA,0.4556,0.4564,0.379,0.5359,0.2677,0,1.0956,1
dm12272_38d,FBgn0033566,3,149,119,28,0.905405405405405,0.905405405405405,NA,0.556,0.5477,0.4609,0.6307,0.2656,0,0.9117,1
dm12272_38d,FBgn0033564,3,84,77,18,0.8994413407821229,0.8994413407821229,NA,0.5217,0.5175,0.4209,0.6123,0.7132,0,0.97,1
dm12272_38d,FBgn0035213,3,86,83,93,0.6450381679389311,0.6450381679389311,NA,0.5089,0.5097,0.3955,0.6226,0.8575,0,0.9872,1
dm12272_38d,FBgn0024236,3,10,57,229,0.22635135135135104,0.22635135135135104,NA,0.1493,0.24100000000000002,0.152,0.354,0.0005,1,1.8108,1
dm12272_38d,FBgn0263006,3,1297,1432,2846,0.48950672645739896,0.48950672645739896,NA,0.4753,0.4756,0.3914,0.5635,0.5452,0,1.0546,1
dm12272_38d,FBgn0263005,3,41,24,145,0.309523809523809,0.309523809523809,NA,0.6308,0.5939,0.4669,0.7115,0.1412,0,0.8315,1
dm12272_38d,FBgn0036993,3,58,65,1750,0.0656700480512546,0.0656700480512546,NA,0.4715,0.4785,0.3786,0.5812,0.6711,0,1.0501,1
dm12272_38d,FBgn0000454,3,1052,1315,104,0.9579117766086601,0.9579117766086601,NA,0.4444,0.4549,0.3952,0.5181,0.1396,0,1.0973,1
dm12272_38d,FBgn0015229,3,162,192,248,0.5880398671096351,0.5880398671096351,NA,0.4576,0.4651,0.3737,0.5603,0.447,0,1.078,1
dm12272_38d,FBgn0033467,3,128,208,47,0.8772845953002609,0.8772845953002609,NA,0.381,0.4028,0.3266,0.4879,0.0279,1,1.2238,1
dm12272_38d,FBgn0034975,3,39,41,39,0.672268907563025,0.672268907563025,NA,0.4875,0.489,0.373,0.6073,0.8506,0,1.0302,1
dm12272_38d,FBgn0028983,3,104,119,20,0.9176954732510291,0.9176954732510291,NA,0.4664,0.4718,0.3741,0.5727,0.5543,0,1.0642,1
dm12272_38d,FBgn0086909,3,225,15,201,0.54421768707483,0.54421768707483,NA,0.9375,0.8133,0.5406,0.9203,0.027000000000000003,1,0.4763,1
dm12272_38d,FBgn0086904,3,8642,7918,763,0.9559545113433009,0.9559545113433009,NA,0.5219,0.5193,0.4672,0.5706,0.4239,0,0.9632,1
dm12272_38d,FBgn0086906,3,3197,2846,6817,0.469906687402799,0.469906687402799,NA,0.529,0.5289,0.4764,0.58,0.2521,0,0.945,1
dm12272_38d,FBgn0250830,3,109,122,47,0.8309352517985609,0.8309352517985609,NA,0.4719,0.4738,0.3877,0.5604,0.5428,0,1.0584,1
dm12272_38d,FBgn0250835,3,48,20,25,0.7311827956989251,0.7311827956989251,NA,0.7059,0.6327,0.4914,0.7516,0.0633,0,0.7659999999999999,1
dm12272_38d,FBgn0038488,3,67,53,142,0.45801526717557295,0.45801526717557295,NA,0.5583,0.5475,0.4408,0.65,0.3696,0,0.9135,1
dm12272_38d,FBgn0038959,3,39,32,51,0.5819672131147541,0.5819672131147541,NA,0.5493,0.5421,0.4218,0.6588,0.4887,0,0.925,1
dm12272_38d,FBgn0042112,3,333,329,11,0.9836552748885591,0.9836552748885591,NA,0.503,0.5095,0.433,0.5861,0.7954,0,0.9841,1
dm12272_38d,FBgn0042111,3,60,79,11,0.926666666666667,0.926666666666667,NA,0.4317,0.4432,0.3494,0.5415,0.2456,0,1.1279,1
dm12272_38d,FBgn0043578,3,94,637,234,0.7575129533678759,0.7575129533678759,NA,0.1286,0.1633,0.1184,0.2451,0.0004,1,2.2961,1
dm12272_38d,FBgn0033924,3,113,154,28,0.905084745762712,0.905084745762712,NA,0.4232,0.4382,0.3549,0.5268,0.1581,0,1.1378,1
dm12272_38d,FBgn0052407,3,160,13,28,0.8606965174129351,0.8606965174129351,NA,0.9249,0.8562,0.7704,0.9096,0.0003,1,0.4082,1
dm12272_38d,FBgn0028984,3,299,317,225,0.732461355529132,0.732461355529132,NA,0.4854,0.4741,0.3554,0.5979,0.6505,0,1.0621,1
dm12272_38d,FBgn0033929,3,88,113,56,0.7821011673151751,0.7821011673151751,NA,0.4378,0.4539,0.3581,0.5565,0.35,0,1.1036,1
dm12272_38d,FBgn0028936,3,239,1,165,0.592592592592593,0.592592592592593,NA,0.9958,0.6094,0.3686,0.8245,0.3715,0,0.8167,1
dm12272_38d,FBgn0261535,3,67,53,22,0.845070422535211,0.845070422535211,NA,0.5583,0.5575,0.4397,0.6703,0.3126,0,0.8959,1
dm12272_38d,FBgn0261534,3,1274,1690,47,0.984390567917635,0.984390567917635,NA,0.4298,0.4494,0.3641,0.5423,0.2382,0,1.1122,1
dm12272_38d,FBgn0022764,3,282,240,84,0.8613861386138609,0.8613861386138609,NA,0.5402,0.5361,0.4571,0.6112,0.3378,0,0.9327,1
dm12272_38d,FBgn0262714,3,67,40,119,0.473451327433628,0.473451327433628,NA,0.6262,0.6034,0.4949,0.7033,0.0602,0,0.8138,1
dm12272_38d,FBgn0262716,3,241,218,80,0.851576994434137,0.851576994434137,NA,0.5251,0.5193,0.4456,0.5909,0.5811,0,0.9646,1
dm12272_38d,FBgn0043792,3,63,90,122,0.556363636363636,0.556363636363636,NA,0.4118,0.4201,0.3268,0.5198,0.1111,0,1.1828,1
dm12272_38d,FBgn0033038,3,53,56,29,0.789855072463768,0.789855072463768,NA,0.4862,0.4869,0.376,0.5983,0.8141,0,1.0338,1
dm12272_38d,FBgn0000477,3,257,189,312,0.588390501319261,0.588390501319261,NA,0.5762,0.5679,0.4595,0.6652,0.1911,0,0.8759999999999999,1
dm12272_38d,FBgn0000479,3,235,166,782,0.33896872358410807,0.33896872358410807,NA,0.586,0.5762,0.4796,0.6631,0.1077,0,0.8605,1
dm12272_38d,FBgn0004838,3,143,129,7804,0.033680039623576005,0.033680039623576005,NA,0.5257,0.5234,0.4463,0.5994,0.5398,0,0.9568,1
dm12272_38d,FBgn0004837,3,59,60,19,0.86231884057971,0.86231884057971,NA,0.4958,0.4997,0.381,0.619,0.9968,0,1.0082,1
dm12272_38d,FBgn0031461,3,76,84,510,0.23880597014925398,0.23880597014925398,NA,0.475,0.4825,0.3865,0.5812,0.7174,0,1.0412,1
dm12272_38d,FBgn0037105,3,35,17,90,0.366197183098592,0.366197183098592,NA,0.6731,0.6232,0.4943,0.7403,0.0608,0,0.7813,1
dm12272_38d,FBgn0036043,3,32,25,220,0.20577617328519895,0.20577617328519895,NA,0.5614,0.5453,0.4187,0.6672,0.4776,0,0.9196,1
dm12272_38d,FBgn0030480,3,375,369,67,0.9173859432799009,0.9173859432799009,NA,0.504,0.5028,0.423,0.5826,0.9408,0,0.9977,1
dm12272_38d,FBgn0003139,3,192,173,8,0.9785522788203751,0.9785522788203751,NA,0.526,0.5062,0.3941,0.6171,0.9072,0,0.9940000000000001,1
dm12272_38d,FBgn0000615,3,459,424,73,0.9236401673640171,0.9236401673640171,NA,0.5198,0.5234,0.4395,0.6134,0.581,0,0.9576,1
dm12272_38d,FBgn0033826,3,76,485,7,0.987676056338028,0.987676056338028,NA,0.1355,0.1786,0.1249,0.2827,0.0004,1,2.1829,1
dm12272_38d,FBgn0033820,3,20620,22513,518,0.988133147006941,0.988133147006941,NA,0.4781,0.4794,0.4079,0.5531,0.5341,0,1.0451,1
dm12272_38d,FBgn0033821,3,1865,1802,452,0.890264627336732,0.890264627336732,NA,0.5086,0.5073,0.4238,0.5893,0.8473,0,0.9889,1
dm12272_38d,FBgn0261394,3,1747,1598,595,0.8489847715736041,0.8489847715736041,NA,0.5223,0.5183,0.40700000000000003,0.6259,0.726,0,0.9697,1
dm12272_38d,FBgn0261397,3,38,58,56,0.631578947368421,0.631578947368421,NA,0.3958,0.4163,0.3148,0.525,0.1273,0,1.1939,1
dm12272_38d,FBgn0261396,3,473,590,296,0.7821927888153051,0.7821927888153051,NA,0.445,0.4497,0.3542,0.5534,0.3005,0,1.1131,1
dm12272_38d,FBgn0041111,3,165,146,244,0.56036036036036,0.56036036036036,NA,0.5305,0.528,0.4481,0.6056,0.4742,0,0.9483,1
dm12272_38d,FBgn0031681,3,118,130,225,0.52431289640592,0.52431289640592,NA,0.4758,0.4821,0.3868,0.5799,0.7035,0,1.0418,1
dm12272_38d,FBgn0031682,3,134,141,16,0.9450171821305842,0.9450171821305842,NA,0.4873,0.4869,0.4027,0.5722,0.7532,0,1.0305,1
dm12272_38d,FBgn0031683,3,84,72,12,0.9285714285714292,0.9285714285714292,NA,0.5385,0.5329,0.4366,0.6268,0.4919,0,0.9401,1
dm12272_38d,FBgn0031684,3,1512,1612,248,0.926453143534994,0.926453143534994,NA,0.484,0.4844,0.4123,0.5569,0.6444,0,1.0347,1
dm12272_38d,FBgn0015925,3,63,57,44,0.7317073170731708,0.7317073170731708,NA,0.525,0.5149,0.40700000000000003,0.6195,0.7768,0,0.9761,1
dm12272_38d,FBgn0015924,3,217,234,333,0.575255102040816,0.575255102040816,NA,0.4812,0.4861,0.4042,0.569,0.7290000000000001,0,1.032,1
dm12272_38d,FBgn0031449,3,465,409,198,0.8152985074626871,0.8152985074626871,NA,0.532,0.5322,0.4555,0.6062,0.3756,0,0.94,1
dm12272_38d,FBgn0288310,3,88,82,67,0.7172995780590721,0.7172995780590721,NA,0.5176,0.5151,0.4196,0.6096,0.7495,0,0.9747,1
dm12272_38d,FBgn0014032,3,263,217,101,0.826161790017212,0.826161790017212,NA,0.5479,0.5386,0.4397,0.6313,0.4051,0,0.9293,1
dm12272_38d,FBgn0014033,3,146,120,26,0.9109589041095891,0.9109589041095891,NA,0.5489,0.5444,0.4517,0.6335,0.32299999999999995,0,0.9181,1
dm12272_38d,FBgn0041630,3,59,49,232,0.317647058823529,0.317647058823529,NA,0.5463,0.5384,0.4236,0.6485,0.4947,0,0.9314,1
dm12272_38d,FBgn0014031,3,1996,2400,100,0.977758007117438,0.977758007117438,NA,0.45399999999999996,0.4529,0.3739,0.5396,0.2352,0,1.1037,1
dm12272_38d,FBgn0034654,3,1586,1721,1383,0.705117270788913,0.705117270788913,NA,0.4796,0.4828,0.4053,0.5623,0.6375,0,1.0385,1
dm12272_38d,FBgn0037539,3,78,105,32,0.851162790697674,0.851162790697674,NA,0.4262,0.43200000000000005,0.3398,0.5298,0.1634,0,1.1537,1
dm12272_38d,FBgn0034307,3,41,44,10,0.8947368421052628,0.8947368421052628,NA,0.4824,0.4858,0.3724,0.6001,0.8075,0,1.0364,1
dm12272_38d,FBgn0050460,3,121,161,42,0.87037037037037,0.87037037037037,NA,0.4291,0.4334,0.3522,0.5189,0.1176,0,1.1487,1
dm12272_38d,FBgn0263397,3,120,51,661,0.205528846153846,0.205528846153846,NA,0.7018,0.6737,0.5745,0.7577,0.0025,1,0.6972,1
dm12272_38d,FBgn0263395,3,15,26,343,0.10677083333333301,0.10677083333333301,NA,0.3659,0.4101,0.2821,0.547,0.1946,0,1.2163,1
dm12272_38d,FBgn0263392,3,63,66,189,0.40566037735849103,0.40566037735849103,NA,0.4884,0.49,0.392,0.5888,0.8383,0,1.0256,1
dm12272_38d,FBgn0263391,3,347,308,380,0.6328502415458941,0.6328502415458941,NA,0.5298,0.5279,0.4577,0.5964,0.4094,0,0.9478,1
dm12272_38d,FBgn0033350,3,118,122,14,0.9448818897637801,0.9448818897637801,NA,0.4917,0.4882,0.3985,0.5784,0.7916,0,1.0285,1
dm12272_38d,FBgn0033351,3,216,248,119,0.7958833619210981,0.7958833619210981,NA,0.4655,0.4674,0.3888,0.5488,0.4014,0,1.0715,1
dm12272_38d,FBgn0033352,3,141,84,44,0.8364312267657991,0.8364312267657991,NA,0.6267,0.6062,0.5108,0.6925,0.0323,1,0.8083,1
dm12272_38d,FBgn0036278,3,193,114,115,0.7274881516587679,0.7274881516587679,NA,0.6287,0.6179,0.5329,0.6948,0.0114,1,0.7881,1
dm12272_38d,FBgn0036279,3,37,47,28,0.75,0.75,NA,0.4405,0.4527,0.3418,0.5681,0.4148,0,1.1087,1
dm12272_38d,FBgn0044020,3,241,168,51,0.889130434782609,0.889130434782609,NA,0.5892,0.5774,0.4881,0.6595,0.0816,0,0.8579,1
dm12272_38d,FBgn0034817,3,72,75,18,0.890909090909091,0.890909090909091,NA,0.4898,0.4883,0.3417,0.6387,0.8712,0,1.0363,1
dm12272_38d,FBgn0034814,3,66,101,1,0.994047619047619,0.994047619047619,NA,0.3952,0.4075,0.3103,0.515,0.0848,0,1.2156,1
dm12272_38d,FBgn0005624,3,53,74,11,0.9202898550724641,0.9202898550724641,NA,0.4173,0.4286,0.3296,0.5328,0.1704,0,1.163,1
dm12272_38d,FBgn0038303,3,122,66,18,0.912621359223301,0.912621359223301,NA,0.6489,0.6081,0.4884,0.7053,0.0718,0,0.8062,1
