comparison,FEATURE_ID,dm12279_01h_num_reps,dm11037_01h_num_reps,counts_dm12279_01h_g1,counts_dm12279_01h_g2,counts_dm12279_01h_both,counts_dm11037_01h_g1,counts_dm11037_01h_g2,counts_dm11037_01h_both,prior_dm12279_01h_g1,prior_dm12279_01h_g2,prior_dm11037_01h_g1,prior_dm11037_01h_g2,H3_independence_Bayes_evidence,dm12279_01h_sampleprop,dm12279_01h_theta,dm12279_01h_q025,dm12279_01h_q975,dm12279_01h_Bayes_evidence,dm12279_01h_AI_decision,dm11037_01h_sampleprop,dm11037_01h_theta,dm11037_01h_q025,dm11037_01h_q975,dm11037_01h_Bayes_evidence,dm11037_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12279_High_vs_dm11037_Low_01h,FBgn0032160,3,3,81,78,7,57,55,8,0.957831325301205,0.957831325301205,0.933333333333333,0.933333333333333,0.9713,0.5094,0.5057,0.41100000000000003,0.603,0.9082,0,0.5089,0.508,0.4073,0.6095,0.8640000000000001,0,0.9934,0.9893,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038286,3,3,62,48,352,63,71,420,0.23809523809523803,0.23809523809523803,0.241877256317689,0.241877256317689,0.2936,0.5636,0.5486,0.445,0.6474,0.3404,0,0.4701,0.4749,0.38,0.5737,0.6064,0,0.9111,1.0573,1
dm12279_High_vs_dm11037_Low_01h,FBgn0026061,3,3,1102,1302,215,805,790,88,0.9179075983199699,0.9179075983199699,0.947712418300654,0.947712418300654,0.3576,0.4584,0.4579,0.3791,0.5382,0.2724,0,0.5047,0.5065,0.433,0.5763,0.8538,0,1.0923,0.9896,1
dm12279_High_vs_dm11037_Low_01h,FBgn0085484,3,3,293,173,37,262,168,33,0.9264413518886679,0.9264413518886679,0.9287257019438441,0.9287257019438441,0.8849,0.6288,0.6061,0.5272,0.6748,0.0116,1,0.6093,0.6001,0.5287,0.6676,0.0084,1,0.8076,0.8177,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033978,3,3,267,76,12,233,10,8,0.966197183098592,0.966197183098592,0.9681274900398409,0.9681274900398409,0.2709,0.7784,0.6893,0.4642,0.8152,0.0871,0,0.9588,0.7976,0.5314,0.9298,0.0304,1,0.6771,0.5006,1
dm12279_High_vs_dm11037_Low_01h,FBgn0028473,3,3,348,322,87,410,382,110,0.885072655217966,0.885072655217966,0.878048780487805,0.878048780487805,0.9544,0.5194,0.5129,0.4397,0.5823,0.7084,0,0.5177,0.5155,0.4511,0.5784,0.6231,0,0.977,0.9714,1
dm12279_High_vs_dm11037_Low_01h,FBgn0027552,3,3,134,90,0,105,78,0,0.5,0.5,0.5,0.5,0.9776,0.5982,0.5138,0.3016,0.7233,0.8989,0,0.5738,0.5097,0.3069,0.7144,0.9269,0,0.9972,1.0043,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038211,3,3,61,49,2,57,58,0,0.982142857142857,0.982142857142857,0.5,0.5,0.9338,0.5545,0.5108,0.3072,0.7113,0.9158,0,0.4957,0.4994,0.3157,0.6811,0.9984,0,1.0018,1.0204,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030876,3,3,53,18,61,185,84,126,0.537878787878788,0.537878787878788,0.681012658227848,0.681012658227848,0.7787,0.7465,0.6813,0.5704,0.7816,0.0038,1,0.6877,0.6631,0.58,0.7366,0.0011,1,0.6854,0.7139,1
dm12279_High_vs_dm11037_Low_01h,FBgn0028670,3,3,92,223,51,178,159,86,0.860655737704918,0.860655737704918,0.7966903073286049,0.7966903073286049,0.0031,0.2921,0.3055,0.2301,0.3933,0.0018,1,0.5282,0.5308,0.4422,0.6186,0.4756,0,1.521,0.9436,1
dm12279_High_vs_dm11037_Low_01h,FBgn0001942,3,3,614,981,1047,514,791,1588,0.6037093111279329,0.6037093111279329,0.451088835119253,0.451088835119253,0.6909,0.385,0.3915,0.2637,0.5453,0.1458,0,0.3939,0.4282,0.302,0.5708,0.2962,0,1.2671,1.1708,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034200,3,3,128,157,41,109,167,7,0.8742331288343559,0.8742331288343559,0.975265017667845,0.975265017667845,0.7518,0.4491,0.4534,0.331,0.5785,0.45799999999999996,0,0.3949,0.4272,0.3119,0.5556,0.2538,0,1.1089,1.1704,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033093,3,3,212,196,9,149,140,5,0.97841726618705,0.97841726618705,0.9829931972789119,0.9829931972789119,0.6196,0.5196,0.5416,0.449,0.6315,0.3564,0,0.5156,0.5112,0.4205,0.5981,0.7891,0,0.9234,0.9818,1
dm12279_High_vs_dm11037_Low_01h,FBgn0035670,3,3,159,145,73,141,119,209,0.8063660477453579,0.8063660477453579,0.554371002132196,0.554371002132196,0.8589,0.523,0.5202,0.4152,0.6238,0.6859999999999999,0,0.5423,0.5323,0.4283,0.6322,0.5116,0,0.9655,0.9419,1
dm12279_High_vs_dm11037_Low_01h,FBgn0013733,3,3,141,136,19,138,137,22,0.935810810810811,0.935810810810811,0.9259259259259259,0.9259259259259259,0.9973,0.509,0.5042,0.4211,0.589,0.9249,0,0.5018,0.5039,0.4233,0.5832,0.9259999999999999,0,0.9952,0.9955,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031558,3,3,641,906,703,995,1083,332,0.687555555555555,0.687555555555555,0.862240663900415,0.862240663900415,0.4051,0.4144,0.4231,0.3126,0.5457,0.1978,0,0.4788,0.4891,0.3784,0.6024,0.8358,0,1.1792,1.0290000000000001,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031559,3,3,264,430,10,290,494,15,0.985795454545455,0.985795454545455,0.981226533166458,0.981226533166458,0.8847,0.3804,0.4049,0.2772,0.5522,0.1818,0,0.3699,0.4184,0.2873,0.5688,0.2553,0,1.2303,1.196,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000097,3,3,54,47,60,33,42,138,0.627329192546584,0.627329192546584,0.35211267605633795,0.35211267605633795,0.3869,0.5347,0.5231,0.4146,0.6286,0.6544,0,0.44,0.4541,0.3418,0.5709,0.4329,0,0.9602,1.1059999999999999,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000092,3,3,1196,1311,1670,649,720,2209,0.6001915250179549,0.6001915250179549,0.38261598658468393,0.38261598658468393,0.9824,0.4771,0.4859,0.3207,0.6539,0.8676,0,0.4741,0.4862,0.3354,0.6396,0.8618,0,1.0458,1.0421,1
dm12279_High_vs_dm11037_Low_01h,FBgn0266582,3,3,248,229,20,233,263,14,0.959758551307847,0.959758551307847,0.972549019607843,0.972549019607843,0.4031,0.5199,0.515,0.4382,0.5914,0.6918,0,0.4698,0.4722,0.4032,0.5432,0.4153,0,0.9732,1.0603,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038180,3,3,450,424,78,76,82,646,0.918067226890756,0.918067226890756,0.19651741293532302,0.19651741293532302,0.5493,0.5149,0.5175,0.4426,0.5918,0.6398,0,0.48100000000000004,0.48200000000000004,0.3874,0.5764,0.7044,0,0.9682,1.042,1
dm12279_High_vs_dm11037_Low_01h,FBgn0040321,3,3,173,133,2,152,122,1,0.993506493506494,0.993506493506494,0.996363636363636,0.996363636363636,0.9936,0.5654,0.5513,0.4648,0.6315,0.2236,0,0.5547,0.5531,0.4716,0.6325,0.1864,0,0.9048,0.9015,1
dm12279_High_vs_dm11037_Low_01h,FBgn0037678,3,3,113,89,9,30,45,190,0.957345971563981,0.957345971563981,0.283018867924528,0.283018867924528,0.0789,0.5594,0.5513,0.462,0.636,0.2473,0,0.4,0.4215,0.3139,0.5379,0.1773,0,0.9052,1.1823,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038916,3,3,282,340,28,200,313,19,0.956923076923077,0.956923076923077,0.9642857142857142,0.9642857142857142,0.3842,0.4534,0.4665,0.3659,0.5689,0.4938,0,0.3899,0.4074,0.315,0.5125,0.0784,0,1.0759999999999998,1.2147,1
dm12279_High_vs_dm11037_Low_01h,FBgn0039835,3,3,83,67,6,43,33,100,0.961538461538462,0.961538461538462,0.43181818181818205,0.43181818181818205,0.8938,0.5533,0.5376,0.4185,0.6476,0.5093,0,0.5658,0.5486,0.4195,0.6716,0.4518,0,0.9331,0.9135,1
dm12279_High_vs_dm11037_Low_01h,FBgn0026562,3,3,758,390,464,744,19,701,0.7121588089330021,0.7121588089330021,0.521174863387978,0.521174863387978,0.3304,0.6603,0.5669,0.3668,0.7459,0.4962,0,0.9751,0.7025,0.4648,0.8814,0.0913,0,0.8883,0.6564,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034142,3,3,112,103,6,76,77,10,0.972850678733032,0.972850678733032,0.938650306748466,0.938650306748466,0.6598,0.5209,0.5265,0.4248,0.6272,0.6004,0,0.4967,0.494,0.3914,0.5936,0.9216,0,0.9529,1.0178,1
dm12279_High_vs_dm11037_Low_01h,FBgn0003863,3,3,623,637,96,1486,500,85,0.9292035398230091,0.9292035398230091,0.9589570255915021,0.9589570255915021,0.0,0.4944,0.4911,0.425,0.5547,0.7907,0,0.7482,0.7374,0.6854,0.7803,0.0,1,1.0202,0.5968,1
dm12279_High_vs_dm11037_Low_01h,FBgn0035476,3,3,127,179,43,128,190,44,0.8767908309455591,0.8767908309455591,0.878453038674033,0.878453038674033,0.8859999999999999,0.415,0.4197,0.3431,0.4997,0.0491,1,0.4025,0.4133,0.3427,0.4892,0.027999999999999997,1,1.1812,1.1962,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000566,3,3,80,88,100,80,109,142,0.626865671641791,0.626865671641791,0.570996978851964,0.570996978851964,0.3856,0.4762,0.4869,0.3943,0.5834,0.7769,0,0.4233,0.43200000000000005,0.3486,0.5188,0.1171,0,1.0317,1.1522,1
dm12279_High_vs_dm11037_Low_01h,FBgn0010612,3,3,2273,2211,32,2007,2000,34,0.992914083259522,0.992914083259522,0.991586241029448,0.991586241029448,0.7089,0.5069,0.5137,0.4591,0.5670000000000001,0.5989,0,0.5009,0.5007,0.4474,0.5544,0.9793,0,0.9743,1.0001,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261872,3,3,47,6,6,68,0,17,0.898305084745763,0.898305084745763,0.8,0.8,0.136,0.8868,0.7462,0.5527,0.855,0.0244,1,1.0,0.847,0.6483,0.9257,0.0073,1,0.5846,0.4218,1
dm12279_High_vs_dm11037_Low_01h,FBgn0036101,3,3,281,566,326,265,617,242,0.722080136402387,0.722080136402387,0.784697508896797,0.784697508896797,0.5222,0.3318,0.3753,0.2835,0.4884,0.0344,1,0.3005,0.3327,0.2546,0.4328,0.004,1,1.3019,1.4284,1
dm12279_High_vs_dm11037_Low_01h,FBgn0036106,3,3,1361,1289,269,584,617,1190,0.9078451524494692,0.9078451524494692,0.502300292764534,0.502300292764534,0.7247,0.5136,0.5147,0.3982,0.6286,0.7933,0,0.4863,0.4879,0.38,0.5986,0.8244,0,0.9774,1.0312,1
dm12279_High_vs_dm11037_Low_01h,FBgn0040723,3,3,202,115,41,158,63,47,0.885474860335196,0.885474860335196,0.8246268656716421,0.8246268656716421,0.8158,0.6372,0.5552,0.3716,0.7247,0.5391,0,0.7149,0.5847,0.3842,0.7608,0.3876,0,0.9079,0.8552,1
dm12279_High_vs_dm11037_Low_01h,FBgn0028325,3,3,276,256,16,294,271,25,0.970802919708029,0.970802919708029,0.9576271186440679,0.9576271186440679,0.7909,0.5188,0.5321,0.4595,0.6042,0.3624,0,0.5204,0.5187,0.4515,0.5858,0.5762,0,0.9399,0.9654,1
dm12279_High_vs_dm11037_Low_01h,FBgn0003884,3,3,765,779,872,871,789,504,0.639072847682119,0.639072847682119,0.7670979667282809,0.7670979667282809,0.9269,0.4955,0.5063,0.3546,0.6593,0.9382,0,0.5247,0.5164,0.3772,0.6539,0.81,0,0.9996,0.9771,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038290,3,3,213,274,18,49,25,352,0.964356435643564,0.964356435643564,0.173708920187793,0.173708920187793,0.0193,0.4374,0.4409,0.3594,0.5262,0.1598,0,0.6622,0.6189,0.4993,0.7276,0.0513,0,1.1312,0.7879999999999999,1
dm12279_High_vs_dm11037_Low_01h,FBgn0262559,3,3,595,673,443,343,303,922,0.7410870835768559,0.7410870835768559,0.411989795918367,0.411989795918367,0.586,0.4692,0.4755,0.348,0.607,0.7018,0,0.531,0.5219,0.3988,0.6408,0.7138,0,1.0609,0.9643,1
dm12279_High_vs_dm11037_Low_01h,FBgn0286508,3,3,992,17,172,595,7,100,0.8543607112616429,0.8543607112616429,0.8575498575498579,0.8575498575498579,0.9853,0.9832,0.6165,0.3873,0.8113,0.3013,0,0.9884,0.6143,0.3819,0.8176,0.3304,0,0.8021,0.8067,1
dm12279_High_vs_dm11037_Low_01h,FBgn0011336,3,3,84,93,6,100,91,10,0.9672131147540981,0.9672131147540981,0.9502487562189059,0.9502487562189059,0.5871,0.4746,0.4855,0.3938,0.5809,0.7564,0,0.5236,0.5203,0.4291,0.6064,0.6344,0,1.0344,0.9638,1
dm12279_High_vs_dm11037_Low_01h,FBgn0262975,3,3,213,211,40,211,201,110,0.9137931034482759,0.9137931034482759,0.7892720306513409,0.7892720306513409,0.9027,0.5024,0.5052,0.4278,0.5816,0.8933,0,0.5121,0.5119,0.4381,0.5881,0.7436,0,0.9927,0.9793,1
dm12279_High_vs_dm11037_Low_01h,FBgn0040827,3,3,1155,1029,1259,867,945,1143,0.634330525704328,0.634330525704328,0.613197969543147,0.613197969543147,0.4338,0.5288,0.5403,0.4222,0.6517,0.4673,0,0.4785,0.4817,0.3796,0.5874,0.7236,0,0.9278,1.0437,1
dm12279_High_vs_dm11037_Low_01h,FBgn0003074,3,3,190,152,560,170,171,523,0.379157427937916,0.379157427937916,0.39467592592592604,0.39467592592592604,0.326,0.5556,0.5555,0.4708,0.6352,0.1876,0,0.4985,0.499,0.4187,0.5783,0.9787,0,0.897,1.0051,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034330,3,3,824,613,51,484,392,16,0.9657258064516129,0.9657258064516129,0.982062780269058,0.982062780269058,0.8098,0.5734,0.5670000000000001,0.4954,0.6318,0.0653,0,0.5525,0.5557,0.4856,0.6227,0.106,0,0.8755,0.8959999999999999,1
dm12279_High_vs_dm11037_Low_01h,FBgn0001091,3,3,464,485,779,529,560,1113,0.549189814814815,0.549189814814815,0.494550408719346,0.494550408719346,0.9153,0.4889,0.4921,0.4056,0.579,0.8533,0,0.4858,0.4861,0.4056,0.5688,0.726,0,1.0201,1.032,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034151,3,3,963,671,99,270,273,2393,0.9428736295441429,0.9428736295441429,0.18494550408719299,0.18494550408719299,0.1204,0.5894,0.5722,0.5099,0.6299,0.0273,1,0.4972,0.5004,0.4308,0.5692,0.9971,0,0.8658,1.0017,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031381,3,3,266,434,16,329,370,18,0.977653631284916,0.977653631284916,0.97489539748954,0.97489539748954,0.0631,0.38,0.3796,0.3155,0.4506,0.0024,1,0.4707,0.4712,0.40399999999999997,0.5402,0.3889,0,1.2837,1.0623,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030521,3,3,800,648,263,348,15,990,0.8462887200467559,0.8462887200467559,0.26829268292682895,0.26829268292682895,0.0844,0.5525,0.5152,0.3355,0.6844,0.8422,0,0.9587,0.7771,0.5308,0.9259,0.0289,1,0.9854,0.5342,1
dm12279_High_vs_dm11037_Low_01h,FBgn0264078,3,3,144,164,130,237,137,91,0.7031963470319641,0.7031963470319641,0.804301075268817,0.804301075268817,0.0113,0.4675,0.4773,0.4012,0.5568,0.5653,0,0.6337,0.6252,0.5538,0.691,0.0016,1,1.0501,0.7754,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033879,3,3,218,217,11,235,223,10,0.975336322869955,0.975336322869955,0.978632478632479,0.978632478632479,0.7804,0.5011,0.4991,0.4177,0.5816,0.9818,0,0.5131,0.5136,0.4395,0.5871,0.6989,0,1.0054,0.9758,1
dm12279_High_vs_dm11037_Low_01h,FBgn0037715,3,3,126,131,387,36,34,698,0.399068322981366,0.399068322981366,0.0911458333333333,0.0911458333333333,0.8818,0.4903,0.4946,0.3855,0.6018,0.9204,0,0.5143,0.5071,0.3773,0.6356,0.8996,0,1.0174,0.9947,1
dm12279_High_vs_dm11037_Low_01h,FBgn0050410,3,3,158,188,22,97,134,135,0.940217391304348,0.940217391304348,0.6311475409836059,0.6311475409836059,0.5202,0.4566,0.4663,0.391,0.5458,0.3693,0,0.4199,0.4302,0.3522,0.5109,0.0858,0,1.0736,1.156,1
dm12279_High_vs_dm11037_Low_01h,FBgn0283427,3,3,97,253,306,132,162,220,0.533536585365854,0.533536585365854,0.571984435797665,0.571984435797665,0.013999999999999999,0.2771,0.3063,0.2356,0.3918,0.0007,1,0.449,0.4589,0.3762,0.5446,0.3393,0,1.5163,1.0907,1
dm12279_High_vs_dm11037_Low_01h,FBgn0032836,3,3,928,764,182,713,220,288,0.9028815368196371,0.9028815368196371,0.7641277641277641,0.7641277641277641,0.0,0.5485,0.5424,0.4814,0.6026,0.1698,0,0.7642,0.7491,0.6985,0.7917,0.0,1,0.9199,0.5787,1
dm12279_High_vs_dm11037_Low_01h,FBgn0029766,3,3,170,143,10,142,94,7,0.9690402476780191,0.9690402476780191,0.97119341563786,0.97119341563786,0.2898,0.5431,0.5234,0.4329,0.6072,0.5682,0,0.6017,0.5863,0.4969,0.6672,0.0598,0,0.9577,0.8423,1
dm12279_High_vs_dm11037_Low_01h,FBgn0053494,3,3,116,99,9,47,53,76,0.9598214285714292,0.9598214285714292,0.568181818181818,0.568181818181818,0.3882,0.5395,0.5339,0.4446,0.6233,0.4522,0,0.47,0.4744,0.3732,0.5781,0.6193,0,0.9377,1.0593,1
dm12279_High_vs_dm11037_Low_01h,FBgn0053493,3,3,318,431,401,468,437,54,0.651304347826087,0.651304347826087,0.9436913451511991,0.9436913451511991,0.4124,0.4246,0.4424,0.3218,0.5779,0.3598,0,0.5171,0.5116,0.3971,0.6252,0.8367,0,1.1349,0.9834,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038846,3,3,248,442,548,395,648,42,0.55735056542811,0.55735056542811,0.9612903225806451,0.9612903225806451,0.7936,0.3594,0.4074,0.2678,0.57,0.2333,0,0.3787,0.4325,0.3031,0.578,0.3313,0,1.2272,1.1605,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031417,3,3,355,657,15,303,468,9,0.9853943524829599,0.9853943524829599,0.988461538461538,0.988461538461538,0.4778,0.3508,0.3714,0.2777,0.4869,0.0318,1,0.39299999999999996,0.4216,0.3239,0.5353,0.1627,0,1.3137,1.1808,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261560,3,3,379,305,291,324,318,459,0.701538461538462,0.701538461538462,0.583106267029973,0.583106267029973,0.6418,0.5541,0.5425,0.4083,0.6682,0.4964,0,0.5047,0.5041,0.3831,0.6283,0.9489,0,0.9254,0.9993,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261565,3,3,135,151,196,132,112,288,0.5933609958506221,0.5933609958506221,0.45864661654135297,0.45864661654135297,0.3449,0.47200000000000003,0.4736,0.3814,0.5678,0.5651,0,0.541,0.5337,0.4421,0.621,0.4396,0,1.0595,0.9382,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000640,3,3,2405,2349,1830,6590,6485,4385,0.7220534629404621,0.7220534629404621,0.7488545246277211,0.7488545246277211,0.9771,0.5059,0.5037,0.4539,0.5547,0.8724,0,0.504,0.5046,0.4562,0.5532,0.8411,0,0.9940000000000001,0.9921,1
dm12279_High_vs_dm11037_Low_01h,FBgn0033788,3,3,240,207,5,297,207,14,0.988938053097345,0.988938053097345,0.972972972972973,0.972972972972973,0.4718,0.5369,0.542,0.4661,0.6168,0.2751,0,0.5893,0.5788,0.5038,0.6481,0.0433,1,0.9216,0.8547,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030105,3,3,144,89,3,151,81,369,0.98728813559322,0.98728813559322,0.38602329450915096,0.38602329450915096,0.6213,0.618,0.5858,0.4867,0.6726,0.0827,0,0.6509,0.6173,0.516,0.7040000000000001,0.0242,1,0.8436,0.7897,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031418,3,3,981,917,74,787,489,16,0.9624746450304259,0.9624746450304259,0.9876160990712071,0.9876160990712071,0.2187,0.5169,0.5081,0.4067,0.6097,0.8596,0,0.6168,0.5977,0.4882,0.6934,0.0762,0,0.9891,0.8235,1
dm12279_High_vs_dm11037_Low_01h,FBgn0053774,3,3,100,254,1,125,152,3,0.9971830985915491,0.9971830985915491,0.9892857142857142,0.9892857142857142,0.0171,0.2825,0.3025,0.2297,0.389,0.0011,1,0.4513,0.4601,0.3722,0.5529,0.3631,0,1.5311,1.0886,1
dm12279_High_vs_dm11037_Low_01h,FBgn0020236,3,3,255,225,346,182,180,376,0.581113801452785,0.581113801452785,0.49051490514905105,0.49051490514905105,0.6387,0.5312,0.5355,0.4232,0.6435,0.5067,0,0.5028,0.502,0.3981,0.6046,0.9689,0,0.9366,1.0015,1
dm12279_High_vs_dm11037_Low_01h,FBgn0026409,3,3,79,621,495,27,583,576,0.585774058577406,0.585774058577406,0.51433389544688,0.51433389544688,0.6191,0.1129,0.3635,0.1877,0.5851,0.2096,0,0.0443,0.3021,0.1295,0.5339,0.0896,0,1.3776,1.6148,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030829,3,3,3565,3334,8629,2163,2374,10385,0.44429417825863005,0.44429417825863005,0.304047714783541,0.304047714783541,0.8549,0.5167,0.5065,0.3498,0.6604,0.9329,0,0.4767,0.4863,0.3424,0.6293,0.8589,0,1.0001,1.0401,1
dm12279_High_vs_dm11037_Low_01h,FBgn0286222,3,3,210,218,40,176,201,17,0.9145299145299141,0.9145299145299141,0.956852791878173,0.956852791878173,0.9740000000000001,0.4907,0.4777,0.3849,0.5709,0.6311,0,0.4668,0.47600000000000003,0.3912,0.5651,0.5707,0,1.0509,1.0537,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031801,3,3,98,143,3,60,83,3,0.987704918032787,0.987704918032787,0.979452054794521,0.979452054794521,0.6249,0.4066,0.4008,0.3061,0.5024,0.0562,0,0.4196,0.4364,0.3335,0.5438,0.2273,0,1.2323,1.1449,1
dm12279_High_vs_dm11037_Low_01h,FBgn0026415,3,3,260,199,57,238,249,84,0.88953488372093,0.88953488372093,0.852889667250438,0.852889667250438,0.1209,0.5664,0.5775,0.4932,0.6566,0.0693,0,0.4887,0.49,0.4132,0.5675,0.7896,0,0.8576,1.0236,1
dm12279_High_vs_dm11037_Low_01h,FBgn0016075,3,3,180,260,51,60,63,403,0.8961303462321791,0.8961303462321791,0.23384030418250895,0.23384030418250895,0.3818,0.4091,0.4346,0.3595,0.5161,0.1111,0,0.4878,0.4899,0.3917,0.5897,0.8433,0,1.1452,1.0258,1
dm12279_High_vs_dm11037_Low_01h,FBgn0010497,3,3,94,76,1,107,87,8,0.9941520467836259,0.9941520467836259,0.9603960396039599,0.9603960396039599,0.9202,0.5529,0.5507,0.4517,0.6487,0.3058,0,0.5515,0.5437,0.4533,0.6312,0.3273,0,0.9071,0.9194,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038858,3,3,267,214,5,154,161,6,0.9897119341563789,0.9897119341563789,0.981308411214953,0.981308411214953,0.2544,0.5551,0.5512,0.4722,0.6261,0.1847,0,0.4889,0.4906,0.4113,0.568,0.7976,0,0.9045,1.0224,1
dm12279_High_vs_dm11037_Low_01h,FBgn0266569,3,3,96,75,13,122,93,13,0.929347826086956,0.929347826086956,0.942982456140351,0.942982456140351,0.9691,0.5614,0.5544,0.4608,0.6463,0.25,0,0.5674,0.5566,0.4712,0.6391,0.1938,0,0.8998,0.8953,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261243,3,3,147,152,42,49,45,248,0.8768328445747801,0.8768328445747801,0.27485380116959096,0.27485380116959096,0.5967,0.4916,0.4792,0.3925,0.5654,0.6404,0,0.5213,0.5174,0.4086,0.627,0.7596,0,1.0471,0.9715,1
dm12279_High_vs_dm11037_Low_01h,FBgn0016123,3,3,113,111,2,69,55,0,0.991150442477876,0.991150442477876,0.5,0.5,0.9989,0.5045,0.51,0.3035,0.7120000000000001,0.9216,0,0.5565,0.5119,0.3172,0.7032,0.9102,0,1.0036,0.9967,1
dm12279_High_vs_dm11037_Low_01h,FBgn0015033,3,3,529,5,90,243,31,44,0.8557692307692311,0.8557692307692311,0.861635220125786,0.861635220125786,0.6078,0.9906,0.6812,0.4404,0.8791,0.1351,0,0.8869,0.6137,0.3899,0.8031,0.308,0,0.6918,0.8062,1
dm12279_High_vs_dm11037_Low_01h,FBgn0000299,3,3,245,497,220,264,379,268,0.771309771309771,0.771309771309771,0.7058177826564219,0.7058177826564219,0.1118,0.3302,0.3268,0.24600000000000002,0.4299,0.0078,1,0.4106,0.4293,0.3419,0.5281,0.1409,0,1.4484,1.1598,1
dm12279_High_vs_dm11037_Low_01h,FBgn0032773,3,3,680,775,407,665,766,749,0.781417830290011,0.781417830290011,0.656422018348624,0.656422018348624,0.9862,0.4674,0.4683,0.4044,0.5313,0.314,0,0.4647,0.4676,0.4091,0.5281,0.2716,0,1.0681,1.0693,1
dm12279_High_vs_dm11037_Low_01h,FBgn0032774,3,3,298,187,47,391,5,18,0.9116541353383459,0.9116541353383459,0.956521739130435,0.956521739130435,0.3104,0.6144,0.5534,0.361,0.7303,0.5722,0,0.9874,0.6983,0.4576,0.8943,0.1091,0,0.9133,0.6634,1
dm12279_High_vs_dm11037_Low_01h,FBgn0261608,3,3,1882,3640,3838,1441,2615,3979,0.5899572649572651,0.5899572649572651,0.5047915370255129,0.5047915370255129,0.8749,0.3408,0.39799999999999996,0.2495,0.5694,0.23199999999999998,0,0.3553,0.4141,0.2734,0.5732,0.2689,0,1.2567,1.21,1
dm12279_High_vs_dm11037_Low_01h,FBgn0038947,3,3,318,259,174,140,153,410,0.768308921438082,0.768308921438082,0.41678520625889004,0.41678520625889004,0.6204,0.5511,0.5235,0.3912,0.6473,0.6922,0,0.4778,0.4836,0.3676,0.6035,0.7627,0,0.9617,1.0415,1
dm12279_High_vs_dm11037_Low_01h,FBgn0034010,3,3,145,182,166,205,248,295,0.663286004056795,0.663286004056795,0.605614973262032,0.605614973262032,0.9636,0.4434,0.4564,0.3364,0.5835,0.4547,0,0.4525,0.4545,0.3482,0.5706,0.3922,0,1.1015,1.104,1
dm12279_High_vs_dm11037_Low_01h,FBgn0043783,3,3,526,306,430,326,211,418,0.659270998415214,0.659270998415214,0.562303664921466,0.562303664921466,0.6987,0.6322,0.6121,0.4956,0.7117,0.0573,0,0.6071,0.5848,0.475,0.6851,0.1229,0,0.7992,0.8461,1
dm12279_High_vs_dm11037_Low_01h,FBgn0031459,3,3,904,617,96,699,794,150,0.9406307977736551,0.9406307977736551,0.908703590992088,0.908703590992088,0.0093,0.5943,0.586,0.526,0.6423,0.0087,1,0.4682,0.47100000000000003,0.4167,0.527,0.2858,0,0.8415,1.0615,1
dm12279_High_vs_dm11037_Low_01h,FBgn0284408,3,3,113,114,391,117,122,486,0.367313915857605,0.367313915857605,0.329655172413793,0.329655172413793,0.9611,0.4978,0.4872,0.4017,0.5724,0.7742,0,0.4895,0.4907,0.4086,0.5736,0.8222,0,1.0302,1.0225,1
dm12279_High_vs_dm11037_Low_01h,FBgn0030329,3,3,401,341,1040,310,299,1437,0.41638608305275,0.41638608305275,0.297653958944281,0.297653958944281,0.5387,0.5404,0.5505,0.4396,0.6564,0.344,0,0.509,0.5078,0.408,0.6074,0.8733,0,0.9082,0.9895,1
