comparison,FEATURE_ID,dm11255_01h_num_reps,counts_dm11255_01h_g1,counts_dm11255_01h_g2,counts_dm11255_01h_both,prior_dm11255_01h_g1,prior_dm11255_01h_g2,H3_independence_Bayes_evidence,dm11255_01h_sampleprop,dm11255_01h_theta,dm11255_01h_q025,dm11255_01h_q975,dm11255_01h_Bayes_evidence,dm11255_01h_AI_decision,alpha1_postmean,flaganalyze
dm11255_01h,FBgn0034162,3,133,158,477,0.37890625,0.37890625,NA,0.457,0.4649,0.3503,0.5862,0.5453,0,1.0819,1
dm11255_01h,FBgn0034295,3,153,413,991,0.363519588953115,0.363519588953115,NA,0.2703,0.3551,0.21899999999999997,0.5366,0.1055,0,1.3817,1
dm11255_01h,FBgn0031663,3,37,48,59,0.590277777777778,0.590277777777778,NA,0.4353,0.4529,0.3128,0.6038,0.5111,0,1.1142,1
dm11255_01h,FBgn0031660,3,203,46,35,0.876760563380282,0.876760563380282,NA,0.8153,0.7705,0.6775,0.8366,0.0004,1,0.5456,1
dm11255_01h,FBgn0014010,3,63,91,381,0.28785046728971997,0.28785046728971997,NA,0.4091,0.4192,0.3296,0.5137,0.09,0,1.1844,1
dm11255_01h,FBgn0038976,3,74,65,85,0.620535714285714,0.620535714285714,NA,0.5324,0.5162,0.3818,0.6467,0.7995,0,0.9768,1
dm11255_01h,FBgn0035402,3,112,15,23,0.846666666666667,0.846666666666667,NA,0.8819,0.7988,0.6749,0.8754,0.0011,1,0.501,1
dm11255_01h,FBgn0035401,3,27,23,21,0.7042253521126759,0.7042253521126759,NA,0.54,0.5273,0.3962,0.6553,0.6783,0,0.9546,1
dm11255_01h,FBgn0086712,3,41,54,5,0.95,0.95,NA,0.4316,0.4439,0.3377,0.5542,0.3082,0,1.1281,1
dm11255_01h,FBgn0262481,3,69,129,25,0.887892376681614,0.887892376681614,NA,0.3485,0.366,0.2844,0.4569,0.0073,1,1.3252,1
dm11255_01h,FBgn0031877,3,46,64,3,0.9734513274336279,0.9734513274336279,NA,0.4182,0.4312,0.3283,0.5392,0.2008,0,1.1575,1
dm11255_01h,FBgn0031879,3,43,32,14,0.8426966292134829,0.8426966292134829,NA,0.5733,0.5589,0.4409,0.6715,0.3195,0,0.8935,1
dm11255_01h,FBgn0265140,3,44,20,339,0.158808933002481,0.158808933002481,NA,0.6875,0.6419,0.5218,0.7502,0.0225,1,0.7496,1
dm11255_01h,FBgn0034971,3,25,28,158,0.251184834123223,0.251184834123223,NA,0.4717,0.4846,0.3554,0.6153,0.8167,0,1.0414,1
dm11255_01h,FBgn0024558,3,81,75,9,0.945454545454545,0.945454545454545,NA,0.5192,0.5163,0.4178,0.614,0.7437,0,0.9726,1
dm11255_01h,FBgn0034335,3,116,29,85,0.6304347826086961,0.6304347826086961,NA,0.8,0.7290000000000001,0.6048,0.8184,0.0031,1,0.6105,1
dm11255_01h,FBgn0040064,3,165,367,18,0.9672727272727271,0.9672727272727271,NA,0.3102,0.3339,0.2581,0.435,0.0066,1,1.4237,1
dm11255_01h,FBgn0034331,3,2982,1920,2058,0.7043103448275859,0.7043103448275859,NA,0.6083,0.5965,0.4863,0.6901,0.0786,0,0.8256,1
dm11255_01h,FBgn0015268,3,334,326,142,0.822942643391521,0.822942643391521,NA,0.5061,0.5024,0.4013,0.6024,0.9632,0,1.0005,1
dm11255_01h,FBgn0010213,3,151,142,167,0.63695652173913,0.63695652173913,NA,0.5154,0.5143,0.401,0.6263,0.7926,0,0.9779,1
dm11255_01h,FBgn0264855,3,75,69,10,0.935064935064935,0.935064935064935,NA,0.5208,0.5215,0.4225,0.6189,0.6632,0,0.9624,1
dm11255_01h,FBgn0267390,3,29,20,7,0.875,0.875,NA,0.5918,0.5644,0.4322,0.6897,0.3321,0,0.8847,1
dm11255_01h,FBgn0000114,3,123,130,703,0.264644351464435,0.264644351464435,NA,0.4862,0.503,0.38799999999999996,0.6201,0.963,0,1.0009,1
dm11255_01h,FBgn0000116,3,181,212,436,0.47406513872135103,0.47406513872135103,NA,0.4606,0.4719,0.3685,0.5799,0.5791,0,1.0648,1
dm11255_01h,FBgn0036667,3,74,175,57,0.813725490196078,0.813725490196078,NA,0.2972,0.3199,0.2372,0.4245,0.004,1,1.4727,1
dm11255_01h,FBgn0036666,3,55,4,75,0.44029850746268706,0.44029850746268706,NA,0.9322,0.8078,0.6943,0.8901,0.0012,1,0.4865,1
dm11255_01h,FBgn0032746,3,98,108,3,0.985645933014354,0.985645933014354,NA,0.4757,0.4798,0.3865,0.5745,0.6654,0,1.0465,1
dm11255_01h,FBgn0037890,3,145,92,331,0.417253521126761,0.417253521126761,NA,0.6118,0.5823,0.4559,0.6932,0.1745,0,0.8515,1
dm11255_01h,FBgn0286785,3,25,23,89,0.35036496350365004,0.35036496350365004,NA,0.5208,0.5154,0.381,0.6486,0.8196,0,0.9786,1
dm11255_01h,FBgn0286784,3,116,102,966,0.184121621621622,0.184121621621622,NA,0.5321,0.5247,0.4177,0.6285,0.6334,0,0.9568,1
dm11255_01h,FBgn0001225,3,112,137,196,0.5595505617977529,0.5595505617977529,NA,0.4498,0.4514,0.3458,0.5611,0.36,0,1.1106,1
dm11255_01h,FBgn0028411,3,73,99,6,0.9662921348314608,0.9662921348314608,NA,0.4244,0.4438,0.3479,0.547,0.26,0,1.1267,1
dm11255_01h,FBgn0263006,3,77,86,920,0.15050784856879001,0.15050784856879001,NA,0.4724,0.4794,0.3705,0.591,0.7053,0,1.0494,1
dm11255_01h,FBgn0000454,3,111,137,47,0.840677966101695,0.840677966101695,NA,0.4476,0.4595,0.3736,0.5498,0.3522,0,1.0897,1
dm11255_01h,FBgn0028983,3,16,31,5,0.9038461538461541,0.9038461538461541,NA,0.3404,0.3904,0.2681,0.5241,0.1056,0,1.2675,1
dm11255_01h,FBgn0086904,3,1104,1078,250,0.8972039473684209,0.8972039473684209,NA,0.506,0.5065,0.4459,0.5674,0.8189,0,0.9889,1
dm11255_01h,FBgn0086906,3,42,25,249,0.212025316455696,0.212025316455696,NA,0.6269,0.594,0.4747,0.706,0.1188,0,0.8307,1
dm11255_01h,FBgn0250836,3,408,434,139,0.858307849133537,0.858307849133537,NA,0.4846,0.4844,0.3439,0.6296,0.8174,0,1.0437,1
dm11255_01h,FBgn0042112,3,89,72,7,0.958333333333333,0.958333333333333,NA,0.5528,0.5464,0.4484,0.6412,0.341,0,0.915,1
dm11255_01h,FBgn0052407,3,53,33,9,0.9052631578947371,0.9052631578947371,NA,0.6163,0.5893,0.4692,0.6994,0.1359,0,0.8390000000000001,1
dm11255_01h,FBgn0028984,3,47,39,2,0.9772727272727271,0.9772727272727271,NA,0.5465,0.5217,0.3885,0.6482,0.7255,0,0.9655,1
dm11255_01h,FBgn0261534,3,261,312,17,0.9711864406779659,0.9711864406779659,NA,0.4555,0.4548,0.3804,0.5316,0.2307,0,1.0987,1
dm11255_01h,FBgn0262716,3,36,33,71,0.49285714285714294,0.49285714285714294,NA,0.5217,0.5173,0.3911,0.6411,0.7838,0,0.9737,1
dm11255_01h,FBgn0004838,3,231,287,1784,0.225021720243267,0.225021720243267,NA,0.4459,0.4371,0.3393,0.5417,0.2077,0,1.1425,1
dm11255_01h,FBgn0030481,3,51,52,76,0.5754189944134079,0.5754189944134079,NA,0.4951,0.4927,0.3849,0.6014,0.8989,0,1.0212,1
dm11255_01h,FBgn0030480,3,104,89,67,0.742307692307692,0.742307692307692,NA,0.5389,0.5339,0.4289,0.634,0.4988,0,0.9388,1
dm11255_01h,FBgn0003139,3,17,64,13,0.8617021276595741,0.8617021276595741,NA,0.2099,0.2752,0.1825,0.3902,0.002,1,1.6502,1
dm11255_01h,FBgn0033820,3,137,53,96,0.6643356643356639,0.6643356643356639,NA,0.7211,0.6884,0.5764,0.7752,0.0051,1,0.6741,1
dm11255_01h,FBgn0033821,3,351,54,13,0.9688995215310999,0.9688995215310999,NA,0.8667,0.8192,0.6643,0.8824,0.0039,1,0.4688,1
dm11255_01h,FBgn0261394,3,193,175,570,0.3923240938166311,0.3923240938166311,NA,0.5245,0.5153,0.3954,0.6328,0.7901,0,0.9768,1
dm11255_01h,FBgn0261396,3,90,121,533,0.283602150537634,0.283602150537634,NA,0.4265,0.4468,0.3184,0.5874,0.4245,0,1.1259,1
dm11255_01h,FBgn0015924,3,36,30,37,0.6407766990291259,0.6407766990291259,NA,0.5455,0.5285,0.405,0.6485,0.6447,0,0.9515,1
dm11255_01h,FBgn0031689,3,167,62,32,0.877394636015326,0.877394636015326,NA,0.7293,0.695,0.6063,0.7686,0.001,1,0.6633,1
dm11255_01h,FBgn0014031,3,223,277,23,0.956022944550669,0.956022944550669,NA,0.446,0.4515,0.3813,0.5251,0.1787,0,1.1057,1
dm11255_01h,FBgn0034654,3,183,191,115,0.7648261758691209,0.7648261758691209,NA,0.4893,0.4834,0.3985,0.5683,0.6890000000000001,0,1.0379,1
dm11255_01h,FBgn0263397,3,42,28,154,0.3125,0.3125,NA,0.6,0.5758,0.4551,0.6898,0.2103,0,0.8629,1
dm11255_01h,FBgn0033688,3,35,28,5,0.926470588235294,0.926470588235294,NA,0.5556,0.5435,0.4186,0.6651,0.4879,0,0.9228,1
dm11255_01h,FBgn0033683,3,54,253,25,0.9246987951807231,0.9246987951807231,NA,0.1759,0.2431,0.157,0.3955,0.0064,1,1.8076,1
dm11255_01h,FBgn0033170,3,38,13,113,0.310975609756098,0.310975609756098,NA,0.7451,0.6715,0.5424,0.7832,0.0106,1,0.7017,1
dm11255_01h,FBgn0033179,3,181,2,27,0.8714285714285709,0.8714285714285709,NA,0.9891,0.6494,0.395,0.8744,0.2453,0,0.7473,1
dm11255_01h,FBgn0032889,3,833,669,212,0.8763127187864642,0.8763127187864642,NA,0.5546,0.5447,0.4773,0.6088,0.1701,0,0.9159999999999999,1
dm11255_01h,FBgn0032880,3,77,64,27,0.8392857142857142,0.8392857142857142,NA,0.5461,0.5489999999999999,0.4469,0.6483,0.3308,0,0.9104,1
dm11255_01h,FBgn0013746,3,82,5,1,0.9886363636363641,0.9886363636363641,NA,0.9425,0.8082,0.5748,0.9039,0.0193,1,0.486,1
dm11255_01h,FBgn0032087,3,210,6,2,0.990825688073395,0.990825688073395,NA,0.9722,0.6896,0.4169,0.9179,0.172,0,0.6798,1
dm11255_01h,FBgn0039239,3,167,130,3,0.99,0.99,NA,0.5623,0.5523,0.4671,0.6329,0.2093,0,0.9031,1
dm11255_01h,FBgn0032229,3,90,94,42,0.8141592920353979,0.8141592920353979,NA,0.4891,0.4882,0.3909,0.5862,0.8043,0,1.0293,1
dm11255_01h,FBgn0032222,3,55,49,42,0.712328767123288,0.712328767123288,NA,0.5288,0.5249,0.4108,0.6358,0.6557,0,0.9573,1
dm11255_01h,FBgn0016041,3,77,60,103,0.570833333333333,0.570833333333333,NA,0.562,0.5496,0.4501,0.6457,0.3194,0,0.909,1
dm11255_01h,FBgn0035020,3,72,93,75,0.6875,0.6875,NA,0.4364,0.4494,0.3551,0.5495,0.3018,0,1.1136,1
dm11255_01h,FBgn0287225,3,54,87,45,0.7580645161290319,0.7580645161290319,NA,0.38299999999999995,0.4126,0.3081,0.5324,0.1347,0,1.2044,1
dm11255_01h,FBgn0031149,3,78,2,19,0.808080808080808,0.808080808080808,NA,0.975,0.8112,0.5514,0.9159,0.0251,1,0.4806,1
dm11255_01h,FBgn0261113,3,243,226,47,0.9089147286821709,0.9089147286821709,NA,0.5181,0.5144,0.4184,0.6075,0.7394,0,0.9758,1
dm11255_01h,FBgn0031822,3,33,73,48,0.688311688311688,0.688311688311688,NA,0.3113,0.3483,0.2501,0.4627,0.013000000000000001,1,1.3836,1
dm11255_01h,FBgn0266186,3,55,37,15,0.8598130841121501,0.8598130841121501,NA,0.5978,0.5797,0.4666,0.6862,0.1582,0,0.8555,1
dm11255_01h,FBgn0040959,3,81,85,70,0.703389830508475,0.703389830508475,NA,0.488,0.4867,0.3582,0.6173,0.8325,0,1.0366,1
dm11255_01h,FBgn0040228,3,35,25,1,0.983606557377049,0.983606557377049,NA,0.5833,0.5601,0.428,0.6847,0.3594,0,0.8924,1
dm11255_01h,FBgn0010052,3,74,80,14,0.916666666666667,0.916666666666667,NA,0.4805,0.4835,0.3911,0.578,0.7222,0,1.0387,1
dm11255_01h,FBgn0027588,3,72,56,37,0.775757575757576,0.775757575757576,NA,0.5625,0.5471,0.4368,0.6506,0.376,0,0.9145,1
dm11255_01h,FBgn0027581,3,43,60,5,0.953703703703704,0.953703703703704,NA,0.4175,0.4339,0.3292,0.545,0.2296,0,1.1515,1
dm11255_01h,FBgn0033320,3,83,197,5,0.982456140350877,0.982456140350877,NA,0.2964,0.3281,0.2378,0.4505,0.0137,1,1.4483,1
dm11255_01h,FBgn0032940,3,43,46,13,0.872549019607843,0.872549019607843,NA,0.4831,0.4884,0.3742,0.6042,0.8394,0,1.0312,1
dm11255_01h,FBgn0004907,3,327,315,2099,0.23422108719445497,0.23422108719445497,NA,0.5093,0.5171,0.428,0.6041,0.6873,0,0.9701,1
dm11255_01h,FBgn0032949,3,51,74,901,0.121832358674464,0.121832358674464,NA,0.408,0.4369,0.32299999999999995,0.5619,0.295,0,1.1463,1
dm11255_01h,FBgn0027329,3,67,62,174,0.42574257425742607,0.42574257425742607,NA,0.5194,0.5103,0.3988,0.6192,0.8490000000000001,0,0.9857,1
dm11255_01h,FBgn0020443,3,73,92,65,0.7173913043478259,0.7173913043478259,NA,0.4424,0.4527,0.3549,0.5548,0.3488,0,1.1066,1
dm11255_01h,FBgn0004638,3,35,67,124,0.451327433628319,0.451327433628319,NA,0.3431,0.3756,0.2767,0.4864,0.0295,1,1.3021,1
dm11255_01h,FBgn0053113,3,27,39,606,0.0982142857142857,0.0982142857142857,NA,0.4091,0.43,0.3064,0.5623,0.2875,0,1.1649,1
dm11255_01h,FBgn0033548,3,150,434,9,0.9848229342327149,0.9848229342327149,NA,0.2568,0.2833,0.2009,0.4164,0.0086,1,1.6148,1
dm11255_01h,FBgn0033544,3,84,5,501,0.150847457627119,0.150847457627119,NA,0.9438,0.7333,0.4909,0.8817,0.0586,0,0.6063,1
dm11255_01h,FBgn0033547,3,18,56,3,0.9610389610389609,0.9610389610389609,NA,0.2432,0.3067,0.207,0.4239,0.0039,1,1.5267,1
dm11255_01h,FBgn0033540,3,210,2,9,0.9592760180995479,0.9592760180995479,NA,0.9906,0.6203,0.3719,0.8436,0.3402,0,0.7979999999999999,1
dm11255_01h,FBgn0035236,3,30,37,20,0.770114942528736,0.770114942528736,NA,0.4478,0.4622,0.3458,0.5819,0.5314,0,1.0881,1
dm11255_01h,FBgn0287767,3,87,71,569,0.21733149931224202,0.21733149931224202,NA,0.5506,0.5355,0.40700000000000003,0.6584,0.5676,0,0.9382,1
dm11255_01h,FBgn0038973,3,726,792,306,0.8322368421052628,0.8322368421052628,NA,0.4783,0.4739,0.3641,0.5885,0.6276,0,1.0614,1
dm11255_01h,FBgn0038972,3,61,16,119,0.3928571428571429,0.3928571428571429,NA,0.7922,0.716,0.5944,0.8139,0.0029,1,0.6308,1
dm11255_01h,FBgn0002773,3,211,187,7946,0.0476989453499521,0.0476989453499521,NA,0.5302,0.5275,0.4536,0.5995,0.444,0,0.9487,1
dm11255_01h,FBgn0031907,3,248,221,188,0.7138508371385079,0.7138508371385079,NA,0.5288,0.5216,0.4079,0.6305,0.6797,0,0.9634,1
dm11255_01h,FBgn0032297,3,73,76,23,0.8662790697674421,0.8662790697674421,NA,0.4899,0.4949,0.3946,0.5967,0.9168,0,1.0158,1
dm11255_01h,FBgn0262732,3,49,46,152,0.384615384615385,0.384615384615385,NA,0.5158,0.5101,0.3988,0.6201,0.8547,0,0.9861,1
dm11255_01h,FBgn0262736,3,823,896,1027,0.626001456664239,0.626001456664239,NA,0.4788,0.4788,0.4181,0.5407,0.4729,0,1.0455,1
dm11255_01h,FBgn0262734,3,123,267,766,0.337370242214533,0.337370242214533,NA,0.3154,0.3403,0.2678,0.4293,0.0034,1,1.4016,1
dm11255_01h,FBgn0037891,3,249,129,86,0.8146551724137929,0.8146551724137929,NA,0.6587,0.6477,0.569,0.7174,0.0019,1,0.7386,1
dm11255_01h,FBgn0262739,3,96,25,81,0.599009900990099,0.599009900990099,NA,0.7934,0.7293,0.6134,0.8182,0.0019,1,0.6098,1
dm11255_01h,FBgn0026666,3,42,32,9,0.891566265060241,0.891566265060241,NA,0.5676,0.5526,0.4344,0.6662,0.3751,0,0.9051,1
dm11255_01h,FBgn0034126,3,33,42,10,0.882352941176471,0.882352941176471,NA,0.44,0.4507,0.3364,0.5685,0.4064,0,1.1137,1
dm11255_01h,FBgn0000639,3,7367,7807,2102,0.8783283167399859,0.8783283167399859,NA,0.4855,0.4872,0.4177,0.557,0.6926,0,1.0286,1
dm11255_01h,FBgn0039494,3,40,21,99,0.38125,0.38125,NA,0.6557,0.6134,0.4871,0.7285,0.0776,0,0.7978,1
dm11255_01h,FBgn0283509,3,39,24,55,0.533898305084746,0.533898305084746,NA,0.619,0.5888,0.4659,0.7038,0.1514,0,0.8402,1
dm11255_01h,FBgn0019644,3,535,365,200,0.818181818181818,0.818181818181818,NA,0.5944,0.5727,0.4863,0.6509999999999999,0.0892,0,0.866,1
dm11255_01h,FBgn0266723,3,43,32,14,0.8426966292134829,0.8426966292134829,NA,0.5733,0.5564,0.4396,0.6687,0.3339,0,0.8979,1
dm11255_01h,FBgn0034877,3,890,775,857,0.660190325138779,0.660190325138779,NA,0.5345,0.5302,0.4501,0.6072,0.42100000000000004,0,0.9439,1
dm11255_01h,FBgn0034879,3,44,51,13,0.87962962962963,0.87962962962963,NA,0.4632,0.4678,0.3592,0.5786,0.5626,0,1.0744,1
dm11255_01h,FBgn0037788,3,44,41,65,0.566666666666667,0.566666666666667,NA,0.5176,0.5123,0.3966,0.6272,0.8356,0,0.9824,1
dm11255_01h,FBgn0010238,3,32,21,3,0.9464285714285708,0.9464285714285708,NA,0.6038,0.5738,0.444,0.6962,0.2598,0,0.8674,1
dm11255_01h,FBgn0010316,3,16,19,14,0.7142857142857142,0.7142857142857142,NA,0.4571,0.4735,0.3342,0.6163,0.7172,0,1.0674,1
dm11255_01h,FBgn0051862,3,288,301,3,0.994932432432432,0.994932432432432,NA,0.489,0.4804,0.3989,0.561,0.6145,0,1.0439,1
dm11255_01h,FBgn0064237,3,131,3,4,0.971014492753623,0.971014492753623,NA,0.9776,0.7747,0.4835,0.9266,0.0642,0,0.539,1
dm11255_01h,FBgn0032208,3,97,8,51,0.673076923076923,0.673076923076923,NA,0.9238,0.8240000000000001,0.6857,0.8991,0.003,1,0.4606,1
dm11255_01h,FBgn0032200,3,57,53,93,0.541871921182266,0.541871921182266,NA,0.5182,0.5189,0.4139,0.6235,0.7213,0,0.9682,1
dm11255_01h,FBgn0032202,3,117,101,43,0.835249042145594,0.835249042145594,NA,0.5367,0.5318,0.4338,0.6263,0.5038,0,0.9424,1
dm11255_01h,FBgn0002569,3,22,74,26,0.786885245901639,0.786885245901639,NA,0.2292,0.2818,0.1933,0.3885,0.001,1,1.6193,1
dm11255_01h,FBgn0002567,3,65,62,5,0.962121212121212,0.962121212121212,NA,0.5118,0.5113,0.4101,0.6123,0.8240000000000001,0,0.9826,1
dm11255_01h,FBgn0002563,3,1242,1211,2077,0.541501103752759,0.541501103752759,NA,0.5063,0.5086,0.4341,0.5828,0.8093,0,0.9857,1
dm11255_01h,FBgn0002562,3,1879,1686,676,0.8406036312190521,0.8406036312190521,NA,0.5271,0.5279,0.4639,0.59,0.3494,0,0.9473,1
dm11255_01h,FBgn0003165,3,34,43,104,0.42541436464088395,0.42541436464088395,NA,0.4416,0.4504,0.3382,0.5646,0.3895,0,1.1139,1
dm11255_01h,FBgn0035001,3,35,40,19,0.797872340425532,0.797872340425532,NA,0.4667,0.474,0.361,0.5875,0.657,0,1.0616,1
dm11255_01h,FBgn0261276,3,74,39,12,0.904,0.904,NA,0.6549,0.6296,0.5217,0.7272,0.0224,1,0.7695,1
dm11255_01h,FBgn0261277,3,28,16,11,0.8,0.8,NA,0.6364,0.5931,0.4563,0.7207,0.179,0,0.8337,1
dm11255_01h,FBgn0261270,3,54,51,47,0.6907894736842111,0.6907894736842111,NA,0.5143,0.5134,0.39799999999999996,0.6291,0.8175,0,0.9802,1
dm11255_01h,FBgn0031836,3,54,71,37,0.7716049382716049,0.7716049382716049,NA,0.43200000000000005,0.4461,0.3487,0.5484,0.2898,0,1.1216,1
dm11255_01h,FBgn0031830,3,1665,1595,363,0.8998067899530781,0.8998067899530781,NA,0.5107,0.5133,0.4552,0.5708,0.6261,0,0.9754,1
dm11255_01h,FBgn0034663,3,141,625,913,0.456223942823109,0.456223942823109,NA,0.1841,0.2333,0.1581,0.3631,0.0025,1,1.8483,1
dm11255_01h,FBgn0034662,3,146,134,13,0.9556313993174058,0.9556313993174058,NA,0.5214,0.5214,0.4311,0.6095,0.618,0,0.9618,1
dm11255_01h,FBgn0034664,3,496,538,22,0.979166666666667,0.979166666666667,NA,0.4797,0.4805,0.4154,0.5476,0.5339,0,1.0423,1
dm11255_01h,FBgn0015221,3,405,496,493,0.646341463414634,0.646341463414634,NA,0.4495,0.4598,0.3693,0.5558,0.3711,0,1.0896,1
dm11255_01h,FBgn0038172,3,39,38,3,0.9625,0.9625,NA,0.5065,0.5027,0.3859,0.6192,0.9634,0,1.0018,1
dm11255_01h,FBgn0038179,3,30,26,12,0.823529411764706,0.823529411764706,NA,0.5357,0.5263,0.3923,0.6562,0.6929,0,0.9567,1
dm11255_01h,FBgn0030786,3,68,51,23,0.838028169014085,0.838028169014085,NA,0.5714,0.5473,0.4363,0.6514,0.3827,0,0.9142,1
dm11255_01h,FBgn0265356,3,41,46,497,0.14897260273972598,0.14897260273972598,NA,0.4713,0.484,0.3623,0.6088,0.7911,0,1.0415,1
dm11255_01h,FBgn0011695,3,1546,1441,54,0.9822426833278531,0.9822426833278531,NA,0.5176,0.5123,0.4469,0.5765,0.6756,0,0.9777,1
dm11255_01h,FBgn0051673,3,104,70,25,0.8743718592964821,0.8743718592964821,NA,0.5977,0.5793,0.4727,0.6761,0.1307,0,0.8557,1
dm11255_01h,FBgn0039776,3,49,94,21,0.871951219512195,0.871951219512195,NA,0.3427,0.3704,0.2764,0.4779,0.0231,1,1.3159,1
dm11255_01h,FBgn0039777,3,104,26,102,0.5603448275862071,0.5603448275862071,NA,0.8,0.7028,0.5169,0.8214,0.0367,1,0.6534,1
dm11255_01h,FBgn0037643,3,108,169,841,0.247763864042934,0.247763864042934,NA,0.3899,0.4069,0.3215,0.5022,0.0548,0,1.2148,1
dm11255_01h,FBgn0037313,3,38,52,153,0.37037037037037,0.37037037037037,NA,0.4222,0.4459,0.3235,0.5771,0.3979,0,1.1267,1
dm11255_01h,FBgn0000150,3,4435,4344,549,0.941144939965695,0.941144939965695,NA,0.5052,0.5077,0.4512,0.5643,0.7685,0,0.9862,1
dm11255_01h,FBgn0000153,3,46,12,101,0.364779874213837,0.364779874213837,NA,0.7931,0.7077,0.5794,0.8121,0.0046,1,0.644,1
dm11255_01h,FBgn0004921,3,175,177,128,0.733333333333333,0.733333333333333,NA,0.4972,0.4988,0.4174,0.5811,0.9728,0,1.006,1
dm11255_01h,FBgn0004926,3,118,118,489,0.32551724137931,0.32551724137931,NA,0.5,0.5048,0.3811,0.6284,0.9373,0,0.9984,1
dm11255_01h,FBgn0053138,3,682,642,49,0.964311726147123,0.964311726147123,NA,0.5151,0.5169,0.4525,0.5796,0.5756,0,0.9687,1
dm11255_01h,FBgn0033523,3,36,40,21,0.7835051546391751,0.7835051546391751,NA,0.4737,0.4861,0.3685,0.6076,0.8129,0,1.0365,1
dm11255_01h,FBgn0033521,3,52,88,1061,0.116569525395504,0.116569525395504,NA,0.3714,0.3989,0.2997,0.5086,0.069,0,1.2384,1
dm11255_01h,FBgn0033520,3,309,15,609,0.347266881028939,0.347266881028939,NA,0.9537,0.7478,0.4826,0.9112,0.0665,0,0.5832,1
dm11255_01h,FBgn0030239,3,109,94,227,0.4720930232558139,0.4720930232558139,NA,0.5369,0.5318,0.433,0.6274,0.5072,0,0.9424,1
dm11255_01h,FBgn0035252,3,156,127,8,0.9725085910652921,0.9725085910652921,NA,0.5512,0.5449,0.4575,0.6291,0.2905,0,0.9168,1
dm11255_01h,FBgn0028689,3,184,209,291,0.5745614035087719,0.5745614035087719,NA,0.4682,0.4723,0.3911,0.556,0.4934,0,1.0612,1
dm11255_01h,FBgn0062961,3,139,40,47,0.7920353982300891,0.7920353982300891,NA,0.7765,0.7120000000000001,0.5875,0.8009,0.0052,1,0.6371,1
dm11255_01h,FBgn0002719,3,126,129,638,0.28555431131019,0.28555431131019,NA,0.4941,0.4967,0.3727,0.6215,0.9536,0,1.0151,1
dm11255_01h,FBgn0085234,3,65,69,6,0.957142857142857,0.957142857142857,NA,0.4851,0.4879,0.381,0.5956,0.8182,0,1.0312,1
dm11255_01h,FBgn0023477,3,441,449,1119,0.44300647088103495,0.44300647088103495,NA,0.4955,0.4956,0.3792,0.6115,0.9388,0,1.0162,1
dm11255_01h,FBgn0265298,3,59,44,141,0.422131147540984,0.422131147540984,NA,0.5728,0.5527,0.4367,0.6619,0.3556,0,0.9046,1
dm11255_01h,FBgn0265297,3,806,865,6880,0.19541574084902302,0.19541574084902302,NA,0.4823,0.4829,0.4159,0.5509,0.5939,0,1.0373,1
dm11255_01h,FBgn0003449,3,74,85,13,0.9244186046511629,0.9244186046511629,NA,0.4654,0.469,0.3706,0.569,0.5324,0,1.0704,1
dm11255_01h,FBgn0039161,3,131,150,279,0.501785714285714,0.501785714285714,NA,0.4662,0.4725,0.3746,0.5751,0.5721,0,1.0629,1
dm11255_01h,FBgn0039163,3,38,37,63,0.543478260869565,0.543478260869565,NA,0.5067,0.4978,0.3592,0.6354,0.9753,0,1.0151,1
dm11255_01h,FBgn0031310,3,20,76,23,0.80672268907563,0.80672268907563,NA,0.2083,0.2674,0.1817,0.3721,0.0006,1,1.68,1
dm11255_01h,FBgn0000382,3,33,56,103,0.4635416666666671,0.4635416666666671,NA,0.3708,0.413,0.3029,0.5363,0.1533,0,1.2045,1
dm11255_01h,FBgn0011202,3,28,29,63,0.475,0.475,NA,0.4912,0.4936,0.3505,0.6364,0.9279,0,1.0246,1
dm11255_01h,FBgn0000253,3,605,580,1345,0.468379446640316,0.468379446640316,NA,0.5105,0.5055,0.4246,0.5855,0.8844,0,0.9923,1
dm11255_01h,FBgn0283521,3,126,118,368,0.39869281045751603,0.39869281045751603,NA,0.5164,0.5182,0.4367,0.5992,0.6566,0,0.9674,1
dm11255_01h,FBgn0085370,3,15,32,28,0.626666666666667,0.626666666666667,NA,0.3191,0.3779,0.2586,0.5117,0.0725,0,1.3018,1
dm11255_01h,FBgn0034509,3,131,103,344,0.40484429065743893,0.40484429065743893,NA,0.5598,0.5469,0.4349,0.653,0.3883,0,0.9151,1
dm11255_01h,FBgn0034500,3,47,47,2,0.979166666666667,0.979166666666667,NA,0.5,0.5008,0.3899,0.6122,0.9894,0,1.005,1
dm11255_01h,FBgn0034501,3,63,50,348,0.245119305856833,0.245119305856833,NA,0.5575,0.5461,0.4312,0.6553,0.4118,0,0.9168,1
dm11255_01h,FBgn0038349,3,55,78,1,0.9925373134328359,0.9925373134328359,NA,0.4135,0.43200000000000005,0.3297,0.5428,0.2077,0,1.1556,1
dm11255_01h,FBgn0002921,3,139,129,537,0.332919254658385,0.332919254658385,NA,0.5187,0.5138,0.4307,0.5959,0.7359,0,0.976,1
dm11255_01h,FBgn0004507,3,429,732,988,0.54025127966496,0.54025127966496,NA,0.3695,0.3766,0.2917,0.4797,0.0242,1,1.2963,1
