comparison,FEATURE_ID,dm11037_01h_num_reps,dm11037_38d_num_reps,counts_dm11037_01h_g1,counts_dm11037_01h_g2,counts_dm11037_01h_both,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm11037_01h_g1,prior_dm11037_01h_g2,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm11037_01h_sampleprop,dm11037_01h_theta,dm11037_01h_q025,dm11037_01h_q975,dm11037_01h_Bayes_evidence,dm11037_01h_AI_decision,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm11037_01h_vs_dm11037_38d,FBgn0022023,3,3,81,100,192,737,1724,568,0.48525469168900803,0.48525469168900803,0.8124793661274351,0.8124793661274351,0.0831,0.4475,0.4612,0.3492,0.5802,0.4976,0,0.2995,0.3314,0.2539,0.4295,0.0029,1,1.0897,1.4319,1
dm11037_01h_vs_dm11037_38d,FBgn0022027,3,3,33,30,9,119,171,38,0.875,0.875,0.884146341463415,0.884146341463415,0.2818,0.5238,0.5189,0.3842,0.6524,0.762,0,0.4103,0.4271,0.3303,0.5354,0.1591,0,0.9715,1.1667,1
dm11037_01h_vs_dm11037_38d,FBgn0040321,3,3,152,122,1,875,740,23,0.996363636363636,0.996363636363636,0.9859584859584859,0.9859584859584859,0.7402,0.5547,0.5526,0.4723,0.6294,0.1927,0,0.5418,0.5365,0.4722,0.5992,0.242,0,0.9021,0.9312,1
dm11037_01h_vs_dm11037_38d,FBgn0038438,3,3,25,31,20,193,268,52,0.736842105263158,0.736842105263158,0.898635477582846,0.898635477582846,0.588,0.4464,0.4607,0.3421,0.584,0.5187,0,0.4187,0.4221,0.3503,0.4979,0.0453,1,1.0919,1.1747,1
dm11037_01h_vs_dm11037_38d,FBgn0037678,3,3,30,45,190,175,176,556,0.283018867924528,0.283018867924528,0.38699007717750805,0.38699007717750805,0.3613,0.4,0.4239,0.3181,0.5346,0.1751,0,0.4986,0.4869,0.4056,0.5669,0.7440000000000001,0,1.1761,1.0304,1
dm11037_01h_vs_dm11037_38d,FBgn0035110,3,3,29,25,2,151,137,42,0.9642857142857142,0.9642857142857142,0.8727272727272729,0.8727272727272729,0.9911,0.537,0.5225,0.397,0.6479,0.7247,0,0.5243,0.5232,0.4391,0.6068,0.5627,0,0.9633,0.9577,1
dm11037_01h_vs_dm11037_38d,FBgn0034191,3,3,14,22,4,76,173,7,0.9,0.9,0.97265625,0.97265625,0.3542,0.3889,0.4376,0.2926,0.5906,0.4144,0,0.3052,0.3497,0.2511,0.4764,0.026000000000000002,1,1.1517,1.3811,1
dm11037_01h_vs_dm11037_38d,FBgn0034199,3,3,104,178,273,417,924,595,0.5081081081081079,0.5081081081081079,0.692665289256198,0.692665289256198,0.4122,0.3688,0.4101,0.3045,0.5324,0.1304,0,0.311,0.3508,0.2601,0.4593,0.0133,1,1.2111,1.3741,1
dm11037_01h_vs_dm11037_38d,FBgn0034198,3,3,92,136,7,1935,2045,73,0.970212765957447,0.970212765957447,0.981988650382433,0.981988650382433,0.2082,0.4035,0.4221,0.3408,0.5124,0.086,0,0.4862,0.4885,0.4255,0.5536,0.71,0,1.1762,1.0254,1
dm11037_01h_vs_dm11037_38d,FBgn0038752,3,3,52,49,0,75,111,33,0.5,0.5,0.849315068493151,0.849315068493151,0.7898,0.5149,0.5054,0.3242,0.6849,0.9498,0,0.4032,0.4705,0.2832,0.6728,0.7613,0,1.0075,1.087,1
dm11037_01h_vs_dm11037_38d,FBgn0038916,3,3,200,313,19,44,68,4,0.9642857142857142,0.9642857142857142,0.96551724137931,0.96551724137931,0.6864,0.3899,0.4145,0.3086,0.5408,0.158,0,0.3929,0.4487,0.3215,0.5883,0.4391,0,1.2001,1.1214,1
dm11037_01h_vs_dm11037_38d,FBgn0036623,3,3,46,37,76,700,1096,525,0.5220125786163521,0.5220125786163521,0.7738043946574749,0.7738043946574749,0.0238,0.5542,0.542,0.4341,0.649,0.4442,0,0.3898,0.3965,0.3411,0.4585,0.0016,1,0.9241,1.2368,1
dm11037_01h_vs_dm11037_38d,FBgn0020385,3,3,220,201,37,1632,1610,146,0.9192139737991271,0.9192139737991271,0.9569067296340021,0.9569067296340021,0.7458,0.5226,0.5195,0.4485,0.5889,0.5736,0,0.5034,0.5056,0.4499,0.5606,0.8273,0,0.9641,0.9904,1
dm11037_01h_vs_dm11037_38d,FBgn0039835,3,3,43,33,100,142,172,92,0.43181818181818205,0.43181818181818205,0.773399014778325,0.773399014778325,0.28,0.5658,0.5456,0.4205,0.6625,0.4558,0,0.4522,0.4609,0.3651,0.5631,0.42200000000000004,0,0.9187,1.0879,1
dm11037_01h_vs_dm11037_38d,FBgn0036806,3,3,43,68,13,241,238,23,0.895161290322581,0.895161290322581,0.954183266932271,0.954183266932271,0.1536,0.3874,0.4094,0.3133,0.5099,0.0736,0,0.5031,0.4984,0.4234,0.5712,0.9729,0,1.2098,1.0059,1
dm11037_01h_vs_dm11037_38d,FBgn0051233,3,3,59,76,261,149,135,245,0.340909090909091,0.340909090909091,0.5368620037807179,0.5368620037807179,0.2031,0.43700000000000006,0.4481,0.3548,0.544,0.2927,0,0.5246,0.5298,0.4461,0.6114,0.4609,0,1.1163,0.9451,1
dm11037_01h_vs_dm11037_38d,FBgn0026562,3,3,744,19,701,4686,318,3289,0.521174863387978,0.521174863387978,0.603400458217774,0.603400458217774,0.7442,0.9751,0.6384,0.4056,0.843,0.2416,0,0.9365,0.6836,0.4542,0.8582,0.1111,0,0.764,0.6871,1
dm11037_01h_vs_dm11037_38d,FBgn0260860,3,3,15,31,32,185,205,23,0.58974358974359,0.58974358974359,0.944309927360775,0.944309927360775,0.34,0.3261,0.3899,0.2641,0.529,0.1156,0,0.4744,0.4688,0.3797,0.5607,0.4853,0,1.2705,1.0698,1
dm11037_01h_vs_dm11037_38d,FBgn0032871,3,3,15,24,14,74,91,23,0.735849056603774,0.735849056603774,0.8776595744680851,0.8776595744680851,0.774,0.3846,0.4293,0.2992,0.5642,0.3016,0,0.4485,0.4517,0.3608,0.5469,0.3089,0,1.1677,1.1079999999999999,1
dm11037_01h_vs_dm11037_38d,FBgn0034142,3,3,76,77,10,185,213,141,0.938650306748466,0.938650306748466,0.738404452690167,0.738404452690167,0.6233,0.4967,0.4943,0.3989,0.5897,0.902,0,0.4648,0.4648,0.3849,0.5453,0.3611,0,1.0165,1.0771,1
dm11037_01h_vs_dm11037_38d,FBgn0003863,3,3,1486,500,85,39089,10942,1825,0.9589570255915021,0.9589570255915021,0.9648063869176179,0.9648063869176179,0.2504,0.7482,0.7385,0.6918,0.7783,0.0,1,0.7813,0.7698,0.7286,0.8012,0.0,1,0.5952,0.5468,1
dm11037_01h_vs_dm11037_38d,FBgn0003867,3,3,40,31,201,251,253,574,0.26102941176470607,0.26102941176470607,0.46753246753246797,0.46753246753246797,0.5149,0.5634,0.5456,0.4302,0.6584,0.4329,0,0.498,0.5002,0.4221,0.578,0.998,0,0.9179,1.0029,1
dm11037_01h_vs_dm11037_38d,FBgn0035473,3,3,53,59,224,349,302,284,0.33333333333333304,0.33333333333333304,0.6962566844919791,0.6962566844919791,0.3462,0.4732,0.4787,0.3865,0.5735,0.6616,0,0.5361,0.5334,0.4696,0.597,0.3036,0,1.0489,0.9371,1
dm11037_01h_vs_dm11037_38d,FBgn0035471,3,3,126,113,25,3965,3942,292,0.90530303030303,0.90530303030303,0.9643859007196001,0.9643859007196001,0.6249,0.5272,0.5242,0.4489,0.6016,0.5364,0,0.5015,0.5014,0.4498,0.5528,0.9449,0,0.9554,0.9985,1
dm11037_01h_vs_dm11037_38d,FBgn0035476,3,3,128,190,44,74,123,14,0.878453038674033,0.878453038674033,0.9336492890995258,0.9336492890995258,0.7582,0.4025,0.4124,0.3412,0.4885,0.0273,1,0.3756,0.3949,0.3118,0.4838,0.0253,1,1.1986,1.2453,1
dm11037_01h_vs_dm11037_38d,FBgn0034419,3,3,37,38,4,205,151,19,0.949367088607595,0.949367088607595,0.949333333333333,0.949333333333333,0.2747,0.4933,0.4957,0.3844,0.6067,0.9431,0,0.5758,0.5702,0.4944,0.6442,0.07200000000000001,0,1.0154,0.8702,1
dm11037_01h_vs_dm11037_38d,FBgn0036920,3,3,25,18,35,89,96,68,0.5512820512820511,0.5512820512820511,0.731225296442688,0.731225296442688,0.4133,0.5814,0.5506,0.4142,0.6792,0.4589,0,0.4811,0.4823,0.3888,0.578,0.6947,0,0.9105,1.0413,1
dm11037_01h_vs_dm11037_38d,FBgn0036921,3,3,80,93,81,270,256,209,0.681102362204724,0.681102362204724,0.7156462585034008,0.7156462585034008,0.4496,0.4624,0.4664,0.376,0.5595,0.47,0,0.5133,0.5124,0.4325,0.5915,0.738,0,1.0752,0.9785,1
dm11037_01h_vs_dm11037_38d,FBgn0024320,3,3,34,36,24,124,129,37,0.74468085106383,0.74468085106383,0.872413793103448,0.872413793103448,0.9871,0.4857,0.4908,0.3703,0.6157,0.8762,0,0.4901,0.4915,0.3968,0.5877,0.8507,0,1.0269,1.022,1
dm11037_01h_vs_dm11037_38d,FBgn0263776,3,3,67,70,28,285,326,107,0.83030303030303,0.83030303030303,0.850974930362117,0.850974930362117,0.7642,0.4891,0.4888,0.3937,0.5841,0.8193,0,0.4664,0.47100000000000003,0.4015,0.5421,0.3938,0,1.0278,1.0628,1
dm11037_01h_vs_dm11037_38d,FBgn0284243,3,3,228,193,951,1387,999,1557,0.306851311953353,0.306851311953353,0.6051230027897541,0.6051230027897541,0.4773,0.5416,0.5394,0.4594,0.6174,0.3184,0,0.5813,0.5753,0.5075,0.6389,0.0333,1,0.9267,0.8607,1
dm11037_01h_vs_dm11037_38d,FBgn0000565,3,3,77,80,6,606,679,164,0.96319018404908,0.96319018404908,0.8868184955141479,0.8868184955141479,0.8340000000000001,0.4904,0.494,0.3719,0.6159,0.9231,0,0.4716,0.4769,0.3735,0.5833,0.6387,0,1.0203,1.054,1
dm11037_01h_vs_dm11037_38d,FBgn0000567,3,3,26,22,83,101,106,122,0.36641221374045796,0.36641221374045796,0.629179331306991,0.629179331306991,0.6267,0.5417,0.5261,0.3981,0.6494,0.6789,0,0.4879,0.4883,0.4005,0.5759,0.7827,0,0.9564,1.0281,1
dm11037_01h_vs_dm11037_38d,FBgn0000566,3,3,80,109,142,259,254,93,0.570996978851964,0.570996978851964,0.846534653465347,0.846534653465347,0.1862,0.4233,0.4353,0.3542,0.5177,0.1253,0,0.5049,0.5058,0.4394,0.5721,0.8593,0,1.1443,0.9908,1
dm11037_01h_vs_dm11037_38d,FBgn0000568,3,3,26,16,166,466,464,1050,0.20192307692307698,0.20192307692307698,0.46969696969697,0.46969696969697,0.2913,0.619,0.5787,0.4491,0.7044,0.2442,0,0.5011,0.5017,0.4443,0.5592,0.9504,0,0.8587,0.9983,1
dm11037_01h_vs_dm11037_38d,FBgn0010612,3,3,2007,2000,34,10208,10193,128,0.991586241029448,0.991586241029448,0.99376491792099,0.99376491792099,0.9520000000000001,0.5009,0.5007,0.4482,0.5537,0.9753,0,0.5004,0.4985,0.4492,0.5455,0.9471,0,0.9999,1.0043,1
dm11037_01h_vs_dm11037_38d,FBgn0034057,3,3,27,37,2,173,176,2,0.96969696969697,0.96969696969697,0.994301994301994,0.994301994301994,0.4616,0.4219,0.4415,0.3296,0.5603,0.326,0,0.4957,0.4923,0.4118,0.5701,0.8493,0,1.1351,1.0190000000000001,1
dm11037_01h_vs_dm11037_38d,FBgn0034051,3,3,25,15,22,256,155,71,0.6451612903225811,0.6451612903225811,0.8526970954356851,0.8526970954356851,0.6838,0.625,0.5826,0.4499,0.7075,0.2156,0,0.6229,0.6131,0.5372,0.6803,0.008,1,0.8518,0.7958,1
dm11037_01h_vs_dm11037_38d,FBgn0034059,3,3,55,39,78,406,365,222,0.546511627906977,0.546511627906977,0.776435045317221,0.776435045317221,0.5022,0.5851,0.5637,0.4578,0.6633,0.2291,0,0.5266,0.5233,0.4571,0.5867,0.4789,0,0.8836,0.9564,1
dm11037_01h_vs_dm11037_38d,FBgn0051004,3,3,24,32,50,71,87,42,0.5283018867924529,0.5283018867924529,0.79,0.79,0.6302,0.4286,0.4514,0.3292,0.5788,0.4462,0,0.4494,0.4917,0.3879,0.6042,0.8629,0,1.1138,1.0232,1
dm11037_01h_vs_dm11037_38d,FBgn0051005,3,3,31,49,8,95,101,34,0.9090909090909091,0.9090909090909091,0.852173913043478,0.852173913043478,0.4209,0.3875,0.4185,0.3092,0.5368,0.1573,0,0.4847,0.4773,0.3829,0.5681,0.6313,0,1.1901,1.0515,1
dm11037_01h_vs_dm11037_38d,FBgn0050359,3,3,55,102,820,208,279,358,0.160696008188332,0.160696008188332,0.576331360946746,0.576331360946746,0.3071,0.3503,0.3736,0.2843,0.4748,0.0178,1,0.4271,0.4374,0.3583,0.5219,0.1313,0,1.3054,1.1393,1
dm11037_01h_vs_dm11037_38d,FBgn0261872,3,3,68,0,17,115,2,70,0.8,0.8,0.6256684491978609,0.6256684491978609,0.726,1.0,0.6077,0.3608,0.8508,0.3838,0,0.9829,0.6541,0.4033,0.8952,0.2211,0,0.8206,0.7387,1
dm11037_01h_vs_dm11037_38d,FBgn0262160,3,3,33,49,83,1330,1236,482,0.496969696969697,0.496969696969697,0.841863517060367,0.841863517060367,0.1333,0.4024,0.4231,0.3206,0.532,0.1609,0,0.5183,0.5153,0.457,0.5718,0.5647,0,1.1772,0.9714,1
dm11037_01h_vs_dm11037_38d,FBgn0053926,3,3,44,1,12,2134,18,140,0.7894736842105259,0.7894736842105259,0.9389179755671899,0.9389179755671899,0.7191,0.9778,0.5696,0.3392,0.7809,0.5542,0,0.9916,0.6253,0.3886,0.8278,0.2969,0,0.8891,0.7876,1
dm11037_01h_vs_dm11037_38d,FBgn0036101,3,3,265,617,242,156,273,40,0.784697508896797,0.784697508896797,0.9147121535181241,0.9147121535181241,0.27,0.3005,0.3309,0.2465,0.4372,0.0047,1,0.3636,0.4074,0.3075,0.5211,0.0998,0,1.4356,1.2167,1
dm11037_01h_vs_dm11037_38d,FBgn0036106,3,3,584,617,1190,1734,1810,1510,0.502300292764534,0.502300292764534,0.701226751088247,0.701226751088247,0.98,0.4863,0.4871,0.4005,0.5752,0.7647,0,0.4893,0.488,0.4071,0.5705,0.7489,0,1.0304,1.028,1
dm11037_01h_vs_dm11037_38d,FBgn0040723,3,3,158,63,47,644,113,422,0.8246268656716421,0.8246268656716421,0.642069550466497,0.642069550466497,0.6216,0.7149,0.5456,0.335,0.7415,0.6673,0,0.8507,0.6178,0.4085,0.7981,0.2691,0,0.9315,0.7977,1
dm11037_01h_vs_dm11037_38d,FBgn0038256,3,3,39,32,71,532,538,303,0.5,0.5,0.77931536780772,0.77931536780772,0.5578,0.5493,0.5358,0.4245,0.6449,0.53,0,0.4972,0.4971,0.4374,0.5559,0.9193,0,0.9362,1.0077,1
dm11037_01h_vs_dm11037_38d,FBgn0038250,3,3,36,31,110,216,218,79,0.37853107344632797,0.37853107344632797,0.846003898635478,0.846003898635478,0.6989,0.5373,0.5273,0.4136,0.6389,0.64,0,0.4977,0.5004,0.429,0.5709,0.9884,0,0.9527,1.0017,1
dm11037_01h_vs_dm11037_38d,FBgn0052521,3,3,73,57,188,1074,971,767,0.408805031446541,0.408805031446541,0.72724039829303,0.72724039829303,0.6002,0.5615,0.5509,0.4576,0.6409999999999999,0.2704,0,0.5252,0.5233,0.4663,0.578,0.3904,0,0.9061,0.9559,1
dm11037_01h_vs_dm11037_38d,FBgn0015245,3,3,69,68,167,491,372,279,0.4506578947368421,0.4506578947368421,0.75569176882662,0.75569176882662,0.3702,0.5036,0.5083,0.4118,0.6058,0.8702,0,0.5689,0.5617,0.4907,0.6279,0.0796,0,0.9882,0.8851,1
dm11037_01h_vs_dm11037_38d,FBgn0028325,3,3,294,271,25,1694,1642,250,0.9576271186440679,0.9576271186440679,0.930284439486893,0.930284439486893,0.8087,0.5204,0.5186,0.456,0.5804,0.5491,0,0.5078,0.5087,0.4562,0.5582,0.7013,0,0.9653,0.9839,1
dm11037_01h_vs_dm11037_38d,FBgn0028327,3,3,32,41,191,457,502,491,0.276515151515151,0.276515151515151,0.661379310344828,0.661379310344828,0.6982,0.4384,0.4551,0.3427,0.5678,0.4338,0,0.4765,0.4808,0.4174,0.5484,0.5458,0,1.1032,1.0417,1
dm11037_01h_vs_dm11037_38d,FBgn0032482,3,3,51,52,143,1013,1117,725,0.41869918699187003,0.41869918699187003,0.746059544658494,0.746059544658494,0.7342,0.4951,0.4968,0.39399999999999996,0.5972,0.9438,0,0.4756,0.4771,0.4172,0.54,0.4289,0,1.0119,1.0491,1
dm11037_01h_vs_dm11037_38d,FBgn0032487,3,3,18,19,3,65,78,7,0.925,0.925,0.953333333333333,0.953333333333333,0.7058,0.4865,0.4942,0.3469,0.637,0.9447,0,0.4545,0.4596,0.3473,0.5752,0.47600000000000003,0,1.0237,1.0933,1
dm11037_01h_vs_dm11037_38d,FBgn0032488,3,3,23,25,4,60,91,4,0.923076923076923,0.923076923076923,0.9741935483870972,0.9741935483870972,0.38,0.4792,0.4842,0.3501,0.618,0.8089,0,0.3974,0.4108,0.3146,0.5205,0.1011,0,1.0429,1.2071,1
dm11037_01h_vs_dm11037_38d,FBgn0053181,3,3,24,20,58,127,163,225,0.431372549019608,0.431372549019608,0.563106796116505,0.563106796116505,0.3227,0.5455,0.5268,0.3908,0.66,0.6998,0,0.4379,0.4445,0.3536,0.5422,0.2387,0,0.9562,1.1242,1
dm11037_01h_vs_dm11037_38d,FBgn0003502,3,3,37,35,34,131,148,111,0.679245283018868,0.679245283018868,0.7153846153846151,0.7153846153846151,0.6091,0.5139,0.5075,0.3939,0.6178,0.9059999999999999,0,0.4695,0.4714,0.3927,0.5527,0.4764,0,0.9918,1.0628,1
dm11037_01h_vs_dm11037_38d,FBgn0003053,3,3,27,39,33,224,252,220,0.666666666666667,0.666666666666667,0.683908045977011,0.683908045977011,0.5362,0.4091,0.4329,0.3233,0.5496,0.2476,0,0.4706,0.4738,0.4034,0.5448,0.4549,0,1.1548,1.0569,1
dm11037_01h_vs_dm11037_38d,FBgn0035283,3,3,59,5,5,374,114,76,0.927536231884058,0.927536231884058,0.865248226950355,0.865248226950355,0.3862,0.9219,0.7875,0.6557,0.877,0.0024,1,0.7664,0.7329,0.6192,0.8032,0.0024,1,0.5188,0.6042,1
dm11037_01h_vs_dm11037_38d,FBgn0035285,3,3,28,32,105,200,249,751,0.36363636363636404,0.36363636363636404,0.3741666666666671,0.3741666666666671,0.7053,0.4667,0.4753,0.3607,0.5905,0.6736,0,0.4454,0.4488,0.382,0.5174,0.1473,0,1.0591,1.1115,1
dm11037_01h_vs_dm11037_38d,FBgn0030502,3,3,39,33,62,195,200,798,0.5373134328358211,0.5373134328358211,0.331098072087175,0.331098072087175,0.6018,0.5417,0.5318,0.4179,0.6457,0.5787,0,0.4937,0.4978,0.4243,0.5715,0.9496,0,0.9439,1.0072,1
dm11037_01h_vs_dm11037_38d,FBgn0010235,3,3,28,45,36,199,223,33,0.669724770642202,0.669724770642202,0.927472527472528,0.927472527472528,0.4033,0.3836,0.4152,0.3048,0.5286,0.1424,0,0.4716,0.4719,0.3991,0.5456,0.4389,0,1.1981,1.0611,1
dm11037_01h_vs_dm11037_38d,FBgn0011289,3,3,53,70,18,338,409,84,0.8723404255319149,0.8723404255319149,0.8989169675090251,0.8989169675090251,0.8696,0.4309,0.4492,0.3528,0.5493,0.3007,0,0.4525,0.4589,0.3887,0.5302,0.2416,0,1.1143,1.0892,1
dm11037_01h_vs_dm11037_38d,FBgn0035272,3,3,16,25,61,87,121,178,0.401960784313726,0.401960784313726,0.538860103626943,0.538860103626943,0.9684,0.3902,0.4298,0.3076,0.5606,0.282,0,0.4183,0.4267,0.3438,0.5136,0.098,0,1.1652,1.165,1
dm11037_01h_vs_dm11037_38d,FBgn0259209,3,3,127,140,3501,345,448,8363,0.0708598726114649,0.0708598726114649,0.086609873307121,0.086609873307121,0.3836,0.4757,0.4788,0.4045,0.5539,0.5564,0,0.4351,0.4374,0.3784,0.4975,0.0429,1,1.0465,1.1369,1
dm11037_01h_vs_dm11037_38d,FBgn0284245,3,3,12546,12523,890,79817,90244,11864,0.9657151662236599,0.9657151662236599,0.934786313041088,0.934786313041088,0.5616,0.5005,0.4989,0.4314,0.5665,0.976,0,0.4693,0.4728,0.4076,0.5411,0.4013,0,1.0044,1.0587,1
dm11037_01h_vs_dm11037_38d,FBgn0032101,3,3,78,66,17,252,316,36,0.8944099378881991,0.8944099378881991,0.9403973509933778,0.9403973509933778,0.1707,0.5417,0.5319,0.4354,0.6252,0.5031,0,0.4437,0.4488,0.3791,0.523,0.1507,0,0.9420000000000001,1.1119,1
dm11037_01h_vs_dm11037_38d,FBgn0004055,3,3,18,20,23,77,93,35,0.6229508196721311,0.6229508196721311,0.8292682926829269,0.8292682926829269,0.7424,0.4737,0.4852,0.3556,0.6184,0.8284,0,0.4529,0.4589,0.3664,0.5589,0.3944,0,1.0406,1.0921,1
dm11037_01h_vs_dm11037_38d,FBgn0004057,3,3,57,66,126,519,618,343,0.4939759036144579,0.4939759036144579,0.768243243243243,0.768243243243243,0.8640000000000001,0.4634,0.4689,0.3735,0.5659,0.5278,0,0.4565,0.4591,0.39899999999999997,0.5221,0.1862,0,1.0701,1.0879,1
dm11037_01h_vs_dm11037_38d,FBgn0020513,3,3,125,107,2776,3139,3119,20900,0.0771276595744681,0.0771276595744681,0.23042933942116503,0.23042933942116503,0.58,0.5388,0.5313,0.4468,0.6133,0.4438,0,0.5016,0.5037,0.4437,0.5627,0.8878,0,0.9422,0.9944,1
dm11037_01h_vs_dm11037_38d,FBgn0003884,3,3,871,789,504,2123,2439,654,0.7670979667282809,0.7670979667282809,0.874616564417178,0.874616564417178,0.1069,0.5247,0.5235,0.474,0.573,0.3442,0,0.4654,0.4665,0.4195,0.5142,0.1658,0,0.9551,1.0708,1
dm11037_01h_vs_dm11037_38d,FBgn0030114,3,3,42,40,465,38,38,130,0.14990859232175502,0.14990859232175502,0.368932038834951,0.368932038834951,0.9033,0.5122,0.5086,0.3963,0.6177,0.88,0,0.5,0.4997,0.3929,0.6083,0.9973,0,0.9894,1.0070000000000001,1
dm11037_01h_vs_dm11037_38d,FBgn0259682,3,3,49,8,152,2680,292,1973,0.272727272727273,0.272727272727273,0.601011122345804,0.601011122345804,0.008,0.8596,0.7537,0.6383,0.8454,0.0007,1,0.9017,0.8837,0.8363,0.9104,0.0,1,0.5716,0.36200000000000004,1
dm11037_01h_vs_dm11037_38d,FBgn0035631,3,3,85,93,69,440,529,81,0.720647773279352,0.720647773279352,0.9228571428571429,0.9228571428571429,0.6576,0.4775,0.4816,0.3973,0.5670000000000001,0.6669,0,0.4541,0.4574,0.3982,0.5179,0.1567,0,1.0418,1.0915,1
dm11037_01h_vs_dm11037_38d,FBgn0035630,3,3,84,125,131,556,568,226,0.614705882352941,0.614705882352941,0.832592592592593,0.832592592592593,0.0982,0.4019,0.4101,0.33299999999999996,0.4897,0.026000000000000002,1,0.4947,0.4942,0.4342,0.5531,0.8364,0,1.205,1.0135,1
dm11037_01h_vs_dm11037_38d,FBgn0002593,3,3,2889,5101,1184,21466,37171,12199,0.8709396119468059,0.8709396119468059,0.8277853069060931,0.8277853069060931,0.9649,0.3616,0.4133,0.2954,0.5505,0.1873,0,0.3661,0.4104,0.2937,0.5442,0.1716,0,1.2059,1.2129,1
dm11037_01h_vs_dm11037_38d,FBgn0034001,3,3,24,27,39,170,177,91,0.566666666666667,0.566666666666667,0.792237442922374,0.792237442922374,0.8804,0.4706,0.4808,0.3553,0.6042,0.7647,0,0.4899,0.4913,0.4164,0.5676,0.8173,0,1.0488,1.0205,1
dm11037_01h_vs_dm11037_38d,FBgn0010551,3,3,146,6,345,845,11,447,0.305835010060362,0.305835010060362,0.656945510360706,0.656945510360706,0.5487,0.9605,0.6014,0.3711,0.8015,0.3653,0,0.9871,0.6831,0.4524,0.8701,0.1109,0,0.8290000000000001,0.688,1
dm11037_01h_vs_dm11037_38d,FBgn0040832,3,3,167,197,42,1034,1727,202,0.8965517241379308,0.8965517241379308,0.9318258521768481,0.9318258521768481,0.1569,0.4588,0.4738,0.3866,0.5659,0.5418,0,0.3745,0.3909,0.3202,0.4706,0.0118,1,1.0586,1.2542,1
dm11037_01h_vs_dm11037_38d,FBgn0038290,3,3,49,25,352,114,28,197,0.173708920187793,0.173708920187793,0.41887905604719805,0.41887905604719805,0.2109,0.6622,0.6281,0.4963,0.7437,0.055999999999999994,0,0.8028,0.7246,0.6109,0.8083,0.0009,1,0.7732,0.6171,1
dm11037_01h_vs_dm11037_38d,FBgn0029755,3,3,27,38,4,60,62,7,0.942028985507246,0.942028985507246,0.945736434108527,0.945736434108527,0.498,0.4154,0.4385,0.3215,0.5598,0.3082,0,0.4918,0.493,0.3917,0.5964,0.8991,0,1.1426,1.02,1
dm11037_01h_vs_dm11037_38d,FBgn0262559,3,3,343,303,922,3058,2727,3584,0.411989795918367,0.411989795918367,0.617461842245704,0.617461842245704,0.9536,0.531,0.5285,0.4705,0.5849,0.3253,0,0.5286,0.5309,0.4854,0.5772,0.1689,0,0.9461,0.9409,1
dm11037_01h_vs_dm11037_38d,FBgn0286508,3,3,595,7,100,2785,51,400,0.8575498575498579,0.8575498575498579,0.876390605686032,0.876390605686032,0.6931,0.9884,0.5811,0.3574,0.7842,0.4851,0,0.982,0.6405,0.4092,0.835,0.2264,0,0.8661,0.7604,1
dm11037_01h_vs_dm11037_38d,FBgn0037942,3,3,20,22,6,55,73,18,0.875,0.875,0.8767123287671229,0.8767123287671229,0.5587,0.4762,0.4845,0.3548,0.618,0.8167,0,0.4297,0.4366,0.342,0.5363,0.2013,0,1.0419,1.1434,1
dm11037_01h_vs_dm11037_38d,FBgn0039635,3,3,87,89,687,828,729,2007,0.20393974507531895,0.20393974507531895,0.4368686868686871,0.4368686868686871,0.4198,0.4943,0.4951,0.4095,0.5814,0.9147,0,0.5318,0.5372,0.4774,0.5964,0.2171,0,1.0139,0.9298,1
dm11037_01h_vs_dm11037_38d,FBgn0039637,3,3,76,50,11,146,138,118,0.91970802919708,0.91970802919708,0.706467661691542,0.706467661691542,0.2458,0.6032,0.5877,0.4929,0.6796,0.0673,0,0.5141,0.5161,0.4376,0.5937,0.6882,0,0.8402,0.9712,1
dm11037_01h_vs_dm11037_38d,FBgn0003008,3,3,23,21,2,135,106,5,0.956521739130435,0.956521739130435,0.9796747967479681,0.9796747967479681,0.6204,0.5227,0.5147,0.3816,0.6448,0.8318,0,0.5602,0.5539,0.4621,0.6403,0.23,0,0.9794,0.9006,1
dm11037_01h_vs_dm11037_38d,FBgn0011336,3,3,100,91,10,378,387,16,0.9502487562189059,0.9502487562189059,0.979513444302177,0.979513444302177,0.7118,0.5236,0.5187,0.4247,0.6089,0.6889,0,0.4941,0.498,0.4226,0.5746,0.9456,0,0.9674,1.0071,1
dm11037_01h_vs_dm11037_38d,FBgn0051547,3,3,20,16,7,44,30,15,0.8372093023255809,0.8372093023255809,0.831460674157303,0.831460674157303,0.6442,0.5556,0.5344,0.3966,0.6711,0.6284,0,0.5946,0.5784,0.4584,0.6918,0.2089,0,0.9419,0.8585,1
dm11037_01h_vs_dm11037_38d,FBgn0262975,3,3,211,201,110,1474,1311,827,0.7892720306513409,0.7892720306513409,0.771040974529347,0.771040974529347,0.6667,0.5121,0.5117,0.4462,0.5764,0.7158,0,0.5293,0.5288,0.4796,0.5765,0.2342,0,0.9788,0.945,1
