comparison,FEATURE_ID,dm12279_38d_num_reps,counts_dm12279_38d_g1,counts_dm12279_38d_g2,counts_dm12279_38d_both,prior_dm12279_38d_g1,prior_dm12279_38d_g2,H3_independence_Bayes_evidence,dm12279_38d_sampleprop,dm12279_38d_theta,dm12279_38d_q025,dm12279_38d_q975,dm12279_38d_Bayes_evidence,dm12279_38d_AI_decision,alpha1_postmean,flaganalyze
dm12279_38d,FBgn0035718,3,113,115,16,0.934426229508197,0.934426229508197,NA,0.4956,0.4983,0.4058,0.5909,0.9689,0,1.0079,1
dm12279_38d,FBgn0034118,3,159,152,13,0.959876543209877,0.959876543209877,NA,0.5113,0.5098,0.4227,0.5964,0.8168,0,0.9844,1
dm12279_38d,FBgn0003676,3,143,137,404,0.4093567251461989,0.4093567251461989,NA,0.5107,0.5135,0.4255,0.6006,0.7559,0,0.9772,1
dm12279_38d,FBgn0034292,3,336,581,293,0.7578512396694209,0.7578512396694209,NA,0.3664,0.4321,0.2899,0.5943,0.3787,0,1.1652,1
dm12279_38d,FBgn0260789,3,35,39,38,0.660714285714286,0.660714285714286,NA,0.473,0.4832,0.3643,0.6043,0.7825,0,1.0429,1
dm12279_38d,FBgn0052549,3,856,697,4021,0.278614998205956,0.278614998205956,NA,0.5512,0.5461,0.4763,0.6126,0.1741,0,0.9134,1
dm12279_38d,FBgn0052016,3,240,4,122,0.666666666666667,0.666666666666667,NA,0.9836,0.6902,0.4203,0.9318,0.1724,0,0.6779999999999999,1
dm12279_38d,FBgn0260780,3,149,171,470,0.40506329113923994,0.40506329113923994,NA,0.4656,0.47600000000000003,0.3876,0.5677,0.5857,0,1.0541,1
dm12279_38d,FBgn0034293,3,49,43,1,0.989247311827957,0.989247311827957,NA,0.5326,0.5231,0.4098,0.6339,0.6864,0,0.9608,1
dm12279_38d,FBgn0264491,3,104,132,1271,0.156602521566025,0.156602521566025,NA,0.4407,0.4481,0.3651,0.5341,0.2263,0,1.1149,1
dm12279_38d,FBgn0264490,3,809,827,3898,0.295627032887604,0.295627032887604,NA,0.4945,0.4932,0.4353,0.5512,0.8051,0,1.0155,1
dm12279_38d,FBgn0264493,3,391,426,963,0.458988764044944,0.458988764044944,NA,0.4786,0.4677,0.3719,0.5677,0.4951,0,1.0729,1
dm12279_38d,FBgn0264495,3,78,58,829,0.140932642487047,0.140932642487047,NA,0.5735,0.5613,0.4649,0.6538,0.2053,0,0.8874,1
dm12279_38d,FBgn0264494,3,4000,5682,402,0.9601348671162242,0.9601348671162242,NA,0.4131,0.42,0.3636,0.4808,0.0157,1,1.178,1
dm12279_38d,FBgn0037530,3,219,226,472,0.485278080697928,0.485278080697928,NA,0.4921,0.4926,0.4187,0.5673,0.8398,0,1.0179,1
dm12279_38d,FBgn0034137,3,24,22,7,0.867924528301887,0.867924528301887,NA,0.5217,0.5155,0.3828,0.6462,0.815,0,0.978,1
dm12279_38d,FBgn0032405,3,19,31,40,0.555555555555556,0.555555555555556,NA,0.38,0.4185,0.294,0.5518,0.22399999999999998,0,1.1936,1
dm12279_38d,FBgn0025712,3,50,64,14,0.890625,0.890625,NA,0.4386,0.4487,0.344,0.5588,0.3405,0,1.1167,1
dm12279_38d,FBgn0037098,3,44,46,384,0.18987341772151897,0.18987341772151897,NA,0.4889,0.4921,0.3832,0.6024,0.8859,0,1.0227,1
dm12279_38d,FBgn0003090,3,58,48,38,0.7361111111111109,0.7361111111111109,NA,0.5472,0.5357,0.4065,0.6579999999999999,0.5579999999999999,0,0.9378,1
dm12279_38d,FBgn0003091,3,30,26,21,0.7272727272727271,0.7272727272727271,NA,0.5357,0.5255,0.3953,0.6528,0.6957,0,0.9581,1
dm12279_38d,FBgn0033763,3,27,35,4,0.9393939393939391,0.9393939393939391,NA,0.4355,0.4518,0.3316,0.5785,0.4435,0,1.1125,1
dm12279_38d,FBgn0003093,3,193,171,364,0.5,0.5,NA,0.5302,0.5274,0.4537,0.6002,0.4558,0,0.9490000000000001,1
dm12279_38d,FBgn0261786,3,30,38,2,0.9714285714285709,0.9714285714285709,NA,0.4412,0.4609,0.3416,0.5852,0.5236,0,1.0916,1
dm12279_38d,FBgn0261787,3,58,63,14,0.8962962962962959,0.8962962962962959,NA,0.4793,0.478,0.373,0.5845,0.6745,0,1.0518,1
dm12279_38d,FBgn0030098,3,1595,1808,166,0.953488372093023,0.953488372093023,NA,0.4687,0.4293,0.2534,0.6287,0.4682,0,1.1839,1
dm12279_38d,FBgn0030096,3,72,2,131,0.36097560975609705,0.36097560975609705,NA,0.973,0.8426,0.7095,0.915,0.0028,1,0.4299,1
dm12279_38d,FBgn0030092,3,71,81,24,0.8636363636363641,0.8636363636363641,NA,0.4671,0.4722,0.3616,0.5869,0.6126,0,1.0651,1
dm12279_38d,FBgn0030093,3,61,92,15,0.9107142857142858,0.9107142857142858,NA,0.3987,0.4251,0.3203,0.5437,0.1887,0,1.1733,1
dm12279_38d,FBgn0030091,3,38,36,11,0.8705882352941179,0.8705882352941179,NA,0.5135,0.511,0.3946,0.6273,0.8526,0,0.9851,1
dm12279_38d,FBgn0036107,3,286,323,49,0.9255319148936171,0.9255319148936171,NA,0.4696,0.47200000000000003,0.4047,0.5407,0.3994,0,1.0606,1
dm12279_38d,FBgn0037533,3,682,697,177,0.8862467866323911,0.8862467866323911,NA,0.4946,0.4978,0.4239,0.5711,0.9528,0,1.0072,1
dm12279_38d,FBgn0259152,3,37,48,162,0.34412955465587,0.34412955465587,NA,0.4353,0.4486,0.34,0.5616,0.3657,0,1.1176,1
dm12279_38d,FBgn0034138,3,762,529,91980,0.0138413869262685,0.0138413869262685,NA,0.5902,0.5839,0.5237,0.6395,0.0106,1,0.8452,1
dm12279_38d,FBgn0039714,3,342,350,89,0.8860435339308579,0.8860435339308579,NA,0.4942,0.4958,0.4221,0.57,0.9073,0,1.0113,1
dm12279_38d,FBgn0039712,3,171,166,58,0.853164556962025,0.853164556962025,NA,0.5074,0.5063,0.4286,0.5829,0.8658,0,0.9905,1
dm12279_38d,FBgn0039713,3,1420,1561,83968,0.0342844656062749,0.0342844656062749,NA,0.4764,0.4783,0.4178,0.5401,0.4564,0,1.0465,1
dm12279_38d,FBgn0039710,3,54,50,80,0.565217391304348,0.565217391304348,NA,0.5192,0.512,0.4046,0.6177,0.8194,0,0.982,1
dm12279_38d,FBgn0039711,3,96,94,7,0.9644670050761421,0.9644670050761421,NA,0.5053,0.5013,0.4076,0.5945,0.9751,0,1.0019,1
dm12279_38d,FBgn0034392,3,121,105,61,0.7874564459930308,0.7874564459930308,NA,0.5354,0.5315,0.4445,0.6154,0.45899999999999996,0,0.9420000000000001,1
dm12279_38d,FBgn0034394,3,1397,2636,905,0.8167274200081011,0.8167274200081011,NA,0.3464,0.358,0.3026,0.4229,0.0007,1,1.3437,1
dm12279_38d,FBgn0034399,3,706,694,27,0.9810791871058159,0.9810791871058159,NA,0.5043,0.5032,0.4393,0.5670000000000001,0.9128,0,0.9958,1
dm12279_38d,FBgn0034398,3,5869,4611,2650,0.7981721249047979,0.7981721249047979,NA,0.56,0.5558,0.4959,0.6124,0.0655,0,0.8952,1
dm12279_38d,FBgn0288232,3,129,143,2,0.9927007299270071,0.9927007299270071,NA,0.4743,0.4763,0.3905,0.5632,0.5737,0,1.0532,1
dm12279_38d,FBgn0041713,3,79,112,7,0.9646464646464651,0.9646464646464651,NA,0.4136,0.4268,0.3334,0.5274,0.1414,0,1.1666,1
dm12279_38d,FBgn0037372,3,121,146,74,0.7829912023460409,0.7829912023460409,NA,0.4532,0.4628,0.3803,0.5485,0.3735,0,1.0821,1
dm12279_38d,FBgn0030678,3,83,51,84,0.614678899082569,0.614678899082569,NA,0.6194,0.5999,0.5015,0.6921,0.0468,1,0.8193,1
dm12279_38d,FBgn0026597,3,50,50,50,0.666666666666667,0.666666666666667,NA,0.5,0.5091,0.3976,0.6205,0.873,0,0.9883,1
dm12279_38d,FBgn0037379,3,24,18,135,0.23728813559321998,0.23728813559321998,NA,0.5714,0.5489,0.4123,0.6801,0.4783,0,0.9139,1
dm12279_38d,FBgn0011769,3,122,132,68,0.7888198757763979,0.7888198757763979,NA,0.4803,0.4833,0.3933,0.5756,0.711,0,1.0388,1
dm12279_38d,FBgn0011768,3,591,1105,2790,0.3780650913954529,0.3780650913954529,NA,0.3485,0.3631,0.2994,0.4372,0.0027,1,1.3302,1
dm12279_38d,FBgn0011761,3,4407,4814,2523,0.7851668937329699,0.7851668937329699,NA,0.4779,0.493,0.4175,0.5686,0.8392,0,1.0172,1
dm12279_38d,FBgn0011760,3,1374,1739,361,0.89608520437536,0.89608520437536,NA,0.4414,0.4455,0.3913,0.5029,0.0604,0,1.1179,1
dm12279_38d,FBgn0011763,3,205,205,165,0.71304347826087,0.71304347826087,NA,0.5,0.4924,0.4139,0.5707,0.8448,0,1.0187,1
dm12279_38d,FBgn0011762,3,30,62,18,0.836363636363636,0.836363636363636,NA,0.3261,0.3726,0.2672,0.4942,0.0417,1,1.3128,1
dm12279_38d,FBgn0010583,3,48,58,53,0.666666666666667,0.666666666666667,NA,0.4528,0.479,0.3546,0.6091,0.7316,0,1.0526,1
dm12279_38d,FBgn0267824,3,496,122,292,0.679120879120879,0.679120879120879,NA,0.8026,0.782,0.7224,0.8281,0.0,1,0.5278,1
dm12279_38d,FBgn0033766,3,28,34,13,0.826666666666667,0.826666666666667,NA,0.4516,0.4521,0.32299999999999995,0.5847,0.4707,0,1.1132,1
dm12279_38d,FBgn0025864,3,115,209,156,0.675,0.675,NA,0.3549,0.3717,0.3015,0.4498,0.0038,1,1.3065,1
dm12279_38d,FBgn0033273,3,67,88,1,0.993589743589744,0.993589743589744,NA,0.4323,0.4439,0.3495,0.5424,0.2486,0,1.1261,1
dm12279_38d,FBgn0033272,3,168,130,233,0.56120527306968,0.56120527306968,NA,0.5638,0.5528,0.4653,0.6347,0.2132,0,0.9021,1
dm12279_38d,FBgn0033271,3,58,156,67,0.7615658362989319,0.7615658362989319,NA,0.271,0.2956,0.2221,0.3841,0.0006,1,1.5573,1
dm12279_38d,FBgn0033274,3,316,464,491,0.613690007867821,0.613690007867821,NA,0.4051,0.4135,0.3215,0.5186,0.0956,0,1.1993,1
dm12279_38d,FBgn0263929,3,189,140,494,0.399756986634265,0.399756986634265,NA,0.5745,0.5707,0.4914,0.6456,0.0765,0,0.8694,1
dm12279_38d,FBgn0259998,3,749,592,227,0.855229591836735,0.855229591836735,NA,0.5585,0.5282,0.4039,0.6471,0.6306,0,0.9519,1
dm12279_38d,FBgn0034976,3,35,23,5,0.9206349206349209,0.9206349206349209,NA,0.6034,0.5758,0.4499,0.6946,0.2322,0,0.8634,1
dm12279_38d,FBgn0002570,3,1674,2682,7155,0.37842064112588003,0.37842064112588003,NA,0.3843,0.4044,0.294,0.5359,0.1335,0,1.2272,1
dm12279_38d,FBgn0038046,3,311,3,36,0.897142857142857,0.897142857142857,NA,0.9904,0.6418,0.391,0.8593,0.2607,0,0.7601,1
dm12279_38d,FBgn0002571,3,31,47,249,0.23853211009174302,0.23853211009174302,NA,0.3974,0.4486,0.2767,0.6337,0.5724,0,1.1332,1
dm12279_38d,FBgn0033015,3,186,30,693,0.237623762376238,0.237623762376238,NA,0.8611,0.7736,0.6234,0.8602,0.004,1,0.5409,1
dm12279_38d,FBgn0033010,3,256,246,315,0.6144430844553239,0.6144430844553239,NA,0.51,0.5109,0.4375,0.5838,0.7605,0,0.981,1
dm12279_38d,FBgn0013469,3,118,93,244,0.463736263736264,0.463736263736264,NA,0.5592,0.5535,0.4629,0.6406,0.2346,0,0.9011,1
dm12279_38d,FBgn0036028,3,93,68,31,0.838541666666667,0.838541666666667,NA,0.5776,0.5717,0.4743,0.6647,0.1418,0,0.8687,1
dm12279_38d,FBgn0033019,3,120,126,69,0.7809523809523811,0.7809523809523811,NA,0.4878,0.4877,0.4035,0.5723,0.7693,0,1.0289,1
dm12279_38d,FBgn0036538,3,498,400,290,0.7558922558922561,0.7558922558922561,NA,0.5546,0.5478,0.4609,0.6288,0.2456,0,0.9113,1
dm12279_38d,FBgn0015602,3,128,132,129,0.668380462724936,0.668380462724936,NA,0.4923,0.4933,0.3664,0.6211,0.9106,0,1.0224,1
dm12279_38d,FBgn0015600,3,62,178,459,0.343347639484979,0.343347639484979,NA,0.2583,0.2925,0.2213,0.3804,0.0006,1,1.5688,1
dm12279_38d,FBgn0051781,3,1409,1498,1629,0.6408730158730159,0.6408730158730159,NA,0.4847,0.4841,0.4271,0.5416,0.5534,0,1.0342,1
dm12279_38d,FBgn0001133,3,84,99,27,0.8714285714285709,0.8714285714285709,NA,0.45899999999999996,0.4603,0.35100000000000003,0.5762,0.4661,0,1.0913,1
dm12279_38d,FBgn0001137,3,75,53,141,0.47583643122676594,0.47583643122676594,NA,0.5859,0.5719,0.4731,0.6652,0.1463,0,0.8683,1
dm12279_38d,FBgn0004456,3,153,174,915,0.263285024154589,0.263285024154589,NA,0.4679,0.47100000000000003,0.3994,0.5434,0.4224,0,1.0631,1
dm12279_38d,FBgn0001139,3,213,167,964,0.28273809523809496,0.28273809523809496,NA,0.5605,0.5398,0.4397,0.635,0.40399999999999997,0,0.9272,1
dm12279_38d,FBgn0039419,3,34,42,660,0.10326086956521699,0.10326086956521699,NA,0.4474,0.4576,0.3426,0.5773,0.4796,0,1.0983,1
dm12279_38d,FBgn0000547,3,569,177,559,0.5716475095785439,0.5716475095785439,NA,0.7627,0.7467,0.6879,0.7943,0.0,1,0.5825,1
dm12279_38d,FBgn0034231,3,144,103,29,0.894927536231884,0.894927536231884,NA,0.583,0.5708,0.4752,0.6591,0.1322,0,0.8701,1
dm12279_38d,FBgn0000546,3,98,155,359,0.41339869281045705,0.41339869281045705,NA,0.3874,0.4012,0.3217,0.4872,0.0262,1,1.2281,1
dm12279_38d,FBgn0038389,3,116,97,41,0.8385826771653541,0.8385826771653541,NA,0.5446,0.5333,0.4412,0.6215,0.4575,0,0.9391,1
dm12279_38d,FBgn0034578,3,77,58,4,0.971223021582734,0.971223021582734,NA,0.5704,0.5567,0.4522,0.6557,0.2698,0,0.8964,1
dm12279_38d,FBgn0005386,3,50,39,122,0.42180094786729905,0.42180094786729905,NA,0.5618,0.5482,0.4352,0.657,0.396,0,0.9128,1
dm12279_38d,FBgn0085246,3,70,47,12,0.906976744186047,0.906976744186047,NA,0.5983,0.5799,0.473,0.6789,0.1317,0,0.8546,1
dm12279_38d,FBgn0035949,3,22,37,1,0.983333333333333,0.983333333333333,NA,0.3729,0.4138,0.2898,0.5498,0.2014,0,1.2057,1
dm12279_38d,FBgn0035945,3,48,49,127,0.43303571428571397,0.43303571428571397,NA,0.4948,0.4971,0.3899,0.6047,0.9565,0,1.0121,1
dm12279_38d,FBgn0035944,3,195,169,235,0.607679465776294,0.607679465776294,NA,0.5357,0.5283,0.4475,0.6062,0.465,0,0.9477,1
dm12279_38d,FBgn0286027,3,82,90,6,0.9662921348314608,0.9662921348314608,NA,0.4767,0.4777,0.385,0.5719,0.6376,0,1.0509,1
dm12279_38d,FBgn0028684,3,639,679,82,0.941428571428571,0.941428571428571,NA,0.4848,0.4857,0.41700000000000004,0.5562,0.6553,0,1.0318,1
dm12279_38d,FBgn0028685,3,642,808,477,0.752464971458225,0.752464971458225,NA,0.4428,0.4485,0.3775,0.5238,0.158,0,1.1127,1
dm12279_38d,FBgn0039620,3,244,259,371,0.575514874141876,0.575514874141876,NA,0.4851,0.4853,0.4088,0.5636,0.6947,0,1.0332,1
dm12279_38d,FBgn0037810,3,77,102,197,0.476063829787234,0.476063829787234,NA,0.4302,0.4474,0.3528,0.5484,0.2863,0,1.1182,1
dm12279_38d,FBgn0037817,3,108,69,322,0.354709418837675,0.354709418837675,NA,0.6102,0.5882,0.4853,0.6815,0.0874,0,0.8397,1
dm12279_38d,FBgn0037816,3,45,45,1,0.989010989010989,0.989010989010989,NA,0.5,0.4998,0.389,0.611,0.998,0,1.0069,1
dm12279_38d,FBgn0037815,3,93,83,9,0.951351351351351,0.951351351351351,NA,0.5284,0.5096,0.4094,0.6062,0.8346,0,0.986,1
dm12279_38d,FBgn0037819,3,254,308,326,0.632882882882883,0.632882882882883,NA,0.452,0.45799999999999996,0.3825,0.5372,0.2732,0,1.0919,1
dm12279_38d,FBgn0062413,3,792,942,178,0.906903765690377,0.906903765690377,NA,0.4567,0.4596,0.4022,0.5187,0.1607,0,1.0866,1
dm12279_38d,FBgn0062412,3,173,169,312,0.522935779816514,0.522935779816514,NA,0.5058,0.5064,0.4306,0.5817,0.8626,0,0.9902,1
dm12279_38d,FBgn0003429,3,45,91,186,0.42236024844720504,0.42236024844720504,NA,0.3309,0.3588,0.2723,0.4535,0.0057,1,1.3476,1
dm12279_38d,FBgn0003423,3,229,216,87,0.836466165413534,0.836466165413534,NA,0.5146,0.5183,0.4234,0.6107,0.6765,0,0.9682,1
dm12279_38d,FBgn0067629,3,65,73,84,0.621621621621622,0.621621621621622,NA,0.47100000000000003,0.4761,0.3723,0.5813,0.647,0,1.0556,1
dm12279_38d,FBgn0034021,3,237,256,159,0.7561349693251529,0.7561349693251529,NA,0.4807,0.4856,0.4132,0.5584,0.6884,0,1.0322,1
dm12279_38d,FBgn0042712,3,130,119,40,0.86159169550173,0.86159169550173,NA,0.5221,0.5201,0.4339,0.605,0.6328,0,0.9639,1
dm12279_38d,FBgn0053554,3,160,128,318,0.47524752475247495,0.47524752475247495,NA,0.5556,0.5472,0.4685,0.6226,0.2308,0,0.9121,1
dm12279_38d,FBgn0053556,3,159,66,213,0.513698630136986,0.513698630136986,NA,0.7067,0.6801,0.5976,0.7524,0.0006,1,0.6866,1
dm12279_38d,FBgn0034025,3,83,81,8,0.953488372093023,0.953488372093023,NA,0.5061,0.5051,0.4061,0.6036,0.9153,0,0.9948,1
dm12279_38d,FBgn0040705,3,346,539,140,0.8634146341463409,0.8634146341463409,NA,0.391,0.4104,0.3168,0.5188,0.0938,0,1.2075,1
dm12279_38d,FBgn0035360,3,181,122,8,0.97427652733119,0.97427652733119,NA,0.5974,0.5747,0.4807,0.6577,0.1058,0,0.8629,1
dm12279_38d,FBgn0053558,3,127,92,140,0.610027855153203,0.610027855153203,NA,0.5799,0.5706,0.4853,0.6517,0.1017,0,0.8698,1
dm12279_38d,FBgn0034029,3,132,111,13,0.94921875,0.94921875,NA,0.5432,0.5384,0.4456,0.6284,0.3934,0,0.9294,1
dm12279_38d,FBgn0016726,3,38077,37015,10820,0.8740571747834991,0.8740571747834991,NA,0.5071,0.5069,0.4585,0.5553,0.7568,0,0.9875,1
dm12279_38d,FBgn0266418,3,31,19,63,0.442477876106195,0.442477876106195,NA,0.62,0.5846,0.4506,0.7091,0.209,0,0.8484,1
dm12279_38d,FBgn0266417,3,433,369,201,0.7996011964107679,0.7996011964107679,NA,0.5399,0.5345,0.4581,0.6083,0.3416,0,0.9356,1
dm12279_38d,FBgn0266411,3,1464,1676,1081,0.7438995498696991,0.7438995498696991,NA,0.4662,0.4672,0.4066,0.5303,0.2727,0,1.0703,1
dm12279_38d,FBgn0266410,3,556,851,5982,0.19041818920016199,0.19041818920016199,NA,0.3952,0.4036,0.3385,0.4764,0.0144,1,1.22,1
dm12279_38d,FBgn0030484,3,39,25,10327,0.0061591762101819,0.0061591762101819,NA,0.6094,0.5770000000000001,0.451,0.6949,0.2246,0,0.8613,1
dm12279_38d,FBgn0034708,3,128,216,109,0.759381898454746,0.759381898454746,NA,0.3721,0.3892,0.3017,0.4925,0.038,1,1.262,1
dm12279_38d,FBgn0034709,3,232,351,21,0.96523178807947,0.96523178807947,NA,0.3979,0.4018,0.3294,0.48200000000000004,0.0226,1,1.2257,1
dm12279_38d,FBgn0034704,3,51,63,4,0.966101694915254,0.966101694915254,NA,0.4474,0.46,0.3427,0.5878,0.4932,0,1.0934,1
dm12279_38d,FBgn0034705,3,47,58,9,0.921052631578947,0.921052631578947,NA,0.4476,0.4594,0.3549,0.5672,0.4524,0,1.0925,1
dm12279_38d,FBgn0034576,3,2817,2991,770,0.8829431438127091,0.8829431438127091,NA,0.485,0.4857,0.4374,0.5348,0.5392,0,1.0302,1
dm12279_38d,FBgn0038678,3,339,353,109,0.8639200998751558,0.8639200998751558,NA,0.4899,0.49200000000000005,0.3976,0.5878,0.8584,0,1.021,1
dm12279_38d,FBgn0038679,3,56,50,381,0.21765913757700198,0.21765913757700198,NA,0.5283,0.5218,0.4134,0.6279,0.6833,0,0.9627,1
dm12279_38d,FBgn0038672,3,49,84,17,0.886666666666667,0.886666666666667,NA,0.3684,0.3845,0.2836,0.4984,0.0477,1,1.2776,1
dm12279_38d,FBgn0038673,3,87,89,9,0.951351351351351,0.951351351351351,NA,0.4943,0.5029,0.408,0.5988,0.9538,0,0.9990000000000001,1
dm12279_38d,FBgn0038674,3,22,36,6,0.90625,0.90625,NA,0.3793,0.4123,0.2957,0.5386,0.1672,0,1.2075,1
dm12279_38d,FBgn0038675,3,164,9,105,0.622302158273381,0.622302158273381,NA,0.948,0.8502,0.6537,0.9228,0.0055,1,0.4165,1
dm12279_38d,FBgn0030467,3,40,23,19,0.7682926829268292,0.7682926829268292,NA,0.6349,0.5924,0.451,0.7176,0.1829,0,0.8351,1
dm12279_38d,FBgn0030465,3,47,66,53,0.6807228915662651,0.6807228915662651,NA,0.4159,0.4335,0.3324,0.5401,0.2114,0,1.1518,1
dm12279_38d,FBgn0030460,3,137,5,129,0.523985239852399,0.523985239852399,NA,0.9648,0.8069,0.5124,0.9264,0.0416,1,0.4867,1
dm12279_38d,FBgn0036857,3,367,317,69,0.9083665338645419,0.9083665338645419,NA,0.5365,0.5294,0.4547,0.6027,0.4176,0,0.9451,1
dm12279_38d,FBgn0040658,3,168,195,8,0.978436657681941,0.978436657681941,NA,0.4628,0.4678,0.3892,0.5505,0.4147,0,1.0707,1
dm12279_38d,FBgn0010173,3,52,51,517,0.166129032258064,0.166129032258064,NA,0.5049,0.5055,0.3927,0.6176,0.9264,0,0.9957,1
dm12279_38d,FBgn0026737,3,142,119,6,0.9775280898876401,0.9775280898876401,NA,0.5441,0.5485,0.4562,0.6379,0.2765,0,0.9106,1
dm12279_38d,FBgn0036889,3,47,37,79,0.515337423312883,0.515337423312883,NA,0.5595,0.5386,0.4157,0.6551,0.5197,0,0.9317,1
dm12279_38d,FBgn0010391,3,268,296,42,0.9306930693069309,0.9306930693069309,NA,0.4752,0.4774,0.4059,0.5504,0.5127,0,1.0493,1
dm12279_38d,FBgn0036381,3,1477,1446,1788,0.620462746762895,0.620462746762895,NA,0.5053,0.505,0.4378,0.5724,0.8738,0,0.9923,1
dm12279_38d,FBgn0021967,3,2850,4941,180,0.977418140760256,0.977418140760256,NA,0.3658,0.3803,0.3089,0.46399999999999997,0.0103,1,1.2831,1
dm12279_38d,FBgn0033507,3,97,96,57,0.772,0.772,NA,0.5026,0.4928,0.3998,0.5847,0.8781,0,1.0193,1
dm12279_38d,FBgn0030289,3,59,74,103,0.5635593220338979,0.5635593220338979,NA,0.4436,0.45799999999999996,0.3578,0.5626,0.4176,0,1.095,1
dm12279_38d,FBgn0051313,3,3251,7808,3905,0.7390403635391609,0.7390403635391609,NA,0.294,0.3371,0.2449,0.4581,0.0147,1,1.419,1
dm12279_38d,FBgn0030286,3,71,66,169,0.447712418300654,0.447712418300654,NA,0.5182,0.5174,0.4202,0.6134,0.7232,0,0.9703,1
dm12279_38d,FBgn0260965,3,45,53,4,0.96078431372549,0.96078431372549,NA,0.4592,0.4694,0.36200000000000004,0.5806,0.5758,0,1.071,1
dm12279_38d,FBgn0023522,3,113,124,63,0.79,0.79,NA,0.4768,0.4821,0.3999,0.5669,0.6627,0,1.0405,1
dm12279_38d,FBgn0000018,3,32,35,53,0.558333333333333,0.558333333333333,NA,0.4776,0.4855,0.3408,0.6344,0.8426,0,1.0423,1
dm12279_38d,FBgn0260962,3,15,22,247,0.13028169014084498,0.13028169014084498,NA,0.4054,0.4389,0.3051,0.5798,0.3888,0,1.1456,1
dm12279_38d,FBgn0000014,3,45,64,310,0.260143198090692,0.260143198090692,NA,0.4128,0.4287,0.3307,0.5325,0.1701,0,1.1629,1
dm12279_38d,FBgn0085395,3,327,21,21,0.9430894308943092,0.9430894308943092,NA,0.9397,0.8813,0.738,0.93,0.0014,1,0.3639,1
dm12279_38d,FBgn0039509,3,505,391,323,0.735028712059065,0.735028712059065,NA,0.5636,0.5593,0.4978,0.6181,0.0577,0,0.889,1
dm12279_38d,FBgn0039508,3,134,140,47,0.8535825545171339,0.8535825545171339,NA,0.4891,0.484,0.3891,0.5818,0.7281,0,1.0379,1
dm12279_38d,FBgn0039507,3,79,125,24,0.8947368421052628,0.8947368421052628,NA,0.3873,0.409,0.3189,0.5086,0.0704,0,1.2102,1
dm12279_38d,FBgn0039505,3,82,68,41,0.785340314136126,0.785340314136126,NA,0.5467,0.5411,0.4454,0.6339,0.3885,0,0.9247,1
dm12279_38d,FBgn0032021,3,85,89,104,0.6258992805755401,0.6258992805755401,NA,0.4885,0.49,0.3998,0.5805,0.825,0,1.0249,1
dm12279_38d,FBgn0032020,3,197,195,22,0.946859903381642,0.946859903381642,NA,0.5026,0.5022,0.4133,0.5907,0.9586,0,0.9997,1
dm12279_38d,FBgn0032022,3,586,743,77,0.9452347083926032,0.9452347083926032,NA,0.4409,0.446,0.3777,0.5183,0.1241,0,1.1179,1
dm12279_38d,FBgn0032025,3,898,958,98,0.949846468781986,0.949846468781986,NA,0.4838,0.4864,0.4234,0.5508,0.6434,0,1.0299,1
dm12279_38d,FBgn0032026,3,120,120,65,0.786885245901639,0.786885245901639,NA,0.5,0.4968,0.3993,0.5952,0.9459,0,1.0115,1
dm12279_38d,FBgn0004842,3,69,43,20,0.8484848484848492,0.8484848484848492,NA,0.6161,0.5973,0.4886,0.6979,0.0757,0,0.8243,1
dm12279_38d,FBgn0265998,3,400,294,286,0.708163265306123,0.708163265306123,NA,0.5764,0.5705,0.5047,0.6322,0.0371,1,0.8690000000000001,1
dm12279_38d,FBgn0265991,3,646,566,575,0.6782316731952989,0.6782316731952989,NA,0.5329999999999999,0.5362,0.465,0.6041,0.2846,0,0.9321,1
dm12279_38d,FBgn0027066,3,190,225,530,0.43915343915343896,0.43915343915343896,NA,0.4578,0.4641,0.3888,0.5412,0.3495,0,1.0784,1
dm12279_38d,FBgn0032285,3,1537,1230,7143,0.279212916246216,0.279212916246216,NA,0.5555,0.552,0.4874,0.613,0.1024,0,0.9024,1
dm12279_38d,FBgn0032283,3,258,281,208,0.7215528781793841,0.7215528781793841,NA,0.4787,0.4818,0.4062,0.5588,0.623,0,1.0404,1
dm12279_38d,FBgn0036922,3,35,36,66,0.5182481751824821,0.5182481751824821,NA,0.493,0.4965,0.3785,0.6158,0.9512,0,1.0149,1
dm12279_38d,FBgn0001301,3,41,67,156,0.409090909090909,0.409090909090909,NA,0.3796,0.3983,0.3009,0.5033,0.0566,0,1.2393,1
dm12279_38d,FBgn0050042,3,11041,377,472,0.960302775441548,0.960302775441548,NA,0.9670000000000001,0.8596,0.5269,0.9675,0.0342,1,0.3832,1
dm12279_38d,FBgn0050046,3,146,122,60,0.817073170731707,0.817073170731707,NA,0.5448,0.5391,0.4579,0.6184,0.3304,0,0.9272,1
dm12279_38d,FBgn0023479,3,1191,815,2439,0.451293588301462,0.451293588301462,NA,0.5937,0.5885,0.5283,0.6438,0.008,1,0.8371,1
dm12279_38d,FBgn0033482,3,36,36,252,0.222222222222222,0.222222222222222,NA,0.5,0.5012,0.3861,0.6161,0.9802,0,1.0047,1
dm12279_38d,FBgn0033483,3,41,24,120,0.351351351351351,0.351351351351351,NA,0.6308,0.5928,0.4711,0.7027,0.1301,0,0.8329,1
